,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$-0.01,$0.15
1,2024-08-08,2024-06-30,$-0.20,$-0.06
2,2024-05-02,2024-03-31,$-0.26,$-0.13
3,2024-02-21,2023-12-31,$-0.21,$-0.07
4,2023-11-02,2023-09-30,$-0.29,$-0.21
5,2023-08-07,2023-06-30,$-0.35,$-0.23
6,2023-05-04,2023-03-31,$-0.46,$-0.30
7,2023-02-22,2022-12-31,$-0.23,$-0.07
8,2022-11-07,2022-09-30,$-0.20,$-0.23
9,2022-07-28,2022-06-30,$-0.34,$-0.29
10,2022-04-28,2022-03-31,$-0.30,$-0.34
11,2022-02-23,2021-12-31,$-0.02,$-0.08
12,2021-11-08,2021-09-30,$-0.09,$-0.11
13,2021-07-27,2021-06-30,$-0.20,$-0.14
14,2021-04-29,2021-03-31,$-0.12,$-0.08
15,2021-02-22,2020-12-31,$-0.02,$0.10
16,2020-10-29,2020-09-30,$-0.07,$0.01
17,2020-08-03,2020-06-30,$-0.08,$-0.04
18,2020-05-04,2020-03-31,$-0.06,$-0.04
19,2020-02-19,2019-12-31,$0.04,$0.09
20,2019-11-05,2019-09-30,$-0.04,$0.02
21,2019-07-31,2019-06-30,$-0.04,$0.03
22,2019-05-01,2019-03-31,$-0.02,$0.03
23,2019-02-19,2018-12-31,$0.01,$0.11
24,2018-11-06,2018-09-30,$-0.05,$0.04
25,2018-08-06,2018-06-30,$-0.07,$0.00
26,2018-05-01,2018-03-31,$-0.06,$-0.01
27,2018-02-21,2017-12-31,$-0.03,$-0.01
28,2017-11-08,2017-09-30,$-0.08,$-0.02
29,2017-08-03,2017-06-30,$-0.10,$-0.07
30,2017-05-03,2017-03-31,$-0.10,$-0.06
31,2017-02-16,2016-12-31,$-0.08,$-0.04
32,2016-11-01,2016-09-30,$-0.10,$-0.05
33,2016-08-03,2016-06-30,$-0.11,$-0.07
34,2016-05-10,2016-03-31,$-0.11,$-0.10
35,2016-02-23,2015-12-31,$-0.12,$-0.07
36,2015-11-03,2015-09-30,$-0.17,$-0.12
37,2015-08-03,2015-06-30,$-0.20,$-0.14
38,2015-05-12,2015-03-31,$-0.21,$-0.16
39,2015-02-23,2014-12-31,$-0.22,$-0.18
