Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,11854.00000,4664.00000,7190.00000,3636.00000,-1044.00000,4680.00000,2510.00000,870.00000,3380.00000,530.00000,2850.00000,2850.00000,,2848.00000,2778.00000,2510.00000,4311.00000,4323.00000,0.66000,0.66000,1.06020,0.60430,1.64320,60.65460,21.17430,21.17430,28.51360,24.02570,0.11160,0.98940,2.80040,32.13850,10.12290,-62.07800,2.68190,4.00570,6.02870,-0.2921,-0.3977
2024-06-30,12363.00000,4812.00000,7551.00000,3549.00000,-1370.00000,4919.00000,2632.00000,396.00000,3028.00000,627.00000,2401.00000,2401.00000,,2411.00000,2901.00000,2632.00000,4309.00000,4319.00000,0.56000,0.56000,1.07980,0.58150,1.59850,61.07740,21.28930,21.28930,24.49240,19.50170,0.12220,1.01030,2.72010,33.08660,8.75930,-49.06010,2.37250,3.66590,6.36130,0.8301,0.734
2024-03-31,11300.00000,4235.00000,7065.00000,3351.00000,-1573.00000,4924.00000,2141.00000,1731.00000,3872.00000,687.00000,3185.00000,3185.00000,,3177.00000,2403.00000,2141.00000,4310.00000,4322.00000,0.74000,0.74000,1.03900,0.55680,1.52260,62.52210,18.94690,18.94690,34.26550,28.11500,0.11370,0.85370,2.66260,33.80180,11.39700,-74.27710,3.20450,5.05150,6.48700,0.12220,0.03980
2023-12-31,10849.00000,4634.00000,6215.00000,3799.00000,-143.00000,3942.00000,2273.00000,209.00000,2482.00000,496.00000,1986.00000,1986.00000,,1973.00000,2544.00000,2273.00000,4323.00000,4339.00000,0.46000,0.45000,1.13410,0.56400,1.53070,57.28640,20.95120,20.95120,22.87770,18.18600,0.11100,1.04750,3.18150,28.28830,7.22710,-34.58120,2.03270,3.15100,6.37880,0.6154,0.4256
2023-09-30,11953.00000,4657.00000,7296.00000,3667.00000,-359.00000,4026.00000,3270.00000,267.00000,3537.00000,454.00000,3083.00000,3083.00000,,3087.00000,3560.00000,3270.00000,4324.00000,4339.00000,0.71000,0.71000,1.14170,0.55110,1.44330,61.03910,27.35720,27.35720,29.59090,25.82620,0.12250,1.09520,3.42000,26.31560,11.07680,-61.02530,3.15950,4.97190,6.43690,0.9915,0.9044
2023-06-30,11972.00000,4912.00000,7060.00000,3321.00000,-1338.00000,4659.00000,2401.00000,479.00000,2880.00000,359.00000,2521.00000,2521.00000,,2547.00000,2682.00000,2401.00000,4325.00000,4341.00000,0.59000,0.59000,1.14410,0.56390,1.51080,58.97090,20.05510,20.05510,24.05610,21.27460,0.12160,1.05730,3.01560,29.84460,9.15000,-42.48400,2.56050,3.99030,6.37190,1.0295,0.9553
2023-03-31,10980.00000,4317.00000,6663.00000,3185.00000,-111.00000,3296.00000,3367.00000,686.00000,4053.00000,940.00000,3113.00000,3113.00000,,3107.00000,3653.00000,3367.00000,4326.00000,4345.00000,0.72000,0.72000,1.15080,0.57350,1.57810,60.68310,30.66490,30.66490,36.91260,28.29690,0.11270,0.91330,2.38750,37.69670,11.58630,-46.41420,3.19600,4.94110,6.21230,0.03680,-0.02190
2022-12-31,10125.00000,4513.00000,5612.00000,3431.00000,-106.00000,3537.00000,2075.00000,425.00000,2500.00000,444.00000,2056.00000,2056.00000,,2031.00000,2382.00000,2075.00000,4328.00000,4350.00000,0.47000,0.46000,1.14540,0.58480,1.51590,55.42720,20.49380,20.49380,24.69140,20.05930,0.10910,1.06610,2.90360,30.99560,7.96100,-26.34210,2.21640,3.30530,5.96720,0.6765,0.5206
2022-09-30,11063.00000,4566.00000,6497.00000,3279.00000,-130.00000,3409.00000,3088.00000,356.00000,3444.00000,622.00000,2822.00000,2822.00000,,2825.00000,3395.00000,3088.00000,4325.00000,4346.00000,0.65000,0.65000,1.12590,0.59200,1.62000,58.72730,27.91290,27.91290,31.13080,25.53560,0.11960,1.23140,2.76990,32.49210,11.54850,-33.16100,3.05180,4.71130,5.65120,0.8121,0.7484
2022-06-30,11325.00000,4830.00000,6495.00000,3203.00000,-951.00000,4154.00000,2341.00000,-57.00000,2284.00000,384.00000,1900.00000,1900.00000,,1905.00000,2663.00000,2341.00000,4331.00000,4353.00000,0.44000,0.44000,1.12710,0.59710,1.68940,57.35100,20.67110,20.67110,20.16780,16.82120,0.12160,1.33390,2.52000,35.71390,7.66040,-20.91360,2.03930,3.08650,5.73350,0.9013,0.8431
