Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,220.79000,141.11900,79.67100,40.34900,-0.03700,47.25300,32.41800,0.45300,32.87100,9.69600,23.17500,23.17500,23.17500,,32.41800,34.07500,36.71400,0.68000,0.65000,,,,,,,,,,,,,,,,,,
2023-09-30,223.23800,142.97900,80.25900,42.10900,1.74800,48.04300,32.21600,-0.22900,31.98700,9.39100,22.59600,22.59600,22.59600,40.07300,32.21600,33.98900,36.71300,0.66000,0.63000,4.14250,0.44080,0.78840,35.95220,14.43120,14.43120,14.32870,10.12190,0.21710,1.20580,74.64050,4.49500,-15.08200,2.19700,2.51350,14.73170,0.6369,0.6026
2023-06-30,231.10500,146.16800,84.93700,44.17700,2.70100,49.15200,35.78500,-0.68300,35.10200,8.74000,26.36200,26.36200,26.36200,44.16300,35.78500,33.98800,36.71700,0.78000,0.73000,3.43120,0.45460,0.83370,36.75260,15.48430,15.48430,15.18880,11.40690,0.22800,1.24170,72.48290,5.55350,-14.65590,2.60060,3.02860,13.90220,0.647,0.5799
2023-03-31,231.40800,144.21200,87.19600,43.92000,2.02600,50.09500,37.10100,-0.58000,36.52100,9.72100,26.80000,26.80000,26.80000,45.83100,37.10100,33.91400,36.69700,0.79000,0.75000,2.93260,0.47420,0.90180,37.68060,16.03270,16.03270,15.78210,11.58130,0.23570,1.26140,71.35000,6.11620,-12.46760,2.72950,3.21600,12.82760,1.12630,1.08970
2022-12-31,232.59900,141.00700,91.59200,43.74400,-0.61800,54.24610,37.34590,-0.60000,36.74600,10.28700,26.45900,26.45900,26.45900,46.69390,37.34600,33.86900,36.73100,0.78000,0.74000,1.97950,0.49030,0.96210,39.37760,16.05590,16.05590,15.79800,11.37540,0.23360,1.14980,78.27560,6.45140,-10.84510,2.65680,3.28800,12.03710,1.2658,1.2063
2022-09-30,227.61400,136.41600,91.19800,44.27300,-3.11500,57.97800,33.22000,-0.63600,32.58400,9.56900,23.01500,23.01500,23.01500,42.26900,33.22000,33.86100,36.66300,0.68000,0.64000,2.16350,0.50630,1.02550,40.06700,14.59490,14.59490,14.31550,10.11140,0.23990,1.17990,76.27510,5.98930,-9.43410,2.42590,2.95700,11.31940,1.0249,0.9959
2022-06-30,222.73800,136.76200,85.97600,40.86000,2.48700,46.43700,39.53900,-0.95800,38.58100,10.79900,27.78200,27.78200,27.78200,48.14900,39.53900,33.91400,36.78500,0.82000,0.77000,2.67170,0.51760,1.07290,38.59960,17.75140,17.75140,17.32130,12.47300,0.24030,1.13280,79.44670,7.57560,-12.91010,2.99720,3.65450,10.78680,0.6204,0.5112
2022-03-31,222.11100,138.51800,83.59300,42.25100,0.97900,49.42300,34.17000,-1.12000,33.05000,5.91400,27.13600,27.13600,27.13600,42.63000,34.17000,33.84300,36.83900,0.80000,0.75000,2.37590,0.53350,1.14370,37.63570,15.38420,15.38420,14.88000,12.21730,0.24600,1.19180,75.51680,7.89870,-10.77140,3.00570,3.68470,10.09910,0.30330,0.23150
2021-12-31,214.73000,131.31100,83.41900,41.70000,-0.15200,51.80100,31.61800,-32.82100,-1.20300,-5.73200,4.52900,4.52900,4.52900,42.41500,31.61800,32.20200,34.67000,0.13000,0.12000,1.79000,0.47200,0.89410,38.84830,14.72450,14.72450,-0.56020,2.10920,0.24330,1.20910,74.43850,1.24160,-1.95430,0.51320,0.65550,10.76610,1.3868,1.2778
2021-09-30,192.82000,118.26000,74.56000,39.31600,-0.04200,46.54600,28.01400,-3.83400,24.18000,6.78400,17.39600,17.39600,17.39600,36.53200,28.01400,31.98700,35.89300,0.54000,0.48000,2.12330,0.30590,0.44070,38.66820,14.52860,14.52860,12.54020,9.02190,0.24480,1.16830,77.03400,4.11010,-25.80890,2.20860,2.85280,13.19980,0.1802,0.1186
