,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-22,2024-09-30,$4.48,$4.35
1,2024-07-23,2024-06-30,$2.94,$2.60
2,2024-04-23,2024-03-31,$2.48,$2.36
3,2024-02-13,2023-12-31,$3.29,$3.24
4,2023-10-23,2023-09-30,$4.10,$4.00
5,2023-07-25,2023-06-30,$3.37,$2.69
6,2023-04-20,2023-03-31,$2.08,$2.35
7,2023-02-14,2022-12-31,$3.50,$3.44
8,2022-10-20,2022-09-30,$3.52,$3.42
9,2022-07-21,2022-06-30,$2.58,$2.47
10,2022-04-21,2022-03-31,$2.15,$1.95
11,2022-02-10,2021-12-31,$2.58,$2.46
12,2021-10-21,2021-09-30,$2.34,$2.38
13,2021-07-22,2021-06-30,$1.08,$1.57
14,2021-04-22,2021-03-31,$0.25,$1.10
15,2021-02-18,2020-12-31,$1.01,$1.35
16,2020-10-22,2020-09-30,$0.83,$1.35
17,2020-07-23,2020-06-30,$-0.82,$0.25
18,2020-04-23,2020-03-31,$-0.27,$0.04
19,2020-02-27,2019-12-31,--,$1.33
20,2019-10-23,2019-09-30,$1.86,$1.48
21,2019-08-01,2019-06-30,$0.37,$0.33
22,2019-05-02,2019-03-31,$-0.28,$-0.23
23,2019-02-28,2018-12-31,$0.89,$0.95
24,2018-11-08,2018-09-30,$0.93,$1.60
25,2018-08-08,2018-06-30,$0.08,$-0.01
26,2018-05-09,2018-03-31,$-0.68,$-0.36
27,2018-02-28,2017-12-31,$0.43,$0.47
28,2017-11-08,2017-09-30,$0.22,$0.45
29,2017-08-08,2017-06-30,$-0.19,$0.06
30,2017-05-09,2017-03-31,$-0.32,$-1.10
31,2017-03-01,2016-12-31,$0.20,$-0.08
32,2016-11-08,2016-09-30,$0.21,$0.11
33,2016-08-09,2016-06-30,$0.20,$0.20
34,2016-05-09,2016-03-31,$-0.45,$-1.80
35,2016-02-29,2015-12-31,$0.75,$0.75
36,2015-11-09,2015-09-30,$7.95,$7.35
37,2015-08-10,2015-06-30,$3.30,$2.85
