,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.20,$-0.17
1,2024-08-14,2024-06-30,$-0.29,$-0.20
2,2024-05-09,2024-03-31,$-0.30,$-0.25
3,2024-04-08,2023-12-31,--,$-0.28
4,2023-11-09,2023-09-30,$-0.30,$-0.24
5,2023-08-08,2023-06-30,$-0.30,$-0.29
6,2023-05-09,2023-03-31,$-0.33,$-0.29
7,2023-03-21,2022-12-31,$-0.32,$-0.37
8,2022-11-14,2022-09-30,$-0.38,$-0.31
9,2022-08-04,2022-06-30,$-0.42,$-0.37
10,2022-05-10,2022-03-31,$-0.43,$-0.44
11,2022-03-16,2021-12-31,--,$-0.26
12,2021-11-09,2021-09-30,$-0.39,$-0.41
13,2021-08-09,2021-06-30,$-0.42,$-0.33
14,2021-05-17,2021-03-31,$-0.37,$-0.41
15,2021-03-16,2020-12-31,$-0.33,$-0.37
16,2020-11-17,2020-09-30,$-0.37,$-0.34
17,2020-08-07,2020-06-30,$-0.41,$-0.38
18,2020-05-07,2020-03-31,$-0.32,$-0.48
19,2020-03-17,2019-12-31,$-0.42,$-0.37
20,2019-11-07,2019-09-30,$-0.44,$-0.31
21,2019-08-08,2019-06-30,$-0.56,$-0.46
22,2019-05-08,2019-03-31,--,$-0.54
23,2019-03-14,2018-12-31,--,$-0.58
24,2018-11-13,2018-09-30,$-0.38,$-0.62
25,2018-08-13,2018-06-30,--,$-0.36
26,2018-05-14,2018-03-31,--,$-0.37
