,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,--,$0.24
1,2024-07-24,2024-06-30,--,$0.14
2,2024-04-24,2024-03-31,--,$0.48
3,2024-01-24,2023-12-31,--,$1.09
4,2023-10-25,2023-09-30,--,$1.25
5,2023-07-26,2023-06-30,--,$1.02
6,2023-04-26,2023-03-31,--,$1.33
7,2023-01-25,2022-12-31,--,$1.04
8,2022-10-26,2022-09-30,--,$1.18
9,2022-07-27,2022-06-30,--,$1.15
10,2022-04-27,2022-03-31,$0.88,$1.04
11,2022-01-26,2021-12-31,$0.89,$0.99
12,2021-10-27,2021-09-30,$0.84,$0.87
13,2021-07-28,2021-06-30,$0.78,$0.79
14,2021-04-28,2021-03-31,$0.60,$0.71
15,2021-01-27,2020-12-31,$0.29,$0.04
16,2020-10-28,2020-09-30,$0.31,$0.38
17,2020-07-28,2020-06-30,$0.12,$0.16
18,2020-04-29,2020-03-31,$0.31,$0.17
19,2020-01-27,2019-12-31,$0.47,$0.44
20,2019-10-30,2019-09-30,$0.55,$0.52
21,2019-07-30,2019-06-30,$0.56,$0.71
22,2019-04-24,2019-03-31,$0.57,$0.65
23,2019-01-30,2018-12-31,$0.56,$0.59
24,2018-10-30,2018-09-30,$0.61,$0.62
25,2018-07-26,2018-06-30,$0.58,$0.60
26,2018-04-25,2018-03-31,--,$0.59
27,2018-01-31,2017-12-31,--,$0.53
28,2017-10-18,2017-09-30,--,$0.55
29,2017-07-26,2017-06-30,--,$0.49
30,2017-04-26,2017-03-31,--,$0.48
31,2017-01-25,2016-12-31,--,$0.43
32,2016-10-26,2016-09-30,--,$0.41
33,2016-07-27,2016-06-30,--,$0.38
34,2016-04-27,2016-03-31,--,$0.40
35,2016-01-27,2015-12-31,--,$0.35
36,2015-10-29,2015-09-30,--,$0.31
37,2015-07-27,2015-06-30,--,$0.31
38,2015-04-30,2015-03-31,--,$0.26
39,2015-01-29,2014-12-31,--,$0.10
