,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,--,$0.02
1,2024-07-31,2024-06-30,--,$0.68
2,2024-05-08,2024-03-31,--,$0.46
3,2024-02-29,2023-12-31,--,$0.76
4,2023-11-01,2023-09-30,--,$0.98
5,2023-08-02,2023-06-30,--,$0.08
6,2023-05-09,2023-03-31,--,$0.42
7,2023-02-28,2022-12-31,$0.41,$0.25
8,2022-11-09,2022-09-30,$2.75,$0.60
9,2022-07-27,2022-06-30,$0.55,$0.05
10,2022-04-27,2022-03-31,$0.40,$0.42
11,2022-02-09,2021-12-31,$0.41,$0.55
12,2021-10-27,2021-09-30,$0.43,$0.90
13,2021-07-28,2021-06-30,$0.29,$0.90
14,2021-04-28,2021-03-31,$-0.01,$0.84
15,2021-02-03,2020-12-31,$0.40,$0.48
16,2020-10-28,2020-09-30,$0.42,$0.46
17,2020-07-29,2020-06-30,$0.32,$0.69
18,2020-04-29,2020-03-31,$0.43,$0.59
19,2020-02-05,2019-12-31,$0.60,$0.42
20,2019-10-30,2019-09-30,$0.40,$0.36
21,2019-07-24,2019-06-30,$0.42,$0.34
22,2019-05-01,2019-03-31,$0.38,$0.31
23,2019-02-06,2018-12-31,--,$2.34
24,2018-10-31,2018-09-30,--,$0.43
25,2018-07-26,2018-06-30,--,$0.49
26,2018-04-26,2018-03-31,$0.54,$0.33
27,2018-02-08,2017-12-31,$0.45,$0.50
28,2017-10-25,2017-09-30,$0.33,$0.21
29,2017-07-26,2017-06-30,$0.28,$0.30
30,2017-04-27,2017-03-31,$0.27,$0.15
31,2017-02-09,2016-12-31,$0.22,$0.21
32,2016-10-27,2016-09-30,$0.19,$0.12
33,2016-07-28,2016-06-30,$0.12,$0.12
34,2016-04-28,2016-03-31,$0.09,$0.04
35,2016-02-03,2015-12-31,$0.01,$0.04
36,2015-10-28,2015-09-30,$-0.03,$-0.04
37,2015-07-29,2015-06-30,$-0.06,$-0.07
38,2015-05-06,2015-03-31,$-0.08,$-0.09
39,2015-02-18,2014-12-31,$-0.14,$-0.14
