Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,430.08200,95.96700,334.11500,110.91100,253.99800,364.90900,-30.79400,17.97200,-12.82200,2.50900,-15.33100,-15.33100,-15.33100,21.62100,-30.79400,342.35600,342.35600,-0.04000,-0.04000,3.37250,0.56930,1.32190,77.68640,-7.16000,-7.16000,-2.98130,-3.56470,0.14040,1.70040,52.92810,-1.57550,-1.92450,-0.50060,-0.67850,2.83660,0.3038,0.1312
2024-06-30,400.99600,89.01100,311.98500,102.54700,244.13600,346.68300,-34.69800,20.76600,-13.93200,1.14600,-15.07800,-15.07800,-15.07800,14.83100,-34.69800,340.64800,340.64800,-0.04000,-0.04000,3.51200,0.59320,1.45810,77.80250,-8.65300,-8.65300,-3.47430,-3.76010,0.13750,1.60260,56.15810,-1.71040,-2.14260,-0.51700,-0.69580,2.58110,0.2183,0.1117
2024-03-31,378.60200,85.03800,293.56400,87.70300,260.41100,348.11400,-54.55000,21.27600,-33.27400,2.26900,-35.54300,-35.54300,-35.54300,-5.34100,-54.55000,338.58300,338.58300,-0.10000,-0.10000,3.51210,0.61700,1.61100,77.53900,-14.40830,-14.40830,-8.78860,-9.38800,0.13510,1.77590,50.67720,-4.45830,-5.59840,-1.26870,-1.70750,2.34660,0.21730,0.10520
2023-12-31,362.47300,83.28300,279.19000,96.40100,225.61800,322.01900,-42.82900,17.01800,-25.81100,2.05400,-27.86500,-27.86500,-27.86500,10.95800,-42.82890,333.65600,333.65600,-0.08000,-0.08000,3.49700,0.62710,1.68190,77.02370,-11.81580,-11.81580,-7.12080,-7.68750,0.13130,1.46000,61.64360,-3.65180,-4.67980,-1.00970,-1.36170,2.26070,0.2576,0.1526
2023-09-30,335.60300,78.06900,257.53400,90.59300,206.15300,296.74600,-39.21200,16.93100,-22.28100,1.25400,-23.53500,-23.53500,-23.53500,12.05100,-39.21200,334.66600,334.66600,-0.07000,-0.07000,3.88890,0.64710,1.83390,76.73770,-11.68400,-11.68400,-6.63910,-7.01280,0.12960,1.68250,53.49210,-3.36570,-4.41240,-0.90870,-1.18770,2.08320,0.2014,0.1035
2023-06-30,308.49400,75.22100,233.27300,89.61000,199.83500,289.44500,-56.17200,-36.83000,-93.00200,1.46500,-94.46700,-94.46700,-94.46700,-6.29000,-56.17200,332.29700,332.29700,-0.28000,-0.28000,3.84270,0.66630,2.05150,75.61670,-18.20850,-18.20850,-30.14710,-30.62200,0.12180,1.73390,51.90640,-14.71830,-20.05330,-3.72910,-4.91190,1.92370,0.1933,0.0598
2023-03-31,290.17500,70.43200,219.74300,81.53900,185.47600,267.01500,-47.27200,10.50400,-36.76800,1.31400,-38.08200,-38.08200,-38.08200,-0.49100,-47.27200,330.38900,330.38900,-0.12000,-0.12000,4.39680,0.68770,2.20260,75.72780,-16.29090,-16.29090,-12.67100,-13.12380,0.10880,1.61430,55.75050,-5.83560,-7.98460,-1.42760,-1.82220,1.96700,0.11020,0.04210
2022-12-31,274.70000,67.78800,206.91200,79.70300,177.90000,257.60310,-50.69110,5.84600,-44.84500,1.07200,-45.91700,-45.91700,-45.91700,-6.80010,-50.69110,326.33200,326.33200,-0.13000,-0.13000,4.74500,0.69710,2.30170,75.32290,-18.45330,-18.45330,-16.32510,-16.71530,0.10610,1.84930,48.66750,-7.35890,-10.35490,-1.77430,-2.22880,1.89030,0.2395,0.1029
2022-09-30,253.85700,61.96700,191.89000,76.43200,161.40500,237.83700,-45.94700,4.77300,-41.17400,1.37200,-42.54600,-42.54600,-42.54600,-5.63100,-45.94700,326.59000,326.59000,-0.13000,-0.13000,5.35180,0.70730,2.41590,75.58980,-18.09960,-18.09960,-16.21940,-16.75980,0.10190,2.00100,44.97860,-7.16280,-10.44080,-1.70830,-2.09690,1.80910,0.1306,-0.0132
2022-06-30,234.51700,55.80400,178.71300,75.11400,168.14000,243.25400,-64.54100,0.83400,-63.70700,-0.17000,-63.53700,-63.53700,-63.53700,-27.48500,-64.54100,325.19700,325.19700,-0.20000,-0.20000,5.45050,0.71180,2.47010,76.20470,-27.52080,-27.52080,-27.16520,-27.09270,0.09500,1.92050,46.86340,-10.94540,-16.32880,-2.57400,-3.15420,1.77300,0.1183,-0.0124
2022-03-31,212.16700,47.05100,165.11600,67.05400,138.08600,205.14000,-40.02400,-0.98300,-41.00700,0.37400,-41.38100,-41.38100,-41.38100,-9.17800,-40.02400,323.33400,323.33400,-0.13000,-0.13000,6.85000,0.73540,2.77940,77.82360,-18.86440,-18.86440,-19.32770,-19.50400,0.09010,1.69260,53.17270,-8.02770,-8.56480,-1.75790,-2.12410,1.58350,-0.10970,-0.19920
2021-12-31,193.59610,42.49600,151.10010,61.76200,130.40200,192.16400,-41.06390,-15.86600,-56.93000,20.57100,-77.50100,-77.50100,-77.50100,1.53310,-41.06400,312.32100,312.32100,-0.24000,-0.24000,6.77790,0.58570,1.42850,78.04910,-21.21110,-21.21120,-29.40660,-40.03230,0.08160,2.02630,44.41660,-9.55200,-9.85300,-3.26720,-3.95770,2.50720,0.1306,0.0264
2021-09-30,172.34700,37.52500,134.82200,46.77000,114.54600,161.31600,-26.49400,-83.93600,-110.43000,-3.09500,-107.33500,-107.33500,-107.33500,10.64300,-26.49400,314.54300,314.54300,-0.34000,-0.34000,8.50640,0.57270,1.34010,78.22710,-15.37250,-15.37250,-64.07420,-62.27840,0.07440,2.03470,44.23320,-12.58100,-12.85010,-4.63550,-5.37630,2.65270,-0.024,-0.1255
2021-06-30,152.42800,35.02900,117.39900,41.34900,104.92200,146.27100,-28.87200,-10.94800,-39.82000,-4.31000,-35.51000,-35.51000,-35.51000,3.19300,-28.87200,308.26300,308.26300,-0.12000,-0.12000,5.71620,0.33380,0.50110,77.01930,-18.94140,-18.94140,-26.12380,-23.29620,0.10540,2.00950,44.78690,-4.43270,-4.53790,-2.45590,-2.95300,2.56460,0.0236,-0.0316
