Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1764.60000,542.90000,1221.70000,725.10000,725.10000,496.60000,-29.40000,467.20000,99.30000,367.90000,367.90000,0.00000,367.90000,705.10000,496.60000,107.20000,108.10000,3.43000,3.40000,0.48400,0.29310,0.45240,69.23380,28.14240,28.14240,26.47630,20.84890,0.05590,4.20850,1.77440,50.72250,1.98700,-3.69210,1.16600,1.40460,172.67250,6.9723,6.638
2024-06-30,1716.80000,523.50000,1193.30000,699.10000,699.10000,494.20010,-68.90000,425.30000,88.20000,337.10000,337.10000,0.00000,337.10000,698.00010,494.20010,107.10000,107.90000,3.15000,3.12000,0.53070,0.27630,0.40930,69.50720,28.78610,28.78610,24.77280,19.63540,0.05750,4.06440,1.88310,47.79420,1.85840,-3.82230,1.12940,1.34500,169.20870,3.5597,3.3976
2024-03-31,1680.70000,499.70000,1181.00000,699.70000,699.70000,481.29990,2.60000,483.90000,101.90000,382.00000,382.00000,0.00000,382.00000,677.70000,481.29990,107.00000,107.90000,3.57000,3.54000,0.49000,0.28870,0.43390,70.26830,28.63690,28.63690,28.79160,22.72860,0.05610,3.96590,1.85320,48.56370,2.14640,-4.08810,1.27420,1.52680,166.26280,4.92590,4.75070
2023-12-31,1613.50000,488.30000,1125.20000,662.40000,662.40000,462.80000,13.90000,476.70000,99.20000,377.49990,377.50010,11.50000,389.00000,661.10010,462.79980,106.60000,107.40000,3.65000,3.61000,0.49990,0.25050,0.36290,69.73660,28.68300,28.68300,29.54450,24.10910,0.05730,4.11720,1.63970,54.88690,2.16400,-4.78690,1.34020,1.62190,163.18800,5.814,5.4265
2023-09-30,1563.40000,467.10000,1096.30000,650.20000,650.20000,446.10000,-3.50000,442.60000,97.00000,345.60000,345.60000,1.60000,347.20000,639.90000,446.10000,106.70000,107.60000,3.25000,3.23000,0.53490,0.27240,0.40370,70.12280,28.53400,28.53400,28.31010,22.20800,0.05550,3.81310,1.71110,52.59880,2.02830,-4.13770,1.22610,1.47580,159.50550,5.8415,5.6349
2023-06-30,1531.20000,464.10000,1067.10000,631.80000,631.80000,435.29990,28.40000,463.70000,102.70000,361.00000,361.00000,3.90000,364.90000,621.99990,435.29990,106.60000,107.40000,3.42000,3.40000,0.94290,0.26270,0.39810,69.69040,28.42870,28.42870,30.28340,23.83100,0.05580,3.93310,1.81010,49.71980,2.15580,-5.17530,1.31460,1.58950,156.92760,2.9597,2.7323
2023-03-31,1469.70000,451.10000,1018.60000,617.60000,617.60000,401.00000,-40.90000,360.10000,75.80000,284.30000,284.30000,-1.20000,283.10000,587.30000,401.00000,106.30000,107.00000,2.66000,2.65000,0.80430,0.26750,0.40800,69.30670,27.28450,27.28450,24.50160,19.26240,0.05420,3.92260,1.94530,46.26460,1.74070,-3.78980,1.04770,1.27510,153.22630,4.33360,4.14950
2022-12-31,1430.90000,428.60000,1002.30000,589.80010,589.80000,412.49940,-104.10000,308.40000,61.10000,247.29990,247.30000,1681.10000,1928.40000,598.79930,412.49960,105.90000,106.80000,18.17000,18.03000,0.66810,0.27100,0.41540,70.04680,28.82800,28.82800,21.55290,134.76840,0.05300,3.85090,1.63160,55.16110,1.54200,-3.11500,0.91660,1.12410,151.15740,0.6714,0.499
2022-09-30,1350.30000,408.50000,941.80000,548.60000,548.60000,393.20010,-37.70000,355.50000,78.60000,276.90000,276.90000,50.10000,327.00000,552.50010,393.20010,106.00000,106.80000,3.08000,3.06000,1.40520,0.30080,0.48060,69.74750,29.11950,29.11950,26.32750,24.21680,0.05530,4.04460,1.77070,50.82870,1.99820,-4.57040,1.13500,1.39720,130.66990,2.3576,2.1405
2022-06-30,1310.80000,399.30000,911.50010,548.60000,548.60000,362.90010,-46.00000,316.90000,91.90000,225.00000,225.00000,43.80000,268.80000,520.80000,362.90010,105.90000,106.80000,2.54000,2.52000,1.57670,0.32660,0.54330,69.53770,27.68540,27.68540,24.17610,20.50660,0.05170,4.31680,1.73590,51.84540,1.63920,-3.66400,0.88760,1.10380,129.48310,-0.6052,-0.7531
