Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,19.00850,10.52060,8.48790,11.23430,,11.23440,-2.74640,0.07780,-2.66860,-0.63650,-2.03210,-2.03210,-2.02930,-1.96100,-2.74640,31.41700,31.41700,-0.06000,-0.06000,1.85670,0.12910,0.16470,44.65310,-14.44840,-14.44840,-14.03910,-10.67560,0.44840,1.21370,1.54820,58.13370,-9.61500,-13.88780,-4.79320,-8.37410,0.67390,-0.04510,-0.05150
2024-06-30,19.45450,10.22670,9.22780,7.97100,,7.97090,1.25690,-0.26710,0.98970,0.33630,0.65340,0.65340,0.65710,3.23330,1.25690,29.87800,29.87800,0.02000,0.02000,1.47290,,0.27550,47.43290,6.46050,6.46050,5.08740,3.37760,0.37930,0.96970,1.31980,68.19040,2.83900,3.99610,1.27380,2.83900,0.73390,0.0335,0.0335
2024-03-31,23.30850,12.36020,10.94830,9.34710,,9.34700,1.60130,-0.21170,1.38960,0.37710,1.01250,1.01250,1.01610,1.85800,1.60130,29.82100,29.82100,0.03000,0.03000,1.24770,,0.31700,46.97140,6.86990,6.86990,5.96180,4.35930,0.46230,1.04110,1.38380,65.03770,5.33790,8.33960,2.00820,5.33790,0.63610,0.0034,0.0034
2023-12-31,16.80010,9.48190,7.31820,9.87060,,9.87060,-2.55230,-0.05460,-2.60690,-0.68890,-1.91800,-1.91800,-1.91480,-2.98310,-2.55230,29.79000,29.79000,-0.06000,-0.06000,1.18240,,0.28420,43.56060,-15.19240,-15.19240,-15.51730,-11.39770,0.34240,0.60080,1.42790,63.03080,-10.80220,-17.81510,-3.90870,-10.80220,0.59760,0.0333,0.0333
2023-09-30,26.50840,14.74950,11.75880,13.02750,,13.02760,-1.26870,-0.29660,-1.56520,-0.27590,-1.28940,-1.28940,-1.28650,-0.32810,-1.26870,29.76500,29.76500,-0.04000,-0.04000,1.55870,0.19630,0.35370,44.35900,-4.78590,-4.78590,-5.90470,-4.85320,0.51380,0.97960,2.00260,44.94260,-6.54740,-10.28130,-2.49920,-5.26250,0.66280,0.13610,0.13610
2023-06-30,23.39920,14.34870,9.05050,12.04700,,12.04700,-2.99650,-0.57370,-3.57020,-0.60540,-2.96480,-2.96480,-2.96200,-0.12520,-2.99650,29.71300,29.71300,-0.10000,-0.10000,1.76830,0.31940,0.56600,38.67870,-12.80600,-12.80590,-15.25790,-12.65880,0.38940,0.69670,1.66290,54.12320,-14.20980,-21.87990,-4.93370,-9.67140,0.70230,0.0481,0.0483
2023-03-31,20.22560,12.43390,7.79170,9.60290,,9.60290,-1.81120,-0.31220,-2.12340,-0.58960,-1.53380,-1.53380,-1.53050,-1.55590,-1.81120,29.73100,29.73100,-0.05000,-0.05000,1.87630,0.24390,0.40710,38.52400,-8.95500,-8.95500,-10.49830,-7.56730,0.34040,0.63290,1.28460,70.06100,-6.46460,-9.43910,-2.58130,-4.88790,0.80230,0.0004,-0.0002
2022-12-31,19.25460,11.28510,7.96950,12.05210,,12.05210,-4.08260,-0.25850,-4.34100,-1.04770,-3.29330,-3.29330,-3.29040,-3.82760,-4.08260,29.74300,29.74300,-0.11000,-0.11000,2.16600,0.28910,0.48530,41.39030,-21.20310,-21.20310,-22.54540,-17.08910,0.31030,0.48520,1.64760,54.62570,-13.10800,-18.83450,-5.30680,-9.31870,0.84960,0.2487,0.2464
2022-09-30,26.02270,16.03700,9.98570,11.51900,-3.06000,14.57900,-4.59330,-0.03970,-4.63300,-0.44780,-4.18520,-4.18520,-4.18240,-4.34770,-4.59330,29.66600,29.66600,-0.14000,-0.14000,2.32770,0.36290,0.66910,38.37310,-17.65120,-17.65120,-17.80360,-16.07200,0.33840,0.52900,1.36070,66.14160,-14.82110,-20.47860,-5.44300,-9.44210,0.95490,0.01280,0.01080
2022-06-30,22.11780,12.99890,9.11890,10.60950,,10.60950,-1.49050,-0.01450,-1.50500,-0.14660,-1.35840,-1.35840,-1.34930,-1.26280,-1.49050,27.78100,27.78100,-0.04700,-0.04700,2.41150,0.30320,0.49310,41.22890,-6.73910,-6.73910,-6.80450,-6.10040,0.28150,0.42710,1.26500,71.14460,-4.19310,-6.35580,-1.72870,-2.92180,1.09550,-0.0713,-0.0873
