Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,418.05800,270.37900,147.67900,,-0.69200,0.69200,146.98700,-2.58900,144.39800,30.16900,114.22900,114.22900,114.22900,146.98700,146.98700,23.17500,23.33500,4.93000,4.90000,0.11370,0.12830,35.15950,35.15950,34.54020,27.32370,0.08830,7.96050,7.98020,2.41380,7.05550,61.61750,11.738,11.4883
2024-06-30,384.55300,265.39300,119.16000,,-0.79600,0.79600,118.36400,-2.56400,115.80000,23.22100,92.57900,92.57900,92.57900,118.36400,118.36400,23.16500,23.32900,4.00000,3.97000,0.12770,0.14630,30.77960,30.77960,30.11290,24.07450,0.08750,7.36390,7.38470,2.10630,6.42380,53.98970,11.9589,11.7951
2024-03-31,372.79100,252.53900,120.25200,,-1.96300,1.96300,118.28900,-2.42200,115.86700,16.92600,98.94100,98.94100,98.94100,118.28900,118.28900,23.10800,23.33500,4.28000,4.24000,0.13570,0.15710,31.73070,31.73070,31.08100,26.54060,0.09250,8.44950,8.47510,2.45430,7.30250,50.30800,9.01470,8.86430
2023-12-31,351.17100,218.99400,132.17700,,0.27800,-0.27800,132.45500,-2.43400,130.02100,26.63400,103.38700,103.38700,103.38700,132.45500,132.45500,23.04500,23.30700,4.48000,4.44000,0.14470,0.16920,37.71810,37.71810,37.02500,29.44060,0.09310,9.51270,9.54380,2.74020,8.13640,46.88260,9.0852,9.0377
2023-09-30,314.36700,215.90000,98.46700,,-0.40100,0.40100,98.06600,-2.57300,95.49300,19.37800,76.11500,76.11500,76.11500,98.06600,98.06600,23.05800,23.31500,3.30000,3.26000,0.16590,0.19890,31.19480,31.19480,30.37630,24.21220,0.09130,8.23970,8.27140,2.21100,6.87240,39.86370,9.628,9.5731
2023-06-30,295.76600,202.51500,93.25100,,-0.41700,0.41700,92.83400,-2.72400,90.11000,17.31900,72.79100,72.79100,72.79100,92.83400,92.83400,23.04000,23.30100,3.16000,3.12000,0.18350,0.22470,31.38760,31.38760,30.46670,24.61100,0.09040,8.34940,8.38340,2.22590,6.81760,37.63990,9.694,9.6271
2023-03-31,263.14500,191.78000,71.36500,,-0.40200,0.40200,70.96300,-2.57000,68.39300,12.59300,55.80000,55.80000,55.80000,70.96300,70.96300,23.00800,23.29000,2.43000,2.40000,0.19360,0.24000,26.96730,26.96730,25.99060,21.20500,0.08780,6.84050,6.87030,1.86140,5.51630,35.23070,8.48450,8.37030
2022-12-31,252.55000,166.22200,86.32800,,-0.20000,0.20000,86.12800,-1.97800,84.15000,16.90100,67.24900,67.24900,67.24900,86.12800,86.12800,22.81500,23.12500,2.93000,2.90000,0.20800,0.26260,34.10340,34.10340,33.32010,26.62800,0.09190,9.02130,9.06430,2.44800,7.14510,32.28310,4.3632,4.27
2022-09-30,222.06000,180.03200,42.02800,,-0.21200,0.21200,41.81600,-1.71600,40.10000,7.11600,32.98400,32.98400,32.98400,41.81600,41.81600,22.81300,23.11400,1.45000,1.43000,0.16580,0.19880,18.83090,18.83090,18.05820,14.85360,0.09010,5.32470,5.35530,1.33850,4.44160,27.02090,7.6971,7.5795
2022-06-30,183.87600,150.93100,32.94500,,-0.16600,0.16600,32.77900,-0.33700,32.44200,5.35200,27.09000,27.09000,27.09000,32.77900,32.77900,22.78100,23.10300,1.19000,1.17000,0.06320,0.06740,17.82670,17.82670,17.64340,14.73280,0.08370,4.27240,4.29640,1.23240,4.00250,27.68360,6.7815,6.7243
2022-03-31,180.31800,141.05000,39.26800,,-0.14300,0.14300,39.12500,-0.25300,38.87200,7.08100,31.79100,31.79100,31.79100,39.12500,39.12500,22.75300,23.09300,1.40000,1.38000,0.06030,0.06420,21.69780,21.69780,21.55750,17.63050,0.08530,4.77650,4.80200,1.50340,4.48840,29.05400,5.27990,5.24950
2021-12-31,197.29500,136.79100,60.50400,,0.32200,-0.32200,60.82600,-0.75100,60.07500,11.75500,48.32000,48.32000,48.32000,60.82600,60.82600,22.69300,23.06200,2.13000,2.09000,0.05750,0.06110,30.83000,30.83000,30.44930,24.49130,0.09740,6.90940,6.94460,2.38540,6.51190,30.62690,4.5611,4.5112
2021-09-30,164.88400,118.81700,46.06700,,-0.14500,0.14500,45.92200,-0.24300,45.67900,9.05400,36.62500,36.62500,36.62500,45.92200,45.92200,22.71400,23.06400,1.61000,1.59000,0.06080,0.06470,27.85110,27.85110,27.70370,22.21260,0.08680,5.55630,5.58630,1.92880,5.21850,28.88670,4.6327,4.5536
2021-06-30,153.01000,109.00400,44.00600,,-0.39800,0.39800,43.60800,,43.60800,7.97300,35.63500,35.63500,35.63500,43.60800,43.60800,22.67800,23.05400,1.57000,1.55000,0.06340,0.06770,28.50010,28.50010,28.50010,23.28930,0.08470,5.65960,5.69160,1.97280,5.30070,27.60840,4.4975,4.4253
2021-03-31,138.28300,98.39600,39.88700,,-0.44800,0.44800,39.43900,,39.43900,7.36000,32.07900,32.07900,32.07900,39.43900,39.43900,22.66500,23.06900,1.42000,1.39000,0.06760,0.07250,28.52050,28.52050,28.52050,23.19810,0.08400,5.45960,5.49270,1.94970,5.09060,25.75690,3.95860,3.90310
2020-12-31,139.33200,96.15900,43.17300,,-0.18500,0.18500,42.98800,,42.82000,4.63900,38.18100,38.18100,38.18100,42.98800,42.98800,22.31900,22.85200,1.70000,1.67000,0.06880,0.07390,30.85290,30.85290,30.73240,27.40290,0.09010,6.62590,6.66680,2.46820,6.17010,25.32140,3.2468,3.0811
2020-09-30,122.50100,105.35800,17.14300,,-1.02200,1.02200,16.12100,,16.12100,1.23100,14.89000,14.89000,14.89000,16.12100,16.12100,22.39800,22.92800,0.66000,0.65000,0.06990,0.07510,13.15990,13.15990,13.15990,12.15500,0.08340,2.78770,2.80630,1.01390,2.59290,23.56950,3.1658,2.7807
2020-06-30,117.70700,81.26500,36.44200,,,0.00000,36.44200,,36.44200,6.18000,30.26200,30.26200,30.26200,36.44200,36.44200,22.15300,22.70700,1.37000,1.33000,0.06770,0.07260,30.95990,30.95990,30.95990,25.70960,0.09130,6.63470,6.68660,2.34710,6.18580,20.45080,3.2072,2.7297
