,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$0.12,$0.20
1,2024-08-07,2024-06-30,$0.13,$0.17
2,2024-05-01,2024-03-31,$0.11,$0.13
3,2024-02-14,2023-12-31,$0.12,$0.13
4,2023-11-07,2023-09-30,$0.02,$0.12
5,2023-08-02,2023-06-30,$-0.10,$-0.03
6,2023-05-03,2023-03-31,$-0.21,$-0.15
7,2023-02-15,2022-12-31,$-0.20,$-0.13
8,2022-10-26,2022-09-30,$-0.23,$-0.19
9,2022-07-27,2022-06-30,$-0.24,$-0.18
10,2022-04-27,2022-03-31,$-0.29,$-0.19
11,2022-02-10,2021-12-31,$-0.17,$-0.18
12,2021-10-27,2021-09-30,$-0.10,$-0.07
13,2021-07-29,2021-06-30,$-0.11,$-0.13
14,2021-05-04,2021-03-31,$-0.04,$-0.06
15,2021-02-23,2020-12-31,$-0.07,$0.01
16,2020-11-04,2020-09-30,$-0.08,$-0.02
17,2020-08-04,2020-06-30,$-0.09,$-0.09
18,2020-05-06,2020-03-31,$-0.06,$-0.09
19,2020-02-26,2019-12-31,$-0.06,$-0.05
20,2019-11-06,2019-09-30,$-0.05,$-0.03
21,2019-08-07,2019-06-30,$-0.05,$-0.02
22,2019-05-08,2019-03-31,$-0.05,$-0.04
23,2019-02-28,2018-12-31,$-0.05,$-0.05
24,2018-11-07,2018-09-30,$-0.04,$-0.04
