,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$0.68,$0.70
1,2024-07-25,2024-06-30,$0.65,$0.71
2,2024-04-25,2024-03-31,$0.65,$0.64
3,2024-01-26,2023-12-31,$0.67,$0.66
4,2023-10-25,2023-09-30,$0.66,$0.71
5,2023-07-27,2023-06-30,$0.67,$0.68
6,2023-04-26,2023-03-31,$0.74,$0.73
7,2023-01-26,2022-12-31,$0.78,$0.74
8,2022-10-27,2022-09-30,$0.67,$0.76
9,2022-07-28,2022-06-30,--,$0.71
10,2022-04-26,2022-03-31,$0.60,$0.60
11,2022-01-27,2021-12-31,$0.61,$0.56
12,2021-10-26,2021-09-30,$0.63,$0.71
13,2021-07-23,2021-06-30,$0.72,$0.73
14,2021-04-23,2021-03-31,$0.74,$0.83
15,2021-01-28,2020-12-31,$0.61,$0.71
16,2020-10-23,2020-09-30,$0.54,$0.80
17,2020-07-24,2020-06-30,$0.43,$0.44
18,2020-04-30,2020-03-31,$0.48,$0.40
19,2020-01-29,2019-12-31,$0.62,$0.62
20,2019-10-24,2019-09-30,$0.63,$0.65
21,2019-07-25,2019-06-30,$0.64,$0.66
22,2019-04-25,2019-03-31,$0.62,$0.62
23,2019-01-29,2018-12-31,$0.62,$0.62
24,2018-10-25,2018-09-30,$0.64,$0.62
25,2018-07-26,2018-06-30,$0.61,$0.63
26,2018-04-26,2018-03-31,$0.59,$0.59
27,2018-01-30,2017-12-31,$0.52,$0.53
28,2017-10-26,2017-09-30,$0.55,$0.54
29,2017-07-27,2017-06-30,$0.51,$0.37
30,2017-04-27,2017-03-31,$0.48,$0.48
31,2017-01-31,2016-12-31,$0.51,$0.51
32,2016-10-27,2016-09-30,$0.53,$0.54
33,2016-07-28,2016-06-30,$0.50,$0.44
34,2016-04-28,2016-03-31,$0.48,$0.50
35,2016-01-28,2015-12-31,$0.50,$0.48
36,2015-10-29,2015-09-30,$0.50,$0.50
37,2015-07-29,2015-06-30,$0.50,$0.50
38,2015-04-28,2015-03-31,$0.49,$0.50
39,2015-01-29,2014-12-31,$0.51,$0.48
