,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-11,2024-12-31,$-0.03,$0.07
1,2024-11-19,2024-09-30,$-0.10,$-0.30
2,2024-09-12,2024-06-30,$0.01,$-0.04
3,2024-05-15,2024-03-31,$-0.04,$-0.04
4,2024-02-15,2023-12-31,$-0.08,$-0.07
5,2023-11-28,2023-09-30,$-0.13,$-0.15
6,2023-09-14,2023-06-30,$-0.08,$-0.07
7,2023-05-10,2023-03-31,$0.04,$-0.05
8,2023-02-23,2022-12-31,$0.19,$0.13
9,2022-11-08,2022-09-30,$0.08,$0.08
10,2022-09-15,2022-06-30,$0.08,$0.15
11,2022-05-10,2022-03-31,$0.04,$0.07
12,2022-02-16,2021-12-31,$0.27,$0.24
13,2021-11-11,2021-09-30,$0.11,$0.11
14,2021-09-14,2021-06-30,$0.14,$0.11
15,2021-05-18,2021-03-31,$-0.54,$-0.52
16,2021-02-25,2020-12-31,$0.19,$0.24
