Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,22.25900,6.82400,15.43500,11.81200,12.14000,3.29500,,3.29500,0.57600,2.71900,2.71900,2.71900,4.71100,4.71140,0.58000,0.58000,0.24510,0.32460,22.70070,18.73240,0.00970,1.78700,1.87730,0.18200,1.34910,32.29740,1.195,1.1548
2024-06-30,21.35300,6.68900,14.66400,10.71400,11.04400,3.62000,,3.62000,0.64800,2.97200,2.97200,2.97200,4.74000,4.74000,0.63000,0.63000,0.25750,0.34690,24.99480,20.52060,0.01030,2.03900,2.14680,0.21180,1.51390,30.93970,0.8837,0.8142
2024-03-31,21.38000,6.49400,14.88600,11.15500,11.49200,3.39400,,3.39400,0.60100,2.79300,2.79300,2.79300,4.78600,4.78600,0.58000,0.58000,0.26200,0.35510,24.01130,19.75950,0.01030,1.91590,2.01720,0.20350,1.41390,30.40930,0.19390,0.04890
2023-12-31,20.70300,5.80700,14.89600,10.64600,10.99100,3.90500,,3.90500,0.68200,3.22300,3.22300,3.22300,4.77500,4.77500,0.68000,0.68000,0.26940,0.36870,27.48640,22.68600,0.01050,2.23810,2.35810,0.23840,1.63520,30.17120,1.3822,1.2804
2023-09-30,18.50000,4.55600,13.94400,10.91100,11.26700,2.67700,,2.67700,0.42600,2.25100,2.25100,2.25100,4.77500,4.77500,0.47000,0.47000,0.28400,0.39660,20.50400,17.24110,0.00990,1.64560,1.73870,0.17130,1.17830,28.65980,1.2512,1.1333
2023-06-30,17.73000,3.40300,14.32700,10.10300,10.43900,3.88800,,3.88800,0.63900,3.24900,3.24900,3.24900,4.77700,4.77700,0.68000,0.68000,0.20410,0.25640,27.18310,22.71550,0.01120,2.35310,2.48510,0.25500,1.87290,28.88540,0.8263,0.6188
2023-03-31,17.56100,2.07200,15.48900,10.45600,10.76100,4.72800,,4.72800,0.82000,3.90800,3.90800,3.90800,4.77300,4.77300,0.82000,0.82000,0.15810,0.18780,31.52000,26.05330,0.01180,2.84130,3.00150,0.30860,2.39200,28.77510,0.88520,0.79510
2022-12-31,14.39700,0.81600,13.58100,9.20500,9.54100,4.04000,,4.04000,0.51600,3.52400,3.52400,3.52400,4.76900,4.76900,0.74000,0.74000,0.16380,0.19580,31.26450,27.27130,0.01070,2.60980,2.76000,0.29110,2.18240,28.29590,1.2079,1.1394
2022-09-30,15.14700,0.68700,14.46000,9.66500,9.96900,4.49100,,4.49100,0.80100,3.69000,3.69000,3.69000,4.77200,4.77200,0.77000,0.77000,0.17130,0.20670,30.26690,24.86860,0.01180,2.86890,3.04290,0.29460,2.37750,26.95310,1.0727,1.0111
2022-06-30,13.85700,0.66800,13.18900,10.54700,10.83600,2.35300,,2.35300,0.35400,1.99900,1.99900,1.99900,4.77200,4.77200,0.42000,0.42000,0.16910,0.20350,19.01260,16.15220,0.00990,1.50790,1.59660,0.15940,1.25290,27.79250,0.5325,0.3762
2022-03-31,14.37700,0.66700,13.71000,8.38600,8.66200,5.04800,,5.04800,0.92300,4.12500,4.12500,4.12500,4.76100,4.76100,0.87000,0.87000,0.16720,0.20080,34.02530,27.80400,0.01180,3.01950,3.19180,0.32790,2.51460,28.62760,0.53980,0.49740
2021-12-31,12.56800,0.77000,11.79800,8.73200,9.02600,2.77200,,2.77200,0.46800,2.30400,2.30400,2.30400,4.78100,4.78100,0.48000,0.48000,0.16590,0.19890,22.91100,19.04290,0.00970,1.62990,1.71970,0.18440,1.35950,29.75920,1.0692,0.9987
