Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1421.89100,1108.31900,313.57200,115.71700,-13.97700,253.46500,60.10690,-58.46300,1.64400,-17.47100,19.11500,19.11500,16.94900,185.07490,60.10690,159.20000,160.99100,0.11000,0.11000,1.40880,0.47130,0.91630,22.05320,4.22730,4.22730,0.11560,1.19200,0.13450,1.79380,2.30560,39.03580,0.41250,1.59160,0.18080,0.21810,29.13840,1.7161,1.3026
2024-06-30,1455.29200,1128.42100,326.87100,129.73100,77.09700,178.36900,148.50210,-66.36300,82.13900,0.77400,81.36500,81.36500,78.86600,274.50210,148.50210,159.81500,161.70500,0.49000,0.49000,1.56530,0.48730,0.97070,22.46090,10.20430,10.20430,5.64420,5.41930,0.13700,1.79770,2.38060,37.80540,1.79120,7.18890,0.76610,0.91840,28.57300,0.9081,0.3159
2024-03-31,1420.29900,1116.66600,303.63290,139.14300,104.24200,166.46400,137.16880,-51.67400,85.49500,3.90700,81.58800,81.58800,81.15700,266.07280,137.16880,159.81200,161.90500,0.51000,0.50000,1.67410,0.48230,0.95360,21.37810,9.65770,9.65770,6.01950,5.71410,0.12980,1.62430,2.16380,41.59410,1.74220,7.23680,0.74560,0.90190,29.30900,1.63000,1.06780
2023-12-31,1614.08300,1177.65200,436.43090,132.62000,7.80500,277.60300,158.82750,-64.32600,94.50200,7.24600,87.25600,87.25600,84.51600,298.29850,158.82800,159.86100,162.38700,0.53000,0.53000,1.85910,0.48190,0.94320,27.03900,9.84010,9.84010,5.85480,5.23620,0.14590,1.55210,1.96390,45.82790,1.85900,7.69930,0.78890,0.96310,29.42130,1.3372,0.2959
2023-09-30,1625.20400,1238.73300,386.47090,137.69700,59.01900,208.10200,178.36890,-65.65200,112.71700,-15.36400,128.08100,128.08100,125.02600,305.89890,178.36890,159.72700,162.42500,0.78000,0.77000,1.78290,0.49270,0.98770,23.77980,10.97520,10.97520,6.93560,7.69290,0.15030,1.50560,2.13490,42.15740,2.86730,13.79950,1.18480,1.45460,28.00050,1.702,0.8149
2023-06-30,1757.62100,1359.70200,397.91890,136.75100,220.20400,41.23500,356.68380,-60.77500,295.90900,40.71200,255.19700,255.19700,252.38300,480.28680,356.68380,159.81000,162.37000,1.58000,1.55000,1.85090,0.50050,1.02160,22.63960,20.29360,20.29360,16.83580,14.35940,0.16020,1.64790,2.28480,39.39040,5.73400,31.51400,2.32560,2.86440,27.90500,1.3413,0.5909
2023-03-31,1791.17200,1366.97300,424.19900,135.46600,94.66400,168.35400,255.84480,-39.01600,216.82900,26.97400,189.85500,189.85500,185.80100,373.47190,255.84480,160.14500,162.81700,1.16000,1.14000,1.73110,0.52520,1.13490,23.68280,14.28370,14.28370,12.10540,10.37320,0.16490,1.64940,2.32350,38.73460,4.60630,42.86880,1.74800,2.18720,25.83040,1.15730,0.48150
2022-12-31,1768.08300,1379.28800,388.79530,121.72000,123.38200,139.56900,249.22600,-52.00000,197.22600,37.99500,159.23100,159.23100,156.56000,368.04200,249.22600,161.00000,164.12100,0.97000,0.95000,1.53320,0.45970,0.86870,21.98970,14.09580,14.09580,11.15480,8.85480,0.19210,2.04760,2.54340,35.38520,4.08650,15.00780,1.73030,2.20800,24.35760,1.0566,0.2679
2022-09-30,1747.59900,1371.23700,376.36190,105.08000,106.53000,108.03100,268.33090,-40.81500,227.51600,35.21500,192.30100,192.30100,191.08100,374.65390,268.33090,160.58700,163.63500,1.19000,1.17000,1.51950,0.46750,0.89530,21.53590,15.35430,15.35430,13.01880,10.93390,0.19840,2.13600,2.54260,35.39690,5.24150,21.48770,2.18310,2.79110,22.89200,1.7101,1.1028
2022-06-30,1650.18800,1231.50700,418.68100,107.77600,74.73500,140.06900,278.61190,-26.45000,252.16200,47.33300,204.82900,204.82900,201.99600,372.80090,278.61190,161.63200,164.74500,1.25000,1.23000,1.58920,0.44680,0.81700,25.37170,16.88370,16.88370,15.28080,12.24080,0.20560,2.12920,2.74090,32.83570,5.74310,16.37810,2.55190,3.17680,22.17150,1.2669,0.7897
