Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,216.14400,97.47600,118.66800,6.86200,,79.71800,38.95000,-80.95800,-42.00800,1.79900,-43.80700,6.45300,-37.35400,,-37.18200,119.49200,38.95000,214.81900,214.81900,-0.17000,-0.17000,0.59060,1.44290,18.02040,18.02040,-19.43520,-17.20240,0.02630,-1.20360,-1.20360,-0.45500,-0.49270,14.44160,0.30460,0.33110
2021-12-31,229.40300,103.91000,125.49300,7.69100,,87.32900,38.16410,-48.05600,-9.89200,-2.50400,-7.38800,-17.61600,-25.00400,,-17.07000,124.52210,38.16400,198.07000,198.07000,0.03000,0.03000,0.59400,1.46320,16.63620,16.63620,-4.31210,-7.44110,0.02750,-0.78720,-0.78720,-0.29960,-0.31960,14.78680,0.4532,0.4744
2021-09-30,212.13700,91.49700,120.64000,7.59900,,83.06400,37.57600,-43.07600,-5.50000,0.10700,-5.60700,118.56600,112.95900,,106.70200,119.83100,37.57600,213.21400,213.21400,0.50000,0.50000,0.58430,1.40560,17.71310,17.71310,-2.59270,50.29860,0.02520,3.49200,3.49200,1.34280,1.45160,15.16490,0.4433,1.1019
2021-06-30,215.47300,89.31300,126.16000,6.67900,,84.30900,41.85100,-34.87900,6.97200,7.10700,-0.13500,-3.92700,-4.06200,,-11.76500,127.07200,41.85100,205.75700,205.75700,-0.06000,-0.06000,0.60970,1.56230,19.42290,19.42290,3.23570,-5.46010,0.02490,-0.12990,-0.12990,-0.04700,-0.05070,14.80770,0.22,0.2132
2021-03-31,190.42400,96.16400,94.26000,8.08700,,86.48300,7.77700,-51.98600,-44.20900,2.23800,-46.44700,-21.28300,-67.73000,,-63.60400,92.61900,7.77700,158.58000,158.58000,-0.40000,-0.40000,0.66740,2.00620,4.08400,4.08400,-23.21610,-33.40130,0.01970,-2.25970,-2.25970,-0.70040,-0.75170,15.21200,0.32930,0.81400
2020-12-31,194.64300,90.12200,104.52100,7.68700,,86.19400,18.32700,-20.30800,-1.98100,0.23700,-2.21800,-202.62600,-204.84400,,-190.41800,104.57700,18.32700,146.23200,146.23200,-1.30000,-1.30000,0.71180,2.46940,9.41570,9.41570,-1.01780,-97.82940,0.02120,-8.37720,-8.37720,-2.23040,-2.41460,16.32670,0.4184,0.3884
2020-09-30,185.84400,83.25500,102.58900,7.58900,,86.19400,16.39500,-49.69700,-33.30200,1.10600,-34.40800,11.78600,-22.62200,,-22.19100,96.49300,16.39500,149.62600,149.62600,-0.15000,-0.15000,0.68840,2.20920,8.82190,8.82190,-17.91930,-11.94070,0.02020,-0.85410,-0.85410,-0.24630,-0.26610,17.69960,0.542,0.576
2020-06-30,178.58700,80.22800,98.35900,8.24200,,88.53600,9.82300,-34.20700,-24.38400,-1.52400,-22.86000,-3.86700,-26.72700,,-25.11600,94.78100,9.82300,144.10200,144.10200,-0.18000,-0.18000,0.68540,2.17830,5.50040,5.50040,-13.65390,-14.06370,0.01940,-0.99410,-0.99410,-0.28960,-0.31280,17.97150,-0.4581,-0.614
2020-03-31,226.95200,94.37400,132.57800,6.82100,,89.03400,43.54400,1.62400,45.16800,-0.26600,45.43400,-36.70300,8.73100,,7.52200,131.36600,43.54400,141.43700,141.43700,0.05000,0.05000,0.68270,2.15200,19.18640,19.18640,19.90200,3.31440,0.02440,0.32050,0.32050,0.09390,0.10170,19.24360,0.35140,0.15170
2019-12-31,241.84100,92.36500,149.47600,5.79900,,89.88490,59.59100,-33.56300,26.02800,-0.11400,26.14200,-2.71900,29.73900,,26.89100,159.80300,59.59100,141.34000,141.34000,0.19000,0.19000,0.65950,1.93710,24.64060,24.64060,10.76250,11.11930,0.02730,1.05050,1.05050,0.33590,0.35770,20.01990,0.5889,0.1811
2019-09-30,231.12700,92.00400,139.12300,5.28500,,88.07200,51.05100,-0.21700,50.83400,0.67800,50.15600,-0.13100,50.02500,,46.37100,125.26900,51.05100,141.36800,141.36800,0.33000,0.33000,0.63430,1.73480,22.08790,22.08790,21.99400,20.06300,0.02630,1.72040,1.72040,0.57000,0.62910,20.56840,0.756,0.3919
2019-06-30,227.97200,87.46100,140.51100,4.58900,,86.97400,53.53700,-29.85200,23.68500,0.67900,23.00600,-9.05900,13.94700,,15.73400,139.35900,53.53700,141.34400,141.34400,0.11000,0.11000,0.64660,1.82980,23.48400,23.48400,10.38940,6.90170,0.02550,0.46970,0.46970,0.15590,0.16600,21.00500,0.4682,0.205
2019-03-31,226.52200,96.12300,130.39900,6.96100,,88.42900,41.97000,-26.46500,15.50500,0.34600,15.15900,,8.84300,,7.82400,130.48800,41.97000,141.26200,141.26200,0.05000,0.05000,0.61890,1.62420,18.52800,18.52800,6.84480,3.45400,0.02520,0.28660,0.28660,0.09820,0.10920,21.82980,0.69970,0.44440
2018-12-31,246.87400,85.50600,161.36800,5.74600,,92.57400,68.79410,-26.04200,42.75200,-1.80500,44.55700,-31.31100,13.24600,,10.64300,173.35210,68.79400,141.14200,141.14400,0.09000,0.09000,0.60980,1.56270,27.86610,27.86600,17.31730,4.31110,0.02730,0.41540,0.41540,0.14670,0.16210,22.57740,0.6889,0.2055
2018-09-30,242.19800,93.62700,148.57100,5.43900,,87.24200,61.32900,-26.13800,35.19100,0.46600,34.72500,46.51600,81.24100,,74.02800,144.04700,61.32900,141.19600,141.19600,0.52000,0.52000,0.59710,1.48210,25.32190,25.32190,14.52990,30.56510,0.02690,2.47090,2.47090,0.90160,0.99550,23.28560,0.5825,0.6257
2018-06-30,234.54500,89.03800,145.50700,4.95600,-19.36900,103.19300,42.31400,-23.24600,19.06800,0.68400,18.38400,-9.51800,8.86600,,7.81600,123.86600,42.31400,141.13700,141.13700,0.05000,0.05000,0.59980,1.49850,18.04090,18.04090,8.12980,3.33240,0.02570,0.26740,0.26740,0.09730,0.10700,23.48120,0.4947,0.2367
2018-03-31,236.73400,112.83300,123.90100,8.01900,,87.95600,35.94500,-35.76300,0.18200,-2.94900,3.13100,-37.51200,-34.38100,,-33.57300,128.23700,35.94500,141.02400,141.05000,-0.24000,-0.24000,0.58990,1.43870,15.18370,15.18370,0.07690,-14.18170,0.02590,-1.00870,-1.00870,-0.37550,-0.41360,24.15640,0.67330,0.29920
2017-12-31,256.74300,83.58500,173.15800,7.03200,,105.42000,67.73800,23.85200,91.59000,15.77200,75.81800,,38.58400,,32.75100,160.79000,67.73800,141.87700,141.91300,0.23000,0.23000,0.56580,1.30300,26.38360,26.38360,35.67380,12.75630,0.02670,0.97240,0.97240,0.40170,0.42220,28.14300,0.6008,0.6689
2017-09-30,242.45100,97.64400,144.80700,5.28700,,88.43400,56.37300,-22.42200,33.95100,2.86900,31.08200,-11.85400,19.22800,,17.49800,146.19200,56.37300,141.29900,141.31000,0.12000,0.12000,0.55580,1.25100,23.25130,23.25130,14.00320,7.21710,0.02520,0.47630,0.47630,0.20010,0.21160,28.64850,0.7797,0.4491
2017-06-30,247.42300,97.24800,150.17500,7.45800,,90.70100,59.47400,-29.50800,29.96600,0.43700,29.52900,-0.47700,29.05200,,26.63800,147.77700,59.47400,141.69500,141.72800,0.19000,0.19000,0.54520,1.19870,24.03740,24.03740,12.11120,10.76620,0.02560,0.69830,0.69830,0.30010,0.31760,29.39240,0.6273,0.3573
2017-03-31,247.04500,104.41400,142.63100,8.46300,,91.53600,51.09500,-29.33500,21.76000,-3.48400,25.24400,49.56500,74.80900,,69.24300,148.71800,51.09500,143.59600,143.65500,0.48000,0.48000,0.53420,1.14710,20.68250,20.68250,8.80810,28.02850,0.02540,1.75040,1.75040,0.77030,0.81520,30.11650,0.71490,1.62190
2016-12-31,272.00000,100.91800,171.08200,4.97700,,94.36790,76.71410,-46.30000,30.41400,-2.01400,32.42800,,40.83400,,37.12800,169.53700,76.71410,146.59900,146.71100,0.35000,0.36000,0.52870,1.12170,28.20370,28.20370,11.18160,13.65000,0.02730,0.92240,0.92240,0.41010,0.43470,30.74740,0.6292,0.1944
2016-09-30,253.36700,99.59500,153.77200,6.93000,,93.90600,59.86600,-26.44400,33.42200,0.90500,32.51700,-19.32100,13.19600,,13.73000,147.96900,59.86600,143.92300,144.03600,0.09000,0.09000,0.52150,1.08990,23.62820,23.62820,13.19110,5.41900,0.02550,0.29390,0.29390,0.13270,0.14060,31.21570,0.8016,0.4944
2016-06-30,259.90400,98.20900,161.69500,7.68100,,92.87100,68.82400,-29.79100,39.03300,0.51400,38.51900,10.91500,49.43400,,45.22200,157.75800,68.82400,146.64400,146.76900,0.31000,0.31000,0.51770,1.07330,26.48050,26.48050,15.01820,17.39950,0.02600,1.08000,1.08000,0.49450,0.52090,31.63650,0.7089,1.1052
2016-03-31,256.00000,107.22400,148.77600,8.62900,,95.56000,53.21600,399.47600,452.69200,1.31700,451.37500,,451.37500,,420.91500,155.13900,53.21600,151.98400,152.10300,2.77000,2.76000,0.48090,0.92630,20.78750,20.78750,176.83280,164.41990,0.02510,8.97390,8.97390,4.42030,4.65870,33.65450,0.78810,4.30190
2015-12-31,320.75810,113.94500,206.81310,7.21000,1.60900,112.63600,94.17710,340.83500,435.01200,-1.14600,436.15810,,444.18500,,415.10700,202.60810,94.17710,157.91600,158.06000,2.63000,2.63000,0.50920,1.03740,29.36080,29.36080,135.62000,129.41440,0.02850,8.75890,8.75890,3.95340,4.29910,32.84380,0.9034,4.3146
2015-09-30,326.26200,115.96200,210.30000,6.68800,-0.20900,124.38300,85.91700,-47.12000,38.79700,-0.85900,39.65600,-3.34200,36.31400,,33.59700,199.86400,85.91700,158.51700,158.63400,0.21000,0.21000,0.54000,1.17400,26.33370,26.33370,11.89140,10.29760,0.02440,0.62460,0.62460,0.27200,0.28730,36.67860,0.8874,0.3595
2015-06-30,322.79400,114.11600,208.67800,7.55000,-13.03200,139.91500,68.76300,-48.61500,20.14800,-0.28300,20.43100,-4.68500,15.74600,,14.39500,184.01300,68.76300,158.50100,158.63300,0.09000,0.09000,0.53380,1.14520,21.30240,21.30240,6.24180,4.45950,0.02420,0.26760,0.26760,0.11790,0.12470,37.12410,0.6976,0.3509
2015-03-31,318.33500,128.13200,190.20300,8.42200,-13.57200,142.61200,47.59100,-21.85900,25.73200,-0.93500,26.66700,,26.66700,,24.46300,172.90800,47.59100,158.33600,158.54400,0.15000,0.15000,0.52010,1.08380,14.95000,14.95000,8.08330,7.68470,0.02410,0.44640,0.44640,0.20210,0.21420,37.68980,1.02260,0.27320
2014-12-31,322.90600,119.16000,203.74590,12.07300,,124.59000,79.15600,1450.99700,1530.15300,-0.51000,1530.66300,,1530.55700,,1429.46900,189.21890,79.15590,143.14400,143.29100,9.97000,9.96000,0.51020,1.04180,24.51360,24.51360,473.86950,442.68890,0.02460,25.34100,25.34100,11.66430,12.41100,38.17810,0.6916,1.9532
2014-09-30,263.49200,106.86000,156.63200,5.33900,,95.08000,61.55200,-33.05800,28.49400,-0.68900,29.18300,9.56100,38.74400,,35.91400,154.95800,61.55200,140.91600,141.06000,0.25000,0.25000,0.58210,1.39320,23.36010,23.36010,10.81400,13.63000,0.02860,1.09480,1.09480,0.42090,0.45740,25.11390,0.7536,0.4762
2014-06-30,254.33700,102.76100,151.57600,5.12300,,92.92400,58.65200,-34.10900,24.54300,-2.89800,27.44100,-9.45500,17.98600,,15.96800,150.21700,58.65200,140.89400,141.03600,0.11000,0.11000,0.57000,1.32570,23.06070,23.06070,9.64980,6.27830,0.02810,0.50090,0.50090,0.19850,0.21540,25.48260,0.6559,0.11
2014-03-31,264.51200,113.14800,151.36400,6.87700,,95.53400,55.83000,-36.35800,19.47200,-0.17200,19.64400,,19.64400,,17.69100,160.05500,55.83000,140.76700,140.81700,0.13000,0.13000,0.55730,1.25880,21.10680,21.10680,7.36150,6.68820,0.02940,0.53630,0.53630,0.21810,0.23740,26.00190,0.69530,0.62530
2013-12-31,282.13900,113.62000,168.51900,9.10000,,104.17500,64.34400,-58.36000,5.98400,0.57100,5.41300,,-2.03800,152.82600,144.94400,168.40600,64.34400,139.59800,139.68000,1.04000,1.03000,0.55200,1.23230,22.80580,22.80580,2.12090,51.37330,0.03110,-0.05480,-0.05480,-0.02250,-0.02450,26.42370,0.6853,0.9197
2013-09-30,258.15400,106.38500,151.76900,5.95500,,94.39100,57.37800,-16.50100,40.87700,-0.54300,41.42000,8.24900,49.66900,-8.84400,38.12300,154.27200,57.37800,140.71200,140.77300,0.27000,0.27000,0.56590,1.30340,22.22630,22.22630,15.83440,14.76750,0.02800,1.35900,1.35900,0.53960,0.59000,25.97270,1.026,0.5434
2013-06-30,245.87800,101.49800,144.38000,6.69300,1.94300,93.32900,51.05100,39.68800,90.73900,-1.47700,92.21600,-0.79800,91.41800,143.39800,218.99700,148.65600,51.05100,139.37200,139.52600,1.57000,1.57000,0.58530,1.41150,20.76270,20.76270,36.90410,89.06730,0.02570,2.48570,2.48570,0.95730,1.03080,26.13740,0.5286,2.2712
2013-03-31,243.30400,101.75300,141.55100,6.02400,,93.04200,48.50900,-28.77800,19.73100,-0.24300,19.97400,,19.97400,2.55600,18.02600,143.60900,48.50900,137.53800,137.61600,0.13000,0.13000,0.62970,1.70050,19.93760,19.93760,8.10960,7.40880,0.02490,0.59510,0.59510,0.20460,0.22040,24.38880,0.78150,-2.93600
2012-12-31,187.82510,79.79000,108.03510,5.17600,,71.05000,36.98510,160.34300,197.32800,-2.00000,199.32800,,199.32800,-13.03400,174.31000,121.00310,36.98500,134.06700,134.14800,1.29000,1.29000,0.60630,1.54010,19.69120,19.69120,105.05950,92.80440,0.02020,5.83470,5.83470,2.14070,2.29700,24.84420,0.7116,-7.2177
2012-09-30,204.09200,83.95200,120.14000,5.06300,,73.80000,46.34000,-2.34900,43.99100,-0.93400,44.92500,,44.92500,2.35000,43.83000,127.07100,46.34000,134.22000,134.33000,0.33000,0.33000,0.53560,1.15330,22.70540,22.70540,21.55450,21.47560,0.02680,1.36730,1.36730,0.59040,0.63500,24.11090,0.8189,0.475
2012-06-30,195.65700,85.76600,109.89100,5.65500,,74.82400,35.06700,-27.43800,7.62900,-3.07500,10.70400,,10.70400,133.83900,133.35400,113.13500,35.06700,132.76800,132.87700,1.00000,1.00000,0.56450,1.29610,17.92270,17.92270,3.89920,68.15700,0.02530,0.34110,0.34110,0.13850,0.14860,23.54210,0.4364,0.8969
2012-03-31,209.94300,88.02500,121.91800,4.51800,,78.35900,43.55900,6.50000,50.05900,1.85000,48.20900,,48.20900,-59.93200,-14.06800,128.78100,43.55900,132.27300,132.27300,-0.11000,-0.11000,0.58430,1.40530,20.74800,20.74800,23.84410,-6.70090,0.02600,1.56920,1.56920,0.59740,0.65240,23.14640,0.65180,0.16770
2011-12-31,124.86100,51.98600,72.87510,5.23700,,46.14090,26.73410,168.81400,195.54800,-0.29800,195.84600,,195.84600,-20.20700,163.39500,95.74910,26.73410,131.62800,131.62800,1.23000,1.23000,0.57060,1.32910,21.41110,21.41110,156.61250,130.86150,0.01570,6.18860,6.18860,2.46700,2.65710,23.94680,0.4364,0.2097
2011-09-30,193.31900,83.33800,109.98100,4.49000,,68.77300,41.20800,-23.96200,17.24600,-1.56600,18.81200,,18.81200,-4.55600,12.65300,117.96200,41.20800,132.09600,132.09600,0.10000,0.10000,0.57630,1.36010,21.31610,21.31610,8.92100,6.54510,0.02530,0.62990,0.62990,0.24660,0.26690,22.60620,0.6839,-0.181
2011-06-30,181.29900,79.98800,101.31100,3.74200,,64.66800,36.64300,-18.80600,17.83700,-1.76800,19.60500,,19.60500,-40.51600,-19.21600,112.52100,36.64300,131.69100,131.69100,-0.15000,-0.15000,0.56060,1.27570,20.21140,20.21140,9.83840,-10.59910,0.02430,0.64470,0.64470,0.26320,0.28330,23.02320,0.3642,-0.0529
2011-03-31,185.26500,85.10700,100.15800,7.64400,,69.51100,30.64700,-27.94600,2.70100,-2.47800,5.17900,,5.17900,-5.08800,0.03400,103.26800,30.64700,130.57400,130.57400,0.00000,0.00000,0.55020,1.22340,16.54230,16.54230,1.45790,0.01840,0.02470,0.16570,0.16570,0.06910,0.07450,23.85570,0.31820,0.07920
2010-12-31,158.74600,64.41600,94.33000,4.99700,,50.78200,43.54800,-11.68100,31.85600,-3.96100,35.81700,,35.81700,-10.05900,23.55800,117.14700,43.54800,120.34600,120.34600,0.22000,0.22000,0.54970,1.22090,27.43250,27.43250,20.06730,14.84010,0.02080,1.12350,1.12350,0.46850,0.50590,24.43810,0.6915,0.1433
2010-09-30,189.47100,86.00100,103.47000,4.54600,,66.73100,36.73900,-30.15600,6.58300,-2.66200,9.24500,,9.24500,0.22300,8.42900,108.13800,36.73900,130.21300,130.21300,0.06000,0.06000,0.54830,1.21370,19.39030,19.39030,3.47440,4.44870,0.02460,0.28710,0.28710,0.12010,0.12970,24.72880,0.3844,-0.0735
2010-06-30,181.22600,80.76200,100.46400,3.64200,,63.00700,37.45700,-38.37600,-0.91900,-1.37500,0.45600,,0.45600,-0.40100,-0.44000,105.35700,37.45700,123.44600,123.44600,-0.01000,-0.01000,0.54370,1.19160,20.66870,20.66870,-0.50710,-0.24280,0.02340,0.01390,0.01390,0.00590,0.00640,25.12920,-0.08,0.0754
2010-03-31,182.11400,83.00800,99.10600,7.51800,,66.73300,32.37300,-40.33600,-7.96300,-1.21500,-6.74800,,-6.74800,-0.11300,-6.35700,97.49900,32.37300,96.95100,96.95100,-0.08000,-0.08000,0.68180,2.14240,17.77620,17.77620,-4.37250,-3.49070,0.02510,-0.31730,-0.31730,-0.09290,-0.10100,21.53660,0.66960,-0.02350
2009-12-31,187.36000,69.98700,117.37300,8.94200,,77.49400,39.87900,-38.21500,1.66400,-3.88200,5.54600,,5.54600,-22.72200,-14.37600,120.82500,39.87900,81.22600,81.22600,-0.19000,-0.19000,0.68040,2.12910,21.28470,21.28470,0.88810,-7.67290,0.02580,0.26060,0.26060,0.07650,0.08330,22.01830,0.5631,0.6559
2009-09-30,197.79200,80.50600,117.28600,7.08500,,67.98700,49.29900,110.54300,159.84200,0.30200,159.54000,,159.54000,4.83100,142.83800,114.69200,49.29900,79.49600,79.69400,1.75000,1.75000,0.73880,2.82880,24.92470,24.92470,80.81320,72.21630,0.02700,9.08410,9.08410,2.17970,2.37260,21.68840,0.0738,3.8402
2009-06-30,202.17500,84.78400,117.39100,4.64800,,66.95000,50.44100,-48.84100,1.60000,-0.38000,1.98000,,1.98000,-26.34600,-21.73600,120.10600,50.44100,77.27000,77.27000,-0.29000,-0.29000,0.79000,3.76200,24.94920,24.94920,0.79140,-10.75110,0.02540,0.12500,0.12500,0.02480,0.02630,19.96500,0.6078,0.0606
2009-03-31,205.72100,92.85500,112.86600,5.25800,,68.73300,44.13300,-30.76600,13.36700,-0.80100,14.16800,,14.16800,2.25300,14.01600,114.36600,44.13300,76.89700,88.55100,0.18000,0.18000,0.78650,3.68340,21.45280,21.45280,6.49760,6.81310,0.02560,0.87190,0.87190,0.17630,0.18620,21.09470,0.24360,-0.36030
