Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,9.82700,7.67200,2.15500,0.04100,1.56300,1.60400,0.55100,0.02400,0.57500,0.00100,0.57400,0.57400,,0.57400,0.55100,0.55100,5.75300,5.88400,0.10000,0.10000,2.49140,0.04610,0.06910,21.92940,5.60700,5.60700,5.85120,5.84110,0.31000,1.17540,0.77090,116.75180,,3.84800,1.81070,2.63910,3.60130,-0.0548,-0.0128
2024-06-30,8.44700,6.24900,2.19800,0.04000,1.49900,1.53900,0.65900,-0.15700,0.50200,0.00100,0.50100,0.50100,,0.50100,0.65900,0.65900,5.74800,5.83700,0.09000,0.09000,2.32520,0.04870,0.05910,26.02110,7.80160,7.80160,5.94290,5.93110,0.26550,0.91270,0.69720,129.08130,,3.51680,1.57480,2.36830,3.50100,0.0548,0.0128
2024-03-31,11.28700,8.72700,2.56000,0.04400,1.67000,1.71400,0.84600,-0.10500,0.74100,,0.74100,0.74100,,0.74100,0.84600,0.84600,5.74800,5.82800,0.13000,0.13000,2.02680,0.05280,0.06410,22.68100,7.49530,7.49530,6.56510,6.56510,0.33540,1.51170,0.77420,116.24170,,5.41790,2.20180,3.58060,3.41020,0.00000,
2023-12-31,10.88700,8.79700,2.09000,0.04400,1.69800,1.69000,0.40000,0.03100,0.43100,,0.42700,0.42700,,0.42700,0.40000,0.40000,5.72700,5.90500,0.07000,0.07000,2.01930,0.05750,0.07010,19.19720,3.67410,3.67410,3.95890,3.92210,0.33520,1.44930,0.81330,110.66680,,3.31880,1.31460,2.13620,3.27750,0.3097,0.252
2023-09-30,9.81500,7.76500,2.05000,0.03600,1.57300,1.60900,0.44100,-0.12800,0.31300,,0.31300,0.31300,,0.31300,0.44100,0.44100,5.74700,6.08600,0.05000,0.05000,1.95090,0.05790,0.10670,20.88640,4.49310,4.49310,3.18900,3.18900,0.30990,1.07530,0.78910,114.06110,,2.53090,0.98810,1.60360,3.19900,-0.1498,-0.1093
2023-06-30,11.33600,8.93100,2.40500,0.03700,1.66100,1.69800,0.70700,-0.09800,0.60900,,0.60900,0.60900,,0.60900,0.70700,0.70700,5.71200,5.84700,0.11000,0.11000,1.85010,0.06280,0.08870,21.21560,6.23680,6.23680,5.37230,5.37230,0.34850,1.16490,0.93090,96.68490,3.37700,5.08980,1.87220,3.16480,3.14130,0.1498,0.1093
2023-03-31,12.14100,9.47700,2.66400,0.04100,1.72100,1.76200,0.90200,-0.24600,0.65600,,0.65600,0.65600,,0.65600,0.90200,0.90200,5.70200,5.71200,0.12000,0.11000,1.89860,0.07170,0.10290,21.94220,7.42940,7.42940,5.40320,5.40320,0.38380,1.36750,0.99140,90.77840,,5.48450,2.07380,3.51690,3.03680,0.00000,
2022-12-31,11.32700,8.73800,2.58900,0.03900,1.93900,1.89700,0.69200,-0.15700,0.53500,,0.52900,0.52900,,0.52900,0.69200,0.69200,5.55000,5.58900,0.09000,0.09000,1.83780,0.07220,0.11300,22.85690,6.10930,6.10930,4.72320,4.67030,0.37020,1.35830,0.92480,97.31790,3.18020,4.70100,1.72900,2.95070,2.91720,0.2296,-0.2047
2022-09-30,9.04500,7.04600,1.99900,0.04000,1.72400,1.76400,0.23500,0.03900,0.27400,,0.27400,0.27400,,0.27400,0.23500,0.23500,5.70200,5.72900,0.05000,0.05000,1.89870,0.08160,0.14720,22.10060,2.59810,2.59810,3.02930,3.02930,0.31040,1.11140,0.78100,115.24380,,2.56750,0.94020,1.56450,2.82080,0.0594,0.1302
2022-06-30,10.35000,8.13000,2.22000,0.03600,1.64700,1.68300,0.53700,-0.37800,0.15900,,0.15900,0.15900,,0.15900,0.53700,0.53700,5.53800,5.57000,0.03000,0.03000,2.06020,0.01970,0.05640,21.44930,5.18840,5.18840,1.53620,1.53620,0.39920,1.44710,0.91090,98.80870,1.00740,1.53770,0.61320,0.98760,2.76800,-0.0594,-0.1302
