Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.33690,0.54500,1.79190,0.23820,-0.27710,1.48870,0.30330,-0.82120,-0.51790,,-0.51790,-0.51790,-0.52700,1.23700,0.30330,1.11640,1.11640,-0.47000,-0.47000,0.75300,3.04920,12.97740,12.97740,-22.16370,-22.55080,0.03130,-3.14490,-3.69400,-0.69420,-0.77670,14.77100,0.1273,-0.1463
2024-06-30,2.30120,0.58350,1.71770,0.21390,-0.29470,1.50190,0.21580,-0.71440,-0.49870,,-0.49870,-0.49870,-0.52170,1.16880,0.21580,1.11830,1.11830,-0.47000,-0.47000,0.74670,2.94860,9.37680,9.37680,-21.67060,-22.67130,0.03060,-2.91650,-3.43980,-0.66270,-0.73860,15.29370,0.6985,0.5779
2024-03-31,2.57160,0.58060,1.99100,0.57430,2.36050,-0.77370,2.76480,-0.83190,1.93290,,1.93290,1.93290,1.35740,3.73730,2.76480,1.11650,1.12400,1.22000,1.20000,0.74070,2.85660,107.50970,107.50970,75.16220,52.78340,0.03380,10.91310,12.94050,2.54390,2.82970,15.83530,0.43810,0.10710
2023-12-31,2.70720,0.55270,2.15450,0.11950,-0.43560,1.67000,0.48450,-1.01580,-0.53130,,-0.53130,-0.53130,-0.52350,1.56210,0.48450,1.10950,1.10950,-1.57000,-1.57000,0.81470,4.46900,17.89700,17.89700,-19.62500,-19.33700,0.03270,-3.86940,-4.82380,-0.64210,-0.71710,12.38090,-0.2809,-0.5861
2023-09-30,2.58870,0.64700,1.94170,0.16260,-1.69610,3.00840,-1.06670,-0.87970,-1.94640,,-1.94640,-1.94640,-1.94880,0.04510,-1.06670,1.10940,1.10940,-1.76000,-1.76000,0.80940,4.31770,-41.20540,-41.20540,-75.18560,-75.28090,0.03070,-13.63890,-17.20220,-2.30550,-2.59900,12.86230,-0.4031,-0.7668
2023-06-30,2.51590,0.70350,1.81240,0.08520,-0.64820,1.88670,-0.07430,-0.78760,-0.86190,,-0.86190,-0.86190,-0.87770,1.03200,-0.07430,1.10960,1.10960,-0.79000,-0.79000,0.78940,3.74890,-2.95150,-2.95150,-34.25810,-34.88470,0.02950,-5.31480,-6.61930,-1.01020,-1.11910,14.61660,0.7777,0.1099
2023-03-31,2.46100,0.69740,1.76360,0.11700,-0.83090,2.10430,-0.34070,-0.89310,-1.23380,,-1.23380,-1.23380,-1.22130,0.76960,-0.34070,,,,0.00000,0.77940,3.53400,-13.84480,-13.84480,-50.13480,-49.62650,0.02840,-7.14020,-8.92120,-1.42580,-1.57480,1.94610,0.00000,
2022-12-31,2.75040,0.73480,2.01560,0.37210,-0.58060,2.15040,-0.13480,-0.86500,-0.99980,,-0.99980,-0.99980,-1.01060,1.00920,-0.13480,1.07000,1.07000,-1.80000,-1.80000,0.76640,3.28160,-4.90140,-4.90140,-36.34980,-36.74440,0.03130,-5.34850,-6.69020,-1.13720,-1.24920,16.84150,-0.4188,-0.9499
2022-09-30,2.84110,1.27090,1.57020,0.09930,-1.12060,2.45150,-0.88130,-0.86280,-1.74410,,-1.74410,-1.74410,-1.75450,0.29540,-0.88130,1.09000,1.09000,-1.60000,-1.60000,0.75820,3.13490,-31.02040,-31.02040,-61.39000,-61.75340,0.03150,-8.88290,-11.20280,-1.93560,-2.14830,18.01350,0.0915,-0.0543
2022-06-30,2.59590,0.94270,1.65320,0.15550,-0.53840,1.81630,-0.16310,-0.84480,-1.00790,,-1.00790,-1.00790,-1.01490,0.94660,-0.16310,1.09000,1.09000,-0.94000,-0.94000,0.76130,3.18970,-6.28320,-6.28320,-38.82810,-39.09580,0.02600,-4.63090,-5.81230,-1.00850,-1.10530,19.97540,1.3574,-8.48
2022-03-31,2.90400,0.98440,1.91960,0.31380,-0.68500,2.15400,-0.23440,-0.74600,-0.98040,,-0.98040,-0.98040,-0.98930,0.92290,-0.23440,8.01850,8.01850,-0.12000,-0.12000,0.73090,2.71660,-8.07170,-8.07170,-33.76020,-34.06670,0.03150,-4.29770,-5.13630,-1.06340,-1.15640,21.32670,0.08640,0.04080
2021-12-31,2.78430,0.95620,1.82810,0.08570,-0.37830,1.61150,0.21660,-0.75090,-0.53430,,-0.53430,-0.53430,-0.53180,1.36490,0.21660,0.81830,0.81830,2.56000,2.56000,0.72980,2.70160,7.77990,7.77990,-19.18800,-19.09870,0.03010,-2.32300,-2.84210,-0.57730,-0.62760,22.92250,0.3771,-12.2452
2021-09-30,3.03810,1.43630,1.60190,0.38230,-0.21020,1.53010,0.07180,-0.94730,-0.87550,,-0.87550,-0.87550,-0.87200,1.02350,0.07180,1.00330,1.00330,-0.80000,-0.80000,0.71390,2.49570,2.36280,2.36280,-28.81580,-28.70220,0.03380,-3.72640,-4.53590,-0.97460,-1.06600,23.41600,-0.4635,-2.4428
