Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3.75710,1.63580,-5.39290,-0.57810,-5.97100,-5.97100,-5.97100,-5.97100,-5.39290,-5.39290,10.77260,10.77260,-0.55000,-0.55000,1.67850,,-111.42580,-111.42580,-41.86390,-111.42580,0.27440,3.4744,3.4744
2024-06-30,4.37280,1.06260,-5.43540,-1.13680,-6.57220,-6.57220,-6.57220,-6.57220,-5.43540,-5.43540,1.56580,1.56580,-4.20000,-4.20000,0.02740,-0.06040,5.75220,5.75220,-379.71580,5.75220,-4.62980,-5.059,-5.059
2024-03-31,,,,,,,-8.29600,-8.29600,,,1.53500,1.53500,-5.40000,-5.40000,,,,,,,,0.00000,
2023-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,10.9452,10.9452
2023-09-30,5.76150,0.71420,-6.47570,0.13770,-6.33790,-6.33790,-6.33790,-6.33790,-6.47570,-6.47570,1.47220,1.47220,-4.31000,-4.31000,,,,,,,,-3.5796,-3.5796
2023-06-30,4.77720,0.80720,-5.58440,0.06010,-5.52430,-5.52430,-5.52430,-5.52430,-5.58440,-5.58440,1.42220,1.42220,-3.88000,-3.88000,,,,,,,,-7.3656,-7.3656
