Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,78.11200,78.11200,2.93500,42.87900,-7.91000,24.20300,-17.87000,6.33300,0.50000,5.83300,5.83300,5.18000,25.55100,24.20300,142.07000,159.21300,0.04000,0.04000,3.77110,0.44700,0.80820,100.00000,30.98500,30.98500,8.10760,6.63150,0.07670,2.42300,37.14440,2.23600,-1.98630,0.57280,0.81990,2.71060,0.1789,0.1784
2021-06-30,75.77500,75.77500,2.15900,41.47900,-8.19600,23.68500,-1.79600,21.88900,4.25900,17.63000,17.63000,15.69800,25.05400,23.68500,145.54200,164.85500,0.11000,0.11000,4.14920,0.44840,0.81300,100.00000,31.25700,31.25700,28.88680,20.71660,0.07410,2.11970,42.45890,6.84030,-5.94010,1.72440,2.49140,2.68970,0.1216,0.1213
2021-03-31,71.25600,71.25600,2.14500,43.06800,-7.18400,18.60700,-5.42900,13.17800,-1.96900,15.14700,15.14700,13.43700,19.98500,18.60700,145.64900,161.83100,0.09000,0.09000,2.33330,0.29620,0.42080,100.00000,26.11290,26.11290,18.49390,18.85740,0.08050,2.33880,38.48140,5.52440,-5.40290,1.71110,2.62100,2.71510,0.01420,0.01350
2020-12-31,64.16300,64.16300,2.59500,40.94000,-7.46000,12.90700,-24.20400,-11.29700,2.20000,-13.49700,-13.49700,-14.05000,37.54600,12.90700,148.68200,148.68200,-0.09000,-0.09000,1.91710,0.29470,0.41780,100.00000,20.11590,20.11600,-17.60670,-21.89740,0.07160,2.17830,41.31590,-5.06900,4.68210,-1.50520,-2.38680,2.68190,0.0963,0.0952
2020-09-30,63.74900,63.74900,2.38600,38.98300,-7.38300,14.74400,-13.60600,1.13800,1.40800,-0.27000,-0.27000,-0.82600,16.56000,14.74400,145.56400,145.56400,-0.01000,-0.01000,1.91010,0.28590,0.40030,100.00000,23.12820,23.12820,1.78510,-1.29570,0.07240,2.43310,36.99020,-0.09590,0.09900,-0.03060,-0.04650,2.78420,0.0929,0.0923
2020-06-30,58.12600,58.12600,2.18100,36.86500,-6.99900,11.79700,-25.85100,-14.05400,-0.80400,-13.25000,-13.25000,-13.80200,13.55800,11.79700,151.62300,151.62300,-0.09000,-0.09000,1.52420,0.25190,0.33680,100.00000,20.29560,20.29560,-24.17850,-23.74500,0.06850,2.38500,37.73660,-4.60820,4.96250,-1.56100,-2.35940,2.80450,0.1451,0.144
2020-03-31,63.87400,63.87400,3.41700,37.07200,-7.11200,15.63400,-26.64300,-11.00900,-2.37100,-8.63800,-8.63800,-9.19300,17.41100,15.63400,152.51900,152.51900,-0.06000,-0.06000,2.13160,0.27280,0.37610,100.00000,24.47630,24.47630,-17.23550,-14.39240,0.07200,2.81040,32.02430,-2.65970,3.75950,-0.97370,-1.37350,2.92370,-0.01730,-0.01760
2019-12-31,67.03200,67.03200,5.32900,39.79700,-6.47800,14.80900,-37.16400,-22.35500,3.52500,-25.88000,-25.88000,-26.03000,46.72400,14.80900,151.82300,151.82300,-0.16000,-0.16000,1.55690,0.27240,0.37560,100.00000,22.09250,22.09250,-33.34970,-38.83220,0.07170,2.49770,36.03380,-7.67010,11.80820,-2.76730,-4.00660,3.02700,0.121,0.1207
2019-09-30,67.71800,67.71800,4.35400,39.82000,-6.96400,16.13100,-7.49600,8.63500,4.48300,4.15200,4.15200,3.61300,18.48000,16.13100,151.89700,167.16300,0.02000,0.02000,1.71750,0.26730,0.36600,100.00000,23.82090,23.82090,12.75140,5.33540,0.07100,2.77750,32.40340,1.13900,-2.16230,0.43530,0.61200,3.21090,0.1659,0.1659
2019-06-30,66.29300,66.29300,4.17100,42.63000,-7.28400,11.91100,-5.84500,6.06600,3.58700,2.47900,2.47900,1.94000,13.68600,11.91100,151.81800,167.24900,0.01000,0.01000,1.92570,0.28280,0.39550,100.00000,17.96720,17.96720,9.15030,2.92640,0.06940,2.58180,34.85930,0.68140,-1.28610,0.25960,0.35820,3.20030,0.0447,0.0447
2019-03-31,65.48500,65.48500,4.42200,42.24700,-7.55100,10.68300,-2.90800,7.77500,-1.04900,8.82400,8.82400,7.88900,12.46100,10.68300,151.62500,166.81100,0.05000,0.05000,1.90380,0.28240,0.39620,100.00000,16.31370,16.31370,11.87300,12.04700,0.06880,2.18970,41.10160,2.42800,-4.56960,0.92740,1.27670,3.19890,0.04710,0.04700
2018-12-31,67.86700,67.86700,5.03600,42.76900,-6.93200,11.81900,-24.41600,-12.59700,-1.03300,-11.56400,-11.56400,-10.57200,30.23500,11.81900,146.64500,158.41500,-0.07000,-0.07000,1.88330,0.28390,0.39990,100.00000,17.41490,17.41490,-18.56130,-15.57750,0.07240,2.51220,35.82520,-3.22710,5.83570,-1.23350,-1.68700,3.20430,0.0553,0.0551
2018-09-30,72.57000,72.57000,3.80100,39.73100,-6.56800,21.70800,5.82200,27.53000,5.48100,22.04900,22.04900,19.82300,22.73700,21.70800,150.89200,166.62200,0.13000,0.13000,1.83900,0.27730,0.38770,100.00000,29.91320,29.91320,37.93580,27.31570,0.07680,2.84280,31.65940,5.90990,-11.39610,2.33220,3.15140,3.30310,0.126,0.126
2018-06-30,74.77500,74.77500,4.50300,40.83400,-6.64200,14.53100,7.65300,22.18400,5.46000,16.72400,16.72400,15.11000,15.50500,14.53100,149.05600,163.34600,0.10000,0.10000,1.62660,0.28470,0.40220,100.00000,19.43300,19.43300,29.66770,20.20730,0.08040,2.73610,32.89350,4.73330,-7.84460,1.79740,2.46200,3.17280,0.0906,0.0906
2018-03-31,58.90400,58.90400,3.81300,35.93800,-3.51500,13.22100,0.70100,13.92200,4.49800,9.42400,9.42400,9.26800,13.57600,13.22100,135.32900,136.46800,0.07000,0.07000,4.11060,,,100.00000,22.44500,22.44500,23.63510,15.73410,0.24540,2.51760,35.74850,4.67450,5.01870,3.92680,4.67450,1.46350,-0.03540,-0.03560
2017-12-31,59.74000,59.74000,3.84300,43.75500,-4.57800,2.37900,3.27000,5.64900,5.41100,0.23800,0.23800,-0.28300,2.73200,2.37900,134.61400,136.00300,0.00000,0.00000,2.69110,,0.00490,100.00000,3.98230,3.98230,9.45600,-0.47370,0.23430,2.11190,42.61520,0.12330,0.13290,0.09330,0.12330,1.40840,0.1281,0.1277
2017-09-30,57.71400,57.71400,3.61700,36.08100,-2.43900,15.22400,0.27200,15.49600,7.52000,7.97600,7.97600,7.80100,15.57700,15.22400,134.70900,135.93300,0.06000,0.06000,4.14910,,,100.00000,26.37840,26.37840,26.84960,13.51670,0.23300,2.92460,30.77350,3.92950,4.17100,3.22070,3.92950,1.48240,0.1011,0.1009
2017-06-30,56.24200,56.24200,3.38900,34.95000,-2.51200,15.03900,7.18600,22.22500,10.12000,12.10500,12.10500,12.10500,15.39100,15.03900,134.55700,135.57400,0.09000,0.09000,4.53290,,0.00010,100.00000,26.73980,26.73980,39.51670,21.52310,0.23060,2.89950,31.03960,5.97780,6.34610,4.96330,5.97780,1.47940,0.1094,0.1093
2017-03-31,54.59900,54.59900,2.96200,33.92200,-0.93200,16.44600,-1.62400,14.82200,7.94200,6.88000,6.88000,6.88000,16.78300,16.44600,134.38500,135.50900,0.05000,0.05000,5.71640,,0.00010,100.00000,30.12140,30.12140,27.14700,12.60100,0.23620,2.83870,31.70500,3.48170,3.70180,2.97610,3.48170,1.44640,0.01810,0.01660
2016-12-31,50.27200,50.27200,3.18100,34.79300,-7.49800,4.47300,4.03600,8.50900,6.03200,2.47700,2.47700,1.70400,6.47600,4.47300,134.40100,135.53900,0.01000,0.01000,4.07090,,0.00620,100.00000,8.89760,8.89760,16.92590,3.38960,0.20130,2.84540,31.63030,1.23020,1.30650,0.99170,1.23020,1.47530,0.08,0.077
2016-09-30,51.78900,51.78900,3.07500,31.80400,-0.62200,15.95600,-1.73100,14.22500,6.27000,7.95500,7.95500,7.95500,16.28800,15.95600,134.04600,135.19000,0.06000,0.06000,5.35470,,,100.00000,30.80960,30.80960,27.46720,15.36040,0.20840,2.99670,30.03300,3.86440,4.13400,3.20180,3.86440,1.50890,0.1105,0.1101
2016-06-30,55.98100,55.98100,3.83400,32.13600,-0.70900,18.97200,-7.81600,11.15600,7.50500,3.65100,3.65100,3.65100,19.30200,18.97200,134.11500,135.13200,0.03000,0.03000,5.72640,,,100.00000,33.89010,33.89010,19.92820,6.52190,0.22590,3.12060,28.84030,1.75720,1.87860,1.47320,1.75720,1.54890,0.1649,0.1629
2016-03-31,60.87800,60.87800,2.44700,33.15900,-0.90700,24.04900,-2.37700,21.67200,9.60000,12.07200,12.07200,12.07200,24.36500,24.04900,135.46700,136.45700,0.09000,0.09000,7.67780,,,100.00000,39.50360,39.50360,35.59910,19.82980,0.25620,2.94080,30.60370,5.92010,6.33740,5.07970,5.92010,1.52080,0.04970,0.04720
2015-12-31,76.48900,76.48900,2.77500,33.21700,-1.17800,39.00900,-3.31500,35.69400,15.16400,20.53000,20.53000,20.53000,39.31900,39.00900,137.24200,138.82500,0.14000,0.14000,4.89970,,,100.00000,50.99950,50.99950,46.66550,26.84050,0.26130,2.77380,32.44700,8.75470,8.81770,7.01420,8.75470,1.69420,0.3202,0.313
2015-09-30,80.75300,80.75300,2.43800,36.25200,-0.48500,41.32500,-1.79200,39.53300,16.24500,23.28800,23.28800,23.28800,41.57800,41.32500,136.58200,138.18100,0.17000,0.17000,6.34200,,,100.00000,51.17460,51.17460,48.95550,28.83860,0.27620,3.16500,28.43560,9.49700,9.56240,7.96400,9.49700,1.79350,0.3221,0.3131
2015-06-30,81.55900,81.55900,2.07600,36.05200,-0.49700,42.71100,-1.77300,40.93800,16.76600,24.17200,24.17200,24.17200,42.93400,42.71100,135.89500,137.95100,0.18000,0.18000,5.65040,,,100.00000,52.36820,52.36820,50.19430,29.63740,0.30750,2.84650,31.61740,11.11920,11.20560,9.11440,11.11920,1.59480,0.3517,0.3492
2015-03-31,60.14100,60.14100,1.90000,35.22600,-0.28300,22.51200,-1.49200,21.02000,8.95800,12.06200,12.06200,12.06200,22.73200,22.51200,134.07500,137.31100,0.09000,0.09000,6.10540,,,100.00000,37.43200,37.43200,34.95120,20.05620,0.27600,2.44480,36.81350,6.66220,6.72450,5.53470,6.66220,1.33560,0.12330,0.12320
2014-12-31,49.60000,49.60000,1.91400,29.40300,-0.28200,17.78000,-1.10100,16.67900,7.05700,9.62200,9.62200,9.62200,18.00100,17.78000,131.77000,138.55100,0.07000,0.06000,6.29160,,,100.00000,35.84680,35.84680,33.62700,19.39920,0.22470,2.72890,32.98070,5.22130,5.26920,4.35880,5.22130,1.38100,0.1869,0.1847
2014-09-30,47.11400,47.11400,1.27900,24.06100,-0.18700,21.38000,-1.12300,20.25700,9.63400,10.62300,10.62300,10.62300,21.58700,21.38000,131.77800,138.34600,0.08000,0.08000,8.14170,,,100.00000,45.37930,45.37930,42.99570,22.54740,0.23300,2.89610,31.07610,6.09460,6.15380,5.25280,6.09460,1.32100,0.1733,0.1672
2014-06-30,44.12800,44.12800,1.72700,20.78800,-0.11500,21.29700,-1.16400,20.13300,9.53100,10.60200,10.60200,10.60200,21.49800,21.29700,131.53300,138.25800,0.08000,0.08000,7.48440,,,100.00000,48.26190,48.26190,45.62410,24.02560,0.24480,2.80480,32.08780,6.89050,6.96640,5.88050,6.89050,1.16970,0.1682,0.1666
2014-03-31,42.92000,42.92000,1.30100,23.79600,-0.01000,17.62100,-1.14200,16.47900,-13.72500,30.20400,30.20400,30.20400,17.81300,17.62100,130.93400,138.66700,0.23000,0.22000,6.39300,,,100.00000,41.05550,41.05550,38.39470,70.37280,0.26870,2.40920,37.35670,22.22550,22.22550,18.91000,22.22550,1.03320,0.06800,0.04260
2013-12-31,43.16600,43.16600,1.84800,22.76000,-0.45500,17.91300,-1.43700,16.47600,,16.47600,16.47600,16.47600,18.10300,17.91300,126.65100,139.79700,0.13000,0.11000,4.24100,,,100.00000,41.49800,41.49800,38.16890,38.16890,0.30440,2.45390,36.67680,15.11160,15.11160,11.61990,15.11160,0.83640,0.161,0.1246
2013-09-30,39.63000,39.63000,1.30500,21.73800,-0.37400,16.12900,-1.16400,14.96500,,14.96500,14.96500,14.96500,16.21300,16.12900,126.50900,140.09700,0.12000,0.11000,4.38240,,,100.00000,40.69900,40.69900,37.76180,37.76180,0.33490,2.43820,36.91290,16.40110,16.40110,12.64520,16.40110,0.71590,0.1321,0.125
2013-06-30,37.33100,37.33100,1.52000,21.99700,-0.42800,13.30300,-1.06100,12.24200,,12.24200,12.24200,12.24200,13.38600,13.30300,125.77100,140.08100,0.10000,0.09000,3.92920,,,100.00000,35.63530,35.63530,32.79310,32.79310,0.38460,2.99610,30.03940,16.23910,16.23910,12.61130,16.23910,0.59840,0.1351,0.1343
2013-03-31,29.34100,29.34100,1.80100,18.63200,-0.11100,8.71500,-0.86100,7.85400,,7.85400,7.85400,7.85400,8.79700,8.71500,125.43600,139.65000,0.06000,0.06000,4.34970,,,100.00000,29.70250,29.70250,26.76800,26.76800,0.38580,2.64380,34.04180,12.84870,12.84870,10.32700,12.84870,0.48660,0.07340,0.07330
2012-12-31,23.57400,23.57400,1.05300,15.29200,-1.65300,5.49400,-0.24100,5.25300,,5.25300,5.25300,5.25300,5.57600,5.49400,122.13800,137.96800,0.04000,0.04000,4.19910,,,100.00000,23.30540,23.30540,22.28300,22.28300,0.37170,2.52180,35.68850,10.28790,10.28790,8.28220,10.28790,0.40760,0.027,0.027
2012-09-30,21.66100,21.66100,0.83100,13.94600,-1.19400,5.61100,-1.07800,4.53300,0.00000,4.53300,4.53300,4.53300,5.69000,5.61100,123.21400,138.45800,0.04000,0.03000,3.14520,,,100.00000,25.90370,25.90370,20.92700,20.92700,0.35630,2.30830,38.98990,10.16320,10.16320,7.45660,10.16320,0.36100,-0.0072,-0.0077
2012-06-30,20.39300,20.39300,0.84200,14.36800,-1.22900,3.87900,-3.75000,0.12900,,0.12900,0.12900,0.12900,3.95400,3.87900,121.92000,138.47700,0.00000,0.00000,2.21410,,,100.00000,19.02120,19.02120,0.63260,0.63260,0.34320,2.68150,33.56300,0.34680,0.34680,0.21710,0.34680,0.30310,0.0421,0.0416
2012-03-31,19.17000,19.17000,0.86000,14.03200,-1.74500,2.46200,-1.34700,1.11500,,1.11500,1.11500,1.11500,2.53300,2.46200,119.18200,137.40000,0.01000,0.01000,2.35640,,,100.00000,12.84300,12.84300,5.81640,5.81640,0.37290,2.68900,33.46950,3.27660,3.27660,2.16890,3.27660,0.28020,0.01950,0.01910
2011-12-31,16.17500,16.17500,0.99100,12.24300,-1.21700,1.65700,-0.76800,0.88900,,0.88900,0.88900,0.88900,1.72400,1.65700,114.13200,135.53900,0.01000,0.00000,1.98370,,,100.00000,10.24420,10.24420,5.49610,5.49610,0.38000,2.87560,31.29830,3.43870,3.43870,2.08850,3.43870,0.22400,0.0317,0.0315
2011-09-30,17.73600,17.73600,0.95400,12.62700,-2.01700,2.07000,-0.71100,1.35900,0.00000,1.35900,1.35900,1.35900,2.13800,2.07000,114.23800,136.07500,0.01000,0.01000,1.90770,,,100.00000,11.67120,11.67120,7.66240,7.66240,0.46790,3.09150,29.11200,5.89430,5.89430,3.58530,5.89430,0.20130,0.0422,0.042
2011-06-30,16.71600,16.71600,0.91300,12.95400,-1.63600,1.14600,-0.45700,0.68900,0.00000,0.68900,0.68900,0.68900,1.21300,1.14600,113.95000,134.88700,0.01000,0.01000,1.92000,,,100.00000,6.85570,6.85570,4.12180,4.12180,0.51320,2.91630,30.86150,3.46580,3.46580,2.11550,3.46580,0.17420,0.0232,0.0229
2011-03-31,14.53300,14.53300,0.74500,11.60100,-1.51000,0.61200,-0.45700,0.15500,0.00000,0.15500,0.15500,0.15500,0.67700,0.61200,113.46300,134.47000,0.00000,0.00000,,,,100.00000,4.21110,4.21110,1.06650,1.06650,,,,,,,,,0.00390,0.00380
2010-09-30,10.13000,10.13000,0.76600,9.78700,-0.60900,-1.11200,-0.40500,-1.51700,0.00000,-1.51700,-1.51700,-1.51700,-1.03200,-1.11200,112.42400,112.42400,-0.01000,-0.01000,,,,100.00000,-10.97730,-10.97730,-14.97530,-14.97530,,,,,,,,,-0.0012,-0.0015
2010-06-30,9.35500,9.35500,0.74600,9.32800,-0.63600,-1.43300,-0.42700,-1.86000,,-1.86000,-1.86000,-1.86000,-1.43300,-1.43300,111.76500,111.76500,-0.02000,-0.02000,,,,100.00000,-15.31800,-15.31800,-19.88240,-19.88240,,,,,,,,,-0.0048,-0.0052
