Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,,,,6.35300,5.08800,,,-11.44100,0.00900,-11.43200,-11.43200,-11.43200,-11.43200,-11.10400,-11.44100,4.00010,4.00010,-2.88000,-2.88000,6.06140,0.32400,0.47940,,,,,,,,,-23.37500,-23.37500,-13.65060,-15.80080,12.18980,-2.19720,-2.20090
2021-06-30,,,,8.48500,6.10200,,,-14.58700,0.01900,-14.56800,-14.56800,-14.56800,-14.56800,-14.25100,-14.58700,3.51430,3.51430,-3.76000,-3.76000,5.84970,0.29440,0.41730,,,,,,,,,-25.49040,-25.49040,-15.57440,-17.98500,14.30650,-3.0386,-3.0554
2021-03-31,,,,7.66600,6.55900,,,-14.22500,-0.02900,-14.25400,-14.25400,-14.25400,-14.25400,-13.88600,-14.22500,3.70210,3.70210,-3.84000,-3.84000,5.02420,,,,,,,,,,,-20.91990,-20.91990,-18.00340,-20.91990,17.17350,-1.3977,-1.4226
2020-12-31,,,,7.97700,5.09700,,,-13.07400,0.52000,-12.55400,-12.55400,-12.55400,-12.55400,-12.72600,-13.07400,3.20790,3.20790,-3.92000,-3.92000,4.52680,,,,,,,,,,,-30.50940,-30.50940,-24.02080,-30.50940,12.73980,-2.4354,-2.4758
2020-09-30,,,,5.93800,2.79900,,,-8.73700,0.24800,-8.48900,-8.48900,-8.48900,-8.48900,-8.39000,-8.73700,3.19200,3.19200,-2.64000,-2.64000,5.11580,,,,,,,,,,,-17.34290,-17.34290,-14.40030,-17.34290,15.28850,-1.92390,-1.94800
2020-06-30,,,,5.83800,2.67700,,,-8.51400,0.37800,-8.13600,-8.13600,-8.13600,-8.13600,-8.16000,-8.51400,2.27460,2.27460,-2.56000,-2.56000,6.06750,,,,,,,,,,,-14.50240,-14.50240,-12.41530,-14.50240,17.60520,-2.5944,-2.6427
2020-03-31,,,,5.71700,1.68200,,,-7.39900,-0.10800,-7.50700,-7.50700,-7.50700,-7.50700,-7.03600,-7.39900,2.22790,2.22790,-3.36000,-3.36000,2.47490,,,,,,,,,,,-52.98180,-52.98190,-32.61080,-52.98190,6.07040,-2.1967,-2.2028
2019-12-31,0.02300,0.00100,0.02200,4.64000,1.75000,,6.39000,-6.36800,-0.00200,-6.37000,-6.37000,-6.37000,-6.37000,-5.98300,-6.36800,1.99100,1.99100,-3.20000,-3.20000,2.75030,,,95.65220,-27686.96000,-27686.96000,-27695.65000,-27695.65000,0.00090,,,-40.03770,-40.03770,-25.62350,-40.03770,7.51620,-3.0413,-3.0775
2019-09-30,,,,5.38200,1.81300,,,-7.19500,0.05600,-7.13900,-7.13900,-7.13900,-7.13900,-6.72700,-7.19500,1.92560,1.92560,-3.68000,-3.68000,2.73760,,,,,,,,,,,-40.73140,-40.73140,-25.89130,-40.73140,8.97670,-3.76030,-3.78840
2019-06-30,0.00000,,0.00000,5.58000,2.35100,,,-7.93100,0.17100,-7.76000,-7.76000,-7.76000,-7.76000,-7.45000,-7.93100,1.54160,1.54160,-4.16000,-4.16000,3.23250,,,,,,,,0.00000,,,-35.56210,-35.56210,-24.78440,-35.56210,11.57380,-3.5597,-3.5666
2019-03-31,,,,7.82700,2.47300,,,-10.30000,0.22200,-10.07800,-10.07800,-10.07800,-10.07800,-9.82000,-10.30000,1.46540,1.46540,-6.88000,-6.88000,1.60010,,,,,,,,,,,-116.81930,-116.81930,-53.80390,-116.81930,5.78410,-3.9569,-3.9717
2018-12-31,0.05000,0.00200,0.04800,6.25600,2.12300,,8.37900,-8.33100,-0.35200,-8.68300,-8.68300,-8.68300,-8.68300,-7.83300,-8.33100,1.44740,1.44740,-6.00000,-6.00000,2.53720,,,96.00000,-16662.00000,-16662.00000,-17366.00000,-17366.00000,0.00210,0.60980,147.60000,-57.14760,-57.14760,-35.72810,-57.14760,10.40610,-5.5988,-5.6075
2018-09-30,0.00400,,0.00400,6.76400,2.21000,,,-8.97000,0.18400,-8.78600,-8.78600,-8.78600,-8.78600,-8.46700,-8.97000,1.42080,1.42080,-6.16000,-6.16000,3.30510,,,100.00000,-224250.00000,-224250.00000,-219650.00000,-219650.00000,0.00010,0.10810,832.50000,-40.81010,-40.81010,-28.44010,-40.81010,15.02240,-5.98980,-6.11440
2018-06-30,,,,5.93200,2.84400,,,-8.77600,-0.20500,-8.98100,-8.98100,-8.98100,-8.98100,-8.27000,-8.77600,1.32350,1.32350,-6.40000,-6.40000,3.74780,,,,,,,,,,,-31.50460,-31.50460,-23.05190,-31.50460,20.08070,-4.8175,-4.9167
2018-03-31,,,,6.38200,2.66600,,,-9.04800,7.51700,-1.53100,-1.53100,-1.53100,-1.53100,-8.56000,-9.04800,1.37560,1.37560,-0.80000,-0.80000,4.57380,,,,,,,,,,,-4.60760,-4.60760,-3.56290,-4.60760,23.97660,-3.7133,-3.7317
2017-12-31,0.05000,0.00200,0.04800,5.63800,2.92000,0.04300,8.51500,-8.46700,0.23800,-8.22900,-8.22900,-8.22900,-8.22900,-7.96000,-8.46700,1.31410,1.31410,-6.40000,-6.40000,6.39540,,,96.00000,-16934.00000,-16934.00000,-16458.00000,-16458.00000,0.00110,0.29070,309.60000,-22.26400,-22.26400,-18.39580,-22.26400,27.04350,-3.357,-3.3762
2017-09-30,,,,4.67700,2.76300,,,-7.44000,0.05500,-7.38500,-7.38500,-7.38500,-7.38500,-6.91200,-7.44000,1.21650,1.21650,-6.40000,-6.40000,4.78750,,,,,,,,,,,-30.31110,-30.31110,-23.85800,-30.31110,19.85170,-4.26630,-4.38790
2017-06-30,,,,4.55500,2.03100,,,-6.58600,-0.43000,-7.01600,-7.01600,-7.01600,-7.01600,-5.85200,-6.58600,1.09290,1.09290,-5.60000,-5.60000,5.35940,,,,,,,,,,,-23.19260,-23.19260,-18.69240,-23.19260,24.96500,-6.5034,-6.5148
2017-03-31,,,,6.33700,1.88600,,,-8.22300,0.35900,-7.86400,-7.86400,-7.86400,-7.86400,-7.70100,-8.22300,1.14690,1.14690,-7.20000,-7.20000,5.64580,,,,,,,,,,,-22.07560,-22.07560,-18.06240,-22.07560,29.63270,-3.6964,-3.7399
2016-12-31,,,,5.20200,1.44600,,,-6.64800,0.03800,-6.61000,-6.61000,-6.61000,-6.61000,-6.21700,-6.64800,1.01300,1.01300,-6.40000,-6.40000,4.26870,,,,,,,,,,,-26.32000,-26.32000,-20.46500,-26.32000,24.71060,-5.6845,-5.8102
2016-09-30,,,,4.99800,1.56400,,,-6.56200,0.23800,-6.32400,-6.32400,-6.32400,-6.32400,-6.03700,-6.56200,1.00840,1.00840,-6.40000,-6.40000,5.64090,,,,,,,,,,,-19.22010,-19.22010,-15.72780,-19.22010,32.58530,-3.89020,-4.02800
2016-06-30,0.00000,0.00000,0.00000,4.35900,1.81400,,6.17300,-6.17300,-0.03200,-6.20500,-6.20500,-6.20500,-6.20500,-5.76800,-6.17300,0.99440,0.99440,-6.40000,-6.40000,6.16380,,,,,,,,0.00000,0.00000,,-16.26220,-16.26220,-13.50650,-16.26220,38.02810,-5.6386,-5.8632
2016-03-31,,,,5.75600,1.63900,,,-7.39500,0.19200,-7.20300,-7.20300,-7.20300,-7.20300,-6.94100,-7.39500,0.99920,0.99920,-7.20000,-7.20000,8.13790,,,,,,,,,,,-16.71000,-16.71000,-14.41030,-16.71000,43.06290,-5.541,-5.5686
2015-12-31,2.75200,0.09700,2.65500,5.33700,1.54600,,6.88300,-4.22800,0.26600,-3.96200,-3.96200,-3.96200,-3.96200,-3.68400,-4.22800,0.99210,0.99210,-4.00000,-4.00000,9.70990,,,96.47530,-153.63370,-153.63370,-143.96800,-143.96800,0.04910,2.43320,36.98760,-8.02850,-8.02850,-7.06980,-8.02850,49.51240,-3.6176,-3.9761
2015-09-30,0.09500,0.00300,0.09200,4.12800,1.48700,,5.61500,-5.52300,-0.35300,-5.87600,-5.87600,-5.87600,-5.87600,-4.89000,-5.52300,0.98380,0.98380,-5.60000,-5.60000,11.50370,,,96.84210,-5813.68400,-5813.68400,-6185.26300,-6185.26300,0.00160,0.22670,396.94740,-11.22490,-11.22490,-9.74280,-11.22490,52.87810,-3.83000,-4.95110
2015-06-30,0.09400,0.00300,0.09100,4.16300,1.74200,,5.90500,-5.81400,0.51900,-5.29500,-5.29500,-5.29500,-5.29500,-5.25800,-5.81400,0.87860,0.87860,-5.60000,-5.60000,9.19750,,,96.80850,-6185.10500,-6185.10600,-5632.97700,-5632.97900,0.00140,0.05560,1619.04200,-9.10690,-9.10690,-7.76910,-9.10690,59.04940,-5.8069,-6.009
2015-03-31,0.09500,0.00300,0.09200,6.09400,1.52700,,7.62100,-7.52900,0.30300,-7.22600,-7.22600,-7.22600,-7.22600,-6.94500,-7.52900,0.88340,0.88340,-8.00000,-8.00000,8.71010,,,96.84210,-7925.26300,-7925.26300,-7606.31500,-7606.31500,0.00170,0.46570,193.26320,-15.86220,-15.86210,-13.27410,-15.86210,51.29850,-7.3414,-7.4333
2014-12-31,0.09500,0.00400,0.09100,4.87900,1.51300,,6.39200,-6.30100,0.05600,-6.24500,-6.24500,-6.24500,-6.24500,-5.69600,-6.30100,0.87590,0.87590,-7.20000,-7.20000,9.11130,,,95.78950,-6632.63200,-6632.63200,-6573.68500,-6573.68400,0.00160,0.60130,149.68420,-12.70940,-12.70940,-10.70490,-12.70940,55.76230,-6.3057,-6.6224
2014-09-30,0.09500,0.00300,0.09200,4.03700,1.67800,,5.71500,-5.62300,-0.28800,-5.91100,-5.91100,-5.91100,-5.91100,-5.08100,-5.62300,0.86410,0.86410,-7.20000,-7.20000,8.73720,,,96.84210,-5918.94800,-5918.94800,-6222.10600,-6222.10500,0.00150,0.21060,427.26320,-11.00850,-11.00850,-9.26050,-11.00850,61.73080,-3.99940,-4.31300
2014-06-30,0.09400,0.00200,0.09200,4.46400,2.34100,,6.80500,-6.71300,0.51700,-6.19600,-6.19600,-6.19600,-6.19600,-5.21200,-6.71300,0.79390,0.79390,-7.20000,-7.20000,8.38000,,,97.87230,-7141.49000,-7141.48900,-6591.49100,-6591.48600,0.00130,0.04150,2166.70200,-9.97380,-9.97380,-8.37040,-9.97380,72.44560,-7.2996,-7.5298
2014-03-31,0.09500,0.00300,0.09200,6.84800,2.53100,,9.37900,-9.28700,0.01100,-9.27600,-9.27600,-9.27600,-9.27600,-9.00600,-9.28700,0.82010,0.82010,-11.20000,-11.20000,10.04490,,,96.84210,-9775.79000,-9775.79000,-9764.21100,-9764.21100,0.00120,,,-14.06350,-14.06350,-11.98640,-14.06350,77.77030,-6.2405,-6.4712
2013-12-31,0.09500,0.00300,0.09200,5.10700,1.97500,,7.08200,-6.99000,0.28500,-6.70500,-6.70500,-6.70500,-6.70500,-6.60800,-6.99000,0.76890,0.76890,-8.80000,-8.80000,10.46800,,,96.84210,-7357.89500,-7357.89500,-7057.89500,-7057.89500,0.00130,,,-11.02180,-11.02180,-9.40020,-11.02180,75.57840,-3.6651,-4.5618
2013-09-30,0.09500,0.00300,0.09200,3.12300,1.82900,,4.95200,-4.86000,0.10500,-4.75500,-4.75500,-4.75500,-4.75500,-3.84000,-4.86000,0.74070,0.74070,-6.40000,-6.40000,9.15510,,,96.84210,-5115.79000,-5115.79000,-5005.26400,-5005.26400,0.00150,,,-8.67840,-8.67840,-7.26140,-8.67840,73.23410,-6.87890,-7.50260
2013-06-30,0.09500,0.00200,0.09300,5.92000,1.38900,,7.30900,-7.21600,0.22600,-6.99000,-6.99000,-6.99000,-6.99000,-6.79000,-7.21600,0.69350,0.69350,-9.60000,-9.60000,9.30330,,,97.89470,-7595.78600,-7595.78600,-7357.89100,-7357.89400,0.00140,0.34800,258.63150,-12.16370,-12.16370,-10.23190,-12.16370,77.66070,-8.0725,-9.8347
2013-03-31,0.19400,0.00600,0.18800,4.96200,1.15900,,6.12100,-5.93300,0.25300,-5.68000,-5.68000,-5.68000,-5.68000,-5.50100,-5.93300,0.72950,0.72950,-8.00000,-8.00000,10.60020,,,96.90720,-3058.24800,-3058.24800,-2927.83500,-2927.83500,0.00260,0.15110,595.67010,-8.87240,-8.87240,-7.64090,-8.87240,87.28620,-6.6936,-6.5016
2012-12-31,0.19500,0.00600,0.18900,3.65300,1.42000,,5.07300,-4.88400,0.39400,-4.49000,-4.49000,-4.49000,-4.49000,-4.72800,-4.88400,0.71890,0.71890,-6.40000,-6.40000,10.81820,,,96.92310,-2504.61500,-2504.61500,-2302.56400,-2302.56400,0.00250,0.11480,784.15390,-6.50310,-6.50310,-5.67490,-6.50310,94.69110,-3.6935,-5.0285
2012-09-30,0.19500,0.00600,0.18900,2.69800,1.68100,,4.37900,-4.19000,0.19500,-3.99500,-3.99500,-3.99500,-3.99500,-4.01700,-4.19000,0.59790,0.59790,-6.40000,-6.40000,13.37580,,,96.92310,-2148.71800,-2148.71800,-2048.71800,-2048.71800,0.00240,0.11690,769.84620,-5.53380,-5.53380,-4.90520,-5.53380,100.86870,-5.89040,-9.19850
2012-06-30,0.10100,0.00300,0.09800,2.33700,1.73200,,4.06900,-3.97100,-0.16400,-4.13500,-4.13500,-4.13500,-4.13500,-3.65700,-3.97100,0.55040,0.55040,-7.20000,-7.20000,6.91630,,,97.02970,-3931.68300,-3931.68300,-4094.05900,-4094.06000,0.00210,,,-10.95600,-10.95600,-8.71990,-10.95600,65.00520,-1.7181,-2.0375
2012-03-31,0.23000,0.00600,0.22400,2.91000,1.92400,,4.83400,-4.61000,0.43600,-4.17400,-4.17400,-4.17400,-4.17400,-4.63800,-4.61000,0.55410,0.55410,-7.20000,-7.20000,8.54040,,,97.39130,-2004.34800,-2004.34800,-1814.78300,-1814.78200,0.00490,0.13220,680.86960,-11.01290,-11.01290,-8.90050,-11.01290,68.11210,-4.5509,-5.0958
2011-12-31,0.23100,0.00700,0.22400,1.06700,1.27500,,2.34200,-2.11800,0.12600,-1.99200,-1.99200,-1.99200,-1.99200,-2.05300,-2.11800,0.54590,0.54590,-4.00000,-4.00000,8.81090,,,96.96970,-916.88310,-916.88310,-862.33760,-862.33760,0.00470,0.10940,822.46750,-4.93660,-4.93660,-4.01270,-4.93660,73.17270,-6.1535,-7.6435
2011-09-30,0.15400,0.00500,0.14900,2.84400,1.63700,,4.48100,-4.33200,-0.16100,-4.49300,-4.49300,-4.49300,-4.49300,-4.23100,-4.33200,0.53470,0.53470,-8.80000,-8.80000,9.18990,,,96.75330,-2812.98700,-2812.98700,-2917.53200,-2917.53200,0.00310,0.68440,131.49350,-11.15050,-11.15050,-9.01410,-11.15050,74.99170,6.47230,6.13760
2011-06-30,,,,2.50600,1.33100,,,-3.83700,0.11200,-3.72500,-3.72500,-3.72500,-3.72500,-3.74900,-3.83700,0.39000,0.39000,-7.20000,-7.20000,21.45540,,,,,,,,,,,-8.57860,-8.57860,-8.09500,-8.57860,81.84530,-6.9133,-7.901
2011-03-31,,,,1.54700,1.15200,,,-2.69900,0.08600,-2.61300,-2.61300,-2.61300,-2.61300,-2.61900,-2.69900,0.45850,0.45850,-5.60000,-5.60000,23.94590,,,,,,,,,,,-5.71210,-5.71210,-5.42650,-5.71210,87.95420,-0.7134,-0.4087
2010-12-31,,,,1.57800,1.24600,,,-2.82400,0.00300,-2.82100,-2.82100,-2.82100,-2.82100,-2.75000,-2.82400,0.31120,0.31120,-8.80000,-8.80000,3.73970,,,,,,,,,,,-47.15030,-47.15030,-35.79040,-47.15030,18.06870,-4.5107,-4.7048
2010-09-30,,,,0.99800,0.75600,,,-1.75400,0.06500,-1.68900,-1.68900,-1.68900,-1.68900,-1.68400,-1.75400,0.26270,0.26270,-6.40000,-6.40000,1.71790,,,,,,,,,,,-61.82280,-61.82280,-38.69420,-61.82280,10.32400,-2.61950,-4.13480
2010-06-30,,,,0.99700,0.72500,,,-1.72200,-0.02000,-1.74200,-1.74200,-1.74200,-1.74200,-1.66400,-1.72200,0.21260,0.21260,-8.00000,-8.00000,2.81420,,,,,,,,,,,-43.75790,-43.75790,-30.98540,-43.75790,15.24630,-8.8047,-9.8527
2010-03-31,,,,1.49000,0.76800,,,-2.25800,-0.00500,-2.26300,-2.26300,-2.26300,-2.26300,-2.20600,-2.25800,0.22500,0.22500,-10.40000,-10.40000,2.12620,,,,,,,,,,,-86.11100,-86.11110,-55.39780,-86.11110,11.62250,-7.9169,-8.1305
2009-12-31,,,,0.94700,0.87500,,,-1.82200,-0.00900,-1.83100,-1.83100,-1.83100,-1.83100,-1.77200,-1.82200,0.21810,0.21810,-8.00000,-8.00000,3.83820,,,,,,,,,,,-41.76550,-41.76550,-31.96020,-41.76550,19.57800,-3.5368,-3.8244
2009-09-30,,,,0.86700,0.77000,,,-1.63700,0.02000,-1.61700,-1.61700,-1.61700,-1.61700,-1.59000,-1.63700,0.18150,0.18150,-8.80000,-8.80000,2.92130,,,,,,,,,,,-52.65390,-52.65390,-38.42680,-52.65390,17.96300,-5.18350,-5.46440
2009-06-30,,,,0.78000,0.85900,,,-1.63900,0.07200,-1.56700,-1.56700,-1.56700,-1.56700,-1.59400,-1.63900,0.13250,0.13250,-6.40000,-6.40000,3.49400,0.00670,0.00680,,,,,,,,,-46.16970,-46.16970,-35.11090,-45.85890,19.85230,-10.557,-10.8588
2009-03-31,,,,1.06000,0.85000,,,-1.91000,-0.08400,-1.99400,-1.99400,-1.99400,-1.99400,-1.86600,-1.91000,0.14950,0.14950,-13.60000,-13.60000,3.65340,0.00750,0.00750,,,,,,,,,-65.20600,-65.20600,-51.08890,-64.71920,19.14390,-21.609,-23.6695
