,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$-0.57,$-0.45
1,2024-08-06,2024-06-30,$-0.83,$-0.57
2,2024-05-07,2024-03-31,$-0.80,$-0.74
3,2024-02-13,2023-12-31,$-0.56,$-0.51
4,2023-11-07,2023-09-30,$-0.44,$-0.48
5,2023-08-08,2023-06-30,$-0.49,$-0.34
6,2023-05-09,2023-03-31,$-1.47,$-1.39
7,2023-02-14,2022-12-31,$-0.98,$-0.67
8,2022-11-08,2022-09-30,$-0.46,$-0.69
9,2022-08-08,2022-06-30,$-0.33,$-0.36
10,2022-05-09,2022-03-31,$0.25,$0.34
11,2022-02-15,2021-12-31,$0.18,$0.61
12,2021-11-09,2021-09-30,$0.21,$0.30
13,2021-08-10,2021-06-30,$0.12,$0.39
14,2021-05-11,2021-03-31,$0.10,$0.12
15,2021-03-17,2020-12-31,$0.00,$0.00
