Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,706.84000,176.74500,530.09500,192.25500,-26.27600,382.93500,147.16000,,147.16000,28.13700,119.02300,119.02300,56.41000,313.24510,283.23000,87.15300,87.53700,0.65000,0.64000,0.47310,0.55100,8.00400,74.99510,20.81940,40.06990,20.81940,7.98060,0.04910,0.51830,173.64360,8.38570,214.61630,0.82650,3.76550,9.15360,1.2907,1.153
2024-06-30,692.98500,150.78700,542.19800,187.16400,-47.72500,386.81300,155.38500,,155.38500,27.26800,128.11700,128.11700,62.82600,331.67400,279.07800,88.13800,88.35800,0.71000,0.71000,0.43200,0.54880,7.50890,78.24090,22.42260,40.27190,22.42260,9.06600,0.04970,0.67430,133.46210,8.96660,241.36940,0.91980,4.04550,9.15090,5.5227,5.4166
2024-03-31,642.83900,139.79900,503.04000,181.48600,-24.94300,363.22000,139.82000,,139.82000,28.51200,111.30800,111.30800,52.74400,298.33100,265.84800,88.99900,88.99900,0.59000,0.59000,0.44690,0.54800,7.04790,78.25290,21.75040,41.35530,21.75040,8.20490,0.05030,0.46280,194.47730,7.81620,344.41370,0.87030,3.53280,9.04270,-4.44290,-4.73730
2023-12-31,535.97500,117.11900,418.85600,184.79800,-27.51000,402.06200,16.79400,,16.79400,10.09300,6.70100,6.70100,12.50200,213.46800,174.36510,94.07610,94.07600,0.07000,0.07000,0.45520,0.55140,7.77310,78.14840,3.13330,32.53230,3.13340,2.33260,0.03700,0.63510,141.71780,0.47680,-614.44900,0.04630,0.21390,8.90630,3.6891,3.4821
2023-09-30,630.16400,123.24500,506.91900,176.70900,-27.52100,368.81400,138.10500,,138.10500,20.51200,117.59300,117.59300,58.80400,304.49700,270.90700,93.40900,93.40900,0.63000,0.63000,0.51950,0.54080,9.70070,80.44240,21.91570,42.98990,21.91570,9.33150,0.03580,0.34160,263.49430,7.78430,133.24930,0.66740,3.57490,9.43240,1.8161,1.7222
2023-06-30,506.85400,122.47100,384.38300,178.01500,-26.47500,348.91600,35.46700,,35.46700,5.92300,29.54400,29.54400,15.52600,181.68100,147.96000,94.97300,94.97300,0.16000,0.16000,0.49850,0.53390,6.52570,75.83700,6.99750,29.19180,6.99750,3.06320,0.03790,0.31870,282.40950,1.90320,25.93060,0.22060,0.88710,9.52600,1.2392,1.0829
2023-03-31,620.38000,145.52300,474.85700,184.56300,-26.56000,340.09200,134.76500,,134.76500,24.68200,110.08300,110.08300,55.20400,265.70400,232.36600,97.79600,97.81400,0.56000,0.56000,0.53390,0.52100,5.53390,76.54290,21.72300,37.45540,21.72300,8.89840,0.05230,0.48660,184.97230,6.73140,60.82340,0.92810,3.22400,9.89880,-1.51700,-1.86900
2022-12-31,497.76800,142.93300,354.83500,173.64100,-31.75200,315.13810,39.69690,,39.69700,0.06000,39.63700,39.63700,27.59500,150.62190,117.51390,103.99800,104.42200,0.30000,0.31000,0.56460,0.52100,4.65350,71.28520,7.97500,23.60820,7.97500,5.54370,0.04700,0.41620,216.24800,2.40020,21.89640,0.37450,1.14980,9.84920,3.9363,3.7994
2022-09-30,561.04400,168.86900,392.17500,170.61400,-25.24800,290.56900,101.60600,,101.60600,21.73200,79.87400,79.87400,40.00700,197.86700,163.59500,102.28900,102.55100,0.38000,0.37000,0.56460,0.51720,4.53960,69.90090,18.11020,29.15900,18.11020,7.13080,0.05110,0.31830,282.73740,4.77460,42.83200,0.72800,2.30520,9.85820,2.2861,2.1908
2022-06-30,604.73800,156.98600,447.75200,168.43800,-24.20300,273.96800,173.78400,,173.78400,24.88800,148.89600,148.89600,85.16700,256.65200,222.50000,104.96100,105.47800,0.78000,0.78000,0.53990,0.50740,4.58030,74.04070,28.73710,36.79280,28.73710,14.08330,0.05300,0.36730,245.04910,8.55520,62.58570,1.30430,4.21470,10.05790,2.8648,2.7634
2022-03-31,701.26200,150.38000,550.88200,184.95200,-47.72400,309.17100,241.71100,,241.71100,41.78600,199.92500,199.92500,112.25700,345.16600,284.24900,109.32900,110.06700,0.99000,0.98000,0.50540,0.51370,5.21450,78.55580,34.46800,40.53390,34.46800,16.00790,0.05600,0.38270,235.16080,11.76900,111.09100,1.59700,5.72370,9.71920,-2.31850,-2.60600
2021-12-31,705.60400,156.54900,549.05490,177.25900,-46.02700,322.03900,227.01600,,227.01600,41.05900,185.95700,185.95700,104.05600,327.46400,291.13490,117.34000,118.42400,0.94000,0.93000,0.59610,0.46270,3.66700,77.81350,32.17330,41.26040,32.17330,14.74710,0.06840,0.60140,149.65260,9.97830,56.63200,1.80190,5.36090,10.20480,6.6821,6.5734
2021-09-30,544.34400,158.86200,385.48200,158.57400,-21.65400,240.38300,145.09900,,145.09900,21.96100,123.13800,123.13800,70.50700,206.95100,171.68500,115.77000,116.62300,0.59000,0.59000,0.62820,0.47110,3.54820,70.81590,26.65580,31.53980,26.65580,12.95270,0.05220,0.29160,308.62890,6.83830,49.47790,1.18070,3.61660,9.83590,0.2783,0.1914
2021-06-30,548.96500,170.69100,378.27400,158.10600,-25.76900,243.27200,135.00200,,135.00200,26.09500,108.90700,108.90700,62.91000,196.71300,159.97300,119.68200,121.18100,0.51000,0.50000,0.68890,0.45460,3.41900,68.90680,24.59210,29.14080,24.59210,11.45980,0.05310,0.30210,297.93900,5.66390,30.63050,1.05310,3.08900,10.20790,1.848,1.727
2021-03-31,1012.57200,259.33200,753.24000,183.32300,-21.24700,263.45300,489.78700,,489.78700,80.55500,409.23200,409.23200,239.40500,550.55200,513.81500,122.06300,123.38900,1.91000,1.89000,0.69480,0.44460,3.16190,74.38880,48.37060,50.74360,48.37060,23.64330,0.09300,0.46620,193.04100,20.02040,89.20960,3.75770,11.11950,10.67470,1.08510,0.89440
2020-12-31,676.69490,185.07400,491.62090,139.14300,-30.83300,232.05920,259.56170,,259.56200,61.88000,197.68200,197.68200,112.27700,323.62970,287.55590,121.69200,122.33200,0.88000,0.86000,0.73970,0.46910,3.25450,72.65030,38.35730,42.49420,38.35730,16.59200,0.06790,0.35640,252.49720,10.65650,78.56590,1.98360,5.65720,9.64500,4.765,4.669
2020-09-30,656.11200,196.44800,459.66400,114.52000,-30.33400,207.14900,252.51500,,252.51500,52.80700,199.70800,199.70800,116.70900,326.39200,279.88900,122.68700,123.77200,0.92000,0.92000,0.75160,0.47530,3.16790,70.05880,38.48660,42.65870,38.48660,17.78800,0.06950,0.31870,282.41190,11.05310,108.20550,2.11490,5.79930,9.34040,-0.1772,-0.313
2020-06-30,905.90300,203.50300,702.40000,198.41900,-34.93800,297.86500,404.53500,,404.53500,69.25000,335.28500,335.28500,199.14200,484.22200,433.37600,121.52800,122.23900,1.59000,1.58000,0.82190,0.50460,3.54460,77.53590,44.65550,47.83910,44.65540,21.98270,0.08800,0.33340,269.90860,19.71100,555.52390,3.25870,9.76500,8.80920,5.9098,5.8057
