Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,103.32000,3.44500,99.87500,25.64800,141.22400,166.87200,-66.99700,7.58100,-59.41600,-59.41600,-59.41600,-59.41600,-66.09400,-66.99700,21.27300,21.27300,-2.50000,-2.50000,6.10200,0.13480,0.15580,96.66570,-64.84420,-64.84420,-57.50680,-57.50680,0.09910,0.10110,1.91970,46.88330,-7.87610,-7.92580,-5.70080,-6.81410,34.28230,-5.2706,-5.2811
2024-09-30,62.17500,2.15200,60.02300,68.74200,107.58500,176.32700,-116.30400,9.34000,-106.96400,-106.96400,-106.96400,-106.96400,-115.98400,-116.30400,21.74600,21.74600,-4.92000,-4.92000,5.98080,0.13090,0.15070,96.53880,-187.05910,-187.05910,-172.03700,-172.03700,0.05790,0.24690,2.04100,44.09600,-13.76350,-13.84940,-9.96620,-11.96140,35.63950,-2.871,-2.9064
2024-06-30,14.63800,0.63600,14.00200,71.09100,105.44800,176.53900,-162.53700,10.56600,-151.97100,-151.97100,-151.97100,-151.97100,-161.79800,-162.53700,21.40300,21.40300,-7.10000,-7.10000,8.72250,0.11980,0.13600,95.65510,-1110.37700,-1110.37700,-1038.19500,-1038.19500,0.01330,0.08990,2.12180,42.41770,-17.73040,-17.83260,-13.81820,-15.60720,39.49680,-5.8168,-5.8217
2024-03-31,,,,71.23700,80.80000,,-152.03700,4.49600,-147.54100,-147.54100,-147.54100,-147.54100,-151.21400,-152.03700,20.00200,20.00200,-7.38000,-7.38000,9.39250,0.12010,0.13650,,,,,,,,,,-17.34230,-17.44480,-13.63240,-15.25930,41.12930,-7.45710,-7.47500
2023-12-31,,,,70.64000,46.53600,,-117.17600,4.98200,-112.19400,-112.19400,-112.19400,-112.19400,-116.28100,-117.17600,18.68800,18.68800,-5.73000,-5.73000,5.37570,0.22170,0.28490,,,,,,,,,,-27.67950,-27.67950,-17.51530,-21.54210,20.39410,-4.1272,-4.1824
2023-09-30,,,,70.95100,27.58300,,-98.53400,-0.20600,-98.74000,-98.74000,-98.74000,-98.74000,-97.72500,-98.53400,18.47600,18.47600,-5.34000,-5.34000,2.36260,0.83760,5.15650,,,,,,,,,,-443.79490,-443.79510,-41.49370,-72.08560,1.20300,-4.5185,-4.5368
2023-06-30,,,,68.60500,17.84500,,-86.45000,0.65000,-85.80000,-85.80000,-85.80000,-85.80000,-85.77000,-86.45000,18.31100,18.31100,-4.69000,-4.69000,3.02480,0.48950,0.95890,,,,,,,,,,-82.89380,-82.89380,-28.36730,-42.31710,5.60730,-4.0818,-4.0856
2023-03-31,,,,62.15400,16.18200,,-78.33600,1.44000,-76.89600,-76.89600,-76.89600,-76.89600,-77.77900,-78.33600,18.18800,18.18800,-4.23000,-4.23000,3.36850,0.35870,0.55930,,,,,,,,,,-51.21760,-51.21760,-23.13020,-32.84740,8.21180,-4.62210,-4.62400
2022-12-31,,,,70.74200,14.55700,,-85.29900,-0.60600,-85.90500,-85.90500,-85.90500,-85.90500,-84.86400,-85.29900,17.13700,17.13700,-4.98000,-4.98000,3.11810,0.19980,0.24970,,,,,,,,,,-43.52070,-43.52070,-23.69320,-34.82470,10.90370,-3.3952,-3.3969
2022-09-30,,,,68.27100,12.14100,,-80.41200,-0.78500,-81.19700,-81.19700,-81.19700,-81.19700,-79.97800,-80.41200,17.10300,17.10300,-4.75000,-4.75000,1.58830,0.82110,4.59070,,,,,,,,,,-760.98540,-760.98430,-51.18190,-136.11560,0.62390,-3.4537,-3.4557
