Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,281.47700,281.47700,170.88600,-13.96900,89.97800,-61.72800,28.25000,-0.67200,28.92200,28.92200,27.15400,96.24200,89.97800,39.42100,39.49200,0.69000,0.69000,1.18760,,2.67190,100.00000,31.96640,31.96640,10.03630,9.64700,0.05700,0.06870,1310.25000,2.25640,3.36780,0.58590,2.25640,32.51130,-0.8907,-0.9174
2024-06-30,284.22900,284.22900,173.98600,-14.24800,89.22200,-55.40600,33.81600,8.70200,25.11400,25.11400,21.51600,94.19000,89.22200,39.36400,39.54600,0.55000,0.54000,1.17680,,2.68330,100.00000,31.39090,31.39090,11.89750,7.57000,0.06100,0.07370,1220.67000,2.08710,3.18850,0.53870,2.08710,30.52690,-0.7411,-0.7748
2024-03-31,255.58600,255.58600,169.75100,-12.57500,66.39600,-52.25700,14.13900,2.38600,11.75300,11.75300,3.47500,71.31600,66.39600,39.27400,39.44800,0.09000,0.09000,1.18460,,2.56310,100.00000,25.97800,25.97800,5.53200,1.35960,0.05700,0.06940,1296.64200,0.98240,1.49820,0.26220,0.98240,30.40580,-1.85050,-1.86310
2023-12-31,221.41800,221.41800,154.48500,-14.24600,45.52910,-52.20500,-6.67600,-0.81600,-5.86000,-5.86000,-8.78200,50.94110,45.52910,39.17700,39.17700,-0.22000,-0.22000,1.19170,,2.44470,100.00000,20.56250,20.56250,-3.01510,-3.96630,0.04890,0.06010,1497.56500,-0.47280,-0.72540,-0.12950,-0.47280,31.57890,0.5243,0.5094
2023-09-30,216.43000,216.43000,148.29200,-17.39300,43.04600,-49.40900,-6.36300,1.78800,-8.15100,-8.15100,-12.26200,53.57600,43.04600,39.24200,39.24200,-0.31000,-0.31000,1.20190,,2.46450,100.00000,19.88910,19.88910,-2.94000,-5.66560,0.05000,0.06180,1455.22800,-0.68500,-1.04840,-0.18820,-0.68500,30.32360,-0.9512,-0.9821
2023-06-30,209.23600,209.23600,142.91700,-12.95700,45.56100,-42.82300,2.73800,1.57800,1.16000,1.16000,-3.80400,51.42700,45.56100,39.19000,39.19000,-0.10000,-0.10000,1.19760,,2.29010,100.00000,21.77490,21.77490,1.30860,-1.81800,0.04840,0.06050,1488.64800,0.09360,0.14060,0.02680,0.09360,31.59050,-0.8452,-0.8628
2023-03-31,155.47000,155.47000,168.03500,-13.04200,-33.64400,-38.94200,-72.58600,-18.68300,-53.90300,-53.90300,-58.62900,-27.61400,-33.64400,39.03300,39.03300,-1.50000,-1.50000,1.19160,,2.48770,100.00000,-21.64020,-21.64020,-46.68810,-37.71080,0.03420,0.04670,1926.48400,-4.40130,-6.70380,-1.18630,-4.40130,31.26650,-1.21750,-1.22780
2022-12-31,222.85000,222.85000,142.48800,-12.89300,59.31000,-35.28900,24.02100,6.95900,17.06200,17.06200,15.95900,65.61300,59.31000,39.63800,39.88800,0.43000,0.43000,1.23900,,2.02670,100.00000,26.61430,26.61430,10.77900,7.16130,0.05340,0.06700,1343.55100,1.32600,2.00530,0.40860,1.32600,33.01050,0.6285,0.5694
2022-09-30,244.80700,244.80700,152.46500,-13.14400,70.78800,-32.53400,38.25400,11.07200,27.18200,27.18200,24.73200,77.08400,70.78800,39.01800,39.17000,0.63000,0.63000,1.20710,,2.08680,100.00000,28.91580,28.91580,15.62620,10.10270,0.06280,0.07960,1130.03400,2.29850,3.49330,0.69780,2.29850,30.34150,0.9595,0.8922
2022-06-30,258.26200,258.26200,153.28400,-12.74300,83.73700,-30.42400,53.31300,14.17700,39.13600,39.13600,36.48400,90.07300,83.73700,39.77900,39.90000,0.92000,0.91000,1.21390,,2.08960,100.00000,32.42330,32.42330,20.64300,14.12670,0.06320,0.08010,1124.15100,3.15010,4.85960,0.95720,3.15010,31.34200,-0.4961,-0.6112
2022-03-31,240.60500,240.60500,147.87500,-11.99800,71.96700,-32.77000,39.19700,4.57900,34.61800,34.61800,39.97200,78.37200,71.96700,40.77700,41.30400,0.98000,0.97000,1.24290,,1.97340,100.00000,29.91090,29.91090,16.29100,16.61310,0.05650,0.07160,1256.76100,2.57160,4.01230,0.81300,2.57160,33.31270,-0.55060,-0.64130
2021-12-31,256.93600,256.93600,149.03700,-17.03200,82.44910,-33.10400,49.34500,12.94700,36.39800,36.39800,34.27600,88.64010,82.44910,44.96000,45.33000,0.81000,0.79000,1.23330,,2.06320,100.00000,32.08940,32.08940,19.20520,13.34030,0.05880,0.07410,1215.27800,2.74740,4.30960,0.83360,2.74740,32.30680,1.035,0.9359
2021-09-30,263.69800,263.69800,161.88900,-15.93500,77.57900,-28.28200,49.29700,12.62700,36.67000,36.67000,34.48000,83.70900,77.57900,45.30500,45.65600,0.76000,0.76000,1.27350,,1.85740,100.00000,29.41960,29.41960,18.69450,13.07560,0.06090,0.07580,1187.33600,2.56680,3.87560,0.84650,2.56680,32.43980,0.3687,0.3094
2021-06-30,285.62900,285.62900,157.86500,-15.09200,104.21400,-31.73200,72.48200,11.92100,60.56100,60.56100,55.99600,110.42000,104.21400,45.80700,46.05900,1.22000,1.22000,1.30010,,1.72220,100.00000,36.48580,36.48580,25.37630,19.60450,0.06700,0.08460,1064.23000,4.10600,6.16650,1.42120,4.10600,32.17790,0.0309,-0.0067
2021-03-31,289.46900,289.46900,157.23600,-13.01800,110.75400,-31.55200,79.20200,17.32200,61.88000,61.88000,58.40600,116.99100,110.75400,45.66900,46.04500,1.28000,1.27000,1.28200,,1.87150,100.00000,38.26110,38.26110,27.36110,20.17690,0.06770,0.08510,1058.08300,4.40980,6.79640,1.44630,4.40980,30.63890,0.43890,0.38750
2020-12-31,273.85590,273.85590,161.14300,-12.96900,89.21480,-36.09700,53.11800,16.46900,36.64900,36.64900,29.79800,99.53780,89.21480,45.54000,45.86000,0.66000,0.66000,1.24570,,2.03420,100.00000,32.57730,32.57730,19.39630,10.88090,0.06150,0.07740,1162.30600,2.66820,4.16210,0.82300,2.66820,30.13110,0.2429,0.1469
2020-09-30,267.86400,267.86400,158.67600,-11.76100,88.66600,-33.34000,55.32600,7.49700,47.82900,47.82900,42.49200,97.83200,88.66600,45.57900,46.14000,0.93000,0.92000,1.26050,,2.07850,100.00000,33.10110,33.10110,20.65450,15.86330,0.06380,0.07940,1133.25800,3.75960,5.88680,1.13950,3.75960,27.91140,0.1832,0.1339
2020-06-30,271.91000,271.91000,141.55900,-10.49100,111.28000,-36.31500,74.96500,14.13700,60.82800,60.82800,57.91400,121.37800,111.28000,45.54800,45.98700,1.27000,1.26000,1.24800,,2.26020,100.00000,40.92530,40.92530,27.56980,21.29900,0.06480,0.08020,1122.13900,5.09080,8.14640,1.44900,5.09080,26.21520,1.6415,1.5779
2020-03-31,251.78400,251.78400,170.47100,-12.20500,60.54000,-35.00400,25.53600,3.10000,22.43600,22.43600,19.13500,70.48100,60.54000,45.45200,45.78400,0.42000,0.42000,1.19960,,2.61040,100.00000,24.04440,24.04440,10.14200,7.59980,0.05790,0.07300,1232.78100,2.00200,3.21380,0.51580,2.00200,24.60860,1.02230,0.85550
2019-12-31,269.13300,269.13300,164.84400,-24.79600,70.78410,-35.69200,35.09200,4.07300,31.01900,31.01900,27.34100,80.71410,70.78400,45.38700,45.57700,0.60000,0.59000,1.21730,,2.37540,100.00000,26.30080,26.30080,13.03890,10.15890,0.06080,0.07600,1184.70100,2.52800,4.15680,0.70120,2.52800,27.01720,1.3779,1.3085
2019-09-30,250.01400,250.01400,160.62600,-16.23800,64.69000,-30.47700,34.21300,6.66500,27.54800,27.54800,24.97100,74.51300,64.69000,45.41000,45.64500,0.55000,0.55000,1.21680,,2.33720,100.00000,25.87460,25.87460,13.68440,9.98780,0.06070,0.07630,1180.05000,2.40320,4.07520,0.66890,2.40320,25.24310,0.8685,0.6664
2019-06-30,252.05700,252.05700,167.35600,-12.12200,63.36500,-36.09000,27.27500,5.07500,22.20000,22.20000,18.61900,73.81300,63.36500,45.38700,45.49500,0.41000,0.41000,1.19850,,2.36890,100.00000,25.13920,25.13920,10.82100,7.38680,0.06050,0.07740,1162.60900,1.92900,3.38240,0.53300,1.92900,25.34430,0.351,0.3257
2019-03-31,245.87700,245.87700,170.41400,-17.68000,48.84800,-28.06900,20.77900,3.86700,16.91200,16.91200,15.22700,59.09800,48.84800,45.33800,45.41900,0.34000,0.34000,1.19790,,2.38160,100.00000,19.86680,19.86680,8.45100,6.19290,0.05990,0.07660,1175.26400,1.50190,2.64140,0.41190,1.50190,24.81140,0.32930,0.23040
2018-12-31,236.74200,236.74200,160.70600,-34.41100,32.21390,-11.90800,20.30600,1.98000,18.32600,18.32600,14.94200,43.01490,32.21390,45.28000,45.41300,0.33000,0.32000,1.22190,,2.27440,100.00000,13.60720,13.60720,8.57730,6.31150,0.06060,0.07520,1196.64800,1.63050,2.80070,0.46870,1.63050,24.80950,0.2826,0.1994
2018-09-30,225.88800,225.88800,153.83800,-18.88700,44.11700,-29.77600,14.34100,1.78900,12.55200,12.55200,9.92700,54.37500,44.11700,45.30200,45.44000,0.22000,0.22000,1.24400,,1.98120,100.00000,19.53050,19.53050,6.34870,4.39470,0.06180,0.07960,1130.46800,1.09360,2.05320,0.34330,1.09360,25.33490,0.8196,0.6996
