Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,350.91300,33.47500,317.43800,51.25900,189.98800,,241.24700,76.19100,7.26900,83.46000,3.42500,80.03500,80.03500,80.03500,85.19100,76.19100,70.94800,70.94800,1.15000,1.15000,1.45480,0.81540,6.51580,90.46060,21.71220,21.71220,23.78370,22.80770,0.18350,1.18550,75.91630,42.12370,-31.26370,4.18590,7.77790,2.62920,1.124,1.0241
2023-09-30,232.00000,34.00000,198.00000,53.00000,182.00000,,235.00000,-37.00000,-11.00000,-48.00000,2.00000,-50.00000,-50.00000,-50.00000,-30.00000,-37.00000,71.30500,71.30500,-0.70000,-0.70000,1.32810,0.92600,18.46270,85.34480,-15.94830,-15.94830,-20.68970,-21.55170,0.13910,1.78460,50.43100,-74.62690,13.08900,-2.99760,-5.52490,0.93410,-0.8143,-0.8687
2023-06-30,188.00000,33.00000,155.00000,57.00000,212.00000,-2.00000,271.00000,-116.00000,-2.00000,-118.00000,2.00000,-120.00000,-120.00000,-120.00000,-105.92600,-116.00000,70.65100,70.65100,-1.70000,-1.70000,2.61410,0.95960,23.75000,82.44680,-61.70210,-61.70210,-62.76600,-63.82980,0.10890,1.56670,57.44680,-230.76920,30.00000,-6.94850,-9.32400,0.73210,-0.4727,-0.5515
2023-03-31,199.08700,30.52500,168.56200,58.74100,198.01200,,256.75300,-88.19100,1.73100,-86.46000,2.57500,-89.03500,-89.03500,-89.03500,-79.26500,-88.19100,69.87400,69.87400,-1.27000,-1.27000,2.54510,0.90790,10.52010,84.66750,-44.29770,-44.29770,-43.42830,-44.72170,0.10760,2.10070,42.84340,-71.12440,26.99550,-4.81430,-6.54940,1.77750,0.57180,0.46660
2022-12-31,301.05900,31.75900,269.30000,58.85000,216.95000,-34.76100,310.56100,-41.26100,10.34000,-30.92100,0.51200,-31.43300,-31.43300,-31.43300,-31.26100,-41.26100,68.51000,68.51000,-0.44000,-0.44000,1.45900,0.82010,5.04600,89.45090,-13.70530,-13.70530,-10.27070,-10.44080,0.19340,1.15790,77.72560,-18.06490,11.02910,-2.01880,-3.25060,2.50350,0.1129,-0.0049
2022-09-30,215.00000,32.00000,183.00000,55.00000,193.00000,,248.00000,-65.00000,-9.00000,-74.00000,1.00000,-75.00000,-75.00000,-75.00000,-55.00000,-65.00000,68.67300,68.67300,-1.09000,-1.09000,1.60110,0.83530,5.61420,85.11630,-30.23260,-30.23260,-34.41860,-34.88370,0.15100,1.94590,46.25160,-48.03110,24.53910,-5.26680,-7.90860,2.26600,-0.8404,-0.9846
2022-06-30,181.00000,30.00000,151.00000,57.00000,189.00000,,246.00000,-95.00000,-10.00000,-105.00000,2.00000,-107.00000,-107.00000,-107.00000,-83.64600,-95.00000,68.31100,68.31100,-1.56000,-1.56000,1.56980,0.82180,5.10390,83.42540,-52.48620,-52.48620,-58.01110,-59.11600,0.12430,1.58440,56.80290,-62.35580,36.34580,-7.34750,-11.11050,2.50650,-0.9351,-1.0615
2022-03-31,157.94100,24.24100,133.70000,50.15000,175.05000,-8.23900,233.43900,-99.73900,-4.34000,-104.07900,1.48800,-105.56700,-105.56700,-105.56700,-91.09300,-99.73900,67.82600,67.82600,-1.56000,-1.56000,1.71070,0.77420,3.79450,84.65190,-63.14960,-63.14960,-65.89740,-66.83950,0.10700,2.03760,44.17000,-45.78070,44.17680,-7.14890,-10.33630,3.38470,0.13000,-0.00710
2021-12-31,173.67000,16.76300,156.90700,36.35500,147.11200,,183.46700,-26.56000,-11.23300,-37.79300,0.07200,-37.86500,-37.86500,-37.86500,-13.08900,-26.56000,67.19100,67.19100,-0.55000,-0.55000,2.28130,0.63010,1.89550,90.34780,-15.29340,-15.29340,-21.76140,-21.80290,0.10860,0.90300,99.66390,-9.40150,-11.70110,-2.36700,-3.47780,5.96370,0.576,0.3913
2021-09-30,123.50100,15.46600,108.03500,33.45700,120.15900,,153.61600,-45.58100,-12.33600,-57.91700,0.12200,-58.03900,-58.03900,-58.03900,-31.90100,-45.58100,67.32500,67.32500,-0.86000,-0.86000,2.65280,0.62380,1.84420,87.47700,-36.90740,-36.90740,-46.89600,-46.99480,0.08380,1.69910,52.96910,-14.17910,-16.13620,-3.93810,-5.33430,6.07450,0.1258,-0.0107
2021-06-30,120.07000,12.93000,107.14000,30.86600,111.32200,,142.18800,-35.04800,-7.57900,-42.62700,0.81300,-43.44000,-43.44000,-43.44000,-22.19800,-35.04800,67.17300,67.17300,-0.65000,-0.65000,2.98980,0.60870,1.72930,89.23130,-29.18960,-29.18960,-35.50180,-36.17890,0.08160,1.34250,67.04020,-10.06410,-11.41010,-2.95210,-3.93790,6.42140,-0.1522,-0.2378
2021-03-31,118.75900,10.84100,107.91800,31.32200,105.40700,,136.72900,-28.81100,-10.85200,-39.66300,0.99300,-40.65600,-40.65600,-40.65600,-15.81200,-28.81100,66.93200,66.93200,-0.61000,-0.61000,4.13040,0.59540,1.63490,90.87140,-24.26010,-24.26010,-33.39790,-34.23400,0.08390,1.96290,45.85070,-9.00490,-10.17930,-2.87170,-3.64350,6.73150,0.38800,0.30370
2020-12-31,160.52700,10.74300,149.78400,26.44800,98.97700,,125.42500,24.35900,-2.54000,21.81900,-0.21600,22.03500,22.03500,22.03500,37.30400,24.35900,66.05800,66.05800,0.33000,0.34000,3.62620,0.57970,1.53130,93.30770,15.17440,15.17440,13.59210,13.72670,0.10960,1.17190,76.80110,4.62150,5.20270,1.50380,1.94260,7.14380,0.8986,0.7039
2020-09-30,129.71700,10.41400,119.30300,25.23200,84.43800,,109.67000,9.63300,-4.46700,5.16600,0.80900,4.35700,4.35700,4.35700,21.03500,9.63300,66.26500,69.77400,0.07000,0.06000,4.02910,0.59880,1.65640,91.97180,7.42620,7.42620,3.98250,3.35890,0.09560,2.10830,42.68790,0.99960,1.14140,0.32120,0.40100,6.55050,0.1333,0.0864
2020-06-30,96.23300,9.63500,86.59800,23.25600,81.13600,,104.39200,-17.79400,-4.96600,-22.76000,12.53300,-35.29300,-35.29300,-35.29300,-7.13000,-17.79400,66.03900,66.03900,-0.53000,-0.53000,3.89370,0.61120,1.74380,89.98780,-18.49050,-18.49050,-23.65090,-36.67450,0.07310,1.40390,64.10820,-8.61900,-9.95210,-2.68140,-3.35110,6.19070,-0.2044,-0.286
2020-03-31,108.83100,13.04700,95.78400,26.18100,89.70800,,115.88900,-20.10500,-11.76500,-31.87000,-16.39700,-15.47300,-15.47300,-15.47300,-10.27600,-20.10500,65.56900,65.56900,-0.24000,-0.24000,4.11230,0.59900,1.65610,88.01170,-18.47360,-18.47360,-29.28390,-14.21750,0.08220,2.02200,44.51090,-3.62890,-4.17160,-1.16930,-1.45520,6.47170,0.30460,0.22880
2019-12-31,156.45000,12.21100,144.23900,20.89200,84.61200,,105.50400,38.73500,-2.67000,36.06500,5.37700,30.68800,30.68800,30.68800,48.34500,38.73500,63.42400,68.66100,0.48000,0.46000,3.93790,0.59730,1.64380,92.19500,24.75870,24.75870,23.05210,19.61520,0.11660,1.20430,74.73370,7.22230,8.38670,2.28620,2.90820,6.51100,0.2872,0.2167
2019-09-30,103.39700,9.64500,93.75200,17.75500,64.06100,,81.81600,11.93600,-26.83900,-14.90300,-8.66300,-6.24000,-6.24000,-6.24000,18.71400,11.93600,63.96600,63.96600,-0.10000,-0.10000,5.21760,0.61730,1.78620,90.67190,11.54390,11.54390,-14.41340,-6.03500,0.08340,1.52720,58.93170,-1.61350,-1.76960,-0.50350,-0.61750,5.94550,0.1042,0.0646
2019-06-30,82.04300,9.29500,72.74800,16.38100,64.65500,,81.03600,-8.28800,-2.25100,-10.53900,-7.32000,-3.21900,-3.21900,-3.21900,-4.13600,-8.28800,62.61300,62.61300,-0.05000,-0.05000,1.48250,,0.54060,88.67060,-10.10200,-10.10200,-12.84570,-3.92360,0.12370,1.26260,71.27880,-0.97130,-1.08790,-0.48520,-0.97130,5.27990,-0.1311,-0.1651
2019-03-31,76.02000,8.00000,68.02000,14.07200,58.35000,,72.42200,-4.40200,-0.15700,-4.55900,-10.47300,5.91400,5.91400,5.91400,-1.05500,-4.40200,61.92600,67.47800,0.10000,0.09000,1.58090,,0.54120,89.47650,-5.79060,-5.79060,-5.99710,7.77950,0.11800,1.46100,61.60300,1.81500,1.91160,0.91800,1.81500,5.21650,0.23770,0.21500
2018-12-31,89.15000,6.71700,82.43300,11.96900,49.34600,,61.31500,21.11800,-1.65600,19.46200,2.92100,16.54100,16.54100,16.54100,24.58600,21.11800,60.82900,64.74400,0.27000,0.25000,3.70700,0.36520,0.57530,92.46550,23.68820,23.68820,21.83060,18.55410,0.14420,0.93920,95.82700,5.48050,5.80730,2.67580,3.47890,4.90120,0.2251,0.2115
2018-09-30,62.58900,5.81000,56.77900,10.53100,36.85400,,47.38500,9.39400,-1.21600,8.17800,-2.64300,10.82100,10.82100,10.82100,12.72000,9.39400,61.10300,65.55900,0.18000,0.17000,2.64380,0.46750,0.87780,90.71720,15.00900,15.00900,13.06620,17.28900,0.11890,1.22180,73.66340,5.55710,6.16710,2.05530,2.95940,3.17280,0.0729,0.0402
2018-06-30,51.50200,5.26900,46.23300,10.18100,39.47700,,49.65800,-3.42500,-2.23200,-5.65700,-1.41800,-4.23900,-4.23900,-4.23900,-1.00000,-3.42500,60.68500,60.68500,-0.07000,-0.07000,2.70580,0.47610,0.90890,89.76930,-6.65020,-6.65020,-10.98400,-8.23070,0.10150,1.15500,77.92470,-2.29000,-2.56650,-0.83560,-1.19960,3.04200,-0.0856,-0.121
2018-03-31,50.32900,5.00400,45.32500,10.76800,31.87400,,42.64200,2.68300,0.76800,3.45100,-1.44600,4.89700,4.89700,4.89700,3.95200,2.68300,60.05200,63.47600,0.08000,0.08000,1.81670,,,90.05740,5.33090,5.33090,6.85690,9.73000,0.17400,1.71510,52.47570,3.13650,3.61660,1.69280,3.13650,2.57690,0.19060,0.16830
