Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1231.18700,,1231.18700,64.18200,-1175.33900,,-8.33400,0.52000,-7.81400,-1.33300,-6.48100,-6.48100,-2.02500,-8.50600,-5.95500,-8.33400,153.26000,153.26000,-0.06000,-0.06000,,,-0.67690,-0.67690,-0.63470,-0.69090,2.84580,-3.07020,-3.50500,-1.49810,-3.07020,1.37480,0.3151,0.2999
2024-06-30,1295.24400,,1295.24400,64.19100,-1212.51600,,18.53700,1.37500,19.91200,8.14600,11.76600,11.76600,0.61700,12.38300,21.50100,18.53700,153.58100,155.98400,0.08000,0.08000,,,1.43120,1.43120,1.53730,0.95600,2.83160,5.34030,6.04350,2.57220,5.34030,1.43320,0.453,0.4412
2024-03-31,943.05400,,943.05400,65.72100,-895.50700,,-18.17400,1.03900,-17.13500,-3.30500,-13.83000,-13.83000,-1.80900,-15.63900,-15.77500,-18.17400,154.74000,154.74000,-0.10000,-0.10000,0.00010,0.00010,-1.92710,-1.92710,-1.81700,-1.65830,2.20990,-6.21750,-6.94590,-3.24080,-6.21690,1.43650,0.39200,0.38270
2023-12-31,988.74300,,988.74300,142.44100,3077.74800,,-33.00400,0.99500,-32.00900,-7.42400,-24.58500,-24.58500,,-21.19700,-30.26000,-33.00390,153.23210,153.23210,-0.14000,-0.14000,0.00010,0.00010,-3.33800,-3.33800,-3.23730,-2.14380,2.56370,-10.07550,-11.17430,-6.37470,-10.07470,1.57760,0.2489,0.2357
2023-09-30,1212.79300,,1212.79300,63.53800,-1145.55000,,3.70500,0.34800,4.05300,1.78800,2.26500,2.26500,-0.91600,1.34900,6.49500,3.70500,153.39200,158.18400,0.01000,0.01000,0.00000,0.00000,0.30550,0.30550,0.33420,0.11120,2.86810,0.90270,1.05550,0.53560,0.90260,1.63150,0.132,0.1228
2023-06-30,1231.11600,,1231.11600,67.77700,-1150.50300,,12.83590,1.15100,13.98700,2.63200,11.35500,11.35500,-1.93300,9.42200,15.61490,12.83590,153.24900,156.69400,0.06000,0.06000,0.00000,0.00000,1.04260,1.04260,1.13610,0.76530,2.55000,4.39570,5.18400,2.35200,4.39560,1.68190,0.6232,0.6029
2023-03-31,848.45300,,848.45300,57.55300,-790.89800,,0.00200,0.53200,0.53400,-1.45800,1.99200,1.99200,-0.53900,1.45300,2.58100,0.00200,152.54700,155.66900,0.01000,0.01000,0.00000,0.00000,0.00020,0.00020,0.06290,0.17130,2.04280,0.78710,0.92970,0.47960,0.78710,1.64940,0.36070,0.35150
2022-12-31,933.39500,850.33210,83.06290,93.77200,,93.77230,-10.70950,0.78700,-9.92200,-2.72100,-7.20100,-7.20100,,-7.20100,-8.02550,-10.70940,151.03610,156.22020,-0.05000,-0.05000,0.01850,0.01890,-1.14740,-1.14740,-1.06300,-0.77150,2.44550,-2.89210,-3.37950,-1.88660,-2.83850,1.62910,0.1462,0.1268
2022-09-30,1238.97500,1145.85300,93.12200,93.09600,,93.09600,0.02600,-0.25100,-0.22500,-4.62700,4.40200,4.40200,,4.40200,2.79300,0.02600,151.82600,155.91500,0.03000,0.03000,0.01040,0.01060,0.00210,0.00210,-0.01820,0.35530,2.81030,1.71240,1.98670,0.99850,1.69450,1.68340,0.1406,0.0713
2022-06-30,1415.06000,1307.81000,107.25000,95.60100,,95.60100,11.64910,-0.62900,11.02000,1.66100,9.35900,9.35900,,9.35900,14.07810,11.64910,150.78340,155.81600,0.06000,0.06000,0.01050,0.01060,0.82320,0.82320,0.77880,0.66140,2.78860,3.64340,3.95130,1.84430,3.60540,1.69220,0.35,0.3279
