Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,118.76600,10.51400,108.25200,55.00600,113.27100,-10.98500,180.86900,-72.61700,-2.21000,-74.82700,,-74.91200,-74.91200,-74.91200,-69.83600,-72.61700,47.91400,47.91400,-1.54000,-1.54000,2.10800,0.76310,3.22110,91.14730,-61.14290,-61.14290,-63.00370,-63.07530,0.20890,0.66830,0.83640,107.60730,-131.39000,3899.60200,-13.17720,-31.12670,1.17150,-0.5569,-0.5575
2024-09-30,104.76200,8.43700,96.32500,45.38800,95.56400,-16.39100,158.94900,-62.62400,-1.97800,-64.60200,,-64.60200,-64.60200,-64.60200,-60.21900,-62.62400,48.14100,48.14100,-1.34000,-1.34000,2.44210,0.66320,1.96940,91.94650,-59.77740,-59.77740,-61.66550,-61.66550,0.18660,0.59140,0.84420,106.60960,-69.54080,-199.66610,-11.50610,-23.41920,1.91800,-0.3663,-0.3681
2024-06-30,87.16600,8.05500,79.11100,49.85300,103.55400,-2.16000,157.15700,-78.04600,-1.29900,-79.34500,,-79.34500,-79.34500,-79.34500,-75.08400,-78.04600,47.57320,47.57320,-1.67000,-1.67000,2.48180,0.63940,1.77300,90.75900,-89.53720,-89.53720,-91.02750,-91.02750,0.15900,0.52920,0.72430,124.25460,-77.14480,-194.93640,-14.47310,-27.82020,2.15160,-0.6287,-0.6298
2024-03-31,74.99900,6.29700,68.70200,36.83000,98.97000,1.41200,135.97700,-67.27500,-1.08200,-68.35700,,-68.35700,-68.35700,-68.35700,-64.82500,-67.27500,47.39400,47.39400,-1.44000,-1.44000,3.19680,0.55600,1.25240,91.60390,-89.70120,-89.70120,-91.14390,-91.14390,0.13740,0.40410,0.73940,121.72240,-47.45830,-85.13020,-12.52580,-21.07040,3.03460,-1.12810,-1.13020
2023-12-31,71.53000,7.37800,64.15200,30.80300,86.80900,-43.20700,162.42600,-98.27400,-0.70200,-98.97600,-0.32500,-98.65100,-98.65100,-98.65100,-96.08000,-98.27400,45.42500,45.42500,-2.15000,-2.15000,3.63160,0.48250,0.93240,89.68550,-137.38850,-137.38850,-138.36990,-137.91560,0.12160,0.48750,0.75440,119.30380,-51.65600,-78.51320,-16.77070,-26.73130,4.03320,-0.7591,-0.7596
2023-09-30,57.79400,6.53200,51.26200,28.76700,83.18800,0.18000,113.38200,-62.12000,-0.75700,-62.87700,-0.67800,-62.19900,-62.19900,-62.19900,-60.52200,-62.12000,47.11700,47.11700,-1.32000,-1.32000,4.46320,0.39700,0.65840,88.69780,-107.48520,-107.48520,-108.79500,-107.62190,0.09620,0.65420,0.73700,122.11220,-23.07870,-30.70450,-10.35170,-13.91620,5.69580,-1.034,-1.0416
2023-06-30,46.70000,4.59900,42.10100,20.58100,78.93500,-6.05300,107.15800,-65.05700,-2.73000,-67.78700,-0.61700,-67.17000,-67.17000,-67.17000,-61.68700,-65.05700,43.66980,43.66980,-1.54000,-1.54000,4.52000,0.38810,0.63420,90.15200,-139.30830,-139.30830,-145.15420,-143.83300,0.07640,0.49710,0.69280,129.91220,-24.09220,-31.94590,-10.98200,-14.74240,5.96670,-1.267,-1.27
2023-03-31,94.57600,7.55600,87.02000,17.79300,74.19100,0.16200,93.39400,-6.37400,-2.26400,-8.63800,2.58000,-11.21800,-11.21800,-11.21800,-4.12800,-6.37400,43.52400,43.52400,-0.26000,-0.26000,3.02480,0.56900,1.32020,92.01070,-6.73960,-6.73960,-9.13340,-11.86140,0.24300,0.95160,2.11140,42.62570,-10.03290,-25.84020,-2.88250,-4.32410,2.56760,-0.13370,-0.13540
2022-12-31,24.37100,2.29100,22.08000,14.69300,61.49800,-4.20000,81.99700,-59.91700,-1.32400,-61.24100,,-61.24100,-61.24100,-61.24100,-57.87900,-59.91700,40.65600,40.65600,-1.44000,-1.44000,2.54390,0.46250,0.86040,90.59950,-245.85370,-245.85370,-251.28640,-251.28640,0.07350,0.53030,0.64650,139.21920,-55.89930,-154.70750,-18.47520,-30.04740,2.51860,-0.733,-0.7377
2022-09-30,16.84600,1.92400,14.92200,14.87700,40.89200,0.04200,57.33400,-42.41200,-2.41100,-44.82300,,-44.82300,-44.82300,-44.82300,-40.83200,-42.41200,41.70400,41.70400,-1.07000,-1.07000,4.18660,0.37370,0.59680,88.57890,-251.76300,-251.76300,-266.07500,-266.07500,0.04970,0.91470,0.82980,108.46490,-28.48410,-53.23600,-13.22380,-17.83830,3.62370,-0.4391,-0.44
