Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-10-31,1177.54100,283.88100,893.66000,222.98000,487.84000,710.82000,182.84000,97.57200,280.41200,73.36200,207.05000,207.05000,207.05000,286.35700,182.84000,307.53000,314.19100,0.67000,0.66000,4.60360,75.89210,15.52730,15.52730,23.81340,17.58330,0.11030,2.57100,35.00570,2.38540,2.47300,1.93870,2.38540,28.30770,1.5363,1.4553
2024-07-31,1162.52000,285.08900,877.43100,206.75600,468.30500,675.06100,202.37010,90.51900,292.88900,73.87400,219.01500,219.01500,219.01500,303.14210,202.37010,309.13800,314.02700,0.71000,0.70000,4.55920,75.47660,17.40790,17.40790,25.19430,18.83970,0.11060,2.20080,40.89510,2.56900,2.66510,2.08440,2.56900,27.67980,1.4388,1.1704
2024-04-30,1141.23400,273.30200,867.93200,205.55800,459.35200,664.91000,203.02200,88.94200,291.96400,75.65600,216.30800,216.30800,216.30800,297.81400,203.02200,308.70100,315.36100,0.70000,0.69000,4.46250,76.05210,17.78970,17.78970,25.58320,18.95390,0.11080,2.16340,41.60090,2.60650,2.70670,2.10080,2.60650,26.83380,1.86510,1.80640
2024-01-31,1146.45700,276.30700,870.15000,205.28200,496.33800,701.61990,168.53020,184.35300,352.88300,54.05100,298.83200,298.83200,298.83200,262.59510,168.52990,300.74800,308.52000,0.99000,0.98000,4.49790,75.89910,14.70010,14.70010,30.78030,26.06570,0.11550,2.13860,42.08360,3.72640,3.87480,3.00940,3.72640,26.07440,1.1628,1.1006
2023-10-31,1136.72700,270.98800,865.73900,196.83200,499.51800,696.35000,169.38900,16.43700,185.82600,44.61400,141.21200,141.21200,141.21200,261.53000,169.38900,302.49300,310.39000,0.47000,0.45000,4.26970,76.16070,14.90150,14.90150,16.34750,12.42270,0.12200,2.21130,40.69930,1.90480,1.98720,1.51560,1.90480,24.35910,1.5534,1.4278
2023-07-31,1138.67600,266.55900,872.11710,191.80200,502.69700,694.49900,177.61800,72.75500,250.37300,68.39900,181.97400,181.97400,181.97400,269.25810,177.61800,299.09300,305.93300,0.61000,0.59000,3.98930,76.59040,15.59870,15.59870,21.98810,15.98120,0.12760,1.99400,45.13520,2.59880,2.71800,2.03940,2.59880,23.26700,1.09,0.9381
2023-04-30,1105.36400,263.94700,841.41700,209.27100,622.40400,831.67500,9.74210,33.48800,43.23000,27.78600,15.44400,15.44400,15.44400,107.04810,9.74210,295.40900,304.11600,0.05000,0.05000,3.56190,76.12130,0.88130,0.88130,3.91090,1.39720,0.12950,1.87130,48.09500,0.23670,0.24830,0.18090,0.23670,21.93300,1.37610,1.30430
2023-01-31,1117.80300,294.35400,823.44900,261.25810,692.07790,953.33600,-129.88730,90.34300,-39.54400,64.50600,-104.05000,-104.05000,-104.03500,-32.74530,-129.88730,296.56100,304.23100,-0.34000,-0.34000,3.65600,73.66670,-11.61990,-11.61990,-3.53770,-9.30710,0.13750,2.00540,44.87940,-1.67640,-1.71020,-1.28010,-1.67640,21.12360,0.6692,0.5781
2022-10-31,1101.89900,270.66500,831.23400,195.94600,568.78000,764.72600,66.50790,-11.75900,54.74900,6.39600,48.35300,48.35300,48.35300,155.39790,66.50790,295.53700,301.98600,0.16000,0.16000,3.23900,75.43650,6.03580,6.03580,4.96860,4.38820,0.14060,1.86900,48.15470,0.84010,0.85830,0.61700,0.84010,19.69020,1.0216,0.9435
2022-07-31,1099.45800,273.61100,825.84700,172.56400,531.54000,704.10400,121.74300,-31.34400,90.39900,44.64900,45.75000,45.75000,45.74600,201.73600,121.74300,298.55300,307.16100,0.15000,0.15000,3.43590,75.11400,11.07300,11.07300,8.22210,4.16080,0.13660,2.15770,41.71040,0.76370,0.77970,0.56850,0.76370,20.09620,0.8343,0.7439
