Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.38700,0.38700,11.40000,6.56200,-17.57500,-6.60800,-24.18300,,-24.18300,-24.18300,-24.18300,-17.28900,-17.57500,21.47140,21.47140,-1.13000,-1.13000,10.70480,,,100.00000,-4541.34400,-4541.34400,-6248.83700,-6248.83700,0.00080,0.06660,1350.93000,-3215.68700,51.00720,-5.31130,-3215.82400,0.03150,0.9301,0.6626
2024-06-30,33.44500,33.44500,12.66100,7.02700,13.75700,0.07900,13.83600,,13.83600,13.83600,9.62800,13.95300,13.75700,16.72350,17.79110,0.58000,0.54000,4.77820,,,100.00000,41.13320,41.13320,41.36940,28.78760,0.09620,0.94180,95.55960,-13.63720,-9.24740,3.97890,-13.63720,-5.69470,1.2334,1.2215
2024-03-31,5.84000,5.84000,9.73800,9.45000,-13.34800,-43.47600,-56.82400,,-56.82400,-56.82400,-56.82400,-13.16500,-13.34800,5.41400,5.41400,-10.50000,-10.50000,3.03130,,,100.00000,-228.56160,-228.56160,-973.01370,-973.01370,0.01800,1.33460,67.43840,48.65070,34.44650,-17.47320,48.65070,-21.17480,-2.94000,-3.05120
2023-12-31,8.26600,8.26600,22.43100,22.16700,-36.33200,-160.32600,-196.65800,,-177.65800,-177.65800,-177.65800,-36.06000,-36.33200,5.16520,5.16520,-41.63990,-41.63990,1.33020,,,100.00000,-439.53550,-439.53550,-2379.12000,-2149.26300,0.02710,0.93390,96.36950,40.36000,94.60310,-58.23900,127.23480,-25.86890,-4.503,-4.5154
2023-09-30,6.55100,6.55100,13.00200,6.61400,-13.06500,4.06300,-9.00200,,-9.00200,-9.00200,-9.00200,-12.87600,-13.06500,5.16020,5.16020,-1.74000,-1.74000,4.50720,,,100.00000,-199.43520,-199.43520,-137.41410,-137.41410,0.06180,0.96720,93.04990,-14.92150,-14.92150,-8.48970,-14.92150,11.69930,-1.7537,-1.7535
2023-06-30,5.24900,5.24900,17.78200,6.10500,-18.63800,7.25100,-11.38700,,-11.38700,-11.38700,-11.38700,-18.46200,-18.63800,5.11470,5.11470,-2.23000,-2.23000,4.17900,0.17400,0.36700,100.00000,-355.07710,-355.07710,-216.93660,-216.93660,0.03760,0.81510,110.42100,-17.39850,-17.39860,-8.16240,-14.37120,12.81000,-1.9335,-1.9358
2023-03-31,5.93800,5.93800,18.62400,5.69500,-18.38100,-3.28200,-21.66300,,-21.66300,-21.66300,-21.66300,-18.25400,-18.38100,5.11150,5.11150,-4.24000,-4.24000,5.21620,0.17870,0.35460,100.00000,-309.54870,-309.54870,-364.81980,-364.81980,0.03810,0.68390,131.58980,-29.04710,-29.04710,-13.91390,-23.85610,14.59720,-1.71480,-1.74020
2022-12-31,16.79500,16.79500,18.96700,6.32400,-8.49600,14.10100,5.60500,-0.28800,5.89300,5.89300,5.89300,-8.50200,-8.49600,4.82050,4.85760,0.00000,0.30030,5.90730,0.15940,0.27990,100.00000,-50.58650,-50.58650,33.37300,35.08790,0.10120,1.72120,52.29060,6.28060,6.28060,3.55240,5.27980,18.41100,-2.6251,-2.6778
2022-09-30,20.71000,20.71000,16.53900,5.77000,-1.59900,-6.61500,-8.21400,-0.32100,-7.89300,-7.89300,-7.89300,-1.37700,-1.59900,5.08990,5.08990,-1.50150,-1.50150,6.72950,0.19230,0.30730,100.00000,-7.72090,-7.72090,-39.66200,-38.11200,0.11620,2.99060,30.09420,-9.29600,-9.29610,-4.42770,-7.50840,16.66190,0.9939,0.9115
2022-06-30,39.27300,39.27300,19.18200,6.23100,13.86000,-5.25900,8.60100,,8.60100,8.60100,8.60100,14.20400,13.86000,4.94530,4.94530,1.80180,1.80180,5.11130,0.20170,0.28930,100.00000,35.29140,35.29140,21.90050,21.90050,0.20880,1.63680,54.98590,9.59870,9.59870,4.57330,7.66300,17.62050,-2.0877,-2.0927
2022-03-31,33.99900,33.99900,17.68900,5.53700,10.77300,18.00500,28.77800,,28.77800,28.77800,28.77800,11.12500,10.77300,4.13700,4.24820,6.90690,2.40240,3.31260,0.30990,0.46160,100.00000,31.68620,31.68620,84.64370,84.64370,0.23340,4.75310,18.93500,51.60680,51.60680,19.75210,35.61370,13.46340,-2.79270,-2.89980
2021-12-31,29.93700,29.93700,20.31800,5.54100,4.07800,8.29900,12.37700,0.13800,12.23900,12.23900,12.23900,4.49900,4.07800,3.80710,3.80710,3.60360,4.80480,1.99920,0.46630,1.13820,100.00000,13.62200,13.62200,41.34350,40.88250,0.18720,3.01970,29.80460,54.34490,54.34480,7.65500,29.00650,5.47070,-8.3189,-8.3935
2021-09-30,24.42700,24.42700,20.95100,5.44500,-1.96900,-0.09700,-2.06600,15.82800,-17.89400,-17.89400,-17.89400,-1.62100,-1.96900,3.83520,3.83520,-4.80480,-4.80480,1.58730,8.27980,-1.35760,100.00000,-8.06080,-8.06080,-8.45790,-73.25500,0.14610,3.33520,26.98490,95.53150,95.53150,-10.70460,-695.45280,-4.87240,-3.037,-3.088
2021-06-30,19.66300,19.66300,14.46300,4.74800,0.45200,4.11300,4.56500,,4.56500,4.56500,4.56500,0.77100,0.45200,3.78030,4.03520,1.20120,0.00000,1.91090,1.22570,-5.97390,100.00000,2.29870,2.29870,23.21620,23.21620,0.10890,2.32310,38.74080,-108.12390,-108.12410,2.52880,24.40000,-1.10170,-1.2142,-1.3668
