Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,152.42900,122.32400,30.10500,28.20500,-1.76300,179.04000,-148.93500,-2.63300,-151.56800,7.84800,-159.41600,-159.41600,,-101.32300,1.72900,-148.93500,19.70700,19.70700,-8.27000,-8.27000,2.36740,0.21850,0.28930,19.75020,-97.70780,-97.70780,-99.43510,-66.47230,0.21710,0.73850,1.37330,65.53640,-62.14470,-206.64730,-22.70850,-48.56710,12.80320,0.9628,0.6751
2024-06-30,171.17900,124.76600,46.41300,27.12200,-2.02000,34.72800,11.68500,-2.60000,9.08500,2.79200,6.29300,6.29300,,4.70500,20.64000,11.68500,19.66000,19.67100,0.24000,0.24000,2.53300,0.16400,0.20220,27.11370,6.82620,6.82620,5.30730,2.74860,0.19690,0.71380,1.44760,62.17020,1.51280,7.02300,0.72380,1.26470,20.75690,0.1174,-0.0066
2024-03-31,166.86900,124.51700,42.35200,28.20300,-2.16900,35.66400,6.68800,-2.72600,3.96200,1.64300,2.31900,2.31900,,0.25600,15.58900,6.68800,19.61100,19.62200,0.01000,0.01000,2.53650,0.17260,0.21470,25.38040,4.00790,4.00790,2.37430,0.15340,0.19400,0.72350,1.59380,56.46780,0.56570,2.96460,0.26960,0.46810,20.51420,0.68490,0.53370
2023-12-31,174.03600,128.68200,45.35400,27.17900,,36.09600,9.25800,-3.75600,5.50200,1.93300,3.56900,3.56900,,4.01900,18.61100,9.25800,19.50500,19.51800,0.01000,0.01000,2.58430,0.19730,0.28240,26.06010,5.31960,5.31960,3.16140,2.30930,0.19680,0.77190,1.63870,54.92230,0.86990,4.86840,0.40350,0.69820,20.74500,1.1964,0.7761
2023-09-30,172.14700,119.55000,52.59700,28.71300,,34.89500,17.70200,-2.09000,15.61200,4.08700,11.52500,11.52500,,8.88300,26.97000,17.70200,19.54300,19.59700,0.38000,0.38000,2.44730,0.20500,0.29480,30.55350,10.28310,10.28310,9.06900,5.16010,0.19210,0.64350,1.63140,55.16630,2.84450,18.43530,1.28590,2.26150,20.50020,1.2307,1.1128
2023-06-30,188.66400,126.77400,61.89000,29.22600,,34.89300,26.99700,-2.87100,24.12600,6.60000,17.52600,17.52600,,13.58600,36.23100,26.99700,19.49800,19.50500,0.70000,0.70000,2.19610,0.21340,0.30900,32.80440,14.30960,14.30960,12.78780,7.20120,0.20720,0.66390,1.68180,53.51280,4.40010,35.06040,1.92520,3.46110,20.15210,0.5877,0.4395
2023-03-31,184.34100,132.13000,52.21100,39.32400,,44.99100,7.22000,-2.58100,4.63900,2.50000,2.13900,2.13900,,-0.22900,16.42500,7.22000,19.46300,19.46300,-0.01000,-0.01000,2.01040,0.22610,0.33140,28.32310,3.91670,3.91670,2.51650,-0.12420,0.20390,0.73590,1.68610,53.37870,0.55950,7.55990,0.23660,0.43300,19.38820,0.36300,0.24860
2022-12-31,175.07400,129.97000,45.10400,30.63600,,34.53700,10.56700,-2.68800,7.87900,4.43800,3.44100,3.44100,,10.57800,18.18300,10.56700,19.36100,19.36900,0.53000,0.53000,2.24030,0.23630,0.34890,25.76280,6.03570,6.03570,4.50040,6.04200,0.19920,0.83000,1.85430,48.53580,0.90400,16.38800,0.39150,0.69030,19.48540,1.0645,0.69
2022-09-30,174.46500,123.12700,51.33800,30.54400,,37.93700,13.40100,-1.65100,11.75000,3.53700,8.21300,8.21300,,6.71700,24.47200,13.40100,19.38100,19.38200,0.46000,0.46000,2.25760,0.25080,0.37610,29.42600,7.68120,7.68120,6.73490,3.85010,0.20170,0.80700,1.85220,48.58960,2.26470,839.75160,0.94940,1.69670,18.56900,1.1246,0.869
2022-06-30,165.83100,113.73200,52.09900,29.36100,,42.16700,9.93200,-1.20900,8.72300,2.26400,6.45900,6.45900,,3.95700,26.71000,9.93200,19.37500,19.37500,0.20000,0.20000,2.21340,0.26040,0.39440,31.41690,5.98920,5.98920,5.26020,2.38620,0.19200,0.74810,1.78320,50.47200,1.81920,-66.08340,0.74800,1.34540,18.18740,0.3684,0.1218
2022-03-31,138.71600,101.81000,36.90600,27.80800,,40.81600,-3.91000,-1.23300,-5.14300,-0.86300,-4.28000,-4.28000,,-9.00500,12.81500,-3.91000,19.30100,19.30100,-0.47000,-0.47000,2.11090,0.26800,0.40890,26.60540,-2.81870,-2.81870,-3.70760,-6.49170,0.16060,0.71040,1.73870,51.76320,-1.21770,13.67110,-0.49540,-0.89130,18.02820,-0.23750,-0.31710
2021-12-31,71.84400,58.91000,12.93400,16.28200,,18.43100,-5.49700,-0.22600,-5.72300,-2.15400,-3.56900,-3.56900,,-2.76100,-1.94600,-5.49700,17.61100,17.61100,-0.41000,-0.41000,2.26050,0.26860,0.40890,18.00290,-7.65140,-7.65130,-7.96590,-3.84310,0.08310,0.47430,0.99880,90.11030,-0.98990,9.82730,-0.41290,-0.72400,18.63180,-0.6258,-0.7752
2021-09-30,67.17500,50.51300,16.66200,15.31400,,15.52500,1.13700,-0.21200,0.92500,0.52200,0.40300,0.40300,,0.40300,4.27400,1.13700,18.72800,18.73900,0.02000,0.02000,4.89170,,,24.80390,1.69260,1.69260,1.37700,0.59990,0.15390,0.81250,1.70720,52.71650,0.11680,0.11750,0.09240,0.11680,18.41920,0.241,0.0846
2021-06-30,65.43800,48.46700,16.97100,14.01500,,14.30300,2.66800,0.02700,2.69500,0.97100,1.72400,1.72400,,1.72400,5.84400,2.66800,17.55500,17.56800,0.10000,0.10000,5.02240,,,25.93450,4.07720,4.07720,4.11840,2.63460,0.15070,0.77570,1.52090,59.17710,0.49820,0.50170,0.39690,0.49820,18.48000,-0.4834,-0.5413
2021-03-31,55.65800,42.74500,12.91300,13.17200,,13.62300,-0.71000,0.25900,-0.45100,-0.88300,0.43200,0.43200,,0.43200,2.36800,-0.71000,15.45300,15.46400,0.03000,0.03000,2.88130,,,23.20060,-1.27560,-1.27560,-0.81030,0.77620,0.18260,0.73770,1.56300,57.58040,0.19780,0.20050,0.14170,0.19780,13.79590,0.14070,0.07060
2020-12-31,57.11300,44.92700,12.18600,12.54900,,13.00400,-0.81800,-0.28200,-1.10000,-0.17300,-0.92700,-0.92700,,-0.92700,2.07300,-0.81800,14.79000,14.79000,-0.07000,-0.07000,3.04220,0.03970,0.05720,21.33670,-1.43230,-1.43230,-1.92600,-1.62310,0.20420,0.85460,1.82090,49.42730,-0.47080,-0.47970,-0.33150,-0.45210,12.79580,0.6121,0.3298
2020-09-30,55.28100,41.68800,13.59300,11.61600,,12.12800,1.46500,-0.31800,1.14700,0.13900,1.00800,1.00800,,1.00800,4.34000,1.46500,14.82100,14.82100,0.07000,0.07000,2.32660,0.04960,0.07060,24.58890,2.65010,2.65010,2.07490,1.82340,0.21320,0.73190,1.60590,56.04390,0.59310,0.60880,0.38880,0.56370,11.50490,0.6905,0.5417
2020-06-30,43.20300,36.59900,6.60400,12.19500,,14.59400,-7.99000,-0.24100,-8.23100,-2.58300,-5.64800,-5.64800,,-5.64800,-5.21400,-7.99000,14.83200,14.83200,-0.38000,-0.38000,2.38740,0.05330,0.07470,15.28600,-18.49410,-18.49410,-19.05190,-13.07320,0.17140,0.61240,1.28260,70.17010,-3.31680,-3.41270,-2.24110,-3.13990,11.52980,0.416,0.2609
2020-03-31,73.56400,49.09400,24.47000,16.65300,,18.12300,6.34700,-0.12300,6.22400,2.06900,4.15500,4.15500,,4.15500,9.09300,6.34700,14.69700,14.71800,0.28000,0.28000,2.19420,0.05650,0.07790,33.26360,8.62790,8.62790,8.46070,5.64810,0.27350,0.79900,1.44210,62.40810,2.39220,2.46600,1.54500,2.25700,11.77470,0.33430,-0.01370
2019-12-31,86.36700,56.14600,30.22100,16.16400,,29.72200,0.49900,-1.04600,-0.54700,4.74100,-5.28800,-5.28800,,-5.28800,3.04000,0.49900,14.58000,14.65500,-0.37000,-0.34000,2.02110,0.06080,0.08290,34.99140,0.57780,0.57770,-0.63330,-6.12270,0.31130,1.04500,1.41920,63.41490,-3.07190,-3.18050,-1.90610,-2.88510,11.74780,2.0444,1.696
2019-09-30,100.09400,63.87000,36.22400,17.11100,,23.40300,12.82100,-0.21700,12.60400,5.68900,6.91500,6.91500,,6.91500,15.48500,12.82100,14.63200,14.85100,0.47000,0.46000,2.37660,0.13020,0.16840,36.19000,12.80900,12.80900,12.59220,6.90850,0.36290,1.08400,1.39620,64.45950,4.13880,4.29970,2.50710,3.60000,11.40840,0.7993,0.3856
2019-06-30,110.95400,68.88100,42.07300,16.69900,,17.42000,24.65300,-0.06600,24.58700,7.34300,17.24400,17.24400,,17.24400,27.24300,24.65300,14.64700,14.90000,1.17000,1.15000,2.25090,0.16690,0.21940,37.91930,22.21910,22.21910,22.15960,15.54160,0.38910,1.14840,1.44470,62.29610,10.54670,11.04490,6.04660,8.78700,11.16280,1.087,0.5146
2019-03-31,100.13500,63.73000,36.40500,15.47700,,15.95300,20.45200,-0.39400,20.05800,4.88800,15.17000,15.17000,,15.17000,22.69500,20.45200,14.60600,14.67200,1.02000,1.01000,2.18150,0.21270,0.29120,36.35590,20.42440,20.42440,20.03100,15.14960,0.37630,1.25330,1.36700,65.83790,10.18730,10.75670,5.70070,8.02010,9.93670,0.47690,0.04090
2018-12-31,90.31800,58.87900,31.43900,17.23600,0.00000,18.37600,13.06300,-0.68200,12.38100,-2.89000,15.27100,15.27100,,15.27100,15.46500,13.06300,14.53000,14.62100,1.03000,1.02000,2.04780,0.22160,0.30800,34.80920,14.46330,14.46330,13.70820,16.90800,0.37570,1.15280,1.51260,59.49880,11.37200,12.14910,6.35190,8.85190,9.00890,1.4411,0.1806
