Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,31.92280,31.92280,23.92900,-13.13510,-10.23760,-0.97520,-11.21280,0.70040,-11.91320,-11.91320,-11.91320,-5.18590,-10.23760,164.00100,164.00100,-0.07390,-0.07390,3.15790,0.00670,0.01320,100.00000,-32.06970,-32.06970,-35.12460,-37.31860,0.06040,2.62970,34.22410,-2.73400,-7.63940,-2.25460,-2.71570,2.65430,0.0687,0.068
2024-03-31,29.01520,29.01520,21.25470,-5.96710,-3.02080,-1.44070,-4.46150,0.23040,-4.69190,-4.69190,-4.69190,1.79340,-3.02080,157.30000,157.30000,-0.02980,-0.02980,3.48070,0.00750,0.01400,100.00000,-10.41120,-10.41120,-15.37650,-16.17070,0.05520,2.48820,36.17120,-1.04430,-2.80100,-0.89230,-1.03640,,-0.01200,-0.01310
2023-12-31,32.84640,32.84640,16.64040,-7.99890,7.70390,-4.25420,3.44970,2.55990,0.88980,0.88980,0.88980,12.39110,7.70390,162.64500,162.64500,0.00790,0.00790,3.35310,0.00880,0.01580,100.00000,23.45440,23.45440,10.50250,2.70900,0.06180,2.78980,32.26030,0.19760,0.52720,0.16750,0.19580,2.74750,0.148,0.1445
2023-09-30,30.66890,30.66890,17.87010,-7.57260,0.72550,-0.36610,0.35940,0.12820,0.23120,0.23120,0.23120,5.13210,0.72550,,,,0.00000,3.21630,0.01010,0.01780,100.00000,2.36570,2.36570,1.17200,0.75390,0.05660,2.41460,37.27400,0.05060,0.13320,0.04270,0.05010,,-0.0277,-0.0263
2023-06-30,29.05320,29.05320,19.27870,-5.85410,-4.47960,-0.14480,-4.62440,0.19860,-4.82300,-4.82300,-4.82300,3.89870,-4.47960,162.42200,162.42200,-0.02990,-0.02990,3.55960,0.01050,0.01680,100.00000,-15.41860,-15.41860,-15.91720,-16.60070,0.05440,2.24200,40.14310,-1.05580,-2.80300,-0.90280,-1.04470,2.80390,0.0494,0.0485
2023-03-31,25.73080,25.73080,20.90940,-4.11310,-3.69000,-3.91130,-7.60130,0.06750,-7.66880,-7.66880,-7.66880,0.70830,-3.69000,170.35000,170.35000,-0.04500,-0.04500,3.71280,0.01170,0.01840,100.00000,-14.34070,-14.34070,-29.54160,-29.80400,0.04750,1.90890,47.14670,-1.64620,-4.47210,-1.41570,-1.62700,,-0.02170,-0.02220
2022-09-30,25.23120,25.23120,18.79330,-4.15090,-1.22970,-3.71360,-4.94330,0.38370,-5.32700,-5.32700,-5.32700,2.17970,-1.22970,148.79800,148.79800,-0.03580,-0.03580,3.79710,0.01370,0.02020,100.00000,-4.87390,-4.87390,-19.59210,-21.11270,0.04560,2.09850,42.88720,-1.11480,-2.76960,-0.96220,-1.09950,,-0.0282,-0.0322
2022-06-30,24.18250,24.18250,17.95240,-4.48480,-2.55080,5.30120,2.75040,-0.02250,2.77290,2.77290,2.77290,-2.55080,-2.55080,161.28700,165.04900,0.01450,0.01450,3.10320,0.01530,0.04940,100.00000,-10.54830,-10.54830,11.37350,11.46660,0.04140,1.75160,51.38070,0.57410,1.42450,0.47510,0.56540,2.99060,1.03,1.7266
2021-12-31,,,,-5.94960,-101.81260,-106.15490,-132.01010,,-131.76310,-131.76310,-131.76320,-101.81260,-25.85510,1.76260,1.76260,-77.24000,-77.24000,0.98270,0.04140,0.04370,,,,,,,,,-45.89260,1272.31500,-34.88530,-43.99150,,-0.9075,-1.6059
2021-09-30,,,,-2.47220,-2.47220,8.03970,5.56750,,5.56750,5.56750,5.56750,-2.47220,-2.47220,7.47500,7.47500,0.15000,0.15000,0.13010,,-0.03280,,,,,,,,,-26.05370,-26.05370,1.85900,-26.05370,-2.85880,-0.0861,-0.0861
2021-06-30,,,,-1.57300,-1.57300,-1.29150,-2.86450,,-2.86450,-2.86450,-2.86450,-1.57300,-1.57300,7.47500,7.47500,-0.38000,-0.38000,0.70610,,0.23930,,,,,,,,,-57.29020,-57.29020,-0.95240,-57.29010,0.46860,-0.018,-0.018
2021-03-31,,,,-0.19450,-0.19450,-9.71700,-9.91150,,-9.91150,-9.91150,-9.91150,-0.19450,-0.19450,7.17170,7.17170,-1.38000,-1.38000,1.69670,,0.23930,,,,,,,,,-198.22910,-198.22950,-3.29230,-198.22910,0.48160,-0.01910,-0.01910
2020-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2020-09-30,,,,,,,,,,,,,,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,0,0
2019-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
