,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$1.63,$2.04
1,2024-07-30,2024-06-30,$2.12,$2.31
2,2024-04-26,2024-03-31,$2.05,$1.90
3,2024-01-31,2023-12-31,$2.37,$3.09
4,2023-10-27,2023-09-30,$4.78,$4.63
5,2023-08-02,2023-06-30,$3.54,$3.87
6,2023-05-03,2023-03-31,$3.58,$4.21
7,2023-01-31,2022-12-31,$4.34,$4.00
8,2022-11-01,2022-09-30,$4.98,$6.46
9,2022-07-29,2022-06-30,$5.92,$6.77
10,2022-04-29,2022-03-31,$1.14,$1.32
11,2022-01-28,2021-12-31,$1.93,$2.94
12,2021-10-29,2021-09-30,$1.95,$3.18
13,2021-08-03,2021-06-30,$0.71,$0.74
14,2021-04-30,2021-03-31,$-1.41,$-1.16
15,2021-01-29,2020-12-31,$-1.09,$-1.16
16,2020-10-30,2020-09-30,$-0.80,$-0.01
17,2020-07-31,2020-06-30,$-0.99,$-0.74
18,2020-05-01,2020-03-31,$0.63,$1.02
19,2020-01-31,2019-12-31,$1.53,$1.54
20,2019-10-25,2019-09-30,$2.60,$3.11
21,2019-07-26,2019-06-30,$2.70,$3.02
22,2019-04-30,2019-03-31,$0.34,$0.40
23,2019-02-08,2018-12-31,$2.76,$4.87
24,2018-10-26,2018-09-30,$2.50,$3.10
25,2018-07-27,2018-06-30,$2.16,$2.80
26,2018-04-27,2018-03-31,$0.91,$1.04
27,2018-02-02,2017-12-31,$0.86,$1.07
28,2017-10-27,2017-09-30,$1.62,$1.66
29,2017-08-01,2017-06-30,$1.02,$1.09
30,2017-04-28,2017-03-31,$0.03,$0.56
31,2017-02-03,2016-12-31,$0.39,$0.16
32,2016-10-28,2016-09-30,$0.89,$1.05
33,2016-07-29,2016-06-30,$0.91,$0.94
34,2016-04-29,2016-03-31,$0.86,$0.67
35,2016-01-29,2015-12-31,$1.24,$1.31
36,2015-10-30,2015-09-30,$2.27,$3.02
37,2015-07-31,2015-06-30,$1.81,$1.83
38,2015-04-30,2015-03-31,$1.40,$1.51
39,2015-01-29,2014-12-31,$1.33,$1.63
