Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,16.94400,16.94400,1.87900,-3.81300,7.90800,,7.90800,7.90800,4.05800,4.05800,8.21500,7.90800,9.69810,9.69810,0.42000,0.42000,2.54600,0.55520,1.24830,100.00000,46.67140,46.67140,46.67140,23.94950,0.02560,2.88950,31.14730,1.45810,1.45810,0.61410,0.64850,28.75900,2.19050,2.19050
2021-12-31,17.32500,17.32500,2.74700,-2.88600,8.36300,,8.36300,8.36300,-2.00000,-2.00000,-23.64700,8.36300,8.53610,8.53610,-0.42000,-0.42000,5.09010,0.55350,1.23940,100.00000,48.27130,48.27130,48.27130,-11.54400,0.02670,0.66090,136.17670,-0.71400,-0.71400,-0.30850,-0.31880,28.87860,1.9315,1.9315
2021-09-30,22.91100,22.91100,1.78100,-4.00400,13.71800,,13.71800,13.71800,9.14500,9.14500,14.00800,13.71800,9.13150,9.13150,1.00000,1.00000,3.29410,0.55310,1.23760,100.00000,59.87520,59.87520,59.87520,39.91530,0.03650,1.94760,46.20980,3.37390,3.37390,1.45830,1.50780,29.71040,-4.5745,-4.5745
2021-06-30,21.54500,21.54500,2.09400,-4.21400,11.71000,,11.71000,11.71000,10.84400,10.84400,11.92500,11.71000,7.74720,7.74720,1.40000,1.40000,8.29000,0.57540,1.35500,100.00000,54.35140,54.35140,54.35140,50.33190,0.03320,1.75010,51.42440,4.03720,4.03720,1.66960,1.71430,29.27860,3.2767,3.2767
2021-03-31,18.30500,18.30500,2.82500,-3.88700,8.21300,,8.21300,8.21300,8.03700,8.03700,8.43700,8.21300,7.51750,7.51750,1.07000,1.07000,3.17950,0.58280,1.39690,100.00000,44.86750,44.86750,44.86750,43.90600,0.03310,1.02350,87.93300,3.65560,3.65560,1.45380,1.52510,29.23800,6.52990,6.52990
2020-12-31,19.90850,19.90850,2.42770,-5.24440,8.93730,,8.93730,8.93730,49.02360,49.02360,2.13790,8.93730,4.99880,4.99880,10.25000,10.25000,11.72380,0.63320,1.72620,100.00000,44.89160,44.89160,44.89160,246.24400,0.03320,0.70010,128.55890,22.66840,22.66850,8.16820,8.31510,28.77380,25.4565,25.4565
2020-09-30,7.78740,7.78740,1.23490,-1.61550,2.69710,,2.69710,2.69710,8.31870,8.31870,1.64260,2.69710,4.44180,4.44180,1.87000,1.87000,1.72360,0.57250,1.33910,100.00000,34.63370,34.63370,34.63370,106.82270,0.02590,1.96570,45.78540,6.60490,6.60490,2.77170,2.82380,28.51460,0.1876,0.1876
2020-06-30,7.31390,7.31390,1.31070,-1.00840,2.59990,,2.59990,2.59990,3.28370,3.28370,1.39260,2.59990,4.46110,4.46110,0.70000,0.70000,1.85170,0.58820,1.42830,100.00000,35.54750,35.54750,35.54750,44.89670,0.02390,0.63150,142.52590,2.72020,2.72020,1.07390,1.12020,27.12970,-7.0415,-7.0415
2020-03-31,7.75420,7.75420,1.62670,-1.01170,2.76580,,2.76580,2.76580,-29.05290,-29.05290,1.04890,2.76580,4.48230,4.48230,-6.50000,-6.50000,0.30340,0.52120,1.08850,100.00000,35.66830,35.66830,35.66830,-374.67320,0.02740,1.70300,52.84670,-24.13640,-24.13640,-10.25480,-11.55670,26.91270,5.73880,5.73880
2019-12-31,6.70520,6.70520,1.28530,-1.07690,2.14600,0.00000,2.14700,2.14700,3.51670,3.51670,6.26110,2.14600,3.76420,3.76420,0.88000,0.88000,7.27400,0.50270,1.01090,100.00000,32.00470,32.00470,32.02000,52.44680,0.02160,0.25530,352.47930,2.31060,2.31060,1.13290,1.14900,33.95020,1.0118,1.0118
2019-09-30,7.07620,7.07620,1.52710,-1.02600,2.24240,,2.24240,2.24240,-4.25080,-4.25080,-2.64540,2.24240,3.73620,3.73620,-1.10000,-1.10000,0.09430,0.47990,0.92280,100.00000,31.68980,31.68980,31.68980,-60.07160,0.02410,3.68680,24.41120,-3.20270,-3.20270,-1.45000,-1.66570,35.51400,-0.7507,-0.7507
2019-06-30,6.91420,6.91420,1.59490,-1.02610,2.31080,-1.43100,0.87970,0.87970,-0.84830,-0.84830,4.35530,2.31080,3.73490,3.73490,-0.20000,-0.20000,0.36260,0.46200,0.85870,100.00000,33.42080,33.42080,12.72370,-12.26930,0.02260,0.57480,156.57330,-0.60950,-0.60950,-0.27770,-0.32790,37.25710,0.3315,0.3315
2019-03-31,5.79940,5.79940,6.19370,,-2.19520,,-2.19520,-2.19520,-10.91760,-10.91760,-3.70910,-2.19520,3.73350,3.73350,-2.90000,-2.90000,0.23720,0.45070,0.82040,100.00000,-37.85190,-37.85190,-37.85190,-188.25320,0.01980,3.21250,28.01540,-7.59820,-7.59820,-3.72900,-4.17390,38.48870,-4.86020,-4.86020
2018-12-31,6.25310,6.25310,2.37190,,2.06030,,2.06030,-0.84370,-12.21800,-12.21800,0.52960,2.06030,3.73560,3.73560,-3.30000,-3.40000,0.43170,0.38850,0.63540,100.00000,32.94810,32.94810,32.94810,-195.39060,0.02190,2.66020,33.83180,-7.73190,-7.73190,-4.28000,-4.72790,42.33420,3.7164,3.7164
2018-09-30,7.15880,7.15880,2.33300,,2.95450,,2.95450,2.95450,1.34880,1.34880,1.78440,2.95450,3.73500,3.73500,0.40000,0.40000,2.82270,0.37360,0.59650,100.00000,41.27160,41.27160,41.27160,18.84200,0.02560,2.22930,40.37230,0.77560,0.77560,0.48220,0.48580,46.56310,0.3198,0.3198
2018-06-30,6.84840,6.84840,2.47210,,2.52890,,2.52890,2.52890,-1.31180,-1.31180,0.67240,2.52890,3.73630,3.73630,-0.40000,-0.30000,2.50230,0.36620,0.57790,100.00000,36.92690,36.92690,36.92690,-19.15430,0.02440,2.55870,35.17360,-0.74470,-0.74470,-0.46780,-0.47200,47.17080,0.2244,0.2244
2018-03-31,6.82650,6.82650,2.50190,,2.46070,,2.46070,2.46070,2.60940,2.60940,0.74400,2.46070,3.73500,3.73500,0.70000,0.70000,0.90260,0.35640,0.55370,100.00000,36.04700,36.04700,36.04700,38.22460,0.02340,1.65450,54.39740,1.44160,1.44160,0.89540,0.92790,48.45590,2.20520,2.20520
2017-12-31,6.57620,6.57620,2.04230,,2.66270,,2.66270,6.05270,1.15030,1.15030,-7.88610,2.66270,3.72350,3.72350,0.30000,0.30000,0.20010,0.35810,0.55780,100.00000,40.49020,40.49020,40.49020,17.49110,0.02060,1.24350,72.37680,0.63270,0.63270,0.35970,0.40610,48.69030,1.1804,1.1804
2017-09-30,6.25330,6.25330,2.35190,,2.52950,,2.52950,2.52950,-0.66940,-0.66940,2.21710,2.52950,3.71970,3.71970,-0.20000,-0.20000,0.16410,0.35420,0.54840,100.00000,40.45030,40.45030,40.45030,-10.70550,0.01940,1.53150,58.76560,-0.36230,-0.36230,-0.20740,-0.23400,49.51640,19.3679,19.3679
2017-06-30,7.65970,7.65970,2.81360,,2.60880,,2.60880,2.60880,2.52170,2.52170,2.99430,2.60880,3.72060,3.72060,0.70000,0.70000,2.01160,0.47260,0.89610,100.00000,34.05820,34.05820,34.05830,32.92190,0.02100,4.32170,20.82510,1.32990,1.32990,0.69300,0.70140,51.01510,1.3399,1.3399
2017-03-31,7.77440,7.77440,2.37530,,3.21810,,3.21810,3.21810,0.38560,0.38560,3.34710,3.21810,3.72030,3.72030,0.10000,0.10000,5.09930,0.47890,0.91920,100.00000,41.39410,41.39410,41.39410,4.95930,0.02100,5.10770,17.62050,0.20140,0.20140,0.10410,0.10490,51.44580,2.04250,2.04250
2016-12-31,8.09160,8.09160,1.84720,,4.09420,,4.09420,-9.09390,0.07890,0.07890,4.37080,4.09420,3.71500,3.71500,0.00000,0.00000,1.32870,0.47390,0.90080,100.00000,50.59800,50.59800,50.59800,0.97470,0.02120,1.76000,51.13570,0.04050,0.04050,0.02070,0.02130,52.28390,0.8166,0.8166
2016-09-30,9.01880,9.01880,2.37340,,4.52300,,4.52300,4.52300,2.71660,2.71660,4.70190,4.52300,3.71530,3.71530,0.70000,0.70000,1.24670,0.46780,0.87880,100.00000,50.15120,50.15120,50.15120,30.12170,0.02320,3.10830,28.95500,1.35900,1.35900,0.70000,0.72330,53.79390,3.7409,3.7409
2016-06-30,9.57940,9.57940,2.20680,,5.10800,,5.10800,5.10800,3.00750,3.00750,5.68500,5.10800,3.71640,3.71640,0.80000,0.80000,2.66940,0.47120,0.89120,100.00000,53.32300,53.32300,53.32300,31.39530,0.02470,1.78500,50.41990,1.48720,1.48720,0.77530,0.78640,54.45370,3.2922,3.2922
2016-03-31,9.51030,9.51030,2.17210,,4.76480,,4.76480,4.76480,-6.84270,-6.84270,6.98380,4.76480,3.71100,3.71100,-1.80000,-1.80000,5.59520,0.47130,0.89140,100.00000,50.10100,50.10100,50.10110,-71.95020,0.02450,2.08190,43.23040,-3.34790,-3.34790,-1.76230,-1.77000,55.04650,6.02310,6.02310
2015-12-31,10.23410,10.23410,2.16890,,5.30250,,5.30250,5.30250,-11.48870,-11.48870,8.70980,5.30250,3.69640,3.69640,-3.10000,-3.00000,2.76670,0.48200,0.93060,100.00000,51.81210,51.81220,51.81220,-112.25890,0.02430,2.60430,34.55840,-5.31640,-5.31640,-2.72760,-2.75370,58.24810,5.1611,5.1611
2015-09-30,11.77940,11.77940,2.23100,,6.54110,,6.54110,6.54110,-16.05090,-16.05090,8.08700,6.54110,3.70470,3.70470,-4.30000,-4.30000,4.96750,0.48320,0.93490,100.00000,55.53010,55.53010,55.53010,-136.26280,0.02580,2.42170,37.16440,-6.84180,-6.84180,-3.51290,-3.53590,63.31470,2.9661,2.9661
2015-06-30,11.17140,11.17140,2.34840,,5.83230,,5.83230,5.83230,1.23270,1.23270,8.38410,5.83230,3.68860,3.68920,0.30000,0.30000,1.20460,0.46510,0.86960,100.00000,52.20710,52.20710,52.20710,11.03450,0.02260,2.58020,34.88110,0.47820,0.47820,0.24900,0.25580,69.61260,3.716,3.716
2015-03-31,12.34210,12.34210,2.86800,,6.50690,,6.50690,6.50690,7.67230,7.67230,9.88280,6.50690,3.68340,3.68430,2.10000,2.00000,0.69410,0.45910,0.84890,100.00000,52.72140,52.72140,52.72140,62.16340,0.02450,1.99880,45.02750,2.90700,2.90700,1.52000,1.57230,71.60160,-1.78110,-1.78110
2014-12-31,10.60100,10.60100,2.29840,,5.54010,,5.54010,5.54010,-8.89710,-8.89710,12.31130,5.54010,3.42480,3.42600,-2.70000,-2.40000,0.81040,0.46720,0.87690,100.00000,52.26020,52.26020,52.26020,-83.92700,0.02080,2.21950,40.54890,-3.48470,-3.48470,-1.74300,-1.85670,69.42670,-8.4858,-8.4858
2014-09-30,10.83530,10.83530,2.42600,,5.51750,,5.51750,5.51750,8.23650,8.23650,6.62000,5.51750,3.37460,4.01260,2.40000,2.30000,1.36330,0.42690,0.74480,100.00000,50.92180,50.92180,50.92180,76.01560,0.02340,2.06040,43.68070,3.17980,3.17980,1.78010,1.82240,76.73970,2.5437,2.5437
2014-06-30,9.77380,9.77380,2.28440,,4.59560,,4.59560,4.59560,12.25270,12.25270,6.33980,4.59560,3.34050,3.97230,3.70000,3.40000,2.11020,0.42720,0.74580,100.00000,47.01980,47.01980,47.01980,125.36190,0.02130,1.19150,75.53390,4.73970,4.73970,2.67190,2.71480,76.65350,1.0403,1.0403
2014-03-31,9.99540,9.99540,2.53790,,4.46730,,4.46730,4.46730,3.44160,3.44160,7.09940,4.46730,3.33380,3.33500,1.00000,1.00000,2.21170,0.43130,0.75840,100.00000,44.69380,44.69380,44.69380,34.43190,0.02190,0.82170,109.53330,1.35440,1.35440,0.75400,0.77030,76.21330,2.95540,2.95540
2013-12-31,3.91140,3.91140,2.43240,,-1.22450,,-1.22450,-1.22450,1.57360,1.57360,0.70490,-1.22450,3.22800,3.22950,0.22790,0.42780,0.78160,0.43480,0.76920,100.00000,-31.30490,-31.30490,-31.30480,40.23220,0.00850,0.75830,118.67940,0.62850,0.62850,0.34270,0.35530,75.11390,0.1276,0.1276
2013-09-30,12.64500,12.64500,2.17180,,7.57070,,7.57070,7.57070,-0.09280,-0.09280,7.48830,7.57070,3.33120,3.33270,-0.02790,-0.02780,2.02850,0.42070,0.72630,100.00000,59.87100,59.87100,59.87100,-0.73370,0.02700,2.34180,38.43220,-0.03500,-0.03500,-0.01980,-0.02030,79.56860,-20.2071,-20.2071
2013-06-30,11.23440,11.23440,2.40280,,6.58150,,6.58150,6.58150,8.52880,8.52880,7.47220,6.58150,3.30400,3.93950,2.60000,2.50000,1.36100,0.41880,0.72060,100.00000,58.58390,58.58390,58.58390,75.91740,0.02070,1.40760,63.93970,3.10920,3.10920,1.57500,1.80710,82.37720,-2.0854,-2.0854
2013-03-31,11.39380,11.39380,2.18720,,6.94640,,6.94640,6.94640,7.21330,7.21330,6.95420,6.94640,2.92660,3.66360,2.50000,2.40000,2.71620,0.27610,0.38140,100.00000,60.96590,60.96590,60.96590,63.30870,0.03070,2.04750,43.95610,2.71310,2.71310,1.94330,1.96400,83.25160,-10.65280,-10.65280
2012-12-31,4.10450,4.10450,1.83510,,0.07190,,0.07190,0.07190,14.56330,14.56330,3.64650,0.07190,2.60120,3.33800,5.70000,5.50000,0.36530,0.32790,0.48780,100.00000,1.75220,1.75220,1.75210,354.81390,0.01290,1.41130,63.76920,7.00580,7.00580,4.56160,4.70880,78.53260,-4.0709,-4.0709
2012-09-30,10.35390,10.35390,1.53090,,7.13310,,7.13310,7.13310,9.36840,9.36840,7.11970,7.13310,2.66690,3.38820,3.50000,3.20000,1.39410,0.29840,0.42530,100.00000,68.89260,68.89260,68.89260,90.48150,0.03420,3.82560,23.52550,4.52800,4.52800,3.09250,3.17680,78.22830,2.7516,2.7516
2012-06-30,9.48160,9.48160,1.83140,,6.00380,,6.00380,6.00380,1.61750,1.61750,5.84460,6.00380,2.66330,2.66330,0.60000,0.60000,0.25920,0.28530,0.39920,100.00000,63.32070,63.32070,63.32070,17.05890,0.03100,3.26720,27.54630,0.79220,0.79220,0.52820,0.56620,76.56780,-6.3695,-6.3695
2012-03-31,7.40150,7.40150,2.32000,,3.63930,,3.63930,3.63930,0.57670,0.57670,3.07650,3.63930,2.42710,2.42710,0.20000,0.20000,0.20470,0.22480,0.28990,100.00000,49.16920,49.16920,49.16920,7.79100,0.02470,1.58110,56.92310,0.27860,0.27860,0.19210,0.21600,77.77320,1.45680,1.45680
2011-12-31,7.14840,7.14840,1.61170,,4.10590,,4.10590,4.10590,-1.34370,-1.34370,4.30990,4.10590,2.28690,2.28810,-0.70000,-0.50000,0.51800,0.24950,0.33240,100.00000,57.43830,57.43830,57.43830,-18.79680,0.02880,5.16030,17.44070,-0.74430,-0.74430,-0.54150,-0.55860,78.51690,2.6717,2.6717
2011-09-30,7.29820,7.29820,1.78200,,4.08570,,4.08570,4.08570,-1.48530,-1.48530,4.13710,4.08570,2.28720,2.28720,-0.60000,-0.60000,0.37930,0.24030,0.31620,100.00000,55.98240,55.98240,55.98240,-20.35100,0.02790,1.77400,50.73360,-0.78280,-0.78280,-0.56760,-0.59470,82.90050,1.5694,1.5694
2011-06-30,6.05160,6.05160,1.96350,,2.65820,,2.65820,2.65820,0.87380,0.87380,2.72740,2.65820,2.28280,2.28280,0.40000,0.40000,0.66380,0.23570,0.30830,100.00000,43.92670,43.92670,43.92670,14.43980,0.02320,1.63980,54.88410,0.44910,0.44910,0.33510,0.34320,85.19410,-28.6786,-28.6786
2011-03-31,7.32150,7.32150,2.04160,,4.98250,,4.98250,4.98250,9.60460,9.60460,5.00750,4.98250,2.27910,2.39870,4.20000,4.00000,5.30500,0.23340,0.30450,100.00000,68.05230,68.05230,68.05230,131.18350,0.02700,2.17540,41.37260,4.87430,4.87430,3.54390,3.73650,86.41300,10.90150,10.90150
2010-12-31,6.91600,6.91600,1.36120,,5.19020,,5.19020,5.19020,-6.87340,-6.87340,5.12880,5.19020,2.25980,2.25980,-3.00000,-3.00000,14.35760,0.31700,0.46410,100.00000,75.04550,75.04550,75.04550,-99.38320,0.02470,0.62270,144.53410,-3.67710,-3.67710,-2.45630,-2.51150,82.10380,56.1218,56.1218
2010-09-30,8.09120,8.09120,2.63660,,3.83130,,3.83130,3.83130,-3.31930,-3.31930,3.87510,3.83130,2.26770,2.26770,-1.50000,-1.50000,8.91080,0.40580,0.68310,100.00000,47.35100,47.35100,47.35100,-41.02370,0.02380,0.68860,130.70320,-1.65300,-1.65300,-0.97690,-0.98220,88.42760,6.7156,6.7156
2010-06-30,7.38280,7.38280,4.68170,,0.29720,,0.29720,0.29720,-5.69090,-5.69090,0.37990,0.29720,2.25260,2.25260,-2.50000,-2.50000,1.19870,0.41220,0.70130,100.00000,4.02550,4.02550,4.02550,-77.08340,0.02070,2.49330,36.09640,-2.74410,-2.74410,-1.59930,-1.61290,91.97060,24.0721,24.0721
2010-03-31,6.96380,6.96380,1.68900,,2.57850,,2.57850,2.57850,1.59490,1.59490,2.64210,2.57850,2.24450,2.24450,0.70000,0.70000,3.00220,0.47880,0.91880,100.00000,37.02700,37.02700,37.02700,22.90280,0.01670,1.88180,47.82570,0.73770,0.73770,0.38240,0.38440,96.20060,1.53460,1.53460
2009-12-31,7.38000,7.38000,1.66040,,2.66610,,2.66610,2.64110,1.85960,1.85960,2.67000,2.66610,2.21060,2.21060,0.80000,0.80000,3.97190,0.50480,1.01940,100.00000,36.12560,36.12560,36.12560,25.19790,0.01680,1.07990,83.33930,0.86940,0.86940,0.42320,0.43050,95.64710,16.6972,16.6972
2009-09-30,8.24480,8.24480,1.63080,,3.47660,,3.47660,3.47660,10.66580,10.66580,3.45380,3.47660,2.21950,2.21950,4.80000,4.80000,2.39190,0.50770,1.03130,100.00000,42.16740,42.16740,42.16740,129.36340,0.01820,1.21830,73.87090,4.82720,4.82720,2.36010,2.37640,99.28260,4.264,4.264
2009-06-30,8.81950,8.81950,1.48250,,5.75930,,5.75930,5.75930,12.98240,12.98240,5.33980,5.75930,2.20260,2.20260,5.90000,5.90000,5.01360,0.49220,0.96930,100.00000,65.30250,65.30250,65.30250,147.20110,0.01850,0.74120,121.42520,5.38220,5.38220,2.71770,2.73300,110.76780,1.807,1.807
2009-03-31,9.45230,9.45230,1.49060,,6.45360,,6.45360,6.45360,8.89550,8.89550,6.00990,6.45360,2.18670,2.18670,4.10000,4.10000,10.08620,0.49630,0.98530,100.00000,68.27600,68.27600,68.27600,94.10980,0.01910,1.47200,61.14070,3.57680,3.57680,1.79460,1.80160,114.20930,15.03000,15.03000
