Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,20.43700,2.06500,18.37200,0.94900,19.47500,20.42400,-2.05200,2.51900,0.46700,0.46700,0.46700,0.39300,-1.28800,-2.05200,174.32900,174.37000,0.00000,0.00000,0.78940,,-3.06560,89.89580,-10.04060,-10.04060,2.28510,1.92300,0.15600,0.18270,0.68650,131.10930,-1.13630,-1.13630,0.35640,-1.13630,-0.27250,-0.0167,-0.0168
2024-06-30,20.49000,1.98100,18.50900,0.92800,24.12900,25.05700,-6.54800,-1.03300,-7.58100,-7.58100,-7.58100,-7.58100,-6.06500,-6.54800,147.45500,150.69800,-0.05000,-0.07000,3.94280,1.51980,-2.92380,90.33190,-31.95710,-31.95710,-36.99850,-36.99850,0.15540,0.17370,0.98420,91.44510,17.69070,17.69070,-5.74880,-9.19580,-0.28630,-0.0547,-0.0548
2024-03-31,14.88000,1.23100,13.64900,1.20600,20.51800,21.72400,-8.07500,-5.99200,-14.06700,-14.06700,-14.06700,-14.06700,-7.57300,-8.07500,112.59500,112.59500,-0.12000,-0.12000,2.48040,4.15600,-1.31690,91.72720,-54.26750,-54.26750,-94.53630,-94.53630,0.17780,0.11930,1.04590,86.05040,14.17820,14.17820,-16.80510,-44.74660,-0.87770,-0.19560,-0.19580
2023-12-31,19.86400,2.13100,17.73300,1.28600,18.96100,20.24700,-2.51400,-7.45400,-9.96800,-9.96800,-9.96800,-9.91500,-1.97200,-2.51400,112.08000,112.08000,-0.09000,-0.09000,0.59670,,-1.50370,89.27210,-12.65610,-12.65610,-50.18120,-49.91440,0.18440,0.26470,0.99690,90.28090,11.50960,11.50960,-9.25290,11.50960,-0.77050,0.0613,0.0607
2023-09-30,19.82300,2.22500,17.59800,1.28100,18.01100,19.29200,-1.69400,-7.60000,-9.29400,-9.29400,-9.29400,-9.29400,-1.17400,-1.69400,112.23000,112.23000,-0.08000,-0.08000,0.60140,,-1.67250,88.77570,-8.54560,-8.54560,-46.88490,-46.88490,0.19550,0.27660,0.92750,97.03730,11.97450,11.97450,-9.16500,11.97450,-0.69110,-0.0391,-0.0407
2023-06-30,19.45400,2.57100,16.88300,0.95100,20.10400,21.05500,-4.17200,6.79800,2.62600,2.62600,2.62600,2.57300,-3.64500,-4.17200,111.98000,112.04200,0.02000,0.02000,0.63060,,-1.85750,86.78420,-21.44550,-21.44550,13.49850,13.22610,0.18340,0.33250,0.87920,102.37070,-3.76970,-3.76970,2.47580,-3.76970,-0.62150,-0.1117,-0.1124
2023-03-31,11.84600,1.70600,10.14000,1.78500,22.72300,24.50800,-14.36800,-4.47900,-18.84700,-18.84700,-18.84700,-18.84700,-13.89100,-14.36800,111.77400,111.77400,-0.17000,-0.17000,0.67450,,-1.74800,85.59850,-121.28990,-121.28990,-159.10010,-159.10010,0.10310,0.20550,0.69770,128.99800,25.54310,25.54310,-16.39940,25.54310,-0.65910,-0.09370,-0.09370
2022-12-31,20.85600,2.98100,17.87500,2.92100,23.31000,26.23100,-8.35600,-6.79300,-15.14900,-15.14900,-15.14900,-15.14900,-7.59500,-8.35600,85.90000,85.90000,-0.15000,-0.15000,0.78600,,-2.27070,85.70680,-40.06520,-40.06520,-72.63610,-72.63620,0.14460,0.31570,0.61460,146.42690,26.75370,26.75370,-10.50390,26.75370,-0.50790,-0.1879,-0.1878
2022-09-30,20.07800,2.12500,17.95300,3.26700,25.48600,28.75300,-10.80000,-4.15400,-14.95400,-14.95400,-14.95400,-14.95400,-10.03200,-10.80000,83.32100,83.32100,-0.18000,-0.18000,0.56770,,-1.74490,89.41630,-53.79020,-53.79020,-74.47950,-74.47950,0.19070,0.20400,0.75440,119.30670,20.36890,20.36890,-14.20540,20.36890,-0.87900,-0.2072,-0.2074
2022-06-30,20.58200,2.14300,18.43900,4.27000,29.51400,33.78400,-15.34500,-4.05200,-19.39700,-19.39700,-19.39700,-19.39700,-14.67900,-15.34500,82.74000,82.74000,-0.23000,-0.23000,2.14500,1.91130,-2.09730,89.58800,-74.55540,-74.55540,-94.24260,-94.24250,0.16760,0.19530,0.79880,112.66840,31.91190,31.91190,-15.79150,-29.08100,-0.73190,-0.158,-0.158
2022-03-31,14.76000,2.01400,12.74600,4.80200,29.33900,34.14100,-21.39500,-3.93800,-25.33300,-25.33300,-25.33300,-25.33300,-20.74000,-21.39500,82.44800,82.44800,-0.31000,-0.31000,2.56720,1.54640,-2.83010,86.35500,-144.95260,-144.95260,-171.63280,-171.63280,0.11030,0.17700,0.65020,138.42680,56.47380,56.47380,-18.93140,-30.85780,-0.54250,-0.23450,-0.23510
2021-12-31,22.50900,2.57500,19.93400,5.26000,26.34000,31.60000,-11.66600,-3.95800,-15.62400,-15.62400,-15.62400,-15.62400,-11.06700,-11.66600,56.85200,56.85200,-0.20000,-0.20000,2.70750,1.20810,-5.80640,88.56010,-51.82820,-51.82820,-69.41220,-69.41220,0.13550,0.21740,0.63500,141.73930,71.76200,71.76190,-9.40800,-14.93030,-0.26470,-0.2242,-0.2245
2021-09-30,21.82600,2.41100,19.41500,6.65400,25.80100,32.45500,-13.04000,-4.07700,-17.11700,-17.11700,-17.11700,-17.11700,-12.38300,-13.04000,53.33500,53.33500,-0.32000,-0.32000,2.33920,1.68560,-2.45860,88.95350,-59.74530,-59.74530,-78.42480,-78.42480,0.16550,0.18320,0.90610,99.32740,33.25690,33.25690,-12.97560,-22.80050,-0.96290,-0.1781,-0.1786
2021-06-30,18.35700,2.42500,15.93200,8.17900,27.30800,35.48700,-19.55500,-3.94700,-23.50200,-23.50200,-23.50200,-23.50200,-18.91700,-19.55500,53.12100,53.12100,-0.44000,-0.44000,2.83330,1.41670,-3.39990,86.78980,-106.52610,-106.52610,-128.02750,-128.02750,0.13160,0.18230,0.88620,101.56070,63.39380,63.39390,-16.84550,-26.41570,-0.69570,-0.4222,-0.4207
2021-03-31,11.96000,1.74000,10.22000,5.22500,27.18400,32.40900,-22.18900,-3.86400,-26.05300,-26.05300,-26.05300,-26.05300,-21.64200,-22.18900,52.99800,52.99800,-0.49000,-0.49000,3.35670,1.15300,-7.53490,85.45150,-185.52680,-185.52680,-217.83440,-217.83440,0.07570,0.13700,0.66600,135.13550,156.31500,156.31480,-16.49490,-23.92010,-0.31380,-0.52880,-0.53050
2020-12-31,16.34700,2.24300,14.10400,6.44800,28.10600,34.55400,-20.45000,-3.41300,-23.86300,-23.86300,-23.86300,-23.86300,-19.73600,-20.45000,48.27500,48.27500,-0.45000,-0.45000,3.46260,0.94860,18.44460,86.27880,-125.09940,-125.09930,-145.97790,-145.97790,0.08660,0.24810,0.69880,128.79790,-351.54760,-351.54640,-12.63840,-18.07940,0.12820,-0.4148,-0.4167
2020-09-30,15.43600,2.22100,13.21500,6.52400,24.57500,31.09900,-17.88400,-3.33000,-21.21400,-21.21400,-21.21400,-21.21400,-17.08200,-17.88400,48.90800,48.90800,-0.43000,-0.43000,3.97780,0.79140,3.79340,85.61160,-115.85900,-115.85900,-137.43200,-137.43200,0.08530,0.23820,0.88080,102.17410,-76.63180,-76.63190,-11.71890,-15.98690,0.53150,-0.2487,-0.2514
2020-06-30,10.27200,1.70000,8.57200,5.47400,25.69700,31.17100,-22.59900,-3.25300,-25.85200,-25.85200,-25.85200,-25.85200,-22.04300,-22.59900,45.90800,45.90800,-0.56000,-0.56000,4.26690,0.89270,8.32320,83.45020,-220.00590,-220.00590,-251.67440,-251.67440,0.06710,0.27760,0.72870,123.50470,-205.02800,-205.02800,-16.89140,-21.99120,0.27420,-0.513,-0.5181
2020-03-31,7.06200,1.35600,5.70600,4.93200,27.06000,31.99200,-26.28600,-2.57000,-28.85600,-28.85600,-28.85600,-28.85600,-25.70900,-26.28600,45.90600,45.90600,-0.63000,-0.63000,4.95770,0.74870,2.97900,80.79860,-372.21750,-372.21750,-408.60950,-408.60950,0.04050,0.23750,0.60190,149.52850,-82.13830,-82.13830,-16.56770,-20.64280,0.76530,-0.60920,-0.61080
2019-12-31,11.08100,2.07800,9.00300,5.37900,26.54500,31.92400,-22.92100,-2.07300,-24.99400,-24.99400,-24.99400,-24.99400,-22.41500,-22.92100,41.87800,41.87800,-0.58000,-0.58000,4.65040,0.54760,1.21030,81.24720,-206.84950,-206.84950,-225.55730,-225.55730,0.06420,0.59640,0.81220,110.80860,-40.58590,-40.58590,-14.47670,-18.36260,1.34150,-0.4146,-0.4162
2019-09-30,12.39700,1.38900,11.00800,5.54700,25.27000,30.81700,-19.80900,-8.99900,-28.80800,-28.80800,-28.80800,-28.80800,-19.37500,-19.80900,41.45400,41.45400,-0.69000,-0.69000,4.80950,0.62520,1.66820,88.79570,-159.78870,-159.78870,-232.37880,-232.37880,0.08300,0.31540,1.12930,79.69830,-64.71090,-64.71090,-19.28540,-24.25240,1.07300,-0.3601,-0.3616
2019-06-30,6.67700,1.08900,5.58800,5.29500,26.00000,31.29500,-25.70700,-1.67000,-27.37700,-27.37700,-27.37700,-27.37700,-25.26300,-25.70700,41.31100,41.31100,-0.66000,-0.66000,6.60130,0.51560,1.06420,83.69030,-385.00820,-385.00820,-410.01950,-410.01950,0.04010,0.25560,0.69540,129.41290,-39.98280,-39.98280,-16.43550,-19.36950,1.65270,-0.6742,-0.6803
2019-03-31,4.47600,0.73800,3.73800,4.56200,26.34000,30.90200,-27.16400,-1.71000,-28.87400,-28.87400,-28.87400,-28.87400,-26.78200,-27.16400,41.25600,41.25600,-0.70000,-0.70000,6.95180,0.44040,0.78700,83.51210,-606.88120,-606.88120,-645.08500,-645.08500,0.02320,0.12910,0.75650,118.97450,-31.26480,-31.26480,-14.96120,-17.49590,2.23810,-0.71970,-0.72380
2018-12-31,3.02400,0.71800,2.30600,3.36300,23.66100,27.02400,-24.71800,-1.66400,-26.38200,-26.38200,-26.38200,-26.38200,-24.39200,-24.71800,39.76600,39.76600,-0.62000,-0.62000,8.28330,0.37940,0.61120,76.25660,-817.39400,-817.39370,-872.42020,-872.42050,0.01390,0.10070,1.18500,75.95240,-22.24250,-22.24240,-12.15820,-13.80450,2.87700,-0.5708,-0.5781
