,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,--,$-0.16
1,2024-08-12,2024-06-30,--,$-0.43
2,2024-05-10,2024-03-31,--,$-0.33
3,2024-03-15,2023-12-31,--,$-0.16
4,2023-11-09,2023-09-30,--,$-0.24
5,2023-08-11,2023-06-30,--,$-0.29
6,2023-05-10,2023-03-31,--,$-0.13
7,2023-03-15,2022-12-31,--,$-0.10
8,2022-11-09,2022-09-30,--,$-0.42
9,2022-08-10,2022-06-30,--,$-0.38
10,2022-05-10,2022-03-31,--,$-0.18
11,2022-03-15,2021-12-31,--,$-0.21
12,2021-11-09,2021-09-30,--,$-0.11
13,2021-08-09,2021-06-30,--,$-0.17
14,2021-05-10,2021-03-31,--,$-0.09
15,2021-03-16,2020-12-31,--,$-0.06
16,2020-11-09,2020-09-30,--,$-0.09
17,2020-08-10,2020-06-30,--,$-0.24
18,2020-05-11,2020-03-31,$0.06,$0.00
19,2020-03-16,2019-12-31,--,$-0.30
20,2019-11-12,2019-09-30,--,$-0.15
21,2019-08-09,2019-06-30,$-0.15,$-0.16
22,2019-05-09,2019-03-31,--,$-0.16
23,2019-03-13,2018-12-31,--,$-0.17
24,2018-10-31,2018-09-30,--,$-0.14
25,2018-08-09,2018-06-30,--,$-0.16
26,2018-05-08,2018-03-31,--,$-0.11
27,2018-03-16,2017-12-31,--,$-0.23
28,2017-11-09,2017-09-30,--,$-0.18
29,2017-08-08,2017-06-30,--,$-0.26
30,2017-05-10,2017-03-31,$-0.47,$-0.32
31,2017-03-16,2016-12-31,$-0.42,$-0.51
32,2016-11-14,2016-09-30,$-0.46,$-0.38
33,2016-08-12,2016-06-30,$-0.35,$-0.42
34,2016-05-18,2016-03-31,$-0.39,$-0.32
35,2016-03-30,2015-12-31,$-0.35,$-0.37
36,2015-11-13,2015-09-30,$-0.21,$-0.33
37,2015-08-14,2015-06-30,--,$-0.22
38,2015-05-27,2015-03-31,--,$-0.29
