Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.33900,1.33900,14.27300,4.53700,-0.34400,-21.44000,1.72300,-19.71700,,-19.71700,-19.71700,-19.71700,-21.10400,-21.44000,188.99700,188.99700,-0.10000,-0.10000,7.01670,,,100.00000,-1601.19500,-1601.19500,-1472.51700,-1472.51700,0.00950,0.83270,108.08070,-18.44610,-18.44610,-14.03940,-18.44610,0.56420,-0.1088,-0.1088
2024-06-30,1.72600,1.72600,15.55100,7.54700,-0.21100,-21.58300,1.78700,-19.79600,,-19.79600,-19.79600,-19.79600,-21.22700,-21.58300,188.04150,188.04150,-0.11000,-0.11000,6.55990,,,100.00000,-1250.46400,-1250.46400,-1146.92900,-1146.92900,0.01080,0.97680,92.13790,-16.16610,-16.16610,-12.36920,-16.16610,0.64880,-0.0698,-0.0699
2024-03-31,1.53200,1.53200,15.40300,5.31200,-0.18000,-19.36300,1.48800,-17.87500,,-17.87500,-17.87500,-17.87500,-19.00800,-19.36300,175.62600,175.62600,-0.10000,-0.10000,6.69450,,,100.00000,-1263.90400,-1263.90400,-1166.77600,-1166.77600,0.01020,0.71620,125.65930,-15.59270,-15.59270,-11.89370,-15.59270,0.63620,-0.10990,-0.11040
2023-12-31,2.14500,2.14500,17.56400,5.10100,-0.22700,-20.74700,1.43500,-19.31200,,-19.31200,-19.31200,-19.31200,-20.38800,-20.74700,165.96000,165.96000,-0.12000,-0.12000,5.87130,,,100.00000,-967.22530,-967.22550,-900.32600,-900.32600,0.01490,1.20780,74.51750,-18.21580,-18.21580,-13.37390,-18.21580,0.62410,-0.108,-0.1081
2023-09-30,4.65800,4.65800,20.16900,5.84200,-0.20500,-21.55800,1.45400,-20.10400,,-20.10400,-20.10400,-20.10400,-21.18900,-21.55800,167.51300,167.51300,-0.12000,-0.12000,6.34330,,,100.00000,-462.81670,-462.81670,-431.60160,-431.60160,0.02940,2.14560,41.94720,-16.84640,-16.84640,-12.67260,-16.84640,0.71160,-0.1276,-0.1276
2023-06-30,4.65100,4.65100,17.69200,5.98000,0.63600,-18.38500,1.29100,-17.09400,,-17.09400,-17.09400,-17.09400,-18.04300,-18.38500,166.06330,166.06330,-0.10000,-0.10000,6.47400,,,100.00000,-395.29130,-395.29130,-367.53380,-367.53380,0.02630,1.77930,50.58270,-12.69110,-12.69110,-9.66730,-12.69110,0.80690,-0.1133,-0.1185
2023-03-31,6.68700,6.68700,18.27500,5.55200,-0.27300,-17.41300,1.07400,-16.33900,,-16.33900,-16.33900,-16.33900,-17.07900,-17.41300,161.64300,161.64300,-0.10000,-0.10000,6.07670,0.02240,0.02290,100.00000,-260.40080,-260.40080,-244.33980,-244.33980,0.03500,2.51010,35.85460,-11.35320,-11.35320,-8.54440,-11.09900,0.87150,-0.16890,-0.16960
2022-12-31,6.24500,6.24500,22.94900,4.24900,-1.60900,-22.56200,0.63000,-21.93200,,-21.93200,-21.93200,-21.93200,-22.25500,-22.56200,150.93900,150.93900,-0.13000,-0.13000,4.59990,,,100.00000,-361.28100,-361.28100,-351.19300,-351.19300,0.03200,4.61910,19.48440,-16.02610,-16.02610,-11.22310,-16.02610,0.86910,-0.1126,-0.1136
2022-09-30,5.95200,5.95200,20.05500,3.49300,-0.21500,-17.81100,0.24400,-17.56700,,-17.56700,-17.56700,-17.56700,-17.46800,-17.81100,150.99500,150.99500,-0.12000,-0.12000,5.13110,,,100.00000,-299.24400,-299.24400,-295.14450,-295.14450,0.02920,3.24360,27.74700,-12.07210,-12.07210,-8.61970,-12.07210,0.95290,-0.1238,-0.1244
2022-06-30,14.24100,14.24100,22.94200,5.20000,-0.20800,-14.10900,-0.08300,-14.19200,,-14.19200,-14.19200,-14.19200,-13.72600,-14.10900,148.75000,148.75000,-0.10000,-0.10000,5.29070,,,100.00000,-99.07310,-99.07310,-99.65590,-99.65590,0.06600,0.13580,662.62270,-9.26720,-9.26720,-6.57540,-9.26720,1.02920,-0.1367,-0.138
2022-03-31,12.58100,12.58100,18.46200,4.89200,-0.20100,-10.97400,-0.34700,-11.32100,4.44400,-15.76500,-15.76500,-15.76500,-10.58000,-10.97400,148.42830,148.42830,-0.11000,-0.11000,5.32870,,,100.00000,-87.22680,-87.22680,-89.98490,-125.30800,0.05310,9.58190,9.39270,-9.50590,-9.50590,-6.65540,-9.50590,1.11510,0.13890,0.13840
2021-12-31,3.20600,3.20600,19.21200,4.59700,-0.19300,-20.79600,-0.52500,-21.32100,,-21.32100,-21.32100,-21.89500,-20.36900,-20.79600,106.24200,106.24200,-0.15000,-0.15000,14.31790,,,100.00000,-648.65890,-648.65890,-665.03440,-682.93820,0.01570,3.56620,25.23710,-12.58330,-12.58330,-10.42670,-12.58330,1.16860,-0.1624,-0.1627
2021-09-30,3.34000,3.34000,16.70900,4.18300,-0.85600,-18.40800,-0.75000,-19.15800,,-19.15800,-19.15800,-24.24500,-17.96100,-18.40800,101.28600,101.28600,-0.24000,-0.24000,12.51220,0.01780,0.01810,100.00000,-551.13780,-551.13780,-573.59280,-725.89830,0.02020,2.00360,44.91920,62.13450,-14.72110,-11.56910,-14.45940,1.18020,-0.144,-0.1438
2021-06-30,2.32900,2.32900,15.79900,4.47800,-0.69400,-18.64200,-0.74500,-19.38700,,-19.38700,-19.38700,-22.65300,-18.20600,-18.64200,96.87000,96.87000,-0.23000,-0.23000,9.44080,,,100.00000,-800.42930,-800.42930,-832.41730,-972.64920,0.01720,1.79430,50.15890,35.21260,-19.22760,-14.32090,-19.22760,1.03200,-0.1378,-0.1444
2021-03-31,2.11300,2.11300,13.78200,3.87800,-0.12900,-15.67600,-0.70500,-16.38100,,-16.38100,-16.38100,-19.59300,-15.23300,-15.67600,93.43400,93.43400,-0.21000,-0.21000,20.52010,,,100.00000,-741.88360,-741.88360,-775.24850,-927.25990,0.01440,1.67040,53.88070,42.58020,-14.35050,-11.20150,-14.35050,1.18600,-0.19140,-0.19240
2020-12-31,2.38600,2.38600,16.39200,3.66100,-0.23700,-16.41300,-0.62900,-17.04200,,-17.04200,-17.04200,-20.16500,-15.92600,-16.41300,75.83540,75.83540,-0.23000,-0.23000,13.38480,,,100.00000,-687.88790,-687.88780,-714.24980,-845.13820,0.01740,1.81860,49.48870,35.92180,-16.71340,-12.43220,-16.71340,1.13700,-0.22,-0.222
2020-09-30,1.52300,1.52300,12.06500,4.06500,-0.12000,-15.21700,-3.53800,-18.75500,,-18.75500,-18.75500,-21.78200,-14.72700,-15.21700,79.48700,79.48700,-0.27000,-0.27000,15.93610,,,100.00000,-999.14650,-999.14650,-1231.45100,-1430.20300,0.01160,1.41670,63.52590,38.32240,-19.26650,-14.30540,-19.26650,1.15040,-0.1098,-0.1099
2020-06-30,1.51400,1.51400,10.46500,3.56600,-0.12300,-13.14100,-0.94600,-14.08700,,-14.08700,-14.08700,-17.08200,-12.64000,-13.14100,69.60500,69.60500,-0.25000,-0.25000,13.51920,,,100.00000,-867.96570,-867.96570,-930.44910,-1128.27000,0.01550,1.36640,65.86530,18.11900,-21.50330,-14.42970,-21.50330,0.91940,-0.1202,-0.1211
2020-03-31,1.49100,1.49100,10.41600,3.55300,-0.05700,-13.03500,-0.82600,-13.86100,,-13.86100,-13.86100,-16.83900,-12.53500,-13.03500,67.68400,67.68400,-0.25000,-0.25000,21.91340,,,100.00000,-874.24550,-874.24550,-929.64450,-1129.37600,0.01450,1.39090,64.70830,20.68590,-18.92130,-13.50790,-18.92130,1.06230,-0.22830,-0.22830
2019-12-31,1.61800,1.61800,12.41800,1.87700,-0.27900,-13.46300,-11.19100,-24.65400,,-24.65400,-24.65400,-27.53400,-12.95600,-13.46300,57.09300,57.09300,-0.46000,-0.46000,11.98620,,,100.00000,-832.07720,-832.07700,-1523.73300,-1701.73000,0.01530,1.34390,66.97160,38.19890,-33.89140,-23.36100,-33.89140,1.12290,-0.2295,-0.2306
2019-09-30,3.06100,3.06100,17.73100,3.24900,-6.29200,-91.02500,-4.13400,-95.15900,-12.65600,-82.50300,-82.50300,-85.29500,-24.21100,-91.02500,56.85020,56.85020,-1.50000,-1.50000,10.69990,,,100.00000,-2973.70100,-2973.70100,-3108.75500,-2786.50800,0.02610,1.23030,73.15260,162.50980,-98.64410,-70.34880,-98.64410,1.47120,-0.4124,-0.4168
2019-06-30,0.65300,0.65300,12.74000,8.18900,0.26600,-20.51500,-2.80000,-23.31500,,-23.31500,-23.31500,-26.07700,-20.01000,-20.51500,56.80600,56.80600,-0.46000,-0.46000,11.31750,,,100.00000,-3141.65400,-3141.65400,-3570.44400,-3993.41500,0.00340,0.42650,211.01070,-70.96770,-23.75230,-12.10730,-14.17620,2.89300,-0.3043,-0.3086
2019-03-31,0.67900,0.67900,14.71200,4.41200,-0.11700,-19.07100,-4.18000,-23.25100,,-23.25100,-23.25100,-25.96600,-18.56200,-19.07100,55.74000,55.74000,-0.47000,-0.47000,12.74920,,,100.00000,-2808.68900,-2808.68900,-3424.30000,-3824.15300,0.00320,0.55930,160.91310,-44.40770,-20.23550,-11.11340,-12.83100,3.22120,-0.29750,-0.29780
2018-12-31,1.67800,1.67800,11.06300,5.92700,-1.08700,-16.90300,-1.34600,-18.24900,,-18.24900,-18.24900,-20.89600,-16.39900,-16.90300,55.30400,55.30400,-0.37000,-0.37000,11.49830,,,100.00000,-1007.32900,-1007.32900,-1087.54400,-1245.29200,0.00740,1.17260,76.75210,-24.62820,-13.62610,-8.00730,-9.11380,3.60660,-0.3107,-0.3149
2018-09-30,1.58700,1.58700,16.56600,2.63100,0.49200,-32.42600,3.67100,-28.75500,-4.28200,-24.47300,-24.47300,-27.04000,-17.11800,-32.42600,55.42200,55.42200,-0.49000,-0.49000,11.36920,0.00300,0.00300,100.00000,-2043.22600,-2043.22600,-1811.90900,-1703.84400,0.00650,1.80340,49.90550,-26.66400,-16.42870,-9.97200,-11.33390,3.88070,-0.251,-0.2551
2018-06-30,1.24400,1.24400,16.35600,3.77500,-2.58100,-22.04600,25.13700,3.09100,,3.09100,3.09100,0.55000,-21.46800,-22.04600,55.21100,56.48700,0.01000,0.01000,13.67030,0.00290,0.00290,100.00000,-1772.18700,-1772.18700,248.47270,44.21220,0.00450,0.74760,120.38590,2.63850,1.96940,1.11580,1.29460,4.30320,-0.3028,-0.3102
2018-03-31,1.43600,1.43600,13.94900,3.66900,-1.62100,-18.40500,0.97600,-17.42900,,-17.42900,-17.42900,-19.76500,-17.80300,-18.40500,55.07200,55.07200,-0.36000,-0.36000,16.85130,0.00300,0.00300,100.00000,-1281.68500,-1281.68500,-1213.71900,-1376.39300,0.00530,1.35340,66.49720,-15.28360,-11.66550,-6.45460,-7.47670,4.21910,-0.36260,-0.36710
2017-12-31,2.53400,2.53400,17.82200,3.54300,,-60.24900,-0.00200,-60.25100,,-35.93100,-35.93100,-36.84200,-18.83100,-60.24900,54.72300,54.72300,-0.68000,-0.68000,8.84430,0.06170,0.06580,100.00000,-2377.62500,-2377.62500,-2377.70400,-1453.90700,0.01070,3.41510,26.35360,-27.07830,-36.12540,-15.15050,-18.47600,3.31400,-0.1909,-0.1947
2017-09-30,6.89200,6.89200,15.53700,3.65900,,-12.89700,1.29700,-11.60000,,-11.60000,-11.60000,-11.60000,-12.30400,-12.89700,54.87700,54.87700,-0.21000,-0.21000,11.02770,0.07080,0.07610,100.00000,-187.13000,-187.13000,-168.31110,-168.31110,0.02870,6.85090,13.13700,-6.92990,-26.61650,-4.83650,-6.43960,3.04060,-0.284,-0.2933
2017-06-30,1.03900,1.03900,15.44500,4.59900,,-19.48500,1.23000,-18.25500,,-18.25500,-18.25500,-18.25500,-19.00500,-19.48500,54.64800,54.64800,-0.33000,-0.33000,8.91520,0.06390,0.06830,100.00000,-1875.36100,-1875.36100,-1756.97800,-1756.97800,0.00410,0.86440,104.11930,-10.38480,-35.12130,-7.15670,-9.72110,3.19450,-0.091,-0.1476
2017-03-31,0.23500,0.23500,13.87200,4.32800,,-18.29900,-0.32800,-18.62700,,-18.62700,-18.62700,-18.62700,-17.96500,-18.29900,54.30700,54.30700,-0.34000,-0.34000,11.06320,0.05970,0.06350,100.00000,-7786.80900,-7786.80900,-7926.38300,-7926.38300,0.00090,0.02870,3135.06400,-9.85040,-28.53010,-6.94670,-9.26260,3.43690,-0.32290,-0.38590
