Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,515.17200,367.18100,147.99100,98.97100,105.27300,42.71800,0.57900,43.29700,11.98700,31.31000,31.31000,31.31000,49.91300,43.25500,26.56700,26.67600,1.18000,1.17000,1.85000,0.01020,0.04090,28.72650,8.29200,8.39620,8.40440,6.07760,0.30300,3.91210,0.64360,139.83900,3.30620,4.81990,1.84170,3.27260,35.33830,-0.7938,-0.8389
2024-06-30,544.53800,410.05700,134.48100,93.60800,99.01200,35.46900,2.07300,37.54200,10.20300,27.33900,27.33900,27.33900,41.97600,36.05400,26.64200,26.80100,1.03000,1.02000,2.01210,0.01160,0.04420,24.69640,6.51360,6.62100,6.89430,5.02060,0.32980,4.60050,0.73470,122.49140,2.96540,3.79640,1.65590,2.93090,34.22150,3.62400,3.55290
2024-03-31,554.46100,424.11610,130.34490,95.40300,101.32970,29.01520,2.16300,31.17800,9.19500,21.98300,21.98300,21.98300,36.10520,29.73810,26.61000,26.71700,0.83000,0.82000,1.93840,0.01410,0.04010,23.50840,5.23300,5.36340,5.62310,3.96480,0.33530,3.03610,0.69820,128.89810,2.43770,3.15760,1.32950,2.40340,33.45870,3.9245,3.9042
2023-12-31,509.05500,375.24500,133.81000,89.38100,95.76300,38.04700,0.36600,38.41300,11.13100,27.28200,27.28200,27.28200,46.30600,39.03000,26.61800,26.69700,1.02000,1.02000,1.93090,0.01370,0.05510,26.28600,7.47400,7.66710,7.54590,5.35930,0.31900,1.72090,0.67180,133.97090,3.10820,4.03280,1.70980,3.06540,32.56490,4.9874,4.9125
2023-09-30,587.61100,443.24600,144.36500,92.65200,99.50200,44.86300,0.11700,44.98000,12.31600,32.66400,32.66400,32.66400,52.61300,46.08300,26.62400,26.67900,1.23000,1.22000,1.81220,0.01140,0.06330,24.56810,7.63480,7.84240,7.65470,5.55880,0.36300,1.99550,0.68360,131.65470,3.86240,5.09930,2.01780,3.81850,31.38950,1.1717,1.107
2023-06-30,574.17500,431.90200,142.27300,90.29800,95.94100,46.33200,0.19000,46.52200,12.67500,33.84700,33.84700,33.84700,52.93800,47.18300,26.55200,26.64800,1.27000,1.27000,1.59360,0.00610,0.09940,24.77870,8.06930,8.21750,8.10240,5.89490,0.34160,1.76770,0.68540,131.31230,4.16170,5.60610,2.01370,4.13630,30.18110,-0.78430,-0.91570
2023-03-31,492.17690,359.85200,132.32500,85.31900,89.91110,42.41390,-0.07600,42.33800,9.48400,32.85400,32.85400,32.85400,48.02490,43.68400,26.56900,26.65400,1.24000,1.23000,1.95100,0.01200,0.05160,26.88570,8.61760,8.87570,8.60220,6.67520,0.34790,1.47910,0.75780,118.76080,4.19990,5.28950,2.32210,4.14930,29.07510,4.9391,4.8152
2022-12-31,623.47600,485.10400,138.37200,86.73000,91.91400,46.45800,2.90700,49.36500,13.67100,35.69400,35.69400,35.69400,52.74200,48.03300,26.59200,26.64800,1.34000,1.34000,1.62990,0.00950,0.20290,22.19360,7.45150,7.70410,7.91770,5.72500,0.39020,1.98170,0.73230,122.89360,4.78200,6.12450,2.23390,4.73650,27.74070,-1.0228,-1.1368
2022-09-30,493.70600,360.40200,133.30400,84.70400,89.19700,44.10700,-3.86600,40.24100,11.77200,28.46900,28.46900,28.46900,50.09900,45.03200,26.57800,26.62300,1.07000,1.07000,1.76170,0.01730,0.16370,27.00070,8.93390,9.12120,8.15080,5.76640,0.36000,1.31120,0.77810,115.65950,4.03450,5.27790,2.07600,3.96480,26.22630,-0.6373,-0.5475
2022-06-30,458.35900,344.83600,113.52300,76.76700,80.34000,33.18300,-2.15300,31.03000,8.69100,22.33900,22.33900,22.33900,38.01800,33.54600,26.51300,26.68500,0.84000,0.84000,1.84530,0.01520,0.11510,24.76730,7.23950,7.31870,6.76980,4.87370,0.36490,1.39680,0.75770,118.77700,3.30320,4.25390,1.77840,3.25290,25.14740,-3.85770,-3.92110
2022-03-31,451.51910,336.16790,115.35120,76.96400,80.87500,34.47620,-0.05500,34.42100,10.17600,24.24500,24.24500,24.24500,40.80220,35.11720,26.63800,26.86600,0.91000,0.91000,1.95090,0.01480,0.05190,25.54730,7.63560,7.77760,7.62340,5.36960,0.38720,2.16800,0.83530,107.74530,3.66940,4.78260,2.07900,3.61520,24.57550,3.7476,4.3857
2021-12-31,494.83400,377.71700,117.11700,76.87400,81.03200,36.08500,-0.17500,35.91000,9.48600,26.42400,26.42400,26.42400,43.22200,36.64600,26.66800,26.93000,0.99000,0.98000,1.69290,0.02150,0.16010,23.66790,7.29230,7.40570,7.25700,5.34000,0.39420,2.55670,0.75020,119.97300,4.13330,5.47180,2.10530,4.04450,23.70750,0.5122,0.3368
2021-09-30,458.01700,335.01500,123.00200,74.50400,78.69900,44.30300,-0.32500,43.97800,12.56500,31.41300,31.41300,31.41300,50.60700,44.64500,26.66400,26.86400,1.18000,1.17000,1.74420,0.02180,0.11460,26.85530,9.67280,9.74750,9.60180,6.85850,0.40180,2.49060,0.77010,116.86520,5.11940,6.91240,2.75570,5.00780,22.70920,-2.6025,-2.8833
2021-06-30,416.64900,311.13700,105.51200,68.77500,73.06000,32.45200,0.12300,32.57500,9.05700,23.51800,23.51800,23.51800,38.89300,32.81100,26.66600,26.88200,0.88000,0.87000,1.73430,0.02280,0.05530,25.32400,7.78880,7.87500,7.81830,5.64460,0.38670,4.00170,0.74070,121.50190,4.02970,5.58060,2.18280,3.93790,21.55800,-2.42300,-2.65180
2021-03-31,352.60700,254.72310,97.88390,69.51700,74.29390,23.59000,-0.52400,23.06600,7.51300,15.55300,15.55300,15.55300,30.64500,24.41600,26.67400,26.83400,0.59000,0.57000,1.69280,0.03150,0.13190,27.76010,6.69020,6.92440,6.54160,4.41090,0.32750,3.64080,0.65430,137.54770,2.76540,3.91610,1.44440,2.67820,20.82540,4.6302,4.4381
2020-12-31,427.60400,329.45300,98.15100,65.39000,68.88800,29.26300,0.81300,30.07600,8.43800,21.63800,21.63800,21.63800,33.92000,29.61800,26.66400,26.75600,0.81000,0.81000,1.55670,0.01140,0.12540,22.95370,6.84350,6.92650,7.03360,5.06030,0.37980,4.05210,0.68810,130.79600,3.97020,5.74810,1.92170,3.92480,20.18100,-0.1179,-0.1459
2020-09-30,433.08100,334.11900,98.96200,66.88900,70.47700,28.48500,0.18400,28.66900,8.82300,19.84600,19.84600,19.84600,33.41300,28.73200,26.74400,26.78200,0.74000,0.74000,1.61180,0.00470,0.07710,22.85070,6.57730,6.63430,6.61980,4.58250,0.41690,4.53040,0.86160,104.45420,3.79410,5.29750,1.91060,3.77650,19.32000,0.0751,0.0508
2020-06-30,355.03100,256.47400,98.55700,69.46700,73.56000,24.99700,0.09800,25.09500,7.73500,17.36000,17.36000,17.36000,30.35300,25.57400,26.64400,26.77600,0.65000,0.65000,1.55290,0.01080,0.19580,27.76010,7.04080,7.20330,7.06840,4.88970,0.33530,2.74820,0.65470,137.45730,3.45320,4.92370,1.63950,3.41580,18.54660,0.23880,0.15820
2020-03-31,366.47610,274.65100,91.82510,69.78200,73.94690,17.87820,-0.23200,17.64600,4.40000,13.24600,13.24600,13.24600,22.49320,18.55410,26.65400,26.83000,0.49500,0.48500,1.68060,0.01190,0.14970,25.05620,4.87840,5.06280,4.81500,3.61440,0.40310,5.46370,0.76070,118.30600,2.72470,3.97080,1.45700,2.69220,18.00540,0.0283,0.0476
2019-12-31,428.99100,325.29500,103.69600,73.09000,77.43100,26.26500,0.99700,27.26200,7.71200,19.55000,19.55000,19.55000,32.09900,26.95900,26.64000,26.75600,0.73500,0.73000,1.57000,0.01480,0.14470,24.17210,6.12250,6.28430,6.35490,4.55720,0.45030,5.32700,0.79420,113.32200,4.13770,6.15960,2.05230,4.07630,17.48270,-0.7553,-0.8137
2019-09-30,411.56500,308.53400,103.03100,70.52300,74.65600,28.37500,-0.04000,28.33500,8.23700,20.09800,20.09800,20.09800,34.06400,28.95100,26.62400,26.70000,0.75500,0.75500,1.52210,0.01830,0.19100,25.03400,6.89440,7.03440,6.88470,4.88330,0.45020,5.39410,0.81910,109.87170,4.46340,6.87350,2.19830,4.38160,16.66130,1.2096,1.0965
2019-06-30,381.37200,288.73300,92.63900,65.78700,69.87800,22.76100,-0.04500,22.71600,6.52800,16.18800,16.18800,16.18800,28.35300,23.38900,26.71200,26.91400,0.60500,0.60000,1.53710,0.01910,0.17020,24.29100,5.96820,6.13290,5.95640,4.24470,0.43590,4.96060,2.71690,33.12550,3.77660,5.75330,1.85050,3.70430,15.86510,-3.24720,-3.29270
2019-03-31,325.43410,244.16210,81.27200,62.68300,66.80190,14.47010,5.55600,20.02600,4.97400,15.05200,15.05200,15.05200,20.31310,15.01500,26.89600,27.15600,0.56500,0.55000,1.70320,0.02420,0.11470,24.97340,4.44640,4.61380,6.15360,4.62520,0.41390,4.83560,0.80360,112.00260,3.54790,5.48310,1.91450,3.46220,15.58490,1.3711,1.4283
2018-12-31,345.66400,262.75100,82.91300,59.72800,62.89000,20.02300,0.72100,20.74400,5.88000,14.86400,14.86400,14.86400,24.94000,20.46600,26.94200,27.08800,0.55000,0.55000,1.69740,0.02030,0.16270,23.98660,5.79260,5.92080,6.00120,4.30010,0.43310,5.11240,0.76310,117.93730,3.63270,4.79400,1.86220,3.55910,14.99920,0.709,0.4647
2018-09-30,345.04300,259.54300,85.50000,57.70500,60.93000,24.57000,0.32200,24.89200,6.88900,18.00300,18.00300,18.00300,29.42100,25.05400,26.98800,27.17200,0.66500,0.66500,1.69750,0.03070,0.16350,24.77950,7.12080,7.26110,7.21420,5.21760,0.44510,4.58510,0.82430,109.18900,4.50890,6.02050,2.32240,4.37040,14.54350,1.1742,0.971
