Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,79.01900,33.67200,45.34700,29.94100,30.40100,14.94600,-0.07400,14.87200,2.57100,12.30100,12.30100,12.30100,16.61300,16.65700,0.74000,0.74000,0.10830,0.32060,33.17350,27.43860,0.00810,2.14660,2.80730,0.22260,1.91400,34.48010,1.0059,0.9763
2024-06-30,76.56800,32.47300,44.09500,29.36100,29.78600,14.30900,-0.04200,14.26700,2.49600,11.77100,11.77100,11.77100,16.57600,16.60500,0.71000,0.71000,0.11100,0.48220,33.57650,27.70230,0.00790,2.10310,2.75650,0.21830,1.86970,33.75470,1.0864,1.1161
2024-03-31,74.02800,31.73500,42.29300,27.15500,27.58300,14.71000,,14.71000,2.57700,12.13300,12.13300,12.13300,16.56800,16.61300,0.73000,0.73000,0.11290,0.62070,34.02730,28.06620,0.00810,2.20210,2.90340,0.22760,1.95340,33.25900,0.74690,0.72770
2023-12-31,71.23400,29.11700,42.11700,27.25800,27.74900,14.36800,0.02400,14.39200,2.29400,12.09800,12.09800,12.09800,16.31900,16.35100,0.73000,0.74000,0.16270,0.63960,33.32560,28.01370,0.00820,2.23070,2.95910,0.22870,1.86780,32.72290,0.905,0.9332
2023-09-30,68.76300,25.93700,42.82600,30.49800,30.98200,11.84400,-0.33400,11.51000,2.27400,9.23600,9.23600,9.23600,16.57200,16.59500,0.56000,0.56000,0.16630,0.46240,28.25300,22.67120,0.00780,1.74690,2.35620,0.17710,1.45630,31.88850,0.7642,0.7297
2023-06-30,61.79900,20.13500,41.66400,31.35900,31.82000,9.84400,-4.86600,4.97800,0.14200,4.83600,4.83600,4.83600,16.23300,16.25500,0.29000,0.29000,0.16730,0.41470,12.41210,12.05810,0.00790,0.91960,1.24310,0.09500,0.76580,31.74120,0.68,0.6496
2023-03-31,54.55100,14.17700,40.37400,25.99200,26.33600,14.03800,-0.22400,13.81400,2.58700,11.22700,11.22700,11.22700,15.88600,15.93100,0.71000,0.70000,0.10690,0.29190,34.83550,28.31170,0.00870,2.19800,2.88130,0.24490,1.96310,32.14560,0.82720,0.77130
2022-12-31,53.45600,8.16500,45.29100,25.24800,25.74400,19.54700,0.04500,19.29800,3.57900,15.71900,15.71900,15.71900,15.91300,15.93500,0.99000,0.99000,0.10700,0.32020,43.10860,35.11370,0.01000,3.06950,4.02420,0.34950,2.74110,32.23590,1.1461,1.0139
2022-09-30,48.96900,3.59700,45.37200,25.80800,26.32200,19.05000,0.05700,19.10700,3.62600,15.48100,15.48100,15.48100,15.87800,15.88800,0.97000,0.97000,0.12430,0.14200,43.60140,35.32700,0.01010,3.10180,4.09530,0.35720,2.71610,31.39030,1.128,1.17
2022-06-30,43.45000,2.78700,40.66300,25.13400,25.65500,15.00800,0.01500,15.02300,2.77100,12.25200,12.25200,12.25200,15.93410,15.94850,0.77000,0.77000,0.13680,0.15850,38.58190,31.46540,0.00900,2.47100,3.27360,0.28430,2.13290,31.18460,0.8076,0.7461
2022-03-31,43.38200,3.21800,40.16400,25.78000,26.26100,13.90300,0.01600,13.91900,2.56500,11.35400,11.35400,11.35400,15.95800,15.97800,0.71000,0.71000,0.13130,0.30110,35.09230,28.62550,0.00850,2.29760,3.05150,0.24330,1.99600,30.96050,0.68300,0.59710
2021-12-31,38.34500,3.31300,35.03200,31.85700,32.21400,2.81800,-2.22800,0.59000,-0.01700,0.60700,0.60700,0.60700,10.80600,10.82000,-0.19000,-0.18000,0.24090,0.31740,1.70210,1.75120,0.00740,0.12390,0.16550,0.01290,0.09400,30.71040,2.4554,2.4099
2021-09-30,36.24900,3.74600,32.50300,19.98700,20.25300,12.25000,-0.19100,12.05900,2.27200,9.78700,9.78700,9.78700,11.42300,11.43200,0.86000,0.86000,0.25480,0.34200,37.59270,30.51000,0.00930,2.80180,3.45910,0.28340,2.08780,30.54990,0.9269,0.8026
2021-06-30,36.38100,3.85200,32.52900,19.82700,20.10300,12.42600,-0.50300,11.92300,2.31000,9.61300,9.61300,9.61300,10.32200,10.33800,0.93000,0.93000,0.25920,0.92640,37.99680,30.63510,0.00910,2.81440,3.49660,0.27770,2.08480,29.93860,1.1341,1.0833
2021-03-31,33.88000,3.84300,30.03700,18.15700,18.43800,11.59900,-0.12000,11.47900,2.16700,9.31200,9.31200,9.31200,8.41600,8.43000,1.11000,1.10000,0.31180,1.61860,39.53230,32.06940,0.00860,3.52680,4.72410,0.27530,2.42720,31.37310,1.57410,1.49680
2020-12-31,37.97600,4.13700,33.83900,20.14200,20.57400,13.26500,-0.34100,10.92000,1.90900,9.01100,9.01100,9.01100,8.43900,8.44300,1.07000,1.06000,0.31890,0.95940,33.76730,27.86420,0.01080,3.52420,4.78070,0.30050,2.40050,30.37040,1.7975,1.8654
2020-09-30,31.42400,4.71400,26.71000,18.96500,19.28200,7.42800,0.00800,7.43600,0.88900,6.54700,6.54700,6.54700,8.41500,8.41900,0.78000,0.78000,0.32070,1.29340,29.03550,25.56420,0.00840,2.63790,3.62600,0.21440,1.79190,29.49010,-0.0046,-0.0336
2020-06-30,29.81000,4.84200,24.96800,16.12700,16.45300,8.51500,,8.51500,1.68200,6.83300,6.83300,6.83300,8.44600,8.45000,0.81000,0.81000,0.34340,1.36110,35.60080,28.56840,0.00820,2.80790,3.89570,0.23380,1.84360,28.94210,-0.0202,-0.7263
2020-03-31,26.63300,6.03400,20.59900,15.80800,16.13100,4.46800,,4.46800,0.65000,3.81800,3.81800,3.81800,8.48100,8.48500,0.45000,0.45000,0.21450,0.27320,22.28540,19.04330,0.00870,1.59410,2.22970,0.16600,1.25210,28.23090,-0.10630,0.28180
2019-12-31,28.63000,6.63000,22.00000,16.27300,16.62500,5.37500,0.21900,5.59400,1.18600,4.40800,4.40800,4.40800,8.46900,8.49200,0.52000,0.52000,0.20140,0.25210,25.70180,20.25270,0.00980,1.85310,2.60400,0.19760,1.48000,28.04790,0.0739,-0.0468
2019-09-30,27.51600,6.74600,20.77000,14.92900,15.28400,5.48600,0.03600,5.52200,0.70900,4.81300,4.81300,4.81300,8.47300,8.47900,0.57000,0.57000,0.27730,0.43490,27.32990,23.82080,0.00900,2.05150,2.90530,0.21400,1.48250,27.67300,0.8339,0.8248
2019-06-30,26.87200,6.22800,20.64400,14.65700,15.01700,5.62700,-0.24400,5.38300,0.98000,4.40300,4.40300,4.40300,8.46300,8.46800,0.52000,0.52000,0.28480,0.45450,26.67630,21.81970,0.00940,1.90390,2.71860,0.20610,1.36160,27.31980,-0.3135,-0.3453
2019-03-31,24.91500,5.56000,19.35500,14.06900,14.43200,4.92300,0.00400,4.92700,0.85000,4.07700,4.07700,4.07700,8.46000,8.46500,0.48000,0.48000,0.25700,0.49970,25.62140,21.20130,0.00900,1.79260,2.58410,0.18980,1.33190,26.87750,0.32790,0.33510
2018-12-31,24.10200,4.64000,19.46200,13.71900,14.10600,5.35600,0.20900,5.56500,0.91600,4.64900,4.64900,4.58500,7.07100,7.09200,0.58000,0.58000,0.25180,0.52960,29.00400,23.89640,0.00920,2.08280,3.03560,0.22370,1.55840,26.38400,0.7312,0.5934
2018-09-30,21.75400,3.67200,18.08200,11.94500,12.28600,5.79600,-3.08400,2.71200,0.54800,2.16400,2.16400,2.12600,7.69500,7.69500,0.28000,0.28000,0.16910,0.21150,15.08180,11.82290,0.00880,0.99070,1.42970,0.10590,0.81050,26.23090,0.0142,0.1136
2018-06-30,15.63300,2.30600,13.32700,9.62500,9.87300,3.45400,-0.22300,3.23100,0.45200,2.77900,2.77900,2.77900,6.12300,6.12300,0.45000,0.45000,0.17260,0.20870,24.24400,20.85240,0.00940,1.96010,2.44220,0.19630,1.62180,23.14690,0.3207,-0.4062
2018-03-31,14.62700,2.10200,12.52500,9.36400,9.61200,2.91300,-1.69600,1.21700,0.21300,1.00400,1.00400,1.00400,5.97500,5.97500,0.17000,0.17000,0.17560,0.21300,9.81450,8.09680,0.00890,0.72170,0.90070,0.07220,0.59490,22.72150,0.48250,0.04400
2017-12-31,12.64900,1.81700,10.83200,7.98300,8.00900,2.82300,-0.15200,2.67100,2.17000,0.50100,0.50100,0.50100,4.23700,4.25300,0.12000,0.12000,0.28170,0.84940,24.88820,4.66830,0.00920,0.66180,0.70220,0.04280,0.47540,17.84610,0.5618,0.018
2017-09-30,12.71400,1.63400,11.08000,7.69200,7.71700,3.36300,-0.24300,3.12000,0.87100,2.24900,2.24900,2.24900,4.23800,4.23800,0.53000,0.53000,0.21210,0.52760,28.15880,20.29780,0.00960,2.90600,3.08030,0.19500,2.28970,18.24830,1.1691,0.368
2017-06-30,12.24100,1.46900,10.77200,7.61400,7.63800,3.13400,-0.02000,3.11400,0.76900,2.34500,2.34500,2.34500,4.23400,4.23400,0.55000,0.55000,0.21640,0.56000,29.17920,21.97340,0.00960,3.10040,3.29210,0.21090,2.42950,17.85970,0.3111,0.2465
2017-03-31,11.99500,1.38400,10.61100,7.60600,7.63500,2.97600,-0.29200,2.68400,0.69000,1.99400,1.99400,1.99400,4.23300,4.23300,0.47000,0.47000,0.22450,0.28950,25.59600,19.01580,0.00980,2.75690,2.93670,0.18580,2.13790,17.08240,0.75480,1.09640
2016-12-31,12.42800,1.39200,11.03600,8.23900,8.26300,2.77300,-0.05900,2.71400,0.63800,2.07600,2.07600,2.07600,4.22900,4.22900,0.49000,0.49000,0.22950,0.29790,25.88210,19.79780,0.01020,2.94610,3.14500,0.20100,2.26980,16.64710,0.4976,0.5078
2016-09-30,11.54400,1.36700,10.17700,7.69300,7.72400,2.45300,-0.02600,2.42700,0.52600,1.90100,1.90100,1.90100,4.23000,4.23000,0.45000,0.45000,0.21900,0.28030,25.30230,19.81860,0.00920,2.53180,2.69240,0.18230,1.97740,17.74220,0.2254,0.1967
2016-06-30,11.25700,1.32600,9.93100,7.25400,7.28800,2.64300,-0.02800,2.61500,0.59300,2.02200,2.02200,2.02200,4.22800,4.22800,0.48000,0.48000,0.33550,0.50490,27.42240,21.20390,0.00940,2.71500,2.89010,0.19960,1.80410,17.61030,2.7429,2.7747
2016-03-31,10.92900,1.28200,9.64700,7.18100,7.21800,2.42900,-0.10400,2.32500,0.52000,1.80500,1.80500,1.80500,4.22700,4.22700,0.43000,0.43000,0.40090,0.66910,24.98120,19.39400,0.00970,2.53430,2.70710,0.18780,1.51840,16.84530,1.70030,1.73830
2015-12-31,10.33500,1.17900,9.15600,7.02100,7.06100,2.09500,-0.04700,2.04800,0.42100,1.62700,1.62700,1.40800,4.10700,4.10700,0.35000,0.35000,0.40510,1.13200,22.86740,15.72130,0.00960,2.32200,2.48450,0.17460,1.38130,16.57630,0.7195,0.6667
2015-09-30,10.42400,1.15000,9.27400,6.75100,6.78700,2.48700,-0.04700,2.44000,0.54600,1.89400,1.89400,1.80200,4.22400,4.22400,0.43000,0.43000,0.40480,0.75580,27.08400,20.00220,0.00980,2.75410,2.67130,0.20690,1.49270,17.87030,1.4157,1.3939
2015-06-30,10.73700,1.15800,9.57900,6.92800,6.95700,2.62200,0.01500,2.63700,0.59300,2.04400,2.04400,1.95200,4.22270,4.22270,0.46000,0.46000,0.41200,0.90480,28.41900,21.03680,0.01030,3.06750,2.97390,0.22730,1.63770,17.37330,0.5956,0.5103
2015-03-31,9.10700,1.12000,7.98700,6.13700,6.14600,1.84100,-0.79400,1.04700,0.08400,0.96300,0.96300,0.87600,3.74700,3.74700,0.23000,0.23000,0.43590,0.78130,13.62040,11.39590,0.00860,1.45180,1.40140,0.10760,0.74330,17.30590,0.47690,0.37920
2014-12-31,8.61900,1.11100,7.50800,5.67100,5.71200,1.79600,-0.65700,1.13900,0.25100,0.88800,0.88800,0.80100,3.49600,3.49600,0.23000,0.23000,0.47250,0.90540,16.02420,11.26900,0.00940,1.64050,1.53300,0.11750,0.79220,16.90400,0.4597,0.4728
