,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-27,2024-12-31,$0.21,$0.13
1,2024-11-07,2024-09-30,$0.24,$0.21
2,2024-08-07,2024-06-30,$0.25,$0.23
3,2024-05-07,2024-03-31,$0.19,$0.18
4,2024-02-15,2023-12-31,$0.18,$0.29
5,2023-11-07,2023-09-30,$0.19,$0.19
6,2023-08-09,2023-06-30,$0.20,$0.24
7,2023-04-25,2023-03-31,--,$0.22
8,2023-02-14,2022-12-31,$0.55,$0.28
9,2022-10-27,2022-09-30,$0.56,$0.26
10,2022-08-02,2022-06-30,$0.58,$0.37
11,2022-05-03,2022-03-31,$0.50,$0.26
12,2022-02-17,2021-12-31,$0.58,$0.38
13,2021-11-04,2021-09-30,$0.64,$0.36
14,2021-08-04,2021-06-30,$0.58,$0.29
15,2021-05-10,2021-03-31,$0.48,$0.28
16,2021-02-16,2020-12-31,$0.57,$0.33
17,2020-10-29,2020-09-30,$0.60,$0.37
18,2020-08-06,2020-06-30,$0.52,$0.36
19,2020-04-30,2020-03-31,$0.53,$0.21
20,2020-02-12,2019-12-31,$0.67,$0.38
21,2019-11-05,2019-09-30,$0.67,$0.44
22,2019-07-30,2019-06-30,--,$0.41
23,2019-04-30,2019-03-31,$0.47,$0.34
24,2019-02-14,2018-12-31,$0.52,$0.28
25,2018-11-07,2018-09-30,$0.52,$0.38
26,2018-08-02,2018-06-30,$0.48,$0.31
27,2018-04-26,2018-03-31,$0.43,$0.29
28,2018-02-14,2017-12-31,$0.50,$0.38
29,2017-10-31,2017-09-30,$0.47,$0.34
30,2017-08-07,2017-06-30,$0.47,$0.32
31,2017-05-02,2017-03-31,$0.47,$0.37
32,2017-02-22,2016-12-31,$0.51,$0.44
33,2016-11-03,2016-09-30,$0.50,$0.39
34,2016-08-02,2016-06-30,$0.56,$0.21
35,2016-04-28,2016-03-31,$0.51,$0.30
36,2016-02-17,2015-12-31,$0.60,$0.39
37,2015-11-05,2015-09-30,$0.58,$0.36
38,2015-08-04,2015-06-30,$0.49,$0.25
39,2015-04-30,2015-03-31,$0.45,$0.27
40,2015-02-18,2014-12-31,$0.54,$0.35
