Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-09-30,84.30100,,84.30100,3.02600,-4.15800,,56.28100,-13.62000,42.66100,42.66100,42.66100,,42.59500,78.64600,56.28100,44.66200,44.66200,0.95000,0.95000,0.50410,1.01660,66.76200,66.76200,50.60560,50.52730,0.02690,2.83650,2.83650,1.35890,1.40660,33.62480,1.3364,1.0295
2020-06-30,84.17400,,84.17400,3.28200,-1.21500,,58.83000,-14.40500,44.42500,44.42500,44.42500,,44.36800,80.79700,58.83000,44.65000,44.65000,0.99000,0.99000,0.50830,1.03380,69.89090,69.89090,52.77760,52.70990,0.02660,2.95480,2.95480,1.40280,1.45290,33.67230,1.3368,0.9597
2020-03-31,83.07600,,83.07600,4.64500,-3.35100,,54.63700,6.42500,61.06200,61.06200,61.06200,,61.02300,76.36000,54.63700,44.61400,44.61800,1.37000,1.37000,0.50690,1.02780,65.76750,65.76750,73.50140,73.45440,0.02620,4.05190,4.05190,1.92760,1.99820,33.75120,1.27930,0.29020
2019-12-31,82.19600,,82.19600,3.70900,-1.64300,,57.23400,-15.19700,42.03700,42.03700,42.03700,,42.04000,78.40700,57.23400,43.41800,43.70300,0.97000,0.95000,0.49020,0.96140,69.63110,69.63110,51.14240,51.14610,0.02700,2.80570,2.80570,1.38180,1.43050,33.60290,1.3,0.9688
2019-09-30,81.68200,,81.68200,2.84200,-1.72900,,57.41600,-14.66100,42.75500,42.75500,42.75500,,42.75800,78.32400,57.41600,43.50500,43.86100,0.98000,0.97000,0.49770,0.99070,70.29210,70.29210,52.34320,52.34690,0.02710,2.92240,2.92240,1.41600,1.46810,33.28310,1.2958,1.003
2019-06-30,78.09600,,78.09600,3.07100,-2.28100,,53.72400,-13.74600,39.97800,39.97800,39.97800,,39.97900,74.12500,53.72400,43.23200,43.49800,0.92000,0.92000,0.50900,1.03670,68.79230,68.79230,51.19080,51.19210,0.02610,2.81600,2.81600,1.33380,1.38260,32.74410,1.2055,-2.3378
2019-03-31,76.10700,,76.10700,4.28400,-4.13500,,49.19700,-13.51800,35.67900,35.67900,35.67900,,35.67900,69.00000,49.19700,42.82600,43.12500,0.83000,0.83000,0.47620,0.90910,64.64190,64.64190,46.88010,46.88010,0.02710,2.51970,2.51970,1.27140,1.31990,32.77820,1.71220,0.45220
2018-12-31,73.99500,,73.99500,2.42300,-3.57500,,49.93000,-12.84700,37.08300,37.08300,37.08300,,37.08300,70.00500,49.93000,41.94400,42.09200,0.87000,0.87000,0.47980,0.92230,67.47750,67.47760,50.11560,50.11550,0.02690,2.66840,2.66840,1.34820,1.38820,32.54600,1.2547,0.975
2018-09-30,74.91500,,74.91500,3.16400,-0.24500,,53.35300,-12.37400,40.97900,40.97900,40.97900,,40.97900,72.01700,53.35300,42.18700,42.43400,0.97000,0.97000,0.47230,0.89490,71.21810,71.21810,54.70070,54.70070,0.02800,3.00560,3.00560,1.53420,1.58620,32.28430,1.2376,1.2123
2018-06-30,72.95600,,72.95600,2.98800,-2.11500,,50.05900,-12.22000,37.83900,37.83900,37.83900,,37.83900,68.91600,50.05900,41.70500,41.78700,0.91000,0.91000,0.47380,0.90040,68.61530,68.61530,51.86550,51.86550,0.02730,2.77950,2.77950,1.41550,1.46260,32.28140,1.2705,-1.5421
2018-03-31,72.74600,,72.74600,4.28100,-0.34600,,50.78400,-12.35200,38.43200,38.43200,38.43200,,38.43200,68.69900,50.78400,41.53200,41.57700,0.93000,0.92000,0.46780,0.87900,69.81000,69.81000,52.83040,52.83040,0.02840,2.91180,2.91180,1.50160,1.54960,31.77990,1.17560,0.78560
2017-12-31,71.10300,,71.10300,3.15200,-0.15800,,50.60600,-12.80800,37.79800,37.79800,37.79800,,37.79800,69.33500,50.60600,40.89400,41.15100,0.91000,0.90000,0.46420,0.86640,71.17280,71.17280,53.15950,53.15950,0.02790,2.85890,2.85890,1.48470,1.53180,31.83370,1.2924,0.6097
2017-09-30,71.35200,,71.35200,2.72800,-0.26800,,51.33300,-12.24100,39.09200,39.09200,39.09200,,39.09200,70.05600,51.33300,41.10900,41.44800,0.95000,0.94000,0.45560,0.83700,71.94330,71.94330,54.78750,54.78750,0.02830,2.94440,2.94440,1.55130,1.60280,31.96810,1.2195,1.0185
2017-06-30,69.82600,,69.82600,2.66700,-0.26700,,50.07300,-11.82800,38.24500,38.24500,38.24500,,38.24500,67.79900,50.07300,40.98200,41.24500,0.93000,0.93000,0.47090,0.89010,71.71110,71.71110,54.77190,54.77190,0.02780,2.97300,2.97300,1.52310,1.57290,31.38850,1.0884,0.7627
2017-03-31,66.37800,,66.37800,4.16400,-0.26700,,45.80300,-1.57300,44.23000,44.23000,44.23000,,44.23000,63.19000,45.80300,39.95400,40.10900,1.11000,1.10000,0.47090,0.89000,69.00330,69.00330,66.63350,66.63350,0.02640,3.43590,3.43590,1.75800,1.81790,31.41330,1.21360,-1.83800
2016-12-31,64.98700,,64.98700,2.57100,-0.18100,,46.37800,-5.19000,41.18800,41.18800,41.18800,,41.18800,62.78500,46.37800,39.01300,39.15500,1.03000,1.03000,0.47990,0.92260,71.36510,71.36500,63.37880,63.37880,0.02700,3.40510,3.40510,1.71360,1.77110,30.35510,1.25,-0.8941
2016-09-30,63.25100,,63.25100,2.32500,-1.40200,,44.28400,-10.84600,33.43800,33.43800,33.43800,,33.03200,60.25400,44.28400,39.28400,39.65200,0.84000,0.83000,0.47360,0.89980,70.01310,70.01310,52.86560,52.22370,0.02650,2.77040,2.77040,1.40040,1.45830,30.28990,1.1038,0.3644
2016-06-30,61.20400,,61.20400,2.24400,-14.99900,,29.26600,15.71500,44.98100,44.98100,44.98100,,44.59500,44.77400,29.26600,38.52000,38.56100,1.16000,1.16000,0.47650,0.91020,47.81710,47.81710,73.49360,72.86290,0.02620,3.81630,3.81630,1.92600,1.99780,30.10200,1.0825,-5.0285
2016-03-31,59.01800,,59.01800,3.05500,-0.28300,,41.94700,-8.83800,33.10900,33.10900,33.10900,,32.72500,56.49700,41.94700,38.40200,38.41500,0.85000,0.85000,0.45120,0.82230,71.07490,71.07490,56.09980,55.44920,0.02730,2.90510,2.90510,1.53340,1.59420,29.67630,1.07500,0.69610
2015-12-31,58.66300,,58.66300,2.63700,-0.32800,,42.07800,12.70900,54.78700,54.78700,54.78700,,54.39700,56.62200,42.07800,37.60400,37.64400,1.45000,1.44000,0.44460,0.80040,71.72830,71.72830,93.39280,92.72800,0.02750,4.79550,4.79550,2.56830,2.66360,29.75390,1.1538,0.933
2015-09-30,58.22100,,58.22100,1.80800,-0.21400,,42.71400,-8.73700,33.97700,33.97700,33.97700,,33.60000,57.07900,42.71400,37.56600,37.58300,0.89000,0.89000,0.49140,0.96600,73.36530,73.36530,58.35870,57.71110,0.02730,3.25240,3.25240,1.59280,1.65430,27.80880,1.0869,-1.4779
2015-06-30,56.31300,,56.31300,2.58900,0.27400,,40.99400,-9.45700,31.53700,31.53700,31.53700,,31.18200,54.87300,40.99400,37.56600,37.60700,0.83000,0.83000,0.46040,0.85330,72.79670,72.79670,56.00310,55.37270,0.02800,3.01350,3.01350,1.56680,1.62600,27.85780,1.1028,0.9765
2015-03-31,55.75100,,55.75100,3.94900,-0.22600,,38.56200,-8.54900,30.01300,30.01300,30.01300,,29.68300,52.40900,38.56200,37.55800,37.64500,0.79000,0.79000,0.46220,0.85950,69.16830,69.16830,53.83400,53.24210,0.02760,2.86810,2.86810,1.48600,1.54240,27.85610,1.02440,0.89410
2014-12-31,45.73500,,45.73500,2.21800,0.18500,,33.99700,-5.89400,28.10300,28.10300,28.10300,,27.53200,44.49700,33.99700,33.37600,33.41600,0.80000,0.81000,0.45110,0.82170,74.33480,74.33480,61.44750,60.19900,0.02310,2.67660,2.67660,1.41720,1.46930,28.00870,0.9578,-13.6441
2014-09-30,44.47800,,44.47800,2.23000,-0.07800,,32.57400,-7.05800,25.51600,25.51600,25.51600,,25.25000,42.90500,32.57400,33.05600,33.08900,0.76000,0.76000,0.45080,0.82070,73.23620,73.23620,57.36770,56.76960,0.02990,3.26700,3.26700,1.71460,1.79440,23.62580,0.9547,0.6535
2014-06-30,44.16000,,44.16000,1.86000,-0.40600,,32.35400,-6.77700,25.57700,25.57700,25.57700,,25.29400,42.63200,32.35400,33.05300,33.08700,0.77000,0.76000,0.44980,0.81760,73.26540,73.26540,57.91890,57.27810,0.02980,3.27750,3.27750,1.72450,1.80320,23.60860,0.9896,0.5475
2014-03-31,43.13600,,43.13600,3.00800,-0.30600,,30.58500,-6.72900,23.85600,23.85600,23.85600,,23.53300,40.16500,30.58500,33.05100,33.08500,0.71000,0.71000,0.44540,0.80320,70.90370,70.90370,55.30420,54.55540,0.02930,3.04600,3.04600,1.61930,1.68930,23.69550,0.87280,0.26250
2013-12-31,32.75100,,32.75100,2.24500,-0.17100,,24.43800,0.01300,24.45100,24.45100,24.45100,3.66000,27.77600,30.41200,24.43800,28.36200,28.39800,0.94000,0.94000,0.44260,0.79400,74.61760,74.61760,74.65730,84.80960,0.02250,3.14620,3.14620,1.67950,1.75370,23.51400,1.0023,-16.7872
2013-09-30,30.84900,,30.84900,1.81200,1.98100,,25.45300,-3.11200,22.34100,22.34100,22.34100,20.70900,42.74400,30.90500,25.45300,27.87600,27.90500,1.53000,1.53000,0.44380,0.79800,82.50840,82.50840,72.42050,138.55880,0.03360,4.55550,4.55550,2.43600,2.53360,17.59270,0.9498,-0.337
2013-06-30,27.10200,,27.10200,2.61500,-0.09300,,20.00300,-1.52700,18.47600,18.47600,18.47600,1.62200,19.92000,24.98500,20.00300,27.87600,27.91400,0.71000,0.71000,0.45200,0.82470,73.80640,73.80640,68.17210,73.50010,0.03050,3.93960,3.93960,2.08240,2.15900,16.82400,0.8626,-2.2944
2013-03-31,27.12600,,27.12600,3.36600,-4.18100,,15.33100,-1.10100,14.23000,14.23000,14.23000,1.69300,15.74300,19.82800,15.33100,27.87600,27.91200,0.56000,0.56000,0.30260,0.43390,56.51770,56.51770,52.45890,58.03660,0.03870,3.03820,3.03820,2.03240,2.11870,16.80210,0.85430,0.77200
2012-12-31,23.09400,,23.09400,2.12300,4.34900,,22.89800,3.57600,26.47400,26.47400,26.47400,14.79500,41.10200,27.30800,22.89800,27.81200,27.83900,1.47000,1.47000,0.30280,0.43430,99.15130,99.15130,114.63580,177.97700,0.03270,5.65630,5.65630,3.75000,3.94370,16.80180,0.8112,0.4538
2012-09-30,24.34300,,24.34300,1.84400,-2.57100,,14.13700,-0.85400,13.28300,13.28300,13.28300,1.06800,14.35100,20.26700,14.13700,27.83000,27.86200,0.52000,0.52000,0.30130,0.43130,58.07420,58.07420,54.56600,58.95330,0.03600,2.94910,2.94910,1.96710,2.06050,16.18440,0.7824,-1.1344
2012-06-30,21.82200,,21.82200,1.72100,-0.22900,,16.57700,-0.71700,15.86000,15.86000,15.86000,1.06800,16.92800,19.97300,16.57700,27.79300,27.82100,0.61000,0.61000,0.21230,0.26950,75.96460,75.96460,72.67900,77.57310,0.03650,3.56190,3.56190,2.65040,2.80570,16.01350,0.7409,0.0431
2012-03-31,24.05800,,24.05800,2.87700,-0.12500,,17.79200,-0.57500,17.21700,17.21700,17.21700,1.13300,18.35000,21.15700,17.79200,27.77600,27.80300,0.66000,0.66000,0.17620,0.21390,73.95460,73.95460,71.56460,76.27400,0.04200,3.86370,3.86370,3.00520,3.18290,16.03740,0.76420,0.58860
2011-12-31,9.04200,,9.04200,1.32700,-0.19600,,4.79700,7.95200,12.74900,12.74900,12.74900,5.36500,18.11400,8.60200,4.79700,27.71900,27.79300,0.66000,0.65000,0.17990,0.21940,53.05240,53.05240,140.99760,200.33190,0.01560,2.87470,2.87470,2.19980,2.35750,15.98090,0.6544,-1.1758
2011-09-30,22.77100,,22.77100,1.35300,-0.06100,,18.42700,-0.69100,17.73600,17.73600,17.73600,1.07200,18.80800,21.36300,18.42700,27.72900,27.78900,0.68000,0.68000,0.09710,0.10750,80.92310,80.92310,77.88850,82.59630,0.04360,3.96350,3.96350,3.39580,3.57860,16.13190,0.7175,0.4923
2011-06-30,29.98900,,29.98900,1.43400,-0.19400,,25.43100,-1.58900,23.84200,23.84200,23.84200,1.27500,25.11700,28.37900,25.43100,27.70800,27.79960,0.90000,0.90000,0.09830,0.10900,84.80110,84.80110,79.50250,83.75400,0.05750,5.32880,5.32880,4.56780,4.80520,16.14710,0.7689,0.2237
2011-03-31,21.93700,,21.93700,4.03300,-0.28700,,14.74900,0.74100,15.49000,15.49000,15.49000,3.60300,19.09300,17.63300,14.74900,27.69700,27.79600,0.69000,0.69000,0.09940,0.11030,67.23340,67.23340,70.61130,87.03560,0.04200,3.46130,3.46130,2.96660,3.11740,16.15010,0.62440,0.82030
2010-12-31,23.87500,,23.87500,2.00800,0.05500,,19.44700,-4.06600,15.38100,15.38100,15.38100,1.57400,16.95500,22.32800,19.44700,27.66400,27.73300,0.62000,0.61000,0.07860,0.08530,81.45340,81.45340,64.42300,71.01570,0.04690,3.47590,3.47590,3.01980,3.20260,15.98110,0.692,0.3215
2010-09-30,19.41900,,19.41900,1.34500,-0.06400,,15.19300,0.77000,15.96300,15.96300,15.96300,1.37100,17.33400,18.06300,15.19300,27.67400,27.73800,0.62000,0.62000,0.06020,0.06410,78.23780,78.23780,82.20300,89.26310,0.03910,3.62380,3.62380,3.21080,3.40550,15.90910,0.7011,0.702
2010-06-30,19.10200,,19.10200,1.50500,0.32100,,15.13200,0.81100,15.94300,15.94300,15.94300,3.24600,19.18900,17.99000,15.13200,27.66500,27.72900,0.69000,0.69000,0.09090,0.09990,79.21680,79.21680,83.46250,100.45550,0.03750,3.63560,3.63560,3.12660,3.30530,15.84830,0.7205,0.5356
2010-03-31,20.18300,,20.18300,4.08800,-0.27800,,13.29400,1.20500,14.49900,14.49900,14.49900,1.44400,15.94300,15.88800,13.29400,27.63200,27.68100,0.58000,0.58000,0.07210,0.07770,65.86730,65.86730,71.83770,78.99220,0.04050,3.31920,3.31920,2.91210,3.07990,15.80120,0.68250,-2.09800
2009-12-31,15.14000,,15.14000,1.89700,-0.18100,,11.22400,3.16100,14.38500,14.38500,14.38500,1.90700,16.29200,13.62400,11.22400,27.58600,27.61800,0.60000,0.59000,,,74.13470,74.13470,95.01320,107.60890,0.03300,3.30980,3.30980,3.13150,3.30980,15.73030,0.5858,-0.3302
2009-09-30,18.25300,,18.25300,1.53100,-0.13500,,14.55300,1.83800,16.39100,16.39100,16.39100,1.08200,17.47300,16.87400,14.55300,27.58900,27.64200,0.63000,0.63000,,0.00320,79.72940,79.72940,89.79890,95.72670,0.04000,3.76050,3.76050,3.58970,3.76050,15.79360,0.7266,0.1213
2009-06-30,14.70800,,14.70800,1.74200,-0.13900,,11.16700,1.67200,12.83900,12.83900,12.83900,2.57600,15.41500,13.11200,11.16700,27.57800,27.59200,0.55000,0.55000,,0.00640,75.92470,75.92470,87.29260,104.80690,0.03250,2.98250,2.98250,2.83280,2.98250,15.60660,0.6252,-0.807
2009-03-31,14.69200,0.03700,14.65500,2.03900,0.80200,2.94400,11.71100,1.73500,13.44600,13.44600,13.44600,1.60300,15.04900,13.66600,11.71100,27.57500,27.58200,0.55000,0.55000,,0.00650,79.71000,79.71000,91.51920,102.42990,0.03270,3.14560,3.14560,2.99000,3.14560,15.49890,0.56300,0.56940
