,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-03-27,2024-12-31,$-0.06,$-0.05
1,2024-11-14,2024-09-30,$-0.06,$-0.06
2,2024-08-14,2024-06-30,$-0.05,$-0.06
3,2024-05-13,2024-03-31,$-0.05,$-0.08
4,2024-03-25,2023-12-31,$-0.16,$-0.11
5,2023-11-09,2023-09-30,$-0.15,$-0.04
6,2023-08-14,2023-06-30,$-0.12,$-0.05
7,2023-05-11,2023-03-31,$-0.06,$-0.05
8,2023-03-23,2022-12-31,--,$-0.41
9,2022-11-14,2022-09-30,$-0.09,$-0.12
10,2022-08-15,2022-06-30,$-0.11,$-0.08
11,2022-05-09,2022-03-31,$-0.11,$-0.07
12,2022-03-24,2021-12-31,$-0.12,$-0.09
13,2021-11-11,2021-09-30,$-0.05,$-0.18
