,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$0.12,$0.20
1,2024-08-07,2024-06-30,$0.17,$0.18
2,2024-05-08,2024-03-31,$0.15,$0.20
3,2024-03-13,2023-12-31,$0.24,$0.29
4,2023-11-08,2023-09-30,$0.43,$0.43
5,2023-08-09,2023-06-30,$0.37,$0.44
6,2023-05-09,2023-03-31,$0.39,$0.40
7,2023-03-10,2022-12-31,$0.39,$0.31
8,2022-11-09,2022-09-30,$0.55,$0.41
9,2022-08-09,2022-06-30,$0.17,$0.24
10,2022-05-10,2022-03-31,$0.01,$0.01
11,2022-03-10,2021-12-31,$-0.02,$0.03
12,2021-11-12,2021-09-30,$0.02,$0.07
13,2021-08-11,2021-06-30,$0.01,$-0.01
14,2021-05-24,2021-03-31,$-0.09,$-0.14
15,2021-03-30,2020-12-31,$-0.11,$-0.10
16,2020-11-09,2020-09-30,$-0.11,$-0.08
17,2020-08-10,2020-06-30,$-0.12,$-0.15
18,2020-05-28,2020-03-31,$0.05,$0.04
19,2020-03-11,2019-12-31,$0.08,$0.07
20,2019-11-12,2019-09-30,$0.14,$0.11
21,2019-08-13,2019-06-30,$0.14,$0.13
22,2019-05-07,2019-03-31,--,$0.21
