Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,543.33700,305.87700,237.46000,30.12000,110.66300,154.63300,82.82700,3.26900,86.09600,10.19900,75.89700,75.89700,75.89700,119.75400,82.82700,42.71400,43.69400,1.78000,1.74000,1.21230,0.15430,0.18240,43.70400,15.24410,15.24410,15.84580,13.96870,0.10870,0.87700,102.61720,2.31740,-40.32350,1.51900,1.95980,76.54640,6.0053,5.9424
2024-06-30,540.97600,303.16000,237.81600,28.95100,116.98500,159.78100,78.03500,0.63000,78.66500,10.92700,67.73800,67.73800,67.73800,114.51700,78.03500,42.52700,43.27500,1.59000,1.57000,1.05570,0.16010,0.19060,43.96050,14.42490,14.42490,14.54130,12.52140,0.11220,0.77190,116.59340,2.16270,-19.23660,1.40550,1.81640,73.48230,1.4792,1.3282
2024-03-31,512.35900,288.69300,223.66600,29.43300,109.13700,156.68800,66.97800,-0.33900,66.63900,12.46900,54.17000,54.17000,54.17000,109.59700,66.97800,42.33200,43.10000,1.28000,1.26000,0.94440,0.16480,0.19740,43.65420,13.07250,13.07250,13.00630,10.57270,0.11120,0.94450,95.28410,1.79180,-11.28030,1.17540,1.49650,71.23150,1.66680,1.49780
2023-12-31,480.93500,268.00990,212.92510,26.16300,119.68100,165.17690,47.74820,-3.09800,44.65000,5.74700,38.90300,38.90300,38.90300,92.05920,47.74820,42.02400,42.76900,0.92000,0.90000,0.85960,0.16870,0.21990,44.27310,9.92820,9.92820,9.28400,8.08900,0.10280,0.77610,115.96860,1.32410,-6.59250,0.83190,1.10080,69.47420,3.456,3.2682
2023-09-30,494.68400,269.52400,225.16000,28.28200,114.41700,161.22500,63.93500,-5.02100,58.91400,11.90300,47.01100,47.01100,47.01100,108.07400,63.93500,42.08700,42.84100,1.12000,1.10000,0.92620,0.19820,0.25770,45.51590,12.92440,12.92440,11.90940,9.50320,0.10670,0.78370,114.84530,1.64790,-7.09760,1.01370,1.32130,67.75400,4.1404,3.9975
2023-06-30,504.27900,281.10200,223.17700,28.15300,114.78400,161.30300,61.87400,-5.74400,56.13000,7.00000,49.13000,49.13000,49.13000,102.27500,61.87400,41.98000,42.75100,1.17000,1.15000,1.00310,0.23260,0.31390,44.25670,12.26980,12.26980,11.13070,9.74260,0.10880,0.78950,113.99510,1.77480,-6.72050,1.05990,1.36200,65.80580,-0.4588,-0.5603
2023-03-31,471.85300,272.01600,199.83700,26.98700,109.46300,154.85700,44.98000,-6.43800,38.54200,7.66700,30.87500,30.87500,30.87500,86.89600,44.98000,41.83200,42.50600,0.74000,0.73000,0.89300,0.23790,0.32330,42.35150,9.53260,9.53260,8.16820,6.54340,0.10360,0.92760,97.02490,1.14940,-3.70260,0.67770,0.87600,64.10050,1.75760,1.71010
2022-12-31,452.21990,258.88600,193.33400,32.66700,101.85200,152.62300,40.71100,-7.09100,33.62000,2.54300,31.07700,31.07700,31.07700,86.56200,40.71110,41.54400,42.39900,0.74000,0.73000,0.95230,0.26730,0.37620,42.75220,9.00250,9.00250,7.43440,6.87210,0.09650,0.78340,114.88470,1.18420,-3.39540,0.66300,0.86760,62.81000,2.8752,2.7551
2022-09-30,473.19100,268.52800,204.66300,25.19000,103.61900,143.75000,60.91300,-9.12700,51.78600,-1.44700,53.23300,53.23300,53.23300,106.13300,60.91300,41.60000,42.40700,1.28000,1.26000,1.05900,0.29110,0.42250,43.25170,12.87280,12.87280,10.94400,11.24980,0.10120,0.83140,108.25290,2.08980,-5.56110,1.13860,1.48140,61.19930,3.0446,2.9348
2022-06-30,468.68500,275.23700,193.44800,23.38600,99.70100,136.69100,56.75700,-5.99800,50.75900,10.81300,39.94600,39.94600,39.94600,96.49600,56.75700,41.50000,42.32100,0.96000,0.94000,1.14800,0.33400,0.51380,41.27460,12.10980,12.10980,10.83010,8.52300,0.09790,0.78100,115.23750,1.62490,-3.74170,0.83450,1.08210,59.14700,1.8155,1.6219
2022-03-31,456.10800,263.69000,192.41800,23.94100,97.89500,136.55010,55.86800,-4.44000,51.42800,11.44400,39.98400,39.98400,39.98400,97.09900,55.86800,41.36400,42.44300,0.97000,0.94000,1.12190,0.35110,0.55370,42.18690,12.24880,12.24880,11.27540,8.76630,0.09660,0.91000,98.89760,1.67460,-3.44130,0.84640,1.08650,57.60380,1.26150,1.15360
2021-12-31,433.53700,246.37700,187.16000,24.23800,101.03600,139.10800,48.05210,-4.69200,43.36000,-11.42200,54.78200,54.78200,54.78200,96.02810,48.05200,40.84800,42.24400,1.33000,1.29000,1.16250,0.36070,0.57710,43.17050,11.08370,11.08370,10.00150,12.63610,0.09160,0.80400,111.93420,2.35720,-4.90600,1.15770,1.50690,56.25150,2.7285,2.4168
2021-09-30,459.87300,263.65700,196.21600,24.00200,101.84700,140.03200,56.18400,-4.95100,51.23300,7.06300,44.17000,44.17000,44.17000,93.07200,56.18400,40.88800,42.28600,1.08000,1.04000,1.07600,0.38840,0.64880,42.66740,12.21730,12.21730,11.14070,9.60480,0.09820,0.84910,106.00000,2.00700,-3.49610,0.94320,1.22740,53.74160,4.8516,4.6983
2021-06-30,404.07500,222.01400,182.06100,23.42800,108.92200,143.77000,38.29100,-12.19900,26.09200,0.56200,25.53000,25.53000,25.53000,78.16700,38.29100,40.76500,42.09400,0.63000,0.61000,1.21310,0.41890,0.73500,45.05620,9.47620,9.47620,6.45720,6.31810,0.08710,0.66840,134.65420,1.21110,-2.01950,0.55010,0.70380,51.62470,-0.4849,-0.6668
