Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,358.81400,141.59600,217.21800,118.02800,123.83200,93.38610,-1.35300,92.03300,15.61800,76.41500,76.41500,,73.44800,89.78050,89.78050,0.82000,0.82000,0.11610,0.26780,42.88280,34.22310,0.00870,2.40130,4.06560,0.30810,2.12240,35.44900,0.7518,0.747
2024-06-30,344.70000,136.35400,208.34600,135.98300,141.97800,66.36800,-29.77800,36.59000,11.42900,25.16100,25.16100,,22.19400,89.76850,89.76850,0.25000,0.25000,0.12040,0.39650,19.60930,11.89420,0.00750,0.82670,1.44590,0.10160,0.72710,33.90550,0.8309,0.8247
2024-03-31,288.46700,115.09000,173.37700,111.61700,113.51200,59.86500,,59.86500,10.09600,49.76900,49.76900,,46.80200,75.19710,75.19740,0.62000,0.62000,0.13310,0.41500,36.25150,28.34110,0.00770,1.95270,3.09810,0.23280,1.69270,33.81360,0.75820,0.72990
2023-12-31,289.45600,105.95300,183.50300,116.53600,118.62900,64.87400,,66.86700,9.96000,56.90700,56.90700,,53.94000,74.96140,74.96240,0.71000,0.71000,0.13270,0.51320,38.25450,30.85900,0.00830,2.22630,3.53040,0.26890,1.93080,34.07380,0.5247,0.6403
2023-09-30,274.25300,95.21800,179.03500,109.31300,111.50600,67.52900,-1.99300,65.53600,11.51900,54.01700,54.01700,,51.05000,74.99910,74.99910,0.68000,0.68000,0.14060,0.42730,37.65490,29.33170,0.00840,2.26140,3.74520,0.26050,1.94340,31.85190,1.1917,1.8081
2023-06-30,254.44400,78.16300,176.28100,109.51400,111.73000,64.55100,,64.55100,9.31000,55.24100,55.24100,,52.27400,74.99550,74.99560,0.70000,0.70000,0.13870,0.54460,37.92390,30.71110,0.00830,2.27860,3.74310,0.26810,1.96240,32.32710,0.9697,1.0055
2023-03-31,227.17400,64.10300,163.07100,117.84500,120.12400,42.94700,,42.94700,7.29400,35.65300,35.65300,,32.68600,74.83210,74.83550,0.44000,0.44000,0.13780,0.32740,28.40020,21.61470,0.00750,1.46120,2.39200,0.17730,1.25970,32.54120,0.83530,0.82070
2022-12-31,226.56800,38.22000,188.34800,103.66600,106.04700,82.30100,,82.30100,11.77700,70.52400,70.52400,,67.55700,74.94910,74.95340,0.90000,0.90000,0.14110,0.72010,45.19770,37.10070,0.00890,2.97250,4.96380,0.34470,2.55280,31.75820,1.0136,1.1553
2022-09-30,196.74000,20.44100,176.29900,103.85500,106.33500,69.96400,,69.96400,11.89400,58.07000,58.07000,,55.10300,74.70370,74.70510,0.74000,0.74000,0.14590,0.29350,41.18270,32.43510,0.00850,2.54580,4.37670,0.29110,2.17430,30.53590,1.7142,1.7389
2022-06-30,187.04100,9.98800,177.05300,99.41200,102.32700,74.72600,,74.72600,12.50000,62.22600,62.22600,,59.25900,74.84790,74.84990,0.79000,0.79000,0.14000,0.33370,43.07120,34.15620,0.00880,2.60220,4.33740,0.31650,2.23770,32.01940,1.1867,1.2115
2022-03-31,168.60900,7.52500,161.08400,105.08200,108.12100,52.96300,,52.96300,9.27300,43.69000,43.69000,,40.72300,75.54470,75.55610,0.54000,0.54000,0.13470,0.20170,33.46070,25.72780,0.00800,1.74890,2.86960,0.22090,1.51320,33.16260,1.47500,1.46450
2021-12-31,183.87200,9.12900,174.74300,115.71900,118.94400,55.79900,,55.79900,8.02000,47.77900,47.77900,,44.81200,77.39990,77.41780,0.60000,0.60000,0.12540,0.18690,31.75040,25.49860,0.00880,1.76310,2.75990,0.23810,1.54190,35.81730,1.2186,1.3725
2021-09-30,176.31700,8.89100,167.42600,73.11200,76.49300,90.93300,,90.93300,16.36800,74.56500,74.56500,,71.59800,76.30940,76.32270,0.94000,0.94000,0.09730,0.14320,48.81630,38.43650,0.00930,2.76750,4.35460,0.37400,2.49800,35.61950,1.4018,1.3713
2021-06-30,179.31800,10.30400,169.01400,60.98900,64.55700,104.45700,,104.45700,19.07300,85.38400,85.38400,,82.41700,78.81970,78.84370,1.05000,1.05000,0.09560,0.13830,53.17830,41.95790,0.00980,3.10780,4.84550,0.42710,2.81060,35.25770,0.6732,0.7098
2021-03-31,178.65800,12.77500,165.88300,94.58300,98.31300,67.57000,,67.57000,11.38100,56.18900,56.18900,,53.22200,78.86350,78.88420,0.67000,0.67000,0.09670,0.20800,37.64200,29.64900,0.00900,2.07370,3.26550,0.28300,1.87310,34.29770,1.06960,1.05580
2020-12-31,194.08800,16.24400,177.84390,104.64600,108.54300,69.30090,,69.98900,10.55900,59.43000,59.43000,,56.46300,78.85870,78.87570,0.71000,0.71000,0.15320,0.31040,36.51780,29.46040,0.00980,2.19440,3.46380,0.30280,1.85820,34.40260,0.7,0.5779
2020-09-30,191.82100,20.03300,171.78800,95.72700,99.78000,72.00800,,72.00800,11.00800,61.00000,61.00000,,58.30900,78.71440,78.72540,0.74000,0.74000,0.28260,0.49390,43.58050,35.28960,0.00830,2.29260,3.66530,0.30610,1.64470,33.80230,0.6885,0.5943
2020-06-30,198.79900,25.56200,173.23700,132.79100,137.01400,36.22300,,36.22300,5.51400,30.70900,30.70900,,30.70900,78.71180,78.72270,0.39000,0.39000,0.28580,0.42970,26.05280,22.08690,0.00700,1.17300,1.89850,0.15550,0.83770,33.26290,0.9169,0.8338
2020-03-31,200.23200,36.31700,163.91500,151.44000,155.84100,8.07400,,8.07400,0.98500,7.08900,7.08900,,7.08900,79.29040,79.31740,0.09000,0.09000,0.30760,0.62440,7.78450,6.83480,0.00580,0.29230,0.49900,0.03970,0.20240,30.81500,0.63490,0.61090
2019-12-31,203.40300,39.08000,164.32300,94.88100,99.48300,64.84000,-0.89600,67.10600,11.22800,55.87800,55.87800,-0.04200,55.83600,80.20100,80.26360,0.70000,0.70000,0.30010,0.60230,41.57150,34.58990,0.00920,2.22350,3.71560,0.31820,1.55620,31.41330,1.0909,1.1199
2019-09-30,226.45100,41.74400,184.70700,113.58800,118.35200,66.35500,-2.43500,63.92000,10.72400,53.19600,53.19600,0.04200,53.23800,81.76920,81.83290,0.65000,0.65000,0.31050,0.61350,36.39950,30.31660,0.01010,2.10670,3.50670,0.30500,1.45250,31.11640,0.9706,0.9513
2019-06-30,211.70300,42.53100,169.17200,99.60000,104.53700,64.63500,-6.37100,58.26400,9.35600,48.90800,48.90800,-0.08500,48.82300,82.06260,82.12520,0.59000,0.59000,0.32690,0.75990,35.55460,29.79340,0.00950,1.94670,3.26300,0.28500,1.31030,30.60540,0.1945,0.1546
2019-03-31,190.59000,38.10500,152.48500,88.18000,92.39800,60.08700,-18.12200,41.96500,6.24900,35.71600,35.71600,-0.08500,35.63100,76.47220,76.53310,0.47000,0.47000,0.23120,0.71280,28.22260,23.96280,0.00880,1.45220,2.47490,0.21140,1.11640,29.98000,0.17100,0.15420
