Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,125.24800,125.24800,19.94900,-3.97900,80.95000,2.21400,83.16400,0.55900,82.60500,68.71100,68.71100,103.12200,101.32000,161.01900,161.51500,0.42000,0.42000,1.61050,0.48430,0.93920,100.00000,64.63180,80.89550,66.39950,54.86000,0.03430,3.98240,22.59920,3.71050,3.71050,1.87920,1.91340,11.39540,0.5744,0.5743
2024-06-30,125.00600,125.00600,22.23800,-4.10000,79.50600,2.85200,82.35800,,82.35800,41.85200,41.85200,100.52300,98.66800,160.74800,161.30900,0.26000,0.25000,1.42270,0.48480,0.94110,100.00000,63.60180,78.93060,65.88320,33.48000,0.03400,3.96430,22.70270,2.25430,2.25430,1.13970,1.16140,11.43000,0.4009,0.3985
2024-03-31,121.55300,121.55300,24.53600,-3.10800,76.28500,2.87700,79.16200,,79.16200,90.96400,90.96400,95.85400,93.90900,157.44500,157.92000,0.57000,0.57000,2.47260,0.48160,0.92900,100.00000,62.75860,77.25770,65.12550,74.83480,0.03290,3.43380,26.21010,4.82330,4.82330,2.46110,2.50040,11.62510,-1.52540,-1.52720
2023-12-31,122.60300,122.60300,17.41800,-3.35000,84.45200,1.59200,86.04400,,88.63100,120.17800,120.17800,103.61100,101.83500,144.09100,144.82600,0.78000,0.78000,2.74680,0.46310,0.86250,100.00000,68.88250,83.06080,70.18100,98.02210,0.03590,3.74460,24.03440,6.66650,6.66650,3.51710,3.57930,11.42700,0.8969,0.8935
2023-09-30,116.74400,116.74400,21.53200,-4.40600,74.37800,2.41600,76.79400,2.58700,74.20700,27.96700,27.96700,92.61800,90.80600,146.89900,147.11000,0.19000,0.19000,1.49770,0.49710,0.98830,100.00000,63.71030,77.78220,65.77980,23.95580,0.03500,3.64220,24.71020,1.69290,1.69290,0.83820,0.85140,10.92780,-0.7969,-0.7969
2023-06-30,116.23100,116.23100,21.31700,-4.44400,73.28600,2.41400,75.70000,,75.70000,94.77500,94.77500,92.28500,90.47000,141.39000,142.08400,0.66000,0.66000,2.28220,0.50050,1.00200,100.00000,63.05200,77.83640,65.12890,81.54020,0.03600,3.62250,24.84480,5.97760,5.97760,2.93920,2.98590,10.96170,0.9615,0.9595
2023-03-31,105.09000,105.09000,21.92900,-3.71600,62.82000,2.67900,65.49900,,65.49900,94.56400,94.56400,81.21200,79.44500,135.25200,137.05600,0.69000,0.68000,3.30950,0.53350,1.14370,100.00000,59.77730,75.59710,62.32660,89.98380,0.03230,3.33780,26.96400,6.30840,6.30840,2.90800,2.94270,10.81570,-0.59010,-0.59080
2022-12-31,100.18700,100.18700,20.75800,-3.36200,60.16200,1.98600,62.14800,,56.85900,62.53300,62.53300,77.62200,76.06700,125.18900,126.65900,0.51000,0.50000,1.21080,0.52900,1.12340,100.00000,60.04970,75.92500,62.03200,62.41630,0.03310,3.16230,28.46060,4.46200,4.46200,2.06460,2.10140,10.53370,-0.5713,-0.5716
2022-09-30,84.22900,84.22900,17.80600,-3.78500,48.13900,1.86300,50.00200,-5.28900,55.29100,53.20200,53.20200,64.16900,62.63800,127.48400,129.33400,0.41000,0.41000,2.63550,0.52750,1.11630,100.00000,57.15250,74.36630,59.36440,63.16350,0.02880,3.30390,27.24070,3.90410,3.90410,1.81920,1.84480,10.46710,-0.3142,-0.3142
2022-06-30,72.11500,72.11500,19.04300,-3.31300,37.06100,3.07000,40.13100,,40.13100,-10.31800,-10.31800,51.01400,49.75900,124.25500,124.25500,-0.09000,-0.09000,3.83510,0.53020,1.12870,100.00000,51.39150,68.99950,55.64860,-14.30770,0.02510,3.26140,27.59590,-0.77710,-0.77710,-0.35950,-0.36510,10.43120,-0.8739,-0.8741
2022-03-31,65.15700,65.15700,16.57100,-2.55400,34.38500,1.40200,35.78700,,35.78700,-3.33600,-3.33600,47.45700,46.03200,118.29600,118.29600,-0.03000,-0.03000,3.01550,0.49820,0.99290,100.00000,52.77250,70.64780,54.92430,-5.11990,0.02420,3.31620,27.13940,-0.25020,-0.25020,-0.12390,-0.12550,10.82400,-1.59450,-1.59490
2021-12-31,72.46500,72.46500,17.22100,-4.31200,38.79400,1.56100,40.35500,,40.35500,3.71200,3.71200,52.40500,50.93200,114.74200,115.95500,0.03000,0.09000,3.21530,0.48580,0.94480,100.00000,53.53480,70.28490,55.68890,5.12250,0.02790,4.17310,21.56700,0.28370,0.28370,0.14280,0.14590,11.22070,0.8625,0.8617
2021-09-30,70.19300,70.19300,16.30300,-4.06900,36.75200,1.33700,38.08900,,38.08900,23.54900,23.54900,51.00600,49.82100,114.80500,116.23900,0.20000,0.20000,7.20310,0.51300,1.05320,100.00000,52.35850,70.97720,54.26320,33.54890,0.02510,3.93040,22.89840,1.76060,1.76060,0.84370,0.85750,11.53790,0.3407,0.3407
2021-06-30,69.55900,69.55900,15.34300,-3.96600,35.76000,1.20400,36.96400,,36.96400,82.73100,82.73100,52.02700,50.25000,114.65400,129.57200,0.71000,0.65000,1.17320,0.46470,0.86810,100.00000,51.40960,72.24080,53.14050,118.93650,0.02700,3.64890,24.66500,6.09950,6.09950,3.20840,3.26500,11.70620,0.3452,0.3452
2021-03-31,68.75900,68.75900,16.14400,-4.23800,33.62700,0.93300,34.56000,,34.56000,64.16300,64.16300,50.62700,48.37700,114.30400,114.80300,0.56000,0.55000,3.79550,0.48350,0.93610,100.00000,48.90560,70.35730,50.26250,93.31580,0.02660,3.33830,26.95980,4.87790,4.87790,2.48320,2.51950,11.36230,-0.43920,-0.43930
2020-12-31,75.33200,75.33200,11.69400,-6.28600,42.16200,,42.16200,,42.16200,151.17200,151.17200,58.96200,57.35200,111.98500,112.26700,1.36000,1.35000,7.06320,0.49900,0.99610,100.00000,55.96820,76.13230,55.96820,200.67430,0.02870,3.94880,22.79150,11.70330,11.70330,5.76110,5.86310,11.25900,2.0621,2.0618
2020-09-30,70.33900,70.33900,14.99400,-1.82400,38.71400,,38.71400,,38.71400,43.04700,43.04700,54.76900,53.52100,113.48900,113.74400,0.38000,0.38000,2.34750,0.51680,1.06970,100.00000,55.03920,76.09010,55.03920,61.19930,0.02810,3.60600,24.95830,3.66960,3.66960,1.71910,1.77300,10.26160,-0.0968,-0.0972
2020-06-30,67.96800,67.96800,15.55800,-1.65000,35.68400,,35.68400,,35.68400,61.76500,61.76500,52.01300,50.76000,111.55800,111.72900,0.55000,0.55000,3.04990,0.52080,1.08690,100.00000,52.50120,74.68220,52.50120,90.87360,0.02750,3.49310,25.76540,5.30610,5.30610,2.50210,2.54260,10.19020,0.1124,0.1121
2020-03-31,73.61900,73.61900,16.71300,-1.79400,40.58000,,40.58000,,40.58000,-28.72300,-28.72300,56.57000,55.11200,108.95500,108.95500,-0.27000,-0.27000,2.24680,0.52140,1.08920,100.00000,55.12160,74.86110,55.12160,-39.01570,0.03070,3.84690,23.39520,-2.61810,-2.61810,-1.19840,-1.25320,9.91930,-0.22670,-0.22700
2019-12-31,70.57700,70.57700,12.29800,-3.51100,40.09900,,40.09900,,40.09900,44.61100,44.94400,56.04000,54.76800,101.13200,101.56900,0.40000,0.40000,4.46130,0.51080,1.04420,100.00000,56.81590,77.60040,56.81600,63.68080,0.02870,3.49270,25.76800,3.93730,3.93730,1.81200,1.92600,10.55330,-0.2028,-0.204
2019-09-30,69.23800,69.23800,15.37000,-1.13800,38.87300,,38.87300,,38.87300,19.27100,19.20600,53.56200,52.73000,104.31400,104.65500,0.18000,0.18000,1.49250,0.52130,1.08900,100.00000,56.14400,76.15760,56.14400,27.73910,0.02990,3.48860,25.79840,1.77500,1.77500,0.83170,0.84970,10.37580,0.3807,0.3786
2019-06-30,69.26400,69.26400,18.83600,-1.64600,35.26700,,35.26700,,35.26700,48.13100,48.00900,50.13500,48.78200,98.22300,98.73700,0.49000,0.49000,1.30730,0.49380,0.97550,100.00000,50.91680,70.42910,50.91680,69.31310,0.03000,3.80450,23.65640,4.35700,4.35700,2.08220,2.20550,10.59320,-1.0805,-1.0822
2019-03-31,58.79500,58.79500,14.19800,-3.00900,29.03300,,29.03300,,29.03300,61.58500,61.43900,44.29200,41.58800,96.21800,96.50800,0.64000,0.64000,1.65900,0.52090,1.08740,100.00000,49.38010,70.73390,49.38010,104.49700,0.02750,3.20130,28.11360,6.21850,6.21850,2.87960,2.97910,10.25810,-1.46690,-1.46770
2018-12-31,56.88900,56.88900,13.38700,-2.19200,30.59000,,30.59000,,30.59000,-17.13900,-17.10200,42.27000,41.31000,90.92900,91.05700,-0.20000,-0.20000,2.41960,0.48800,0.95330,100.00000,53.77140,72.61510,53.77140,-30.06210,0.02920,3.35450,26.82960,-1.79380,-1.79380,-0.88110,-0.91840,9.90090,-1.5284,-1.5302
2018-09-30,52.60200,52.60200,12.34700,-1.50200,29.30200,,29.30200,,29.30200,35.62900,35.47100,40.00400,38.75300,95.46000,95.67100,0.37000,0.37000,2.85770,0.41640,0.71350,100.00000,55.70510,73.67210,55.70510,67.43280,0.02890,3.34580,26.89970,3.54810,3.54810,1.95440,2.07060,10.37900,-0.1293,-0.1314
2018-06-30,49.56200,49.56200,13.54800,-3.36200,22.77400,,22.77400,,22.77400,52.06000,51.77800,35.85900,32.65200,87.12500,87.19900,0.59000,0.59000,3.57380,0.43620,0.77350,100.00000,45.95050,65.88110,45.95050,104.47120,0.02760,3.43990,26.16360,5.40210,5.40210,2.90420,3.04590,10.22380,-1.8208,-1.8212
2018-03-31,48.70000,48.70000,12.07600,-1.17500,26.06300,,26.06300,,26.06300,5.94600,5.77400,36.33500,35.44900,84.59600,84.66600,0.07000,0.07000,7.07580,0.48230,0.93180,100.00000,53.51750,72.79060,53.51750,11.85630,0.03010,4.39250,20.48930,0.71750,0.71750,0.36710,0.37140,9.72240,0.74430,0.74340
2017-12-31,50.19800,50.19800,12.20400,-3.66500,24.51800,,24.51800,,24.51800,18.36500,18.35500,37.33500,34.32900,82.51900,82.64000,0.22000,0.22000,3.98780,0.48340,0.93570,100.00000,48.84260,68.38720,48.84260,36.56520,0.03030,4.09380,21.98450,2.18380,2.18380,1.10990,1.12820,9.96120,-1.1503,-1.1521
2017-09-30,45.86500,45.86500,11.39300,-1.31400,23.97300,,23.97300,,23.97300,33.07200,32.90600,34.18300,33.15800,82.49600,82.60700,0.40000,0.40000,8.33750,0.46530,0.87010,100.00000,52.26860,72.29480,52.26860,71.74530,0.02900,4.36520,20.61770,3.95460,3.95460,2.08920,2.11470,10.00160,0.1071,0.1066
2017-06-30,48.45200,48.45200,12.57500,-1.34800,25.27500,,25.27500,,25.27500,33.14900,32.94200,35.63100,34.52900,82.29200,82.39500,0.40000,0.40000,8.46400,0.47820,0.91630,100.00000,52.16500,71.26430,52.16500,67.98890,0.03050,4.74830,18.95400,4.05520,4.05520,2.08650,2.11610,9.87030,0.6767,0.6762
2017-03-31,46.36500,46.36500,11.24200,-2.83800,22.67800,,22.67800,,22.67800,-5.58800,-5.77600,34.84500,32.28500,81.42000,81.42000,-0.07000,-0.07000,10.44920,0.48530,0.94300,100.00000,48.91190,69.63230,48.91190,-12.45770,0.02920,4.03740,22.29180,-0.69170,-0.69170,-0.35230,-0.35600,9.75710,0.14380,0.14330
2016-12-31,47.47200,47.47200,12.30200,-1.34400,25.11700,,33.11700,,33.11700,14.12100,13.95100,34.66200,33.82600,73.75300,73.77500,0.17000,0.17000,1.53660,0.45390,0.83100,100.00000,52.90910,71.25460,69.76110,29.38780,0.03240,4.08750,22.01850,1.79210,1.79210,0.96440,0.97880,9.90440,-1.0869,-1.0872
2016-09-30,45.10200,45.10200,11.17700,-1.43200,23.77600,,23.77600,,23.77600,30.81200,30.42700,33.68900,32.49300,74.12200,74.15700,0.41000,0.41000,5.33680,0.46280,0.86150,100.00000,52.71610,72.04340,52.71610,67.46260,0.03180,4.15270,21.67290,4.08870,4.08870,2.17070,2.19650,9.86370,0.3367,0.3356
2016-06-30,43.53800,43.53800,11.33400,-1.27800,23.35400,,23.35400,,23.35400,9.47500,9.15800,32.02800,30.92600,72.74600,72.76200,0.13000,0.13000,4.36260,0.47930,0.92050,100.00000,53.64050,71.03220,53.64050,21.03450,0.03120,4.60570,19.54090,1.32000,1.32000,0.67910,0.68730,9.65820,0.0311,0.0308
2016-03-31,38.93900,38.93900,10.83600,-0.98800,20.09700,,20.09700,,20.09700,14.29500,13.89900,27.95600,27.11500,71.17200,71.19900,0.20000,0.20000,2.32640,0.45570,0.83710,100.00000,51.61150,69.63460,51.61150,35.69430,0.02920,3.54220,25.40820,1.98990,1.98990,1.07330,1.08320,9.80990,-1.15670,-1.15840
2015-12-31,39.38000,39.38000,9.76300,-1.89000,20.13600,0.00100,20.13700,,20.13700,14.17000,13.90000,29.43100,27.72700,69.47900,69.66300,0.19000,0.18000,6.59050,0.45120,0.82220,100.00000,51.13260,70.40890,51.13510,35.29710,0.02970,4.26240,21.11500,1.97590,1.97590,1.07030,1.08440,9.94390,-0.5435,-0.544
