Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,574.88500,146.07000,428.81500,195.54800,236.93200,432.48000,-3.66500,-0.48800,-4.15300,1.12800,-5.28100,-5.28100,-5.28100,3.55500,-3.66500,656.89900,656.89900,-0.01000,-0.01000,14.21920,74.59140,-0.63750,-0.63750,-0.72240,-0.91860,0.16160,1.21530,74.05440,-0.17040,-0.17370,-0.14840,-0.17040,4.68050,0.32480,0.31430
2021-12-31,846.65500,141.24800,705.40700,240.85590,285.10300,525.95900,179.44810,-2.60700,176.84100,2.14200,174.69900,174.69900,174.69900,192.55710,179.44820,640.03000,691.65100,0.26000,0.25000,12.24590,83.31690,21.19490,21.19500,20.88700,20.63400,0.23940,1.29590,69.45210,5.74910,5.86710,4.93890,5.74910,4.62610,0.3064,0.3011
2021-09-30,632.93200,126.78300,506.14900,185.94900,221.75100,407.70000,98.44900,-4.00000,94.44900,0.45300,93.99600,93.99600,93.99600,105.21100,98.44900,643.97900,691.85300,0.15000,0.14000,11.91370,79.96890,15.55440,15.55440,14.92250,14.85090,0.20080,1.25330,71.81170,3.48340,3.50100,2.98140,3.48340,4.15030,0.24,0.2372
2021-06-30,613.21000,127.81900,485.39100,181.73100,232.46200,414.19300,71.19810,1.46200,72.66000,3.24300,69.41700,69.41700,69.41700,77.95210,71.19810,636.19000,692.36400,0.11000,0.10000,11.21800,79.15580,11.61070,11.61070,11.84910,11.32030,0.21250,1.30980,68.71430,2.77230,2.78770,2.40560,2.77230,3.89540,0.1117,0.1087
2021-03-31,485.23000,133.47000,351.76000,171.72800,202.94000,374.66800,-22.90800,-0.07100,-22.97900,-1.30500,-21.67400,-21.67400,-21.67400,-16.12500,-22.90800,628.59300,628.59300,-0.03000,-0.03000,11.75680,72.49350,-4.72110,-4.72110,-4.73570,-4.46670,0.18020,1.24670,72.18960,-0.93070,-0.93600,-0.80500,-0.93070,3.66550,0.43050,0.42850
2020-12-31,705.61700,129.02300,576.59400,163.70990,207.73500,371.44490,205.14910,3.36300,208.51200,0.67100,207.84100,207.84100,207.84100,212.96310,205.14900,596.26400,596.26400,0.36000,0.36000,11.50970,81.71490,29.07370,29.07370,29.55030,29.45520,0.27040,1.25170,71.90300,9.26880,9.32520,7.96490,9.26880,3.57990,0.1674,0.1615
2020-09-30,442.61600,112.84400,329.77200,160.18700,266.61800,426.80500,-97.03310,2.84500,-94.18800,0.03200,-94.22000,-94.22000,-94.22000,-88.09010,-97.03310,603.49000,603.49000,-0.16000,-0.16000,10.71940,74.50520,-21.92260,-21.92260,-21.27990,-21.28710,0.19240,1.30460,68.98680,-4.87020,-4.90530,-4.09470,-4.87020,3.14450,-0.1545,-0.1584
2020-06-30,272.48500,108.25900,164.22600,136.59300,132.16300,268.75600,-104.53000,4.20200,-100.32800,0.42000,-100.74800,-100.74800,-100.74800,-96.04500,-104.53000,586.73700,586.73700,-0.17000,-0.17000,11.75270,60.26970,-38.36180,-38.36180,-36.81960,-36.97380,0.12110,1.29800,69.33950,-5.28410,-5.32340,-4.47840,-5.28410,3.19760,-0.064,-0.0712
2020-03-31,271.94000,99.23200,172.70800,145.70400,173.09400,318.79800,-146.09000,5.07400,-141.01600,0.18000,-141.19600,-141.19600,-141.19600,-134.34400,-146.09000,576.30200,576.30200,-0.25000,-0.25000,11.60130,63.50960,-53.72140,-53.72140,-51.85560,-51.92180,0.11880,1.28140,70.23370,-7.28390,-7.33810,-6.16950,-7.28390,3.33160,0.09940,0.08730
2019-12-31,399.89790,96.27400,303.62390,165.03290,181.77800,346.81080,-43.18680,8.00800,-35.17910,0.53900,-35.71790,-35.71790,-35.71790,-34.89180,-43.18690,420.47300,420.47300,-0.06000,-0.06000,11.73520,75.92540,-10.79950,-10.79950,-8.79700,-8.93180,0.16710,1.26400,71.20070,-1.76500,-1.77780,-1.49240,-1.76500,3.55100,0.0179,-0.0251
2019-09-30,279.70300,83.52000,196.18300,167.70300,162.19000,329.89300,-133.71000,8.78100,-124.92900,-0.19700,-124.73200,-124.73200,-124.73200,-126.41700,-133.71000,546.12600,546.12600,-0.23000,-0.23000,13.74900,70.13980,-47.80430,-47.80430,-44.66490,-44.59440,0.12270,1.32980,67.68080,-6.37560,-6.42470,-5.46960,-6.37560,3.57290,0.0206,0.0101
2019-06-30,261.24900,105.41500,155.83400,801.87900,521.09800,1322.97700,-1167.14300,7.67900,-1159.46400,0.03700,-1159.50100,-1159.50100,-1159.50100,-1160.63600,-1167.14300,443.34000,443.34000,-2.62000,-2.62000,15.05690,59.64960,-446.75500,-446.75500,-443.81570,-443.82980,0.10940,1.28720,69.91850,-55.92700,-56.34460,-48.57210,-55.92700,3.82020,-0.297,-0.2948
2019-03-31,201.91100,73.69400,128.21700,72.44400,100.59900,173.04300,-44.82600,3.55900,-41.26700,0.15300,-41.42000,-41.42000,-41.42000,-39.13000,-44.82600,127.34600,127.34600,-0.33000,-0.33000,6.85640,63.50170,-22.20090,-22.20090,-20.43820,-20.51400,0.17690,1.25330,71.81240,6.53320,-5.06550,-3.62940,-4.98190,6.52750,0.26010,0.23100
2018-12-31,273.18400,68.30800,204.87600,66.47000,94.34600,160.81600,44.06000,3.15900,47.21900,0.20300,47.01600,47.01600,47.01600,49.50400,44.06000,127.09100,127.09100,0.37000,0.37000,8.20230,74.99560,16.12830,16.12830,17.28470,17.21040,0.23700,1.23090,73.11510,-7.90770,5.48760,4.07870,5.39900,6.84090,-0.1484,-0.1844
2018-09-30,190.19700,63.64900,126.54800,63.54100,85.43800,148.97900,-22.43100,3.62900,-18.80200,0.07200,-18.87400,-18.87400,-18.87400,-17.31400,-22.43100,127.21800,127.21800,-0.15000,-0.15000,,66.53520,-11.79360,-11.79360,-9.88550,-9.92340,,,,,,,,,-0.0996,-0.1313
2018-06-30,161.19200,57.97400,103.21800,61.60400,82.98200,144.58600,-41.36800,2.97300,-38.39500,0.01200,-38.40700,-38.40700,-38.40700,-35.85700,-41.36800,127.01100,127.01100,-0.30000,-0.30000,,64.03420,-25.66380,-25.66380,-23.81940,-23.82690,,,,,,,,,-0.3337,-0.3756
2018-03-31,131.35900,51.65300,79.70600,60.04700,74.64100,134.68800,-54.98200,2.39600,-52.58600,0.12300,-52.70900,-52.70900,-52.70900,-50.19500,-54.98200,126.85700,126.85700,-0.42000,-0.42000,,60.67800,-41.85630,-41.85630,-40.03230,-40.12590,,,,,,,,,0.10670,0.04170
2017-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
