Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4.96070,2.94980,2.01090,2.21510,-0.75960,2.97470,-0.96380,2.43300,1.46920,0.00000,1.46920,1.46920,,1.71640,-0.67960,-0.96380,9.23510,9.23510,0.19000,0.19000,,0.01540,-19.42830,-19.42830,29.61750,34.59910,0.05020,1.57310,1.57310,1.48730,1.57310,10.11360,-0.309,-0.3125
2024-06-30,1.12700,0.83000,0.29710,2.79810,0.00000,3.10650,-2.80950,1.65950,-1.15000,,-1.15000,-1.15000,,-1.23910,-2.50150,-2.80950,9.23510,9.23510,-0.13000,-0.13000,,0.01630,-249.27750,-249.27750,-102.03360,-109.94350,0.01210,-1.31130,-1.31220,-1.23040,-1.31130,9.49610,-0.4752,-0.4788
2024-03-31,6.08620,4.65840,1.42780,3.25090,,3.69430,-2.26650,-5.04570,-7.31380,0.00000,-7.31380,-7.31380,,-6.76970,-1.95780,-2.26650,9.23510,9.23510,-0.73000,-0.73000,,0.01600,-37.24020,-37.24020,-120.17000,-111.22950,0.06290,-8.12280,-8.12820,-7.56260,-8.12280,9.74990,-0.16340,-0.16360
2023-12-31,1.01750,1.56740,-0.54990,2.40980,,3.26560,-3.81550,-30.25340,-34.06890,0.04720,-34.11610,-34.11610,,-33.26910,-3.47770,-3.81550,9.04180,9.04180,-3.70000,-3.70000,,0.00180,-374.98050,-374.98060,-3348.21700,-3269.60900,0.00810,-35.24750,-35.26950,-27.00900,-35.24750,10.48080,-0.0668,0.0122
2023-09-30,0.99020,0.58110,0.40910,2.48600,0.00000,2.48600,-2.07690,-14.90400,-16.98090,0.04510,-17.02600,-17.02600,,-16.01160,-1.80420,-2.07690,9.23510,9.23510,-1.73000,-1.73000,,0.00140,-209.74610,-209.74610,-1714.89600,-1617.00700,0.00630,-13.25160,-13.28000,-10.84360,-13.25160,13.91250,0.0916,0.0106
2023-06-30,19.15390,11.73850,7.41540,2.30590,0.00000,2.30590,5.10950,-10.92290,-5.81340,,-5.81340,-5.81340,,-5.80790,5.42780,5.10950,9.23510,9.23510,-0.63000,-0.63000,,0.00130,26.67610,26.67610,-30.35110,-30.32210,0.11370,-4.12670,-4.13480,-3.45130,-4.12670,15.25420,1.1915,1.1913
2023-03-31,0.92690,0.68930,0.23770,2.32740,,2.32740,-2.08970,-2.23350,-4.32320,0.00000,-4.32320,-4.32320,,-3.85790,-1.80160,-2.08970,8.45100,8.45100,-0.46000,-0.46000,,0.00130,-225.44490,-225.44490,-466.39490,-416.19770,0.00600,-2.90400,-2.90400,-2.77680,-2.90400,16.12020,-0.38920,-0.39020
2022-12-31,0.88000,1.25340,-0.37340,1.33710,,1.33710,-1.71060,-13.57620,-15.28680,,-15.21780,-15.21780,,-13.32420,-1.81070,-1.71060,6.51350,6.51350,-1.88000,-1.88000,,0.00130,-194.39040,-194.39040,-1737.21000,-1514.17800,0.00570,-10.23640,-10.23640,-9.91450,-10.23640,20.02740,-1.0751,-1.2531
2022-09-30,0.72190,0.81340,-0.09150,1.97950,,1.97950,-2.07100,-11.16350,-13.23460,-0.15320,-13.08140,-13.08140,,-11.71210,-1.53730,-2.07100,7.42540,7.42540,-1.58000,-1.58000,,0.00130,-286.88150,-286.88150,-1833.28100,-1622.39100,0.00440,-8.19840,-8.19840,-7.94430,-8.19840,21.48850,-1.1912,-1.8834
2022-06-30,0.92630,0.55070,0.37570,2.02990,,2.02990,-1.65430,-8.32860,-9.98290,,-9.98290,-9.98290,,-8.98740,-1.29540,-1.65430,6.14460,6.14460,-1.46000,-1.46000,,0.00280,-178.58050,-178.58050,-1077.66700,-970.20090,0.00530,-5.79840,-5.79840,-5.66980,-5.79840,23.18610,-1.5575,-1.5629
