Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,152.57700,65.69800,86.87900,53.97300,55.09500,31.78400,-1.95400,29.83000,2.04500,27.78500,27.78500,27.78500,16.84600,16.98200,1.65000,1.64000,0.22420,0.67620,35.76950,33.31730,0.00920,2.84500,3.36270,0.30570,2.20720,57.92180,14.0159,13.536
2024-06-30,150.63500,63.58300,87.05200,54.69400,55.38400,31.66800,,31.66800,2.55400,29.11400,29.11400,29.11400,16.81400,16.92200,1.73000,1.72000,0.23150,0.82100,38.82980,35.69820,0.00920,3.10940,3.70950,0.32820,2.38950,55.65050,1.5566,0.956
2024-03-31,141.90700,60.35000,81.55700,52.96900,53.65900,27.89800,,27.89800,1.17200,26.72600,26.72600,26.72600,16.78300,16.91100,1.59000,1.58000,0.23710,0.53960,35.49910,34.00770,0.00910,2.94550,3.53900,0.31080,2.24730,53.98600,0.16230,-0.55560
2023-12-31,159.97700,56.51200,103.46500,65.42100,66.13700,37.32800,,37.32800,4.47300,32.85500,32.85500,32.85500,16.73200,16.86600,1.97000,1.95000,0.24120,0.81020,37.98670,33.43480,0.01150,3.70570,4.47770,0.38480,2.81200,52.93430,17.2467,16.8364
2023-09-30,135.16100,53.31300,81.84800,54.19600,54.88700,26.96100,,26.96100,1.84000,25.12100,25.12100,25.12100,16.71700,16.84800,1.50000,1.49000,0.25370,0.85970,34.54680,32.18910,0.00910,3.03250,3.72260,0.29420,2.26310,49.50890,1.4672,1.2763
2023-06-30,130.89700,45.17200,85.72500,52.56800,53.33300,32.39200,,32.39200,3.96700,28.42500,28.42500,28.42500,16.70200,16.80000,1.70000,1.69000,0.25500,0.50850,39.44520,34.61440,0.01000,3.45510,4.25250,0.34550,2.57420,49.22160,2.314,2.1593
2023-03-31,120.05900,37.40700,82.65200,51.74000,52.50600,30.14600,-0.20700,29.93900,2.78200,27.15700,27.15700,27.15700,16.77600,16.94200,1.62000,1.60000,0.25980,0.52090,38.03030,34.49650,0.00980,3.38830,4.19720,0.33790,2.50790,47.95350,1.28460,1.18430
2022-12-31,115.25600,28.81900,86.43700,43.80800,45.38200,41.05500,-5.10200,36.74000,5.83400,30.90600,30.90600,30.90600,16.68200,16.89000,1.82000,1.80000,0.26690,1.06880,42.50490,35.75550,0.01090,3.99960,4.99810,0.38880,2.93230,46.00640,2.5489,2.2624
2022-09-30,100.36200,18.49800,81.86400,46.64400,47.43100,34.43300,-0.31500,34.11800,4.82400,29.29400,29.29400,29.29400,16.90100,17.11000,1.73000,1.71000,0.27620,0.95170,41.67640,35.78370,0.01060,3.97440,5.03400,0.37900,2.87650,43.65250,1.4229,1.2248
2022-06-30,90.98700,8.80500,82.18200,62.68800,62.68800,19.49400,-2.76000,16.73400,1.49200,15.24200,15.24200,15.24200,17.34500,17.54900,0.88000,0.87000,0.19680,0.78470,23.57500,21.47310,0.00960,2.05100,2.59570,0.20620,1.64740,43.55010,2.6178,1.469
2022-03-31,66.69500,5.32900,61.36600,33.06500,33.55800,27.80800,-1.85100,25.95700,2.33300,23.62400,23.62400,23.62400,15.62500,15.85200,1.51000,1.49000,0.18550,0.66370,40.37990,36.75060,0.01040,3.53690,4.03830,0.38250,2.88100,42.87060,0.43820,0.22430
2021-12-31,75.00500,5.50700,69.49800,35.05300,36.06900,33.42900,,33.31300,6.30400,27.00900,27.00900,27.00900,15.70900,15.94500,1.73000,1.70000,0.18340,0.25230,45.80680,37.13850,0.01190,3.98950,4.55010,0.44310,3.25800,43.36190,1.4804,1.2062
2021-09-30,86.31900,5.43800,80.88100,40.87900,41.38700,39.49400,,39.49400,7.92900,31.56500,31.56500,31.56500,15.63500,15.87000,2.02000,1.99000,0.18950,0.28240,48.82980,39.02650,0.01340,4.85750,5.57790,0.52480,3.93710,41.68150,2.012,1.8138
2021-06-30,68.19900,5.38700,62.81200,35.16700,35.67500,27.13700,,27.13700,4.78800,22.34900,22.34900,22.34900,15.81400,16.04500,1.41000,1.39000,0.19410,0.31550,43.20350,35.58080,0.01080,3.54480,4.09290,0.38500,2.85680,39.99470,1.3449,1.1598
2021-03-31,71.05400,5.59000,65.46400,43.43300,43.43300,22.03100,-0.50800,21.52300,3.54100,17.98200,17.98200,17.98200,15.80400,16.02600,1.14000,1.12000,0.20480,0.30980,36.63430,30.60710,0.01040,2.95410,3.43310,0.31850,2.34910,38.41950,0.69530,0.58430
2020-12-31,81.86800,6.12800,75.74000,55.21600,53.58800,22.15200,0.12800,22.28000,4.00900,18.27100,18.27100,18.27100,15.77200,15.95300,1.16000,1.15000,0.20880,0.29830,32.44980,26.61080,0.01200,3.07700,3.59420,0.32030,2.43460,37.56760,-1.0891,-1.2149
2020-09-30,88.84900,6.30900,82.54000,60.64900,61.18000,21.36000,,21.36000,4.01600,17.34400,17.34400,17.34400,15.76700,15.92400,1.10000,1.09000,0.21470,0.39640,34.34190,27.88510,0.01060,3.02890,3.56400,0.29570,2.37870,36.25970,5.649,5.623
2020-06-30,77.27600,7.70200,69.57400,52.41900,52.96700,16.60700,-0.07000,16.53700,2.79800,13.73900,13.73900,13.73900,15.74700,15.89500,0.87000,0.86000,0.16070,0.67670,33.30110,27.66670,0.00890,2.47100,2.93630,0.24510,2.07400,35.21120,2.0601,2
2020-03-31,64.17800,11.28400,52.89400,38.51700,39.56600,13.32800,-0.21600,13.11200,1.88400,11.22800,11.22800,11.22800,15.79700,16.01100,0.71000,0.70000,0.16470,0.45330,29.44730,25.21620,0.00850,2.08260,2.49250,0.21460,1.73950,34.17900,0.41170,0.36240
2019-12-31,82.78000,13.05700,69.72300,43.48300,47.04200,22.68100,,22.45000,6.55900,15.89100,15.89100,15.89100,15.73000,15.96800,1.01000,1.00000,0.16560,0.52110,32.65740,23.11620,0.01400,2.96830,3.56590,0.32370,2.47680,33.82300,1.9039,1.8247
2019-09-30,76.72300,16.09800,60.62500,41.39700,41.95700,18.66800,,18.66800,3.57300,15.09500,15.09500,15.09500,15.73900,15.97700,0.96000,0.94000,0.16960,0.61660,31.84960,25.75370,0.01110,2.90430,3.53960,0.28520,2.41180,32.91600,1.0467,0.8772
2019-06-30,71.24600,16.16800,55.07800,37.88600,38.50100,16.57700,,16.57700,3.07300,13.50400,13.50400,13.50400,15.71500,15.93800,0.86000,0.85000,0.17370,0.45800,31.19670,25.41360,0.01020,2.67780,3.28990,0.25990,2.21260,31.97240,1.2997,1.1724
2019-03-31,64.09500,15.19400,48.90100,34.03700,34.56900,14.33200,,14.33200,1.41400,12.91800,12.91800,12.91800,15.69300,15.92300,0.82000,0.81000,0.22390,0.57940,30.64550,27.62200,0.00920,2.64490,3.28190,0.25500,2.05260,31.00010,0.54020,0.29820
2018-12-31,67.98200,13.11000,54.87200,37.48500,37.48500,17.38700,0.00400,16.85100,3.53500,13.31600,13.31600,13.31600,14.76900,15.06500,0.85000,0.84000,0.18820,0.85590,31.63850,25.00140,0.01080,2.81440,3.52410,0.26900,2.28470,30.10170,1.9504,1.6366
2018-09-30,58.64000,11.51700,47.12300,34.87200,35.41400,11.70900,-1.29200,10.41700,1.60800,8.80900,8.80900,8.80900,15.62500,15.92200,0.56000,0.55000,0.19610,1.05740,25.45890,21.52900,0.00850,1.92590,2.39610,0.18380,1.54830,29.18130,0.2525,-0.0069
2018-06-30,49.71100,8.71400,40.99700,27.95200,28.25700,12.74000,-0.41400,12.32600,1.88100,10.44500,10.44500,10.44500,13.92000,14.23200,0.75000,0.73000,0.22730,1.02920,31.85340,26.99250,0.00940,2.82610,3.13640,0.25430,2.18380,26.44830,1.507,1.3692
2018-03-31,48.08700,7.14300,40.94400,28.00500,28.31000,12.63400,-0.09300,12.54100,1.99100,10.55000,10.55000,10.55000,13.88900,14.20600,0.76000,0.74000,0.21990,0.92890,32.65550,27.47110,0.00950,2.92710,3.26300,0.26200,2.28340,25.86120,0.55630,0.50680
2017-12-31,47.59220,6.08470,41.50750,32.64220,32.95060,8.55690,-0.65540,7.90150,-2.00060,9.90210,9.90210,9.90210,13.32500,13.68000,0.71000,0.70000,0.22660,0.87600,20.13020,25.22690,0.00990,2.80280,3.13480,0.24860,2.16780,25.38350,0.4536,0.332
2017-09-30,40.54220,5.28450,35.25770,24.84330,25.07420,10.18350,-0.40800,9.77550,1.92150,7.85390,7.85390,7.85390,13.15100,13.50800,0.60000,0.58000,0.26190,0.94600,29.46970,23.67700,0.00930,2.61940,2.67830,0.22120,1.85180,23.71150,0.6114,0.4911
2017-06-30,39.23580,4.40660,34.82920,23.19680,23.42760,11.40160,,11.40160,2.63560,8.76600,8.76600,8.76600,13.17000,13.51700,0.67000,0.65000,0.25700,0.75480,34.75440,26.72060,0.00950,2.87330,3.07520,0.25360,2.13480,23.15620,0.5962,0.5205
2017-03-31,38.62890,3.67620,34.95260,23.14170,23.37260,11.58000,-0.00560,11.57440,2.38940,9.18500,9.18500,9.18500,13.13300,13.48800,0.70000,0.68000,0.26290,0.78260,35.23680,27.96240,0.00970,3.10470,3.33300,0.27170,2.28850,22.47850,0.80320,0.69970
2016-12-31,39.26430,2.95600,36.30830,24.45550,24.45550,11.85270,-0.00810,11.40170,2.87240,8.52930,8.52930,8.52930,12.57100,12.76600,0.65000,0.65000,0.28400,1.01720,33.82410,25.30290,0.01020,2.98190,3.21200,0.25830,2.13490,21.82350,0.0769,0.2153
2016-09-30,37.24010,3.18600,34.05420,25.05160,25.05150,9.00260,-1.03690,7.96570,1.85820,6.10750,6.10750,6.10750,13.06700,13.27000,0.47000,0.46000,0.28770,1.11130,24.55050,18.82350,0.00990,2.17460,2.35260,0.18610,1.54890,21.48050,0.7669,0.7112
2016-06-30,30.67570,2.90450,27.77120,18.58660,18.58660,9.18460,-0.35500,8.82960,2.15310,6.67650,6.67650,6.67650,12.33500,12.51600,0.54000,0.53000,0.32660,1.38800,33.22730,25.12470,0.00990,2.42680,2.46800,0.24880,1.63430,21.07050,0.7517,0.7764
2016-03-31,30.32450,2.90450,27.42000,19.02750,19.02750,8.39250,,8.39250,2.01900,6.37350,6.37350,6.37350,11.79400,11.95400,0.54000,0.53000,0.36190,1.47950,33.11050,25.14490,0.00960,2.71050,2.76510,0.24140,1.72950,19.85670,0.42850,0.16780
2015-12-31,29.18740,3.02370,26.16380,16.86830,16.86820,9.29550,,9.04810,2.26330,6.78480,6.78480,6.78480,10.34500,10.50000,0.62000,0.59000,0.39660,1.96630,36.21090,27.15310,0.00960,3.00370,3.06740,0.26160,1.81230,19.20630,0.9135,0.8594
2015-09-30,29.54380,3.00360,26.54020,17.58240,17.58230,8.95790,,8.95790,2.46890,6.48900,6.48900,6.48900,11.71400,11.87600,0.55000,0.55000,0.41290,2.06270,35.96820,26.05500,0.00970,2.93470,2.99900,0.25190,1.72290,18.85200,1.06,1.0905
2015-06-30,27.51180,3.55980,23.95210,26.49820,26.49820,-2.54610,0.04790,-2.49820,-1.97440,-0.52380,-0.52380,-0.52380,9.94700,9.94700,-0.05000,-0.05000,0.42350,2.15670,-11.56410,-2.42470,0.00850,-0.24740,-0.25320,-0.02060,-0.14270,18.09530,0.2675,0.2675
2015-03-31,28.12350,4.11950,24.00400,18.91460,18.91460,5.08940,,5.08940,0.91150,4.17790,4.17790,4.17790,7.97600,8.09700,0.52000,0.52000,0.55660,3.77100,22.82890,18.74040,0.00890,2.76690,2.85860,0.16770,1.22680,18.89340,0.62550,0.23060
2014-12-31,28.05660,4.24680,23.80980,19.86940,19.86940,3.94040,,3.33730,0.34450,2.99280,2.99280,2.99280,7.92500,8.04900,0.38000,0.37000,0.56960,4.59860,16.55240,14.84380,0.00800,2.07720,2.15030,0.11850,0.89400,18.11630,0.8387,0.7829
2014-09-30,26.95830,4.32130,22.63700,17.54550,17.54550,5.09150,,5.09150,1.02890,4.06270,4.06270,4.06270,7.93200,8.05400,0.51000,0.50000,0.58130,3.98420,23.60070,18.83160,0.00880,2.94010,3.04920,0.16580,1.23100,17.14820,1.4331,1.3847
