Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,195.25100,11.68400,183.56700,30.13900,115.48600,163.16000,20.40700,-12.29500,8.11200,4.14700,3.96500,3.96500,3.96500,38.35500,20.40700,379.66700,388.50400,0.01000,0.01000,5.48090,0.41180,0.70550,94.01590,10.45170,10.45170,4.15470,2.03070,0.14410,1.49270,60.29300,0.56930,1.71200,0.29270,0.33490,1.82890,0.2223,0.1824
2024-06-30,200.61000,11.87000,188.74000,30.85400,121.04300,168.86200,19.87800,-8.23200,11.64600,4.95200,6.69400,6.69400,6.69400,37.66900,19.87800,376.25400,384.73200,0.02000,0.02000,7.32440,0.49100,0.97500,94.08310,9.90880,9.90880,5.80530,3.33680,0.13600,1.24010,72.57690,1.00000,3.30390,0.45370,0.50900,1.76810,0.0267,-0.0188
2024-03-31,197.88000,12.46800,185.41200,31.01700,131.07200,178.03100,7.38100,-7.08800,0.29300,1.30200,-1.00900,-1.00900,-1.00900,24.16000,7.38100,390.04800,390.04800,0.00000,0.00000,6.28900,0.50610,1.03590,93.69920,3.73000,3.73000,0.14810,-0.50990,0.13610,1.36690,65.84400,-0.15990,-0.62220,-0.06940,-0.07900,1.68310,0.10920,0.05630
2023-12-31,196.64400,15.17000,181.47400,32.03200,124.12200,199.76200,-18.28800,-6.34700,-24.63500,1.23400,-25.86900,-25.86900,-25.86900,26.16300,-18.28800,410.31500,410.31500,-0.06000,-0.06000,7.12140,0.45950,0.86160,92.28560,-9.30000,-9.30010,-12.52770,-13.15520,0.12380,1.36930,65.72650,-3.39510,-8.91140,-1.62820,-1.83510,1.93350,0.0409,0.0087
2023-09-30,179.95800,18.72100,161.23700,39.61100,126.93200,199.56700,-38.33000,-8.27100,-46.60100,-8.10600,-38.49500,-38.49500,-38.49500,-4.46200,-38.33000,413.43700,413.43700,-0.09000,-0.09000,8.22510,0.42400,0.74410,89.59700,-21.29940,-21.29940,-25.89550,-21.39110,0.10540,1.48550,60.58710,-4.36810,-10.13760,-2.25380,-2.51600,2.21220,0.1461,0.113
2023-06-30,189.67700,16.33900,173.33800,31.28500,107.64800,155.03000,18.30800,-6.24000,12.06800,-46.71800,58.78600,58.78600,58.78600,35.25100,18.30800,412.22100,414.33500,0.14000,0.14000,11.13530,0.42050,0.73350,91.38590,9.65220,9.65220,6.36240,30.99270,0.11210,1.53740,58.54170,6.56550,15.69310,3.47410,3.80460,2.25720,0.0717,0.0358
2023-03-31,183.98600,16.69500,167.29100,32.90800,108.14100,155.98800,11.30300,-7.70700,3.59600,6.88600,-3.29000,-3.29000,-3.29000,27.09100,11.30300,412.42900,412.42900,-0.01000,-0.01000,13.14880,0.44020,0.79500,90.92590,6.14340,6.14340,1.95450,-1.78820,0.11420,1.58010,56.95970,-0.39760,-1.09270,-0.20420,-0.22260,2.08610,0.07830,0.04360
2022-12-31,184.10900,17.36000,166.74900,36.77000,112.70900,165.01200,1.73700,-6.48200,-4.74500,-2.77300,-1.97200,-1.97200,-1.97200,18.12100,1.73700,412.85800,412.85800,-0.01000,-0.01000,12.05040,0.44440,0.80850,90.57080,0.94350,0.94350,-2.57730,-1.07110,0.11470,1.57170,57.26330,-0.24200,-0.69720,-0.12290,-0.13450,2.05230,0.0773,0.0402
2022-09-30,187.31800,17.39500,169.92300,35.92100,135.76300,185.63600,-15.71300,-6.55800,-22.27100,19.46300,-41.73400,-41.73400,-41.73400,-0.90900,-15.71300,412.95600,412.95600,-0.10000,-0.10000,10.33810,0.45300,0.83690,90.71370,-8.38840,-8.38840,-11.88940,-22.27980,0.11950,1.54950,58.08170,-5.29350,-16.87950,-2.66320,-2.89570,1.99060,0.0813,0.0481
2022-06-30,191.79800,18.04400,173.75400,35.40400,129.07800,177.80100,-4.04700,-6.11200,-10.15900,-8.74400,-1.41500,-1.41500,-1.41500,10.12600,-4.04700,412.13500,412.13500,0.00000,0.00000,11.22810,0.44420,0.80800,90.59220,-2.11000,-2.11000,-5.29670,-0.73780,0.12050,1.56090,57.65970,-0.17300,-0.52220,-0.08890,-0.09610,2.05560,0.1264,0.0921
2022-03-31,203.32900,12.28000,191.04900,35.04200,124.87300,171.28800,19.76100,-5.81700,13.94400,1.65100,12.29300,12.29300,12.29300,31.99000,19.76100,414.73900,427.37800,0.03000,0.03000,16.75630,0.45430,0.84150,93.96050,9.71870,9.71870,6.85790,6.04590,0.13220,1.64930,54.56820,1.56300,3.35990,0.79910,0.85290,1.98550,0.07050,0.04140
2021-12-31,213.25600,13.92700,199.32900,35.06000,141.86500,187.57300,11.75600,-5.88600,5.87000,45.78400,-39.91400,-39.91400,-39.91400,23.26300,11.75600,409.98100,409.98100,-0.10000,-0.09000,13.42360,0.44090,0.79700,93.46940,5.51260,5.51260,2.75260,-18.71650,0.13270,1.80600,49.83310,-4.79920,-9.65990,-2.48280,-2.68320,2.07630,0.1225,0.0997
2021-09-30,195.10200,11.27100,183.83100,35.07300,131.59800,176.83200,6.99900,-5.91500,1.08400,19.15300,-18.06900,-18.06900,-18.06900,18.01900,6.99900,411.22300,411.22300,-0.04000,-0.04000,14.46790,0.43700,0.78440,94.22300,3.58740,3.58740,0.55560,-9.26130,0.12090,1.98050,45.44280,-2.13480,-4.27540,-1.11930,-1.20200,2.12300,0.1261,0.1037
