Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1.80800,1.05500,-2.86300,0.00200,-2.86100,-2.86100,-2.86100,-2.86100,-2.86300,-2.86300,0.01860,0.01860,-154.13530,-154.13530,2.45420,,,-246.85150,-246.85080,-146.26790,-246.85070,59.02370,-103.87460,-103.87460
2021-12-31,0.39000,0.52400,-0.91400,0.01300,-0.91300,-0.91300,-0.91300,-0.91300,-0.91400,-0.91400,0.01510,0.01510,-52.69920,-52.69920,7.78000,,,-26.45610,-26.45610,-23.05560,-26.45610,184.54740,-76.0196,-76.0196
2021-09-30,0.27800,0.59400,-0.87200,-0.00100,-0.87100,-0.87100,-0.87100,-0.87100,-0.87200,-0.87200,0.01470,0.01470,-59.39850,-59.39850,0.81130,,,544.38850,544.37510,-126.59880,544.37500,-10.74030,-35.9134,-35.9134
2021-06-30,0.32800,0.62300,-0.95100,-0.00200,-0.94900,-0.94900,-0.94900,-0.94900,-0.95100,-0.95100,0.01470,0.01470,-67.63540,-67.63540,2.16940,,,-147.81800,-147.81930,-79.68100,-147.81930,43.21100,-47.9336,-47.9336
2021-03-31,0.25800,0.74300,-1.00100,-0.00300,-0.99800,-0.99800,-0.99800,-0.99800,-1.00100,-1.00100,0.01470,0.01470,-67.63540,-67.63540,4.14500,,,-67.66110,-67.66100,-51.33750,-67.66100,99.27770,-88.99030,-88.99030
2020-12-31,0.48400,0.51500,-0.99900,0.00600,-0.99300,-0.99300,-0.99300,-0.99300,-0.99900,-0.99900,0.01460,0.01460,-67.63530,-67.63530,3.66250,,,-42.09410,-42.09410,-30.60090,-42.09410,158.77700,-81.6582,-81.6582
2020-09-30,0.46600,0.57100,-1.03700,0.00900,-1.02800,-1.02800,-1.02800,-1.02800,-1.03700,-1.03700,0.01470,0.01470,-67.63540,-67.63540,3.89270,,,-31.78730,-31.78730,-23.62130,-31.78730,217.67050,-63.1462,-63.1462
2020-06-30,1.21900,0.68400,-1.90300,0.01500,-1.88800,-1.88800,-1.88800,-1.88800,-1.90300,-1.90300,0.01460,0.01460,-123.99820,-123.99820,4.33410,,,-46.03760,-46.03760,-35.41550,-46.03760,276.76930,-90.1121,-90.1121
2020-03-31,0.69700,0.57700,-1.27400,0.03200,-1.24200,-1.24200,-1.24200,-1.24200,-1.27400,-1.27400,0.01460,0.01460,-90.18050,-90.18050,7.25460,,,-21.51400,-21.51390,-18.54840,-21.51390,390.07660,-80.12240,-80.12240
2019-12-31,4.85500,0.61900,-5.47400,0.05900,-5.41500,-5.41500,-5.41500,-5.41500,-5.47400,-5.47400,0.01390,0.01390,-293.08650,-293.08650,4.21510,,,-79.63230,-79.63240,-60.74030,-79.63240,459.49770,-419.094,-419.094
2019-09-30,1.70600,0.61700,-2.32300,0.08100,-2.24200,-2.24200,-2.24200,-2.24200,-2.32300,-2.32300,0.01450,0.01450,-157.81580,-157.81580,7.23940,,,-18.74430,-18.74430,-16.15510,-18.74430,809.26170,-112.954,-112.954
2019-06-30,6.39200,0.71600,-7.10800,0.12600,-6.98200,-6.98200,-6.98200,-6.98200,-7.10800,-7.10800,0.01450,0.01450,-484.72010,-484.72010,8.84210,,,-50.21580,-50.21580,-44.53660,-50.21580,946.45940,-893.9933,-893.9933
2019-03-31,10.24100,1.11900,-11.36000,0.09100,-11.26900,-11.26900,-11.26900,-11.26900,-11.36000,-11.36000,0.01220,0.01220,-924.34990,-924.34990,3.16220,,,-55.37320,-55.37320,-37.86250,-55.37320,1385.56400,-456.70970,-456.70970
2018-12-31,2.71500,1.38700,-4.10200,0.18300,-3.91900,-3.91900,-3.91900,-3.91900,-4.10200,-4.10200,0.00910,0.00910,-417.08480,-417.08480,0.87760,,,621.07740,621.07790,-86.60780,621.07790,-66.67590,-146.644,-146.644
2018-09-30,1.78800,0.82000,-2.60800,0.01300,-2.59500,-2.59500,-2.59500,-2.59500,-2.60800,-2.60800,0.00910,0.00910,-281.81400,-281.81400,2.13160,,,-92.87760,-92.87760,-49.30650,-92.87760,295.39980,-446.795,-446.795
2018-06-30,3.75400,0.92700,-4.68100,0.02400,-4.65700,-4.65700,-4.65700,-4.65700,-4.68100,-4.68100,0.00910,0.00910,-507.26520,-507.26520,2.13530,,,-92.82440,-92.82440,-49.35350,-92.82440,535.85780,-650.8985,-650.8985
2018-03-31,9.43900,0.98600,-10.42500,0.04800,-10.37700,-10.37700,-10.37700,-10.37700,-10.42500,-10.42500,0.00900,0.00900,-1161.07400,-1161.07400,2.57990,,,-110.94840,-110.94840,-67.94340,-110.94840,999.16830,-761.14050,-761.14050
2017-12-31,5.22100,1.10400,-6.32500,0.08000,-6.24300,-6.24300,-6.24300,-6.24300,-6.32500,-6.32500,0.00590,0.00590,-710.17140,-710.17140,7.94620,,,-32.21360,-32.21360,-28.15970,-32.21360,2128.22400,-869.208,-869.208
2017-09-30,2.00000,0.84800,-2.84800,-0.10000,-2.94800,-2.94800,-2.94800,-2.94800,-2.74200,-2.84800,0.00880,0.00880,-338.17680,-338.17680,13.15380,,,-12.18890,-12.18890,-11.26220,-12.18890,2655.99700,-73.0233,-73.0233
2017-06-30,0.44700,1.29700,-1.74400,-0.66200,-2.40600,-2.40600,-2.40600,-2.40600,-1.70900,-1.74400,0.00310,0.00310,-789.07920,-789.07920,4.85050,0.01430,0.23490,-8.85990,-8.85990,-6.93270,-8.73320,3048.67700,-200.7183,-200.7183
2017-03-31,0.13300,0.37100,-0.50400,-0.15500,-0.66100,-0.66100,-0.66100,-0.66100,-0.47100,-0.50400,0.00270,0.00270,-247.99630,-247.99630,,,,,,,,,-12.67840,-12.67840
2016-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,616.8453,616.8453
2016-09-30,0.18300,0.20000,-0.38300,-0.16100,-0.54400,-0.54400,-0.54400,-0.54400,-0.35100,-0.38300,0.00250,0.00250,-214.17860,-214.17860,,,,,,,,,-165.2955,-165.2955
2016-06-30,0.42100,0.21700,-0.63800,-0.13300,-0.77100,-0.77100,-0.77100,-0.77100,-0.63800,-0.63800,0.00250,0.00250,-315.63170,-315.63170,,,,,,,,,-451.5498,-451.5498
2015-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
