Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1129.73900,1129.73900,852.59200,-2.29500,274.85210,52.25400,327.10600,46.45300,280.65300,280.65300,118.46000,274.85210,274.85210,200.72400,200.72400,0.55000,0.55000,1.04780,0.34650,2.61490,100.00000,24.32880,24.32880,28.95410,10.48560,0.04610,1.29740,69.37010,5.28510,8.75070,1.14450,3.45390,16.96570,4.0598,3.9322
2024-06-30,788.68200,788.68200,560.30500,-4.23900,224.13800,93.18700,317.32500,41.07400,276.25100,276.25100,94.93800,224.13800,224.13800,196.18700,196.18700,0.43000,0.43000,1.05030,0.34220,2.73150,100.00000,28.41930,28.41930,40.23490,12.03760,0.03260,0.96590,93.17840,5.31550,9.01120,1.14190,3.49630,16.63000,2.1359,1.9894
2024-03-31,707.36300,707.36300,533.34700,-5.14600,168.87000,62.17800,231.04800,27.23300,203.81500,203.81500,73.02700,168.87000,168.87000,192.62300,192.62300,0.33000,0.33000,1.02850,0.41100,3.35730,100.00000,23.87320,23.87320,32.66330,10.32380,0.02900,0.85720,104.99240,4.55240,8.79680,0.83490,2.68120,14.45760,3.68620,3.55080
2023-12-31,1053.98100,1053.98100,755.20310,-15.32100,283.45700,199.64300,483.10000,59.55300,423.54710,423.54710,173.95000,283.45700,283.45710,184.52400,195.77300,0.90000,0.89000,1.01970,0.40860,3.45000,100.00000,26.89390,26.89400,45.83580,16.50410,0.04260,1.17530,76.57360,9.46620,18.48060,1.71270,5.59870,14.54650,-2.9464,-3.0523
2023-09-30,671.25500,671.25500,553.89600,-7.06400,110.29500,116.57700,226.87200,29.89800,196.97400,196.97400,61.82300,110.29500,110.29500,186.21900,186.21900,0.30000,0.30000,0.97970,0.37600,3.45450,100.00000,16.43120,16.43120,33.79820,9.21010,0.02870,0.95510,94.23310,4.90170,9.91280,0.84230,3.05890,13.13290,1.711,1.5826
2023-06-30,1093.28600,1093.28600,824.48300,-13.25500,255.54800,126.42100,381.96900,49.71400,332.25500,332.25500,144.51400,255.54800,255.54800,182.99900,194.05800,0.75000,0.74000,0.96790,0.37200,3.46300,100.00000,23.37430,23.37430,34.93770,13.21830,0.04730,1.66960,53.90620,8.32200,17.82700,1.43720,5.22640,13.11600,-3.9095,-3.9688
2023-03-31,813.36200,813.36200,620.78400,-7.85200,184.72600,56.39600,241.12200,33.80600,207.31600,207.31600,94.03900,184.72600,184.72600,178.97600,178.97600,0.49000,0.49000,1.00090,0.37740,3.28250,100.00000,22.71140,22.71140,29.64510,11.56180,0.03710,1.13170,79.52350,5.08210,10.83260,0.94540,3.16430,13.51670,3.95340,3.90380
2022-12-31,937.72410,937.72410,678.38460,-8.04600,251.29340,91.51600,342.80900,49.61900,293.19000,293.19000,121.07800,251.29340,251.29340,175.51100,175.51100,0.64000,0.64000,0.98190,0.39130,3.46010,100.00000,26.79820,26.79820,36.55760,12.91190,0.04260,1.21110,74.31130,7.71830,18.43100,1.33250,4.69820,12.89350,-1.0875,-1.1299
2022-09-30,801.29000,801.29000,887.70500,-10.39700,-96.81200,36.43400,-60.37800,-11.59900,-48.77900,-48.77900,-35.54600,-96.81200,-96.81200,175.63100,175.63100,-0.22000,-0.22000,0.12640,0.38470,3.59950,100.00000,-12.08200,-12.08200,-7.53510,-4.43610,0.03780,1.05560,85.25700,-1.40670,-3.95680,-0.23000,-0.86550,11.78800,0.1487,0.0924
2022-06-30,601.43000,601.43000,539.41400,-13.45400,48.56200,18.50400,67.06600,13.46000,53.60600,53.60600,39.73100,48.56200,48.56200,175.15760,175.15760,0.21000,0.21000,0.12950,0.36660,3.38940,100.00000,8.07440,8.07440,11.15110,6.60610,0.02830,0.79650,112.99970,1.46140,4.40830,0.25250,0.92560,12.48620,-4.5305,-4.5869
