Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,985.00000,571.00000,414.00000,158.00000,158.00000,256.00000,49.00000,306.00000,59.00000,247.00000,247.00000,231.00000,256.00000,256.00000,1543.80400,1569.41700,0.15000,0.15000,2.33700,0.08280,0.09030,42.03050,25.98990,25.98990,31.06600,23.45180,0.08690,285.50000,2.36780,38.01020,2.85480,4.62630,2.17830,2.61850,,0.2556,0.2556
2024-03-31,937.00000,554.00000,383.00000,157.00000,157.00000,226.00000,39.00000,265.00000,53.00000,212.00000,212.00000,197.00000,226.00000,226.00000,1540.99600,1561.62100,0.13000,0.13000,2.67000,0.08500,0.09290,40.98190,24.11950,24.11950,28.28180,21.02460,0.08540,277.00000,2.40870,37.36390,2.51990,4.16500,1.93320,2.30540,,0.23820,0.23820
2023-12-31,996.35770,615.32420,381.03340,183.04340,183.04350,197.99000,48.16840,246.15850,42.57250,203.58600,203.58600,189.19600,197.99000,197.99000,1560.82700,1584.19300,0.12510,0.11940,2.49180,0.08970,0.09850,38.34300,19.87140,19.87140,24.70580,18.98880,0.09340,544.34200,2.41650,37.24390,2.51880,4.34100,1.90740,2.29290,4.71000,0.1912,0.1765
2023-09-30,900.00000,579.00000,321.00000,174.00000,174.00000,147.00000,50.00000,197.00000,24.00000,173.00000,173.00000,160.00000,147.00000,147.00000,1567.48700,1586.68600,0.10000,0.10000,2.46100,0.09380,0.10360,35.66670,16.33330,16.33330,21.88890,17.77780,0.09000,579.00000,2.62390,34.30000,2.28810,4.06770,1.73020,2.07330,,0.1224,0.1224
2023-06-30,1005.00000,660.00000,345.00000,173.00000,173.00000,172.00000,40.00000,212.00000,26.00000,186.00000,186.00000,179.00000,172.00000,172.00000,1563.80500,1584.41300,0.11000,0.11000,2.50000,0.09510,0.10510,34.22890,17.11440,17.11440,21.09450,17.81100,0.10060,660.00000,2.96460,30.35820,2.46520,4.41600,1.86110,2.23080,,0.1702,0.1702
2023-03-31,1020.00000,683.00000,337.00000,179.00000,179.00000,158.00000,41.00000,199.00000,24.00000,175.00000,175.00000,167.00000,158.00000,158.00000,1560.34500,1582.64900,0.11000,0.11000,2.35330,0.09490,0.10490,33.03920,15.49020,15.49020,19.50980,16.37260,0.10140,341.50000,2.57580,34.94120,2.30840,4.32630,1.73890,2.08930,,0.17060,0.17060
2022-12-31,1097.17500,731.50760,365.66770,200.77020,200.77020,164.89750,41.93020,205.82780,25.35240,180.47540,180.47540,173.40220,164.89750,164.89750,1601.99800,1617.25400,0.11100,0.10800,2.26670,0.10130,0.11270,33.23700,15.02930,15.02930,18.75980,15.80440,0.11020,351.61870,2.76530,32.54590,2.47220,4.90000,1.81250,2.22180,4.25400,0.2502,0.2424
2022-09-30,1035.00000,698.00000,337.00000,202.00000,202.00000,135.00000,39.00000,175.00000,21.00000,154.00000,154.00000,149.00000,135.00000,135.00000,1588.05500,1603.40000,0.09000,0.09000,2.14830,0.10460,0.11680,32.65700,13.04350,13.04350,16.90820,14.39610,0.11030,232.66670,2.52440,35.65220,2.26840,4.59980,1.64110,2.03110,,0.0895,0.0935
2022-06-30,1031.00000,723.00000,308.00000,211.00000,211.00000,97.00000,56.00000,152.00000,19.00000,133.00000,133.00000,128.00000,97.00000,97.00000,1613.15200,1624.29200,0.08000,0.08000,2.32860,0.09950,0.11040,29.87390,9.40830,9.40830,14.74300,12.41510,0.10410,241.00000,2.38110,37.79830,1.84540,3.78810,1.34340,1.66190,4.25170,0.1097,0.1057
2022-03-31,1048.00000,755.00000,293.00000,212.00000,212.00000,81.00000,35.00000,117.00000,14.00000,103.00000,103.00000,96.00000,81.00000,81.00000,1636.64100,1651.06500,0.06000,0.06000,2.28370,0.09290,0.10240,27.95800,7.72900,7.72900,11.16410,9.16030,0.10070,188.75000,2.64650,34.00760,1.32680,2.62550,0.98930,1.20340,,0.23800,0.23800
2021-12-31,1197.82000,851.20000,346.61990,284.48500,284.48500,62.13480,42.82500,103.96000,11.63500,92.32500,92.32500,85.49500,62.13480,62.13480,1660.53400,1681.52300,0.05210,0.04900,2.56370,0.09020,0.09910,28.93760,5.18730,5.18730,8.67910,7.13760,0.11490,228.81720,2.14070,42.04260,1.16670,2.15740,0.88570,1.06140,4.66850,0.0718,0.0572
2021-09-30,1211.00000,853.00000,358.00000,254.00000,254.00000,104.00000,33.00000,138.00000,16.00000,122.00000,122.00000,115.00000,104.00000,104.00000,1652.83500,1668.75000,0.07000,0.07000,2.62100,0.09230,0.10170,29.56240,8.58790,8.58790,11.39550,9.49630,0.11750,213.25000,2.90410,30.99090,1.55320,2.73420,1.18400,1.40980,,0.1522,0.1522
2021-06-30,1240.00000,863.00000,377.00000,260.00000,260.00000,117.00000,36.00000,152.00000,18.00000,134.00000,134.00000,128.00000,117.00000,117.00000,1671.15700,1687.86600,0.08000,0.08000,2.87570,0.08920,0.09790,30.40320,9.43550,9.43550,12.25810,10.32260,0.11760,287.66670,3.07690,29.25000,1.65270,2.83120,1.27130,1.50510,,0.0903,0.0903
2021-03-31,1194.00000,818.00000,376.00000,238.00000,238.00000,138.00000,30.00000,169.00000,19.00000,150.00000,150.00000,141.00000,138.00000,138.00000,1677.42300,1701.79500,0.08000,0.08000,3.05810,0.09000,0.09890,31.49080,11.55780,11.55780,14.15410,11.80900,0.11490,272.66670,2.77670,32.41210,1.86340,3.15660,1.44300,1.69570,,0.16860,0.16860
2020-12-31,1236.27000,836.40990,399.85960,248.96240,248.96210,150.89720,39.27940,191.17680,11.07440,180.10240,180.10240,178.05950,150.89720,150.89720,1656.76400,1680.23000,0.10370,0.10790,3.30000,0.08940,0.09810,32.34410,12.20590,12.20590,15.46400,14.40300,0.12500,320.68470,3.04710,29.53630,2.35710,3.74170,1.82050,2.14650,4.51430,0.1566,0.1473
2020-09-30,1116.00000,754.00000,362.00000,211.00000,211.00000,151.00000,33.00000,184.00000,17.00000,167.00000,167.00000,167.00000,151.00000,151.00000,1658.33700,1680.95500,0.10000,0.10000,3.48430,0.09840,0.10920,32.43730,13.53050,13.53050,16.48750,14.96420,0.11830,188.50000,3.50940,25.64520,2.29330,3.73270,1.76980,2.06760,,0.0537,0.0592
2020-06-30,981.00000,674.00000,307.00000,184.00000,184.00000,123.00000,31.00000,153.00000,20.00000,133.00000,133.00000,132.00000,123.00000,123.00000,1654.72600,1675.07600,0.08000,0.08000,3.03860,,,31.29460,12.53820,12.53820,15.59630,13.45570,0.11880,168.50000,3.47870,25.87160,1.90570,3.10890,1.61020,1.90540,,0.1209,0.1154
2020-03-31,891.00000,612.00000,279.00000,164.00000,164.00000,115.00000,28.00000,143.00000,18.00000,125.00000,125.00000,125.00000,115.00000,115.00000,1653.45100,1675.47100,0.08000,0.07000,3.16020,,,31.31310,12.90690,12.90690,16.04940,14.02920,0.12030,153.00000,3.03060,29.69700,2.01390,3.51320,1.68740,2.01390,,0.09010,0.09010
2019-12-31,1056.30000,696.31670,359.98320,205.45680,205.45670,154.52640,15.41170,171.93800,21.46610,150.47190,150.47190,150.19540,154.52640,154.52640,1636.37700,1636.37700,0.09160,0.08440,3.17010,,,34.07960,14.62900,14.62900,16.27740,14.21900,0.13860,185.08230,3.32120,27.09890,2.38080,4.17360,1.97400,2.38080,3.76760,0.1982,0.1898
2019-09-30,910.00000,601.00000,309.00000,173.00000,173.00000,136.00000,27.00000,163.00000,20.00000,143.00000,143.00000,144.00000,136.00000,136.00000,1634.50300,1665.90300,0.09000,0.09000,3.30990,,,33.95600,14.94510,14.94510,17.91210,15.82420,0.13020,150.25000,3.74490,24.03300,2.45490,4.47150,2.04670,2.45490,,0.1052,0.1052
2019-06-30,859.00000,576.00000,283.00000,153.00000,153.00000,130.00000,25.00000,154.00000,19.00000,135.00000,135.00000,135.00000,130.00000,130.00000,1625.03700,1674.86900,0.08000,0.08000,3.31080,,,32.94530,15.13390,15.13390,17.92780,15.71600,0.12060,144.00000,3.50610,25.66940,2.25940,4.17180,1.89550,2.25900,,0.1623,0.1623
