Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,29.25900,24.72500,4.53400,3.15000,,3.19000,1.34400,-1.21800,0.12800,0.05600,0.07200,0.07200,,0.07200,3.25400,1.34400,6.00900,6.10500,0.01000,0.01000,0.99220,0.10820,1.09950,15.49610,4.59350,4.59350,0.43750,0.24610,0.27520,1.84200,1.08710,82.78990,0.24140,0.27510,0.06770,0.21530,4.82620,0.0766,-0.0394
2024-03-31,26.54300,23.81600,2.72700,3.20800,-0.00300,3.25200,-0.52500,-1.01800,-1.54300,0.04700,-1.59000,-1.59000,,-1.59000,1.32200,-0.52500,6.00900,6.00900,-0.26000,-0.26000,0.97800,0.12080,1.05250,10.27390,-1.97790,-1.97790,-5.81320,-5.99030,0.25480,1.71990,1.14370,78.69530,-5.36150,-6.12480,-1.52610,-4.71380,4.79100,-0.5312,-0.6666
2023-12-31,21.05200,20.31600,0.73600,3.58100,,3.62100,-2.88500,-0.47900,-3.37200,0.05000,-3.42200,-3.42200,,-3.42200,-1.31200,-2.88500,5.95600,5.95600,-0.57000,-0.57000,0.99400,0.12330,0.88610,3.49610,-13.70420,-13.70420,-16.01750,-16.25500,0.20740,1.63440,1.15240,78.09810,-10.95150,-12.44090,-3.37200,-9.60160,5.07260,-0.35880,-0.44210
2023-09-30,24.62800,23.55700,1.07100,3.51200,0.00500,3.55300,-2.48200,-0.58000,-3.07200,0.03000,-3.10200,-3.10200,,-3.10200,-0.88500,-2.48200,5.92900,5.92900,-0.52000,-0.52000,1.01270,0.06680,0.65720,4.34870,-10.07790,-10.07790,-12.47360,-12.59540,0.25660,2.66090,1.21440,74.11080,-9.03450,-10.14920,-3.23150,-8.43120,5.62410,0.1523,0.0603
2023-06-30,21.85300,18.37500,3.47800,3.38800,-0.00300,3.45400,0.02400,-0.62700,-0.59900,0.03500,-0.63400,-0.63400,,-0.63400,1.65700,0.02400,5.94000,5.94000,-0.11000,-0.11000,1.07380,0.07670,0.64710,15.91540,0.10980,0.10980,-2.74100,-2.90120,0.22400,1.73190,1.07680,83.57940,-1.75800,-1.96670,-0.64990,-1.62330,5.90520,-0.3194,-0.399
2023-03-31,19.24200,17.52200,1.72000,3.84900,-0.01400,3.92600,-2.20600,-0.13300,-2.33900,0.02800,-2.36700,-2.36700,,-2.36700,-0.56900,-2.20600,5.94000,5.94000,-0.40000,-0.40000,1.06240,0.08320,0.56660,8.93880,-11.46450,-11.46450,-12.15570,-12.30120,0.19490,1.55390,1.10000,81.81480,-6.49580,-7.27170,-2.39790,-5.95500,5.96580,-0.1123,-0.2605
2022-12-31,21.29900,20.03800,1.26100,3.28000,0.01100,3.33000,-2.06900,-0.46000,-2.52300,0.06600,-2.58900,-2.58900,,-2.58900,-0.48800,-2.06900,5.89600,5.89600,-0.44000,-0.44000,1.10050,0.08410,0.51480,5.92050,-9.71410,-9.71410,-11.84560,-12.15550,0.21350,2.40780,1.15720,77.77130,-6.71190,-7.47680,-2.59500,-6.14750,6.35260,0.04950,-0.04120
2022-09-30,18.63300,22.33000,-3.69700,2.87200,0.00900,2.92400,-6.62100,-0.31400,-6.93400,-0.01400,-6.92000,-6.92000,,-6.92000,-5.06300,-6.62100,5.83000,5.83000,-1.17000,-1.16000,1.18990,0.07940,0.46820,-19.84120,-35.53380,-35.53370,-37.21360,-37.13840,0.19160,2.48970,1.12170,80.23830,-17.00660,-18.84530,-7.11450,-15.65680,6.73680,-0.0682,-0.1878
2022-06-30,21.45400,21.08000,0.37400,2.82100,,2.88300,-2.50900,-0.16200,-2.67100,-0.00300,-2.66800,-2.66800,,-2.66800,-0.90900,-2.50900,5.84000,5.84000,-0.46000,-0.46000,1.36870,0.05820,0.36390,1.74330,-11.69480,-11.69480,-12.44990,-12.43590,0.20980,1.68440,1.27690,70.48060,-5.68050,-6.21800,-2.60890,-5.34990,7.77620,0.6555,0.4777
2022-03-31,24.56800,23.10900,1.45900,2.68000,-0.00200,2.74700,-1.28800,4.94600,3.66200,0.02300,3.63900,3.63900,,3.63900,0.31800,-1.28800,5.84000,5.96100,0.62000,0.61000,1.40260,0.06160,0.40930,5.93860,-5.24260,-5.24260,14.90560,14.81200,0.22650,1.58990,1.33630,67.34980,7.31490,7.98100,3.35460,6.86420,8.23640,-0.7498,-0.9196
