Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,472.07300,293.80600,178.26700,95.06300,,108.86200,69.40500,-0.87400,68.53100,15.46000,53.07100,53.03700,,53.03700,88.96400,69.40500,161.73290,163.18770,0.33000,0.33000,3.02020,0.27240,0.37980,37.76260,14.70220,14.70220,14.51700,11.23490,0.29320,1.38480,64.99280,5.84390,12.37420,3.29460,4.25180,5.64120,0.6764,0.5975
2024-06-30,448.36600,282.10600,166.26000,91.90100,,104.81100,61.44900,-1.74200,59.70700,13.87300,45.83400,45.82500,,45.82500,79.69600,61.44900,162.79400,163.96200,0.28000,0.28000,2.45310,0.23370,0.39290,37.08130,13.70510,13.70510,13.31660,10.22040,0.29820,1.36860,65.76140,5.37470,11.37040,3.04730,4.11870,5.25730,0.4547,0.3801
2024-03-31,436.50700,273.42400,163.08300,89.21300,,101.55900,61.52400,1.02000,62.54400,13.75300,48.79100,48.76300,,48.76300,78.85600,61.52400,165.08240,166.72690,0.30000,0.29000,2.54250,0.25850,0.42950,37.36090,14.09460,14.09460,14.32830,11.17120,0.30330,1.30100,69.17890,6.07070,13.90840,3.38780,4.50150,4.94540,-0.13120,-0.19840
2023-12-31,414.05800,262.21090,151.84710,85.28300,,97.58100,54.26620,1.78400,56.05000,15.76300,40.28700,40.28300,,40.28300,71.55320,54.26600,166.34100,168.16100,0.25000,0.25000,2.08230,0.13180,0.22490,36.67290,13.10590,13.10590,13.53680,9.72880,0.28710,1.34390,66.97060,4.52900,9.28960,2.79360,3.93220,5.38150,0.4678,0.3995
2023-09-30,410.97100,256.00200,154.96900,83.15600,,94.73900,60.23000,-2.21800,58.01200,14.16100,43.85100,43.87600,,43.87600,76.61500,60.23000,166.15960,167.68840,0.26000,0.26000,2.12830,0.15750,0.24530,37.70800,14.65550,14.65550,14.11580,10.67620,0.29300,1.35470,66.43780,5.12520,11.04650,3.12840,4.31810,5.18470,0.4108,0.3212
2023-06-30,404.99600,253.22000,151.77600,73.84300,,86.96500,64.81100,-0.25500,64.55600,15.55400,49.00200,49.06800,,49.06800,83.31600,64.81100,166.77700,168.44200,0.29000,0.29000,2.36690,0.18550,0.26370,37.47590,16.00290,16.00290,15.93990,12.11570,0.29720,1.40470,64.06840,5.88190,13.19660,3.60080,4.79080,5.03250,0.2828,0.2014
2023-03-31,400.64300,251.46900,149.17400,76.23900,,89.72600,59.44800,-0.12500,59.32300,8.05800,51.26500,51.33100,,51.33100,77.73900,59.44800,167.19780,169.65740,0.31000,0.30000,2.01570,0.16750,0.25150,37.23370,14.83820,14.83820,14.80700,12.81220,0.30620,1.37910,65.26030,6.45490,15.61560,3.92270,5.37370,4.77310,0.09450,0.02420
2022-12-31,374.70290,237.40990,137.29300,72.07300,,86.29810,50.99490,-6.42400,44.57100,12.79100,31.78000,31.84900,,31.84900,69.52190,50.99500,166.65200,169.16900,0.19000,0.19400,2.20470,0.22490,0.32970,36.64050,13.60940,13.60940,11.89500,8.49980,0.27840,1.44550,62.26260,4.20070,11.06930,2.36600,3.25590,4.56260,0.3835,0.3089
2022-09-30,361.35100,230.46200,130.88900,66.39800,,80.77800,50.11100,1.32300,51.43400,12.44700,38.98700,39.09500,,39.09500,69.72500,50.11100,166.18920,168.88870,0.24000,0.23000,2.02320,0.25010,0.38320,36.22210,13.86770,13.86770,14.23380,10.81910,0.27400,1.40650,63.98760,5.54870,17.01300,2.96460,4.16090,4.26360,0.2852,0.2435
2022-06-30,346.78200,221.20700,125.57500,64.41900,,78.49400,47.08100,-0.25300,46.82800,11.12500,35.70300,35.84600,,35.84600,67.11300,47.08100,167.01500,169.15500,0.21400,0.21200,2.10900,0.26720,0.41570,36.21150,13.57660,13.57660,13.50360,10.33680,0.26860,1.38620,64.92510,5.22800,17.41960,2.77670,3.83110,4.13990,0.4719,0.4194
2022-03-31,329.20800,207.51600,121.69200,64.11500,,77.71700,43.97500,3.29100,47.26600,11.20200,36.06400,36.17800,,36.17800,63.68700,43.97500,167.21000,169.47500,0.21600,0.21400,2.57800,0.27070,0.42120,36.96510,13.35780,13.35780,14.35750,10.98940,0.25830,1.32420,67.96720,5.16580,16.50440,2.83850,3.76720,4.20260,-0.15850,-0.25320
2021-12-31,295.48890,183.66910,111.81990,63.34600,,75.76190,36.05790,2.02500,38.08300,9.83100,28.25200,28.29900,,28.29900,54.86890,36.05790,167.74600,171.22200,0.16600,0.16800,1.16640,,0.37510,37.84240,12.20280,12.20280,12.88810,9.57700,0.23030,1.52130,59.15920,4.08260,13.59410,2.20590,4.08260,4.16420,0.4137,0.3681
2021-09-30,290.32500,177.74300,112.58200,57.83900,,70.14400,42.43800,-11.76300,30.67500,4.19600,26.47900,26.50700,,26.50700,61.67400,42.43800,167.24500,171.53000,0.15800,0.15400,2.44550,0.19880,0.27010,38.77790,14.61740,14.61740,10.56570,9.13010,0.24860,1.37420,65.49280,3.86970,9.25270,2.26930,3.10030,4.10860,0.3495,0.2978
2021-06-30,275.06400,170.70100,104.36300,56.22300,,68.53300,35.83000,1.04800,36.87800,8.86500,28.01300,28.02100,,28.02100,55.86000,35.83000,167.85500,171.95000,0.16600,0.16200,2.61290,0.16070,0.21210,37.94140,13.02610,13.02610,13.40710,10.18710,0.23520,1.40570,64.02520,3.84900,8.58450,2.39630,3.23030,4.37900,0.2251,0.1855
