,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.18,$-0.42
1,2024-08-14,2024-06-30,$-0.18,$-0.41
2,2024-05-15,2024-03-31,$-0.15,$0.06
3,2024-04-03,2023-12-31,--,$-0.34
4,2023-11-20,2023-09-30,$-0.33,$-0.34
5,2023-08-22,2023-06-30,$-0.32,$-0.35
6,2023-05-22,2023-03-31,$-0.48,$-0.43
7,2023-03-27,2022-12-31,$-0.40,$-0.23
8,2022-11-15,2022-09-30,$0.00,$-0.07
9,2022-08-16,2022-03-31,--,$0.13
10,2022-03-31,2021-12-31,--,$0.26
11,2021-11-15,2021-09-30,$-0.02,$0.23
12,2021-08-11,2021-06-30,$-0.13,$0.10
13,2021-05-17,2021-03-31,$-0.24,$-0.51
14,2019-08-13,2019-06-30,--,$0.05
15,2019-05-15,2019-03-31,--,$0.05
