Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.01180,0.80610,1.20570,1.66750,-0.02370,1.69120,-0.48550,-0.01230,-0.49780,-0.49780,-0.49780,-0.57740,-0.15000,-0.48550,5.12700,5.12700,-0.11000,-0.11000,0.23900,0.19880,0.32260,59.93100,-24.13190,-24.13190,-24.74230,-28.70290,0.23460,14.56890,8.87560,10.14020,-11.89060,16.61140,-5.80470,-9.52600,0.81650,0.0136,0.0136
2024-06-30,1.72660,0.75120,0.97540,1.72560,-0.00890,1.73450,-0.75910,-0.02260,-0.78170,-0.78170,-0.78170,-0.86500,-0.48120,-0.75910,5.10900,5.10900,-0.17000,-0.17000,0.27320,0.15630,0.21210,56.49440,-43.96620,-43.96620,-45.27610,-50.09570,0.19380,8.88050,6.51850,13.80690,-16.27480,29.06070,-8.77490,-13.73040,0.93690,-0.0651,-0.0651
2024-03-31,1.58690,0.58260,1.00430,1.51800,-0.09430,1.61240,-0.60810,-0.02240,-0.63050,-0.63050,-0.63050,-0.71150,-0.33020,-0.60810,5.10700,5.10700,-0.14000,-0.14000,0.34080,0.11660,0.28330,63.28910,-38.31680,-38.31680,-39.73130,-44.83440,0.18300,6.29670,12.82340,7.01840,-12.05570,32.73600,-7.26900,-10.65030,1.02410,-0.08440,-0.08440
2023-12-31,1.26490,0.42860,0.83630,1.63280,-0.04130,1.67410,-0.83780,0.00430,-0.83350,-0.83350,-0.83350,-0.90530,-0.64790,-0.83780,5.10700,5.10700,-0.18000,-0.18000,1.61710,,0.00320,66.11850,-66.23330,-66.23320,-65.89160,-71.56780,0.20630,4.62630,14.04350,6.40870,-15.60130,-78.26160,-13.59320,-15.60100,1.04610,-0.1159,-0.1159
2023-09-30,1.31330,0.46560,0.84770,1.74820,-3.84010,5.58830,-4.74060,0.00750,-4.73320,-4.73320,-4.73320,-4.78740,-4.55180,-4.74060,5.11000,5.11000,-0.94000,-0.94000,1.16350,,0.43520,64.54790,-360.96730,-360.96730,-360.39900,-364.52830,0.15030,4.06660,13.46680,6.68310,-85.24410,-427.69400,-54.16530,-85.24300,1.08660,-0.1184,-0.1184
2023-06-30,1.31000,0.49450,0.81560,1.87630,-0.24730,2.12360,-1.30800,0.01390,-1.29410,-1.29410,-1.29410,-1.34440,-1.11790,-1.30800,5.11000,5.11000,-0.26000,-0.26000,1.41360,,0.23670,62.25530,-99.84610,-99.84610,-98.78490,-102.62020,0.09750,4.19100,12.31740,7.30670,-12.57770,-69.57400,-9.63550,-12.57760,2.01350,-0.1045,-0.1045
2023-03-31,1.35170,0.60850,0.74320,1.94380,-0.15060,2.09440,-1.35120,0.06710,-1.28410,-1.28410,-1.28410,-1.33510,-1.18020,-1.35120,5.11000,5.11000,-0.26000,-0.26000,1.65740,,0.21690,54.98220,-99.95800,-99.95800,-94.99470,-98.76940,0.09360,6.73880,11.75810,7.65430,-11.30040,-49.62350,-8.88850,-11.30030,2.22370,-0.20000,-0.20000
2022-12-31,1.12380,0.37160,0.75210,1.62000,-0.28730,1.90740,-1.15520,-0.09710,-1.25140,-1.25140,-1.25140,-1.35770,-1.15520,-1.15520,3.28600,3.28600,-0.15000,-0.15000,2.16630,,0.20250,66.92940,-102.79790,-102.79790,-111.35380,-120.81280,0.07120,3.53500,8.16710,11.01990,-10.03310,-28.44850,-7.93210,-10.03300,2.44220,-0.1509,-0.1509
2022-09-30,0.35230,0.21680,0.13550,1.12360,,1.12370,-0.98820,0.01850,-0.96970,-0.96970,-0.96970,-0.96970,-0.98820,-0.98820,3.28400,3.28400,-0.30000,-0.30000,34.30430,,0.00230,38.44930,-280.49700,-280.49700,-275.24730,-275.24730,0.02540,2.29860,18.43060,4.88320,-7.16280,-7.92900,-6.98220,-7.16280,2.64930,-0.0612,-0.0612
2022-06-30,0.35780,0.20810,0.14970,1.19720,-0.16330,1.36050,-1.21080,-0.05760,-1.26450,-1.26450,-1.26450,-1.31030,-1.21080,-1.21080,2.35500,2.35500,-0.56000,-0.56000,1.26090,,0.02870,41.83920,-338.38390,-338.38390,-353.39750,-366.17700,0.13410,1.92350,9.50390,9.46980,-61.74680,-170.94260,-47.39280,-61.74480,0.86930,-0.4312,-0.4312
2022-03-31,0.38590,0.22480,0.16120,0.84090,-0.07720,0.91810,-0.75690,0.01300,-0.74880,-0.74880,-0.74880,-0.79190,-0.75690,-0.75690,2.35400,2.35400,-0.34000,-0.34000,,,,41.75780,-196.13490,-196.13490,-194.01950,-205.19270,,,,,,,,,,-0.23040,-0.23040
2021-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.2279,0.2279
2021-09-30,0.39040,0.25200,0.13840,0.71730,,0.71730,-0.57890,0.00310,-0.57580,-0.57580,-0.57580,-0.60960,-0.57890,-0.57890,2.01800,2.01800,-0.30000,-0.30000,,,,35.45280,-148.27150,-148.27150,-147.47390,-156.15040,,,,,,,,,,-0.1614,-0.1614
2021-06-30,0.46970,0.33030,0.13940,0.55470,,0.55470,-0.41530,0.01830,-0.40430,-0.40430,-0.40430,-0.42250,-0.41530,-0.41530,2.01800,2.01800,-0.21000,-0.21000,,,,29.68080,-88.40400,-88.40400,-86.07260,-89.93660,,,,,,,,,,-0.0665,-0.0665
2020-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
