,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-0.13,$-0.11
1,2024-08-12,2024-06-30,$-0.17,$-0.18
2,2024-05-15,2024-03-31,$-0.18,$-0.18
3,2024-03-18,2023-12-31,$-0.17,$-0.18
4,2023-11-13,2023-09-30,$-0.19,$-0.18
5,2023-08-10,2023-06-30,$-0.20,$-0.16
6,2023-05-11,2023-03-31,$-0.19,$-0.15
7,2023-03-30,2022-12-31,$-0.21,$-0.17
8,2022-11-10,2022-09-30,$-0.20,$-0.21
9,2022-08-10,2022-06-30,$-0.18,$-0.22
10,2022-05-12,2022-03-31,--,$-0.24
11,2022-03-28,2021-12-31,--,$0.10
12,2021-11-10,2021-09-30,$-0.26,$-0.23
13,2021-08-11,2021-06-30,$-0.24,$-0.19
14,2021-05-12,2021-03-31,$-0.22,$-0.21
15,2021-03-25,2020-12-31,$-0.21,$-0.17
16,2020-11-10,2020-09-30,$-0.14,$-0.23
17,2020-08-12,2020-06-30,$-0.21,$-0.25
18,2020-05-13,2020-03-31,$-0.31,$-0.31
19,2020-03-25,2019-12-31,$-0.32,$-0.31
20,2019-11-13,2019-09-30,$-0.36,$-0.29
21,2019-08-12,2019-06-30,$-0.47,$-0.44
22,2019-05-14,2019-03-31,$-0.51,$-0.50
23,2019-03-27,2018-12-31,$-0.43,$-0.60
24,2018-11-13,2018-09-30,$-0.42,$-0.43
25,2018-08-14,2018-06-30,$-0.39,$-0.33
26,2018-05-09,2018-03-31,$-0.39,$-0.45
27,2018-04-02,2017-12-31,$-0.34,$-0.84
