,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,--,$0.11
1,2024-07-31,2024-06-30,--,$0.28
2,2024-05-01,2024-03-31,--,$0.19
3,2024-02-21,2023-12-31,--,$-0.51
4,2023-11-08,2023-09-30,--,$0.09
5,2023-08-08,2023-06-30,--,$0.18
6,2023-05-03,2023-03-31,--,$0.17
7,2023-02-06,2022-12-31,--,$0.33
8,2022-11-01,2022-09-30,--,$0.31
9,2022-08-01,2022-06-30,--,$0.34
10,2022-05-03,2022-03-31,--,$0.25
11,2022-02-01,2021-12-31,--,$0.32
12,2021-11-02,2021-09-30,--,$0.46
13,2021-08-03,2021-06-30,--,$0.38
14,2021-04-29,2021-03-31,--,$0.33
15,2021-02-16,2020-12-31,--,$0.34
16,2020-11-04,2020-09-30,--,$0.26
17,2020-07-29,2020-06-30,--,$-0.04
18,2020-05-05,2020-03-31,--,$0.07
19,2020-02-04,2019-12-31,--,$0.05
20,2019-10-29,2019-09-30,$0.24,$0.24
21,2019-07-30,2019-06-30,$0.25,$0.40
22,2019-04-30,2019-03-31,$0.26,$0.24
23,2019-02-05,2018-12-31,$0.24,$-0.58
24,2018-10-30,2018-09-30,$0.23,$0.29
25,2018-07-31,2018-06-30,$0.27,$0.40
26,2018-05-01,2018-03-31,$0.23,$0.25
27,2018-02-06,2017-12-31,$0.20,$0.65
28,2017-11-02,2017-09-30,$0.21,$0.15
29,2017-08-01,2017-06-30,$0.22,$0.30
30,2017-05-02,2017-03-31,$0.22,$0.29
31,2017-02-07,2016-12-31,$0.21,$-0.27
32,2016-11-03,2016-09-30,$0.21,$-0.81
33,2016-08-02,2016-06-30,$0.21,$0.25
34,2016-04-28,2016-03-31,$0.14,$0.21
35,2016-02-04,2015-12-31,$0.21,$-0.17
36,2015-10-29,2015-09-30,$0.23,$0.13
37,2015-08-04,2015-06-30,$0.26,$0.24
38,2015-04-28,2015-03-31,$0.26,$0.31
39,2015-02-10,2014-12-31,$0.09,$-0.84
