Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,719.73100,428.39600,291.33500,,-18.70000,72.32400,219.01100,-2.21200,216.79900,1.16400,215.63500,215.63500,215.63500,272.63500,219.01100,510.12800,515.36200,0.42000,0.42000,1.70200,0.25420,0.44810,40.47830,30.42960,30.42960,30.12220,29.96050,0.18800,4.03250,1.26090,71.37800,8.90960,8.91190,5.63180,6.64470,,0.5501,0.5908
2024-06-30,831.16200,482.86600,348.29600,22.61800,-8.69500,86.15900,262.13700,-1.36800,260.76900,1.57200,259.19700,259.19700,259.19700,316.98300,262.13700,509.15600,514.83400,0.51000,0.51000,1.48870,0.24930,0.46580,41.90470,31.53860,31.53860,31.37400,31.18490,0.21190,4.48380,1.33280,67.52680,10.63790,10.64110,6.60750,7.98620,4.75360,0.5742,0.5487
2024-03-31,784.89300,475.72000,309.17300,16.69600,-5.42500,76.25000,232.92300,-11.60900,221.31400,1.74300,219.57100,219.57100,219.57100,287.05200,232.92300,509.75400,504.59700,0.43000,0.43000,1.57290,0.28630,0.50770,39.39050,29.67580,29.67580,28.19670,27.97460,0.20140,4.26220,1.31100,68.64750,9.32280,9.32670,5.63430,6.65360,,0.49250,0.46210
2023-12-31,472.00700,,472.00700,,,,472.00700,,472.00700,,472.00700,176.43500,176.43500,525.71700,472.00700,505.14400,508.68800,0.35000,0.34000,1.41080,0.31510,0.58010,100.00000,100.00000,100.00000,100.00000,37.37970,0.12060,,0.80040,112.44300,7.92000,7.92460,4.50790,5.42420,,0.3624,0.2711
2023-09-30,650.76700,411.52400,239.24300,,-18.59100,72.04700,167.19600,-19.32600,147.87000,0.93200,146.93800,146.93800,146.93800,220.65200,167.19600,504.85600,506.68100,0.29000,0.29000,,,,36.76320,25.69220,25.69220,22.72240,22.57920,,,,,,,,,,0.6597,0.5759
2023-06-30,700.94200,417.08700,283.85500,18.51800,16.04900,54.33700,229.51800,-14.73800,214.78000,1.51300,213.26700,213.26700,213.26700,281.38600,229.51800,504.14800,507.37600,0.42000,0.42000,,,,40.49620,32.74420,32.74420,30.64160,30.42580,,,,,,,,,,0.368,0.2773
2023-03-31,616.55800,304.02100,312.53700,14.72200,34.88500,31.83000,280.70700,-22.14900,258.55800,1.92300,256.63500,256.63500,256.63500,332.70000,280.70700,502.32700,509.16000,0.51000,0.50000,,,,50.69060,45.52810,45.52810,41.93570,41.62380,,,,,,,,,,0.69530,0.87930
2022-12-31,575.07000,,575.07000,,,,575.07000,,575.07000,,575.07000,263.79500,263.79500,575.07000,575.07000,477.89100,489.07700,0.55000,0.54000,1.81810,0.42010,0.88370,100.00000,100.00000,100.00000,100.00000,45.87180,0.14580,,1.14300,78.73790,13.13060,13.14760,6.68620,7.61490,3.99100,1.5762,1.2175
2022-09-30,189.52900,,189.52900,,,,189.52900,,189.52900,,189.52900,-20.73600,-20.73600,189.52900,189.52900,363.15800,373.45200,-0.06000,-0.06000,,,,100.00000,100.00000,100.00000,100.00000,-10.94080,,,,,,,,,,0,0
2022-06-30,467.76400,,467.76400,,,,467.76400,,467.76400,,467.76400,186.20300,186.20300,467.76400,467.76400,455.45800,465.75900,0.41000,0.40000,,,,100.00000,100.00000,100.00000,100.00000,39.80700,,,,,,,,,,0,0
2022-03-31,267.33100,,267.33100,,,,267.33100,,267.33100,,267.33100,21.31100,21.31100,267.33100,267.33100,426.34000,436.63500,0.05000,0.05000,,,,100.00000,100.00000,100.00000,100.00000,7.97180,,,,,,,,,,0.00000,
