,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$-0.02,$-0.12
1,2024-08-07,2024-06-30,$0.10,$-0.04
2,2024-05-09,2024-03-31,$0.08,$-0.16
3,2024-02-29,2023-12-31,$0.14,$0.06
4,2023-11-07,2023-09-30,$0.13,$-0.07
5,2023-08-04,2023-06-30,$0.10,$-0.03
6,2023-05-10,2023-03-31,$0.07,$-0.15
7,2023-03-01,2022-12-31,$0.15,$0.49
8,2022-11-09,2022-09-30,$0.18,$0.09
9,2022-08-09,2022-06-30,$0.14,$0.17
10,2022-05-10,2022-03-31,$0.13,$0.06
11,2022-03-01,2021-12-31,$0.23,$0.25
12,2021-11-09,2021-09-30,$0.19,$0.07
13,2021-08-09,2021-06-30,$0.15,$0.11
14,2021-05-17,2021-03-31,$0.14,$0.15
15,2020-11-16,2020-09-30,--,$0.20
