Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,443.25500,236.03600,207.21900,35.51100,-5.17100,156.68800,50.53100,-65.11600,-14.58500,4.88300,-19.46800,-19.46800,,-19.15400,180.99700,50.53100,190.55600,190.55600,-0.10000,-0.10000,0.57330,1.34370,11.40000,11.40000,-3.29040,-4.32120,0.02760,-0.45520,-0.32380,-0.12100,-0.13540,32.17020,0.5765,-0.0306
2024-06-30,450.26600,232.74100,217.52500,38.47500,-1.39800,149.64700,67.87800,-22.49500,45.38300,5.28400,40.09900,40.09900,,35.26000,193.65400,67.87800,190.49200,194.40500,0.19000,0.18000,0.58610,1.41580,15.07510,15.07510,10.07920,7.83090,0.02780,0.86500,0.70400,0.24740,0.28530,30.53990,0.9981,0.3735
2024-03-31,436.37500,226.87700,209.49800,37.89700,-4.52000,151.07600,58.42200,-57.95500,0.46700,6.74000,-6.27300,-6.27300,,-9.03400,183.25300,58.42200,190.42900,190.42900,-0.05000,-0.05000,0.59010,1.43960,13.38800,13.38800,0.10700,-2.07020,0.02690,-0.13780,-0.11180,-0.03870,-0.04480,30.10330,0.16530,-0.49950
2023-12-31,441.88600,219.92500,221.96100,46.04000,-55.31200,210.04790,11.91300,-104.15200,-92.23900,8.37400,-100.61300,-100.61300,,-61.01300,133.02800,11.91300,191.00500,191.85600,-0.32000,-0.32000,0.57140,1.33320,2.69600,2.69590,-20.87390,-13.80740,0.02730,-2.22460,-1.65970,-0.62150,-0.69670,32.50720,1.1138,0.1739
2023-09-30,450.99500,234.55000,216.44500,35.83800,-1.63100,147.81800,68.62700,2.62700,71.25400,11.68400,59.57000,59.57000,,52.84600,185.67300,68.62700,190.36400,192.92100,0.28000,0.28000,0.57700,1.36380,15.21680,15.21680,15.79930,11.71770,0.02740,1.21900,1.00300,0.36210,0.41520,31.88920,0.3408,-0.703
2023-06-30,472.35900,222.75300,249.60600,39.41000,-2.18200,148.75400,100.85200,-33.62200,67.23000,4.49700,62.73300,62.73300,,46.37700,214.34800,100.85200,191.46800,194.80400,0.24000,0.24000,0.58000,1.38070,21.35070,21.35070,14.23280,9.81820,0.02870,1.30370,1.07060,0.38160,0.43960,31.46010,1.4449,0.447
2023-03-31,445.92300,229.43100,216.49200,41.59500,-3.72800,151.88800,64.60400,-48.73900,15.86500,4.66700,11.19800,11.19800,,5.16800,176.24200,64.60400,191.86900,191.88100,0.03000,0.03000,0.58250,1.39540,14.48770,14.48770,3.55780,1.15890,0.02740,0.23570,0.19320,0.06880,0.07880,30.91840,0.47880,-0.52490
2022-12-31,446.93990,213.47700,233.46300,31.43900,-32.24300,192.59200,40.87100,-558.89890,-518.02800,6.97400,-525.00200,-525.00200,,-493.28000,179.45400,40.87100,191.77500,191.77500,-2.57000,-2.57000,0.57990,1.38060,9.14460,9.14460,-115.90550,-110.36830,0.02710,-10.72760,-8.84330,-3.18310,-3.62940,31.66980,1.2505,0.1
2022-09-30,457.43100,222.59200,234.83900,29.17400,0.60000,163.10000,71.73900,-47.91600,23.82300,3.71100,20.11200,20.11200,,7.76900,210.58600,71.73900,191.79300,192.01800,0.04000,0.04000,0.55630,1.25400,15.68300,15.68300,5.20800,1.69840,0.02660,0.36510,0.30710,0.11710,0.13330,34.88360,0.6731,-0.3126
2022-06-30,453.49400,225.26900,228.22500,31.90200,7.59400,142.97000,85.25490,-12.78800,72.46700,3.56400,68.90300,68.90300,,50.41800,208.02890,85.25490,191.75000,192.03900,0.26000,0.26000,0.55790,1.26190,18.79960,18.79960,15.97970,11.11770,0.02640,1.26000,1.05900,0.40170,0.45800,34.68030,1.3519,0.0597
