,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$0.07,$0.05
1,2024-08-06,2024-06-30,$0.05,$0.09
2,2024-05-07,2024-03-31,$0.07,$0.09
3,2024-03-05,2023-12-31,$0.07,$0.05
4,2023-11-07,2023-09-30,$0.09,$0.08
5,2023-08-08,2023-06-30,$0.06,$0.07
6,2023-05-09,2023-03-31,$0.06,$0.04
7,2023-03-07,2022-12-31,$0.07,$0.05
8,2022-11-08,2022-09-30,$0.05,$0.06
9,2022-08-09,2022-06-30,$0.07,$0.06
10,2022-05-10,2022-03-31,$0.13,$0.11
11,2022-03-08,2021-12-31,$0.19,$0.05
12,2021-11-10,2021-09-30,$0.15,$0.13
13,2021-08-12,2021-06-30,$0.21,$0.22
14,2021-05-13,2021-03-31,$0.20,$0.24
